STEVAL-MKI251A (LSM6DSV320X)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
-607	-40	681
-912	-9	513
-799	-460	561
-548	-558	669
-337	-483	741
-284	-493	764
-380	-494	753
-426	-464	699
-379	-478	772
-274	-389	839
-234	-336	849
-187	-354	877
-131	-313	868
-225	-277	903
-260	-299	881
-282	-368	876
-310	-388	862
-296	-348	839
-291	-360	873
-294	-448	886
-327	-464	843
-360	-424	795
-403	-487	990
-338	-592	1141
-284	-493	1224
-219	-130	1351
-106	-66	1226
3	-329	997
78	-319	841
146	-139	684
294	43	545
240	38	552
165	-211	657
-66	-215	817
-332	8	758
-643	96	980
-962	26	1166
-784	-250	808
-1053	-481	1525
-899	-156	1729
-176	118	793
33	24	795
198	216	779
50	150	957
243	-413	1304
375	-427	994
117	-190	871
240	-374	860
162	-251	889
106	-79	984
100	-272	971
59	-247	940
87	-263	918
67	-320	944
83	-300	929
68	-354	924
91	-366	914
93	-381	883
165	-271	896
182	-126	935
159	-210	949
161	-467	919
69	-395	923
87	-190	913
95	-305	912
98	-326	912
135	-295	888
128	-296	926
131	-272	929
101	-311	951
108	-340	973
117	-274	929
93	-156	953
108	-221	944
142	-139	921
166	-46	948
169	-156	961
152	31	951
138	161	950
121	53	976
121	-11	954
135	-64	949
127	-4	968
128	58	966
119	-44	968
100	-189	948
73	-263	949
51	-275	955
83	-242	954
147	-196	936
207	-190	896
183	-202	904
111	-261	947
84	-298	954
81	-271	937
100	-270	944
93	-226	915
86	-273	875
84	-375	933
86	-282	952
108	-176	914
64	-204	964
56	-363	933
83	-413	854
40	-497	886
6	-737	860
14	-537	853
61	-326	930
56	-348	932
58	-213	927
71	-199	962
13	-172	957
67	-146	924
104	-210	936
80	-188	971
128	-213	961
133	-244	926
104	-266	937
94	-290	935
99	-328	897
96	-391	905
106	-385	881
119	-459	869
95	-503	894
99	-311	904
113	-274	912
121	-342	890
91	-261	940
61	-228	973
86	-102	948
92	-127	961
101	-294	930
113	-290	920
118	-402	928
121	-397	907
104	-334	907
107	-378	916
108	-335	913
101	-373	903
114	-366	904
119	-347	898
115	-405	904
109	-383	908
111	-370	886
116	-397	885
122	-413	876
124	-413	874
117	-411	888
117	-436	871
120	-475	860
123	-444	869
118	-400	877
112	-421	880
124	-421	873
121	-439	868
117	-450	869
123	-438	866
118	-467	862
124	-460	857
130	-471	855
120	-499	860
115	-469	860
117	-463	855
115	-468	857
114	-469	858
125	-471	851
123	-459	851
118	-473	854
123	-479	852
120	-469	851
120	-467	853
124	-462	852
125	-479	844
123	-485	847
118	-468	852
117	-482	851
118	-488	853
123	-460	850
126	-469	848
127	-494	843
126	-498	837
124	-494	843
122	-479	847
121	-486	842
127	-488	843
123	-480	848
118	-498	842
127	-488	840
124	-482	847
120	-491	846
122	-485	841
119	-489	845
120	-484	847
121	-481	841
120	-494	841
121	-495	844
122	-487	844
122	-485	844
121	-483	841
120	-485	842
122	-493	839
122	-487	841
120	-487	846
119	-492	841
124	-488	837
121	-484	846
117	-479	851
124	-485	845
121	-492	842
120	-492	843
122	-484	844
120	-479	842
120	-486	844
120	-495	845
122	-487	846
125	-478	847
123	-487	843
120	-493	845
121	-499	840
122	-487	842
117	-470	854
117	-476	846
120	-485	843
120	-490	850
124	-479	844
120	-476	844
117	-486	847
121	-484	842
121	-481	842
120	-479	850
119	-477	851
121	-482	849
126	-499	840
125	-498	839
122	-485	852
123	-482	843
125	-490	843
125	-492	848
122	-484	835
120	-495	846
121	-478	846
117	-481	842
125	-490	850
122	-496	840
116	-540	831
115	-540	847
97	-507	873
102	-491	866
116	-396	879
139	-267	917
166	-307	915
164	-228	933
132	-97	961
152	-111	951
122	-144	952
69	-184	938
115	-59	932
95	-3	988
161	23	979
133	-46	960
104	-16	983
182	28	953
87	-123	960
97	-71	993
27	-239	997
133	-67	953
149	-173	924
108	-75	892
350	275	799
-62	-405	1038
-140	97	1226
124	193	947
46	-222	951
162	23	1025
93	-290	864
32	60	1047
30	75	1134
111	-50	902
74	-84	943
-64	-76	1079
98	256	1080
63	-55	1025
43	-83	944
166	-147	930
171	110	886
92	196	947
70	-249	1108
150	39	940
104	-65	861
110	-230	1043
204	125	911
111	70	951
43	-219	1053
136	-54	880
144	-48	1009
260	-156	932
209	20	793
95	-61	830
277	197	673
145	263	882
147	-148	1024
258	-313	829
222	-69	659
225	182	790
-5	-281	1136
95	-196	958
215	-81	903
189	-277	850
221	47	819
4	-151	1169
77	99	881
87	101	881
36	-295	960
174	49	891
-30	-151	1264
-20	40	833
95	-66	962
87	-411	1220
177	136	718
10	80	1080
33	115	1033
198	109	984
131	-37	1088
88	94	760
55	5	1085
187	189	771
203	157	808
35	-150	1238
119	-303	715
155	-129	1009
105	147	1209
141	40	926
142	-53	970
147	-81	826
131	-37	894
103	-39	1026
122	-103	1074
159	35	925
140	-33	886
122	-151	1078
158	-52	985
146	-125	965
149	-146	923
122	-28	894
107	-40	983
181	-34	973
188	-114	938
207	-157	929
197	-94	1028
163	-110	999
165	-53	968
137	-65	985
188	-109	895
186	-96	932
138	-127	1008
134	-81	1023
149	-67	947
188	-117	926
126	-82	1012
143	-17	963
202	-56	943
174	-128	942
192	-127	900
187	-136	973
183	-118	976
181	-138	938
165	-148	974
133	-101	1024
146	-158	999
203	-90	945
163	-51	955
203	-162	872
173	-153	967
101	-92	1057
183	9	956
143	-11	1009
166	-86	864
193	-126	860
166	-184	989
229	-25	885
189	-22	986
182	-115	1029
171	-63	982
200	-184	939
245	-190	909
168	-115	953
184	-81	885
173	-26	940
142	-68	981
177	-16	943
202	-72	946
199	-168	955
164	-75	988
174	-109	901
161	-207	922
148	-160	1029
144	-118	960
117	-117	951
113	-48	1023
107	-94	964
171	-144	918
209	-101	960
171	-125	947
163	-119	959
152	-130	975
168	-59	956
182	-50	943
185	-161	876
186	-110	917
158	-109	1015
176	-100	963
187	-35	917
144	-109	1030
161	-138	1021
183	-130	900
145	-154	986
175	-86	942
161	-106	940
153	-117	992
234	-132	834
176	-255	918
162	-75	954
166	60	963
132	53	986
148	-0	966
117	-155	1059
136	-71	969
128	30	933
112	14	924
134	-99	976
148	55	956
149	104	892
160	-240	984
174	-274	915
160	-327	922
192	-381	888
97	-304	971
85	-151	996
147	-144	943
199	-249	959
239	-234	792
-10	-529	1038
27	-358	998
176	-133	847
112	-319	1030
153	-247	906
189	-395	906
217	-419	897
113	-161	869
123	-66	901
201	-162	889
119	-267	934
129	-300	953
135	-395	932
132	-375	897
138	-309	969
141	-234	935
132	-228	909
113	-281	956
133	-205	939
150	-151	929
170	-183	913
161	-193	949
146	-181	951
142	-253	943
143	-257	931
138	-241	939
150	-240	919
144	-257	928
89	-391	988
74	-266	955
57	-78	1003
66	-77	1011
111	-138	964
164	-367	872
194	-385	859
168	-115	981
217	-81	935
279	-121	922
230	87	943
210	60	970
268	-136	987
242	58	939
224	89	932
208	-112	981
154	-2	1054
216	89	968
237	33	895
241	-33	845
275	-77	847
261	-44	937
293	-92	877
234	-137	960
119	-120	1084
179	-163	926
218	-238	892
80	-231	1003
49	-184	948
53	-233	1030
19	-207	1017
72	-177	939
123	-136	1034
164	-148	965
96	-244	982
86	-56	891
160	-61	926
168	-111	1042
166	-61	896
77	-198	969
94	-189	955
159	-207	989
167	-95	907
169	-110	832
113	-180	979
150	-61	806
169	-46	903
116	53	1074
46	-173	995
-18	-148	971
1	30	1014
63	-101	985
135	32	847
97	-95	954
46	-234	986
104	-127	931
125	-79	931
49	-135	949
0	-202	1041
73	-112	968
84	-162	966
66	-208	986
94	-168	935
19	-148	1007
10	-75	993
60	-122	963
61	-272	1028
163	-131	876
159	-155	762
12	-355	1012
52	-129	1044
162	-90	898
143	-36	944
