STEVAL-MKI247A (LSM6DSV80X)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
-357	-626	-807
-400	-647	-802
-215	-578	-790
-57	-673	-791
-14	-683	-810
24	-652	-920
126	-711	-929
238	-645	-931
281	-571	-863
346	-628	-874
451	-628	-956
486	-663	-842
483	-646	-874
535	-556	-880
603	-585	-686
670	-563	-658
737	-506	-672
754	-490	-596
746	-486	-599
746	-483	-620
778	-485	-571
811	-486	-601
784	-455	-597
772	-468	-557
770	-469	-603
724	-506	-647
746	-569	-765
767	-604	-794
713	-680	-782
710	-661	-863
705	-642	-925
706	-692	-969
738	-693	-967
682	-712	-1007
609	-762	-1009
521	-786	-1011
423	-748	-969
319	-716	-904
160	-663	-939
85	-570	-830
-12	-569	-798
-148	-498	-716
-204	-372	-544
-328	-386	-515
-432	-337	-402
-500	-248	-351
-635	-224	-285
-730	-207	-168
-762	-189	-104
-771	-110	-10
-818	2	38
-828	41	49
-825	-15	84
-871	81	155
-812	63	84
-794	-35	22
-819	73	40
-758	-48	-72
-755	-46	-139
-740	-138	-233
-689	-323	-294
-636	-256	-314
-587	-454	-553
-513	-493	-579
-350	-545	-623
-252	-591	-812
-173	-618	-629
-101	-719	-782
-61	-620	-899
46	-828	-650
103	-681	-861
200	-535	-946
310	-718	-1028
350	-662	-1093
434	-700	-816
453	-549	-860
469	-587	-915
543	-677	-879
634	-550	-822
713	-555	-711
741	-480	-725
826	-484	-690
843	-490	-645
795	-510	-556
793	-521	-581
785	-474	-639
817	-506	-521
799	-453	-538
774	-469	-644
754	-555	-685
735	-574	-751
763	-572	-828
751	-605	-802
783	-654	-831
764	-681	-969
692	-752	-1023
664	-809	-1045
620	-822	-1077
538	-804	-1088
434	-786	-1040
343	-704	-990
199	-643	-974
118	-675	-922
-38	-540	-843
-160	-500	-720
-103	-483	-619
-252	-327	-578
-321	-372	-435
-334	-243	-301
-499	-139	-301
-572	-189	-250
-651	17	-112
-792	39	100
-920	15	204
-901	160	208
-846	178	272
-834	128	217
-788	108	143
-760	86	76
-705	23	65
-696	3	2
-715	-103	-145
-721	-142	-194
-735	-126	-417
-659	-324	-454
-479	-399	-439
-313	-547	-610
-295	-597	-638
-284	-480	-666
-217	-663	-655
-159	-701	-799
-21	-795	-849
91	-820	-788
192	-646	-985
370	-786	-938
430	-747	-720
431	-690	-787
475	-750	-968
495	-654	-889
601	-670	-822
726	-642	-841
768	-579	-736
788	-564	-723
774	-558	-654
798	-542	-601
833	-504	-584
824	-553	-520
827	-527	-595
797	-496	-597
801	-537	-534
826	-530	-615
807	-571	-654
819	-568	-660
816	-572	-791
796	-658	-815
778	-639	-824
758	-677	-899
725	-751	-912
693	-687	-994
647	-666	-999
540	-645	-1021
411	-607	-1050
253	-629	-935
178	-575	-949
76	-543	-904
-65	-558	-796
-88	-464	-777
-233	-444	-705
-328	-454	-645
-386	-376	-572
-550	-350	-521
-550	-251	-413
-579	-221	-217
-657	-197	-139
-648	-65	-92
-706	-57	-12
-778	16	79
-795	56	122
-829	24	96
-848	13	53
-829	17	60
-831	11	11
-839	-74	-50
-812	-57	-122
-760	-144	-290
-703	-210	-258
-572	-288	-391
-546	-417	-518
-607	-382	-559
-468	-480	-751
-372	-525	-653
-313	-544	-814
-205	-549	-826
-164	-609	-724
-105	-623	-905
-90	-505	-816
4	-614	-957
197	-580	-965
266	-611	-994
315	-622	-1097
412	-551	-882
416	-588	-952
414	-492	-874
470	-560	-840
521	-490	-938
584	-474	-776
604	-553	-759
708	-391	-789
819	-388	-752
743	-464	-696
735	-486	-657
797	-460	-610
803	-478	-618
793	-476	-639
794	-444	-541
797	-442	-568
769	-425	-595
762	-473	-585
783	-478	-592
789	-518	-600
784	-530	-697
767	-595	-707
761	-669	-783
763	-639	-867
699	-746	-883
680	-718	-982
666	-711	-1009
571	-816	-1054
565	-727	-1063
483	-725	-1031
310	-786	-956
173	-729	-871
39	-628	-892
-61	-591	-797
-127	-613	-749
-177	-562	-625
-324	-447	-487
-366	-336	-600
-368	-304	-452
-492	-234	-188
-566	-172	-106
-681	-166	-39
-760	-66	3
-830	26	75
-898	79	142
-910	46	171
-942	49	184
-902	76	145
-868	25	111
-835	7	105
-790	-38	32
-773	-40	-69
-739	-152	-132
-678	-216	-237
-638	-255	-309
-587	-386	-369
-500	-344	-495
-421	-514	-534
-294	-602	-572
-284	-601	-711
-264	-819	-853
-161	-817	-867
-172	-717	-767
-83	-664	-874
4	-717	-992
93	-768	-826
235	-700	-759
283	-649	-839
383	-621	-881
468	-592	-867
511	-619	-764
509	-668	-790
536	-556	-850
663	-553	-749
653	-610	-737
658	-566	-736
756	-574	-650
775	-513	-665
801	-528	-630
819	-562	-617
779	-504	-656
714	-556	-628
681	-631	-702
725	-593	-720
749	-605	-777
718	-666	-896
685	-644	-848
695	-685	-880
697	-730	-938
646	-750	-980
633	-776	-1022
610	-774	-1037
529	-796	-1086
427	-769	-1067
286	-713	-1030
167	-687	-947
70	-673	-863
-37	-578	-765
-105	-524	-662
-173	-470	-546
-269	-297	-392
-357	-257	-431
-457	-275	-362
-539	-202	-182
-641	-95	-179
-769	-55	-84
-832	15	54
-907	94	91
-926	92	149
-856	128	152
-815	133	149
-788	120	180
-820	37	37
-796	-15	-34
-785	-62	-27
-855	-111	-132
-793	-122	-163
-767	-213	-231
-720	-234	-360
-624	-376	-491
-589	-391	-476
-471	-425	-561
-461	-527	-810
-414	-459	-659
-297	-623	-722
-259	-616	-969
-95	-687	-799
-69	-729	-792
-57	-628	-880
100	-758	-794
132	-683	-783
182	-681	-927
295	-613	-929
432	-615	-755
469	-703	-789
478	-564	-799
595	-639	-749
649	-634	-744
718	-571	-688
785	-575	-685
804	-546	-632
811	-550	-612
789	-542	-589
771	-547	-617
728	-527	-668
753	-561	-595
807	-550	-695
817	-554	-680
807	-575	-688
771	-589	-869
743	-688	-792
739	-675	-845
764	-678	-906
715	-744	-875
695	-767	-1005
688	-788	-991
567	-796	-989
513	-809	-1068
380	-787	-1053
241	-782	-1007
176	-761	-979
-31	-666	-901
-112	-573	-726
-147	-473	-645
-250	-412	-548
-312	-331	-385
-419	-242	-352
-487	-251	-385
-569	-155	-238
-624	76	24
-687	131	64
-807	80	50
-816	175	86
-870	239	129
-891	225	159
-874	200	92
-865	156	80
-800	128	54
-795	48	-11
-732	17	-78
-727	-42	-202
-699	-148	-286
-581	-227	-259
-502	-339	-408
-383	-375	-572
-390	-457	-568
-250	-543	-848
-104	-553	-873
-121	-606	-823
61	-693	-1030
111	-768	-864
105	-814	-861
182	-847	-1039
242	-773	-1001
373	-761	-908
389	-711	-856
443	-590	-850
584	-673	-790
674	-635	-781
792	-553	-767
836	-640	-715
766	-612	-682
721	-539	-772
722	-624	-771
713	-655	-661
729	-592	-731
708	-612	-774
721	-611	-816
773	-640	-822
682	-662	-905
678	-659	-960
740	-706	-860
707	-733	-997
691	-804	-1048
634	-815	-1010
559	-798	-1032
481	-810	-1013
386	-768	-1027
269	-732	-966
154	-644	-904
17	-541	-764
-112	-512	-668
-168	-533	-676
-361	-451	-531
-427	-319	-428
-375	-341	-346
-529	-290	-237
-606	-162	-250
-628	-91	-189
-728	-28	-101
-838	72	16
-903	195	187
-874	220	224
-836	245	261
-835	193	200
-823	157	140
-802	135	88
-798	44	-30
-801	58	-48
-805	-59	-144
-721	-74	-117
-682	-147	-287
-634	-339	-398
-499	-357	-345
-461	-557	-807
-320	-498	-750
-226	-431	-599
-232	-642	-886
-169	-708	-785
-161	-692	-769
-90	-615	-874
42	-747	-910
167	-714	-889
239	-574	-920
310	-748	-1017
411	-769	-883
439	-676	-812
475	-658	-885
563	-682	-856
653	-667	-795
695	-598	-784
776	-552	-713
821	-541	-674
801	-581	-675
805	-601	-686
738	-635	-666
695	-620	-620
689	-594	-780
702	-644	-820
718	-648	-805
722	-627	-867
766	-622	-858
714	-653	-955
643	-692	-991
657	-700	-1056
607	-738	-1106
529	-809	-1063
490	-821	-1075
375	-759	-1025
267	-744	-995
157	-729	-984
39	-630	-909
-17	-541	-783
-150	-506	-657
-195	-459	-616
-254	-408	-555
-385	-383	-369
-416	-273	-261
-528	-170	-164
-576	-46	32
-621	134	102
-796	106	170
-871	168	262
-869	323	317
-865	262	284
-819	207	208
-791	183	179
-785	129	99
-764	79	53
-812	69	-16
-804	-6	-13
-793	-117	-122
-772	-128	-177
-660	-217	-109
-715	-312	-462
-606	-365	-603
-400	-442	-557
-396	-487	-635
-330	-519	-697
-330	-604	-789
-277	-693	-765
-119	-689	-853
-49	-721	-787
25	-702	-799
101	-643	-963
263	-691	-825
388	-670	-898
473	-636	-1009
647	-676	-869
688	-686	-820
716	-665	-831
768	-643	-795
718	-641	-746
733	-624	-683
748	-573	-681
723	-610	-655
754	-632	-642
786	-572	-699
782	-617	-617
757	-612	-689
739	-592	-754
740	-685	-759
735	-706	-905
706	-708	-864
660	-698	-924
617	-744	-998
548	-791	-955
455	-763	-1010
395	-840	-1028
324	-807	-1025
252	-756	-957
209	-736	-895
139	-620	-875
31	-659	-811
-84	-617	-746
-157	-497	-686
-253	-462	-560
-365	-391	-453
-430	-327	-408
-511	-270	-306
-581	-269	-253
-665	-151	-145
-742	11	-53
-805	65	13
-884	137	230
-924	214	293
-890	284	304
-819	293	287
-795	263	206
-777	186	175
-778	158	41
-783	118	24
-781	46	-3
-777	16	-106
-741	-168	-122
-730	-262	-287
-606	-324	-366
-559	-441	-339
-534	-528	-508
-321	-636	-691
-226	-637	-714
-106	-728	-768
27	-792	-823
33	-752	-850
97	-798	-989
178	-803	-886
276	-719	-826
354	-679	-900
409	-727	-827
486	-678	-903
503	-682	-870
529	-729	-844
598	-660	-837
627	-650	-754
704	-593	-800
786	-536	-732
754	-574	-713
725	-558	-712
710	-536	-691
727	-562	-688
767	-565	-674
758	-605	-739
750	-667	-723
746	-624	-765
730	-613	-810
707	-660	-816
721	-670	-859
697	-692	-891
602	-734	-927
584	-777	-905
587	-733	-963
489	-722	-984
375	-802	-945
293	-784	-944
150	-730	-904
29	-643	-888
-41	-602	-792
-132	-614	-726
-240	-529	-679
-343	-476	-573
-348	-361	-523
-375	-278	-379
-478	-333	-291
-586	-218	-255
-711	-91	-121
-771	-79	-42
-851	-18	33
-905	15	73
-887	54	108
-904	88	137
-874	85	96
-836	109	103
-830	17	108
-838	-20	50
-845	2	-32
-829	-50	-51
-806	-76	-114
-737	-176	-227
-708	-166	-244
-626	-289	-322
-531	-385	-433
-524	-298	-507
-396	-514	-491
-372	-469	-637
-361	-445	-870
-139	-603	-711
-57	-615	-838
-16	-791	-931
101	-728	-727
175	-723	-925
205	-761	-810
249	-594	-770
397	-640	-1005
473	-663	-856
549	-656	-899
651	-683	-935
622	-673	-836
641	-634	-807
678	-580	-739
697	-592	-721
750	-566	-669
776	-543	-673
815	-546	-608
796	-565	-630
701	-620	-738
686	-617	-647
732	-613	-757
729	-619	-842
745	-618	-762
731	-699	-790
696	-698	-831
662	-732	-861
588	-821	-854
599	-754	-914
534	-798	-956
443	-838	-950
398	-849	-966
313	-818	-926
192	-732	-884
19	-741	-826
59	-619	-842
3	-612	-752
-236	-600	-632
-259	-518	-605
-300	-449	-398
-399	-347	-371
-486	-428	-330
-614	-264	-180
-706	-141	-139
-738	-179	-7
-763	-56	-37
-793	-8	53
-818	91	140
-865	177	247
-853	207	475
-752	174	302
-715	151	221
-812	149	195
-801	56	166
-778	26	43
-819	-80	-90
-734	-189	-32
-700	-170	-259
-650	-255	-261
-545	-410	-375
-413	-422	-526
-286	-483	-597
-223	-565	-735
-139	-615	-609
-176	-797	-971
-89	-822	-859
90	-770	-670
119	-716	-1021
269	-739	-847
383	-791	-895
387	-680	-950
459	-767	-831
564	-764	-845
649	-651	-845
697	-698	-825
736	-680	-662
748	-626	-709
772	-614	-685
788	-622	-598
789	-559	-614
781	-562	-559
755	-584	-572
772	-545	-550
771	-587	-614
782	-615	-593
779	-614	-597
750	-663	-731
758	-755	-664
743	-728	-768
733	-688	-796
660	-765	-740
644	-781	-899
654	-772	-855
573	-811	-929
534	-815	-994
394	-760	-894
298	-758	-973
148	-793	-918
-68	-786	-893
-18	-657	-880
-102	-575	-760
-183	-647	-799
-202	-545	-666
-342	-448	-487
-368	-382	-490
-440	-317	-384
-457	-344	-291
-554	-153	-207
-633	-132	-133
-674	-150	-76
-807	24	-9
-733	-9	47
-1017	187	368
-792	264	361
