A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 
394	849	-313	-2.40625	-6.86875	-12.985
378	855	-317	-4.025	-12.1713	-30.6775
353	874	-320	-6.4575	-16.5288	-46.4625
291	887	-320	-9.93125	-21.4638	-63.42
246	914	-312	-13.2738	-30.3625	-88.13
161	906	-296	-17.7888	-37.905	-113.715
41	912	-273	-20.3175	-44.0038	-133.298
-82	964	-259	-21.3238	-46.1563	-141.312
-181	950	-253	-21.4638	-40.7575	-124.915
-255	1011	-250	-16.4238	-27.335	-80.6225
-349	972	-233	-9.52875	-8.82875	-21.1838
-293	977	-228	-0.1925	5.08375	23.3888
-209	954	-232	7	18.3138	56.6038
-129	950	-246	12.6263	28.7963	83.4225
-73	940	-257	17.5263	38.2113	111.256
30	941	-264	20.9213	42.0263	124.635
144	936	-274	20.6675	43.0675	125.195
167	906	-280	19.0838	40.355	111.545
276	894	-293	17.1763	29.365	84.2625
338	872	-302	14.245	21.7613	62.4313
348	869	-308	12.5038	16.2838	51.1875
372	872	-316	9.45875	8.60125	35.6213
426	847	-320	4.69875	1.19	17.9288
418	839	-319	1.8025	-2.10875	6.18625
423	848	-323	-0.09625	-5.18	-5.74
419	853	-325	-2.16125	-6.6675	-15.33
385	859	-322	-4.41	-8.42625	-24.2025
370	870	-318	-6.99125	-12.53	-36.7325
348	881	-317	-10.3775	-17.3513	-52.99
324	896	-312	-14.2275	-21.7613	-72.4325
256	888	-297	-18.0775	-25.445	-92.4525
157	895	-275	-20.4838	-31.6575	-114.739
39	893	-252	-22.3388	-39.655	-138.723
-90	915	-222	-23.835	-46.2088	-156.196
-233	983	-231	-23.835	-45.2725	-145.031
-424	977	-207	-18.5063	-33.7488	-85.8025
-444	1004	-203	-10.6488	-21.7613	-25.095
-375	957	-199	-0.28	-5.285	29.54
-198	970	-208	10.22	12.2063	65.9225
-189	927	-219	18.1825	31.955	98.3675
-77	939	-237	25.9175	39.41	115.211
5	940	-252	27.51	42.5513	118.904
86	915	-271	25.5675	38.7013	105.534
175	920	-290	23.4588	32.7863	88.1475
217	902	-303	19.4338	26.4425	69.895
259	903	-315	15.9513	19.8275	55.65
266	904	-323	13.02	13.6063	42.3063
305	900	-328	9.8525	6.93	30.1438
303	889	-326	6.15125	3.40375	21.28
322	878	-328	2.9925	0.1575	14.5338
338	875	-330	0.6475	-2.0125	8.995
333	877	-329	-1.155	-3.87625	1.9075
319	882	-329	-2.765	-6.51	-8.4525
319	888	-328	-4.48875	-10.08	-22.3475
292	899	-320	-6.86875	-12.88	-36.7063
247	899	-309	-9.28375	-16.6163	-51.2663
222	899	-305	-10.2988	-19.9325	-61.3725
163	906	-302	-10.255	-20.895	-67.6813
103	931	-297	-11.1125	-24.0975	-81.27
10	926	-284	-12.9763	-29.4088	-101.308
-36	914	-275	-14.175	-36.6538	-121.511
-113	928	-255	-15.4088	-41.0025	-137.174
-239	941	-253	-18.4888	-39.1913	-137.314
-359	914	-245	-16.6688	-31.5088	-111.921
-490	989	-251	-10.7275	-17.1763	-61.9063
-516	961	-240	-4.66375	1.8725	13.1163
-401	933	-234	3.185	18.0775	66.99
-290	913	-240	9.9575	31.2813	93.7125
-207	928	-262	15.6275	39.0688	105.464
-134	919	-266	17.8938	42.7	109.419
-9	917	-278	17.3863	41.0025	101.159
52	915	-294	16.8875	39.9963	94.4038
98	913	-303	16.7563	37.7388	87.57
141	904	-309	15.7588	32.7513	73.0013
164	912	-319	14.0788	25.83	53.1038
169	920	-328	11.6113	16.5375	29.0238
