A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 
416	775	-220	57.7238	-57.1375	7.6475
482	760	-293	63.9888	-60.97	10.9025
431	764	-341	68.3638	-59.1238	14.4025
473	763	-397	69.51	-60.725	15.6625
446	718	-454	68.4075	-57.8813	16.2838
459	740	-510	68.6175	-58.5113	17.22
484	731	-575	62.3175	-53.8738	15.9513
412	749	-619	52.5963	-46.6375	12.3725
469	765	-670	37.4675	-45.4563	9.70375
425	741	-694	19.6175	-36.1813	5.635
437	706	-709	3.7275	-30.1	2.58125
446	707	-722	-7.88375	-18.8038	-1.295
418	709	-700	-18.5588	-4.45375	-4.725
440	686	-677	-27.2125	8.75	-5.22375
416	714	-648	-32.2525	23.485	-3.99875
406	732	-610	-38.745	33.8538	-3.07125
434	729	-577	-44.0125	41.09	-1.995
433	741	-528	-47.9938	49.2625	-0.315
392	733	-472	-51.0388	52.6313	-0.37625
455	752	-434	-51.3275	50.33	-1.47
487	768	-397	-51.7125	53.2175	-0.14
511	784	-356	-53.1038	59.08	0.21875
490	791	-304	-55.2125	64.855	-2.1
500	799	-249	-57.3913	66.5263	-3.9725
543	821	-209	-59.5963	70.4288	-6.88625
478	822	-150	-64.0938	77.7613	-8.32125
493	828	-67	-68.11	77.2625	-8.81125
451	776	7	-68.8538	77.1488	-11.0863
404	770	91	-62.3438	69.6675	-9.94875
402	785	173	-53.095	56.07	-7.93625
422	754	225	-44.625	45.6225	-6.23875
355	742	282	-32.445	35.7	-4.6725
358	768	319	-17.6138	18.6025	-6.62375
378	793	303	-4.47125	4.6375	-6.1425
352	808	294	4.9	-5.69625	-2.23125
373	792	272	13.125	-17.3775	2.0475
426	791	231	21.735	-26.635	6.90375
424	809	205	28.7525	-30.8788	9.8
412	799	168	34.8338	-37.485	9.695
503	803	107	40.7838	-44.5288	9.6775
468	802	64	43.9075	-43.225	7.5775
476	819	19	46.7775	-46.6813	3.52625
449	822	-22	47.565	-50.645	0.04375
500	795	-78	49.0525	-55.055	-0.18375
483	811	-135	52.36	-54.3288	3.19375
440	814	-171	52.9375	-55.7288	4.27875
462	785	-220	53.76	-59.9813	2.31875
430	753	-276	57.5488	-61.8713	1.04125
478	753	-337	63.8575	-65.8963	2.3625
432	760	-382	66.9725	-63.9363	4.82125
457	752	-445	67.165	-64.6625	4.75125
450	725	-510	65.87	-60.1825	5.45125
420	760	-562	61.6963	-54.9763	7.0875
474	768	-624	51.8963	-50.6888	8.67125
441	766	-673	38.5175	-38.4388	6.265
426	773	-699	22.8813	-27.5713	0.76125
432	742	-715	6.46625	-16.0125	-2.66
417	760	-706	-8.21625	-1.12875	-3.885
381	717	-673	-21.595	11.1563	-2.5725
424	701	-642	-29.3825	20.2213	-0.21875
412	719	-610	-33.7313	32.06	1.4525
405	719	-570	-38.185	39.865	1.54875
406	720	-536	-40.5213	43.5663	0.525
453	773	-507	-42.5075	46.55	-0.945
424	764	-461	-47.8888	52.43	0.21875
424	752	-409	-51.3188	51.6513	2.79125
483	775	-367	-50.715	49.9625	3.7275
486	794	-332	-51.4675	53.6725	2.56375
487	821	-284	-54.5563	55.9213	1.32125
521	829	-233	-59.3425	58.415	0.455
531	813	-178	-64.4088	63.8663	0.945
492	797	-115	-67.4363	67.83	1.54875
490	798	-50	-66.7625	65.94	-0.1225
504	769	15	-64.8813	63.0438	0.63875
483	756	93	-58.7213	59.6925	2.51125
457	749	169	-50.1025	52.6488	0.8925
473	726	227	-40.1188	42.4638	-1.96875
430	740	265	-27.825	34.1075	-6.01125
435	758	296	-15.8725	22.89	-8.0325
417	759	311	-6.6325	13.475	-6.51875
408	751	315	2.6075	2.1875	-5.6875
414	750	293	14	-10.2988	-5.66125
464	775	252	24.85	-19.7575	-4.375
410	780	218	32.3138	-24.3425	-2.9225
480	782	167	40.1713	-33.8975	-0.88375
461	792	128	46.4713	-35.56	-0.21875
444	781	78	52.045	-40.3113	-1.5925
485	796	17	59.2025	-46.6638	-1.365
460	819	-45	62.72	-48.5538	-1.67125
446	811	-105	64.015	-51.8263	-3.43875
438	801	-167	65.7213	-56.2188	-4.8125
465	793	-229	67.9525	-59.9288	-4.03375
436	787	-285	69.685	-59.4913	-3.21125
421	781	-339	71.7413	-60.1388	-3.78
453	763	-412	74.0513	-60.1038	-2.5025
406	764	-464	74.095	-54.985	0.27125
364	783	-515	70.9188	-54.9063	3.42125
406	779	-575	61.8188	-56.9363	8.75
381	775	-627	49.77	-53.9088	12.7138
405	789	-670	35.0088	-50.54	13.2213
434	769	-713	17.7275	-40.8013	9.47625
401	744	-720	1.4525	-24.3688	2.70375
399	744	-710	-11.6638	-10.4825	-2.0475
384	734	-691	-22.3038	4.41	-3.50875
350	722	-650	-30.0563	16.8438	-4.2175
387	727	-632	-34.6675	25.76	-3.45625
401	760	-597	-38.2988	38.7625	-0.42
356	764	-548	-43.4	49.0788	1.9075
393	753	-505	-47.0225	52.1063	1.6975
