A_X [mg]	A_Y [mg]	A_Z [mg]
299	84	1124
286	99	1014
311	101	1123
272	73	1187
247	56	1195
289	62	1211
330	68	1212
301	36	1225
313	88	1196
374	56	1209
378	57	1168
341	108	1083
370	99	1016
362	53	948
312	62	848
309	48	830
303	47	730
224	2	746
175	6	706
157	-5	665
149	3	691
135	17	745
140	19	715
108	22	650
97	48	689
114	60	725
147	46	720
203	54	839
200	63	970
245	91	1056
278	60	1023
315	55	1139
254	45	1227
259	61	1234
272	24	1196
286	58	1300
216	30	1324
206	35	1240
233	41	1152
234	58	1187
219	36	1162
229	53	1079
225	34	1044
202	30	1021
195	40	956
186	32	891
170	38	882
162	28	839
165	28	833
165	58	812
187	57	854
175	43	850
125	22	877
59	10	894
35	11	874
10	18	904
-7	-1	942
9	23	967
46	10	950
87	22	975
98	27	1025
132	30	1001
145	16	1009
135	5	1065
116	52	1055
90	9	1050
74	42	1069
31	32	1031
50	11	1043
49	43	1030
45	32	1028
47	21	1032
54	36	998
49	41	978
73	11	986
70	25	979
60	10	981
60	-5	995
32	1	971
31	2	975
38	18	994
11	-7	991
25	2	1001
22	1	1017
21	-2	1030
41	17	1000
21	39	1011
18	18	978
36	22	1010
16	20	984
6	43	992
21	6	1024
28	-9	1042
17	16	1015
16	10	969
43	-10	1020
9	1	1005
20	-5	1011
23	8	998
19	-4	989
33	17	1008
32	11	1014
43	12	990
23	18	1008
24	-14	950
59	6	903
16	14	1010
3	5	936
24	-3	971
43	-9	1017
21	4	996
58	29	986
42	2	1011
33	-7	986
27	-30	988
34	7	984
29	-1	987
48	-1	1055
29	-24	1033
35	7	1039
35	10	1022
55	-4	1062
63	2	1047
42	8	1044
56	2	1018
68	29	1024
60	0	1030
60	17	1021
26	0	952
56	13	969
46	23	1002
62	24	994
48	26	959
49	27	951
53	30	1003
57	13	1011
64	21	991
41	25	976
60	-5	975
67	32	985
62	-8	991
60	-18	1018
50	-24	995
73	-21	1027
80	-12	1031
65	-10	1004
50	-23	996
48	16	983
50	14	970
53	45	965
60	53	982
74	25	965
89	31	994
64	19	982
78	-7	1009
72	21	940
59	25	957
52	2	958
35	-9	955
44	-9	912
68	32	953
72	7	968
81	9	950
82	8	968
93	-4	989
126	12	992
93	33	976
81	-27	991
90	-15	976
77	17	941
92	34	988
62	22	974
80	5	952
98	37	975
98	2	982
125	3	1007
107	41	975
112	5	991
151	40	1018
135	-4	1017
144	3	1013
121	32	1007
105	5	992
110	10	966
127	19	989
124	-6	1023
108	2	1014
92	40	937
134	24	1000
128	19	999
123	50	996
95	-18	959
154	16	988
110	6	976
132	32	966
107	-10	935
137	59	937
93	-4	964
141	54	973
115	-4	1000
128	74	983
139	2	1018
147	27	993
134	-3	1026
112	49	952
139	11	1010
102	5	988
136	41	983
107	23	980
147	72	974
108	-19	1016
104	105	926
137	-38	1014
107	69	971
134	3	996
127	7	993
134	61	961
107	-43	1021
120	95	940
144	-33	1013
111	64	962
157	36	976
153	-4	1006
155	66	955
158	-31	1050
122	89	957
162	-31	993
118	45	987
130	58	944
144	-55	1062
92	101	940
131	-21	1010
114	64	996
124	44	958
136	-15	1023
119	78	937
136	-53	1001
148	105	967
145	-41	1023
121	-9	970
121	42	936
150	-50	1023
118	68	967
126	35	943
171	19	1005
132	78	935
177	-31	1032
137	33	998
111	87	902
156	-33	1023
107	41	954
137	42	926
150	-13	1011
96	39	955
140	31	984
139	-3	1009
115	48	988
148	6	976
158	-27	1041
101	66	931
156	-5	943
155	-28	982
113	72	921
143	46	945
167	-41	1024
125	90	949
157	38	983
169	-20	1044
119	45	961
128	53	907
172	-39	982
127	48	991
117	62	931
175	-32	1046
141	26	1025
118	63	985
142	-22	993
157	-42	1017
142	68	980
154	-43	978
202	-61	1068
126	57	961
133	17	962
139	-52	1027
109	22	942
98	88	912
136	38	982
144	-15	1052
111	75	989
147	68	971
188	-59	1102
148	-13	1021
118	71	917
164	4	1008
170	-31	1070
135	60	966
170	-22	999
134	-28	1018
117	82	899
159	61	943
181	-39	1016
136	11	992
116	102	864
168	21	965
163	-21	1017
120	58	946
134	99	903
176	2	1012
164	-23	1042
132	37	1003
131	78	925
168	27	991
170	-14	1037
128	29	996
117	83	935
143	45	971
176	-14	1017
148	26	1012
125	84	951
150	53	971
189	-7	1007
161	5	1011
118	85	953
140	69	952
180	-4	1010
154	4	1025
117	63	976
117	106	947
142	28	950
178	1	1021
139	12	987
121	59	923
118	67	915
143	32	958
161	-8	988
149	42	983
127	85	954
145	64	960
189	-9	1018
149	4	1029
116	68	929
149	52	942
173	28	1004
166	-1	1024
148	30	986
138	89	942
153	61	957
177	16	984
167	2	993
146	40	978
137	89	922
160	74	928
181	16	968
180	-5	1001
155	30	956
140	81	919
164	80	915
203	30	979
186	22	986
165	47	935
177	74	926
180	46	950
205	14	993
193	17	997
179	40	949
163	67	931
