STEVAL-STWINKT1 (ISM330DHCX) 


A_X [g]	A_Y [g]	A_Z [g]	G_X [mdps]	G_Y [mdps]	G_Z [mdps]	
  -0.004026000	  -0.034221000	   1.007842000	 201.250000000	-735.000000000	-437.500000000	
  -0.011834000	  -0.029768000	   1.016016000	 245.000000000	-988.750000000	-437.500000000	
   0.002806000	  -0.032696000	   1.017358000	 175.000000000	-1128.750000000	-463.750000000	
  -0.003111000	  -0.035807000	   1.010343000	 175.000000000	-822.500000000	-428.750000000	
  -0.013359000	  -0.030561000	   1.017602000	 183.750000000	-831.250000000	-420.000000000	
   0.002867000	  -0.030622000	   1.009489000	 148.750000000	-1146.250000000	-472.500000000	
  -0.000122000	  -0.034648000	   1.014613000	 148.750000000	-857.500000000	-463.750000000	
  -0.016165000	  -0.032574000	   1.009977000	 148.750000000	-831.250000000	-437.500000000	
  -0.000183000	  -0.027145000	   1.015467000	 122.500000000	-1111.250000000	-490.000000000	
   0.003416000	  -0.035990000	   1.014430000	 166.250000000	-883.750000000	-446.250000000	
  -0.014884000	  -0.036844000	   1.012966000	 236.250000000	-770.000000000	-393.750000000	
  -0.009028000	  -0.024339000	   1.019432000	 236.250000000	-1216.250000000	-428.750000000	
   0.007808000	  -0.031659000	   1.010404000	  70.000000000	-1006.250000000	-428.750000000	
  -0.006710000	  -0.040260000	   1.011075000	 175.000000000	-656.250000000	-393.750000000	
  -0.014213000	  -0.026047000	   1.011746000	 218.750000000	-1015.000000000	-437.500000000	
   0.003904000	  -0.030378000	   1.020042000	  96.250000000	-1067.500000000	-455.000000000	
  -0.001342000	  -0.040748000	   1.008147000	 131.250000000	-700.000000000	-411.250000000	
  -0.016043000	  -0.027328000	   1.014491000	 245.000000000	-892.500000000	-463.750000000	
   0.001220000	  -0.028487000	   1.016992000	 122.500000000	-1128.750000000	-437.500000000	
   0.003477000	  -0.038491000	   1.010770000	 140.000000000	-831.250000000	-463.750000000	
  -0.017202000	  -0.033306000	   1.014125000	 201.250000000	-813.750000000	-472.500000000	
  -0.003965000	  -0.026413000	   1.019920000	 201.250000000	-1067.500000000	-463.750000000	
   0.004880000	  -0.034648000	   1.011807000	 192.500000000	-883.750000000	-455.000000000	
  -0.013542000	  -0.035502000	   1.010892000	 183.750000000	-717.500000000	-463.750000000	
  -0.008174000	  -0.026352000	   1.017297000	 227.500000000	-997.500000000	-490.000000000	
   0.007991000	  -0.032696000	   1.012905000	  96.250000000	-997.500000000	-463.750000000	
  -0.007808000	  -0.040443000	   1.013820000	 183.750000000	-656.250000000	-385.000000000	
  -0.014579000	  -0.029158000	   1.013698000	 192.500000000	-936.250000000	-481.250000000	
   0.003172000	  -0.027938000	   1.013393000	  52.500000000	-1102.500000000	-455.000000000	
  -0.000549000	  -0.035990000	   1.015406000	 148.750000000	-761.250000000	-402.500000000	
  -0.015372000	  -0.033428000	   1.013881000	 175.000000000	-927.500000000	-463.750000000	
  -0.001647000	  -0.027816000	   1.015650000	 148.750000000	-1120.000000000	-463.750000000	
   0.003904000	  -0.034526000	   1.011380000	 210.000000000	-901.250000000	-402.500000000	
  -0.012688000	  -0.036722000	   1.012051000	 175.000000000	-796.250000000	-420.000000000	
  -0.004636000	  -0.028792000	   1.019249000	 201.250000000	-1067.500000000	-516.250000000	
   0.002074000	  -0.031049000	   1.012600000	  96.250000000	-971.250000000	-411.250000000	
  -0.009760000	  -0.035441000	   1.012783000	  78.750000000	-770.000000000	-402.500000000	
  -0.005185000	  -0.029524000	   1.014064000	 201.250000000	-988.750000000	-507.500000000	
   0.000122000	  -0.031476000	   1.015040000	 192.500000000	-988.750000000	-446.250000000	
  -0.008784000	  -0.037942000	   1.013027000	 166.250000000	-805.000000000	-367.500000000	
  -0.008113000	  -0.030195000	   1.018456000	 183.750000000	-1015.000000000	-446.250000000	
   0.001647000	  -0.028121000	   1.011319000	 166.250000000	-936.250000000	-428.750000000	
  -0.003355000	  -0.035502000	   1.009916000	 131.250000000	-787.500000000	-411.250000000	
  -0.011346000	  -0.032635000	   1.017663000	 183.750000000	-910.000000000	-481.250000000	
  -0.001586000	  -0.028792000	   1.014369000	 210.000000000	-1041.250000000	-481.250000000	
  -0.000549000	  -0.033306000	   1.017358000	 166.250000000	-840.000000000	-411.250000000	
  -0.008479000	  -0.034099000	   1.011075000	 140.000000000	-892.500000000	-472.500000000	
  -0.004453000	  -0.030378000	   1.014430000	 157.500000000	-980.000000000	-498.750000000	
  -0.000244000	  -0.031842000	   1.012234000	 166.250000000	-910.000000000	-350.000000000	
  -0.008174000	  -0.033855000	   1.011502000	 253.750000000	-831.250000000	-402.500000000	
  -0.003538000	  -0.031659000	   1.017602000	 253.750000000	-1006.250000000	-516.250000000	
  -0.002806000	  -0.030012000	   1.015711000	 183.750000000	-962.500000000	-437.500000000	
  -0.007137000	  -0.033123000	   1.011990000	 157.500000000	-918.750000000	-385.000000000	
  -0.000427000	  -0.032940000	   1.016321000	 183.750000000	-988.750000000	-490.000000000	
  -0.003599000	  -0.031659000	   1.012844000	 166.250000000	-988.750000000	-507.500000000	
  -0.008906000	  -0.031598000	   1.015162000	 148.750000000	-840.000000000	-411.250000000	
  -0.002318000	  -0.031964000	   1.013576000	  52.500000000	-953.750000000	-472.500000000	
  -0.001342000	  -0.030805000	   1.009611000	 192.500000000	-945.000000000	-463.750000000	
  -0.007503000	  -0.033672000	   1.016992000	 148.750000000	-883.750000000	-393.750000000	
  -0.004758000	  -0.031964000	   1.015650000	 157.500000000	-1041.250000000	-498.750000000	
  -0.001342000	  -0.032391000	   1.010709000	 166.250000000	-918.750000000	-507.500000000	
  -0.008052000	  -0.033367000	   1.015894000	 201.250000000	-778.750000000	-411.250000000	
  -0.007137000	  -0.030744000	   1.009245000	 192.500000000	-1006.250000000	-420.000000000	
  -0.000122000	  -0.032574000	   1.018883000	 183.750000000	-962.500000000	-498.750000000	
  -0.005734000	  -0.036234000	   1.013759000	 210.000000000	-831.250000000	-393.750000000	
  -0.010248000	  -0.027694000	   1.012173000	 166.250000000	-997.500000000	-463.750000000	
   0.000366000	  -0.030988000	   1.022360000	 166.250000000	-1076.250000000	-507.500000000	
  -0.001220000	  -0.036051000	   1.009367000	 175.000000000	-796.250000000	-455.000000000	
  -0.014091000	  -0.030134000	   1.011685000	 253.750000000	-936.250000000	-402.500000000	
   0.001159000	  -0.030256000	   1.014979000	 148.750000000	-1120.000000000	-472.500000000	
  -0.001281000	  -0.036295000	   1.014552000	 175.000000000	-866.250000000	-463.750000000	
  -0.014579000	  -0.030012000	   1.014430000	 227.500000000	-857.500000000	-437.500000000	
  -0.000854000	  -0.027389000	   1.014979000	 148.750000000	-1137.500000000	-437.500000000	
   0.003294000	  -0.035258000	   1.011075000	 140.000000000	-840.000000000	-472.500000000	
  -0.012932000	  -0.037271000	   1.016321000	 175.000000000	-735.000000000	-437.500000000	
  -0.007625000	  -0.026413000	   1.014003000	 201.250000000	-1120.000000000	-463.750000000	
   0.004758000	  -0.031659000	   1.013088000	 140.000000000	-997.500000000	-481.250000000	
  -0.009577000	  -0.036600000	   1.020469000	 148.750000000	-726.250000000	-437.500000000	
  -0.011712000	  -0.027816000	   1.008696000	 140.000000000	-1006.250000000	-437.500000000	
   0.006466000	  -0.030195000	   1.014186000	  70.000000000	-1050.000000000	-455.000000000	
  -0.003416000	  -0.040260000	   1.011258000	 157.500000000	-778.750000000	-385.000000000	
  -0.016653000	  -0.031354000	   1.016992000	 210.000000000	-997.500000000	-481.250000000	
   0.000610000	  -0.028182000	   1.020713000	 122.500000000	-1163.750000000	-498.750000000	
   0.003050000	  -0.035624000	   1.006561000	 201.250000000	-822.500000000	-402.500000000	
  -0.015555000	  -0.033184000	   1.013149000	 227.500000000	-796.250000000	-385.000000000	
  -0.001464000	  -0.026840000	   1.018212000	 201.250000000	-1242.500000000	-463.750000000	
   0.004697000	  -0.034648000	   1.009977000	 192.500000000	-936.250000000	-393.750000000	
  -0.013664000	  -0.036478000	   1.015284000	 271.250000000	-761.250000000	-385.000000000	
  -0.005612000	  -0.026291000	   1.018090000	 183.750000000	-1111.250000000	-490.000000000	
   0.006527000	  -0.031537000	   1.009550000	  61.250000000	-1023.750000000	-446.250000000	
  -0.008784000	  -0.040687000	   1.014186000	 236.250000000	-673.750000000	-376.250000000	
  -0.014762000	  -0.028365000	   1.013393000	 210.000000000	-1058.750000000	-472.500000000	
   0.005429000	  -0.026474000	   1.013515000	  35.000000000	-1128.750000000	-428.750000000	
  -0.000488000	  -0.038857000	   1.014308000	 140.000000000	-647.500000000	-437.500000000	
  -0.016531000	  -0.033672000	   1.007415000	 245.000000000	-962.500000000	-455.000000000	
  -0.000854000	  -0.025925000	   1.027972000	 166.250000000	-1251.250000000	-463.750000000	
   0.004392000	  -0.037637000	   1.007354000	 105.000000000	-875.000000000	-376.250000000	
  -0.014030000	  -0.033245000	   1.011014000	 245.000000000	-857.500000000	-472.500000000	
  -0.002318000	  -0.025376000	   1.012478000	 192.500000000	-1155.000000000	-533.750000000	
   0.001891000	  -0.034831000	   1.015650000	 131.250000000	-927.500000000	-446.250000000	
  -0.014762000	  -0.037271000	   1.019737000	 236.250000000	-735.000000000	-428.750000000	
  -0.004880000	  -0.027145000	   1.006988000	 192.500000000	-1093.750000000	-533.750000000	
   0.004209000	  -0.029463000	   1.016809000	 262.500000000	-988.750000000	-455.000000000	
  -0.009821000	  -0.039589000	   1.009977000	 192.500000000	-822.500000000	-446.250000000	
  -0.009028000	  -0.030134000	   1.013515000	 122.500000000	-1067.500000000	-490.000000000	
   0.002135000	  -0.029707000	   1.018517000	 192.500000000	-1015.000000000	-455.000000000	
  -0.004453000	  -0.038430000	   1.013637000	 113.750000000	-796.250000000	-367.500000000	
  -0.013786000	  -0.030012000	   1.014430000	 236.250000000	-910.000000000	-490.000000000	
   0.000732000	  -0.027023000	   1.011014000	 140.000000000	-1015.000000000	-490.000000000	
   0.001586000	  -0.035685000	   1.013332000	  78.750000000	-813.750000000	-385.000000000	
  -0.011956000	  -0.035502000	   1.011258000	 122.500000000	-866.250000000	-507.500000000	
  -0.005246000	  -0.030317000	   1.020042000	 140.000000000	-1041.250000000	-542.500000000	
   0.001525000	  -0.031903000	   1.014857000	 192.500000000	-883.750000000	-402.500000000	
  -0.007747000	  -0.033062000	   1.009306000	 157.500000000	-892.500000000	-411.250000000	
  -0.005368000	  -0.032635000	   1.013698000	 157.500000000	-988.750000000	-507.500000000	
   0.000488000	  -0.030988000	   1.018212000	 166.250000000	-988.750000000	-455.000000000	
  -0.007991000	  -0.032818000	   1.008696000	 105.000000000	-910.000000000	-367.500000000	
  -0.006100000	  -0.031781000	   1.015894000	 122.500000000	-918.750000000	-428.750000000	
   0.000671000	  -0.030073000	   1.010709000	 192.500000000	-945.000000000	-402.500000000	
  -0.008906000	  -0.032269000	   1.012844000	 148.750000000	-918.750000000	-367.500000000	
  -0.004270000	  -0.035441000	   1.019798000	 148.750000000	-1015.000000000	-490.000000000	
   0.000000000	  -0.032452000	   1.008147000	 157.500000000	-840.000000000	-498.750000000	
  -0.008540000	  -0.029951000	   1.015589000	 210.000000000	-927.500000000	-367.500000000	
  -0.006649000	  -0.030988000	   1.014369000	 148.750000000	-1058.750000000	-481.250000000	
  -0.000305000	  -0.032208000	   1.013820000	 113.750000000	-910.000000000	-498.750000000	
  -0.005063000	  -0.033062000	   1.012356000	 210.000000000	-848.750000000	-437.500000000	
  -0.009638000	  -0.032452000	   1.014064000	 166.250000000	-1006.250000000	-472.500000000	
  -0.003599000	  -0.032147000	   1.017236000	 166.250000000	-1015.000000000	-507.500000000	
  -0.001098000	  -0.031842000	   1.014979000	 148.750000000	-761.250000000	-428.750000000	
  -0.009699000	  -0.030378000	   1.010160000	 148.750000000	-892.500000000	-428.750000000	
  -0.001647000	  -0.031903000	   1.015467000	 166.250000000	-1041.250000000	-490.000000000	
  -0.004209000	  -0.033367000	   1.015589000	 131.250000000	-848.750000000	-490.000000000	
  -0.010553000	  -0.031415000	   1.008086000	 140.000000000	-936.250000000	-411.250000000	
   0.002318000	  -0.031476000	   1.017663000	 157.500000000	-980.000000000	-498.750000000	
  -0.003294000	  -0.035014000	   1.011441000	 218.750000000	-848.750000000	-455.000000000	
  -0.012932000	  -0.031354000	   1.015040000	 157.500000000	-857.500000000	-411.250000000	
  -0.000976000	  -0.029219000	   1.016809000	 166.250000000	-1155.000000000	-490.000000000	
   0.000244000	  -0.036661000	   1.012905000	 218.750000000	-813.750000000	-481.250000000	
  -0.011712000	  -0.032147000	   1.015650000	 253.750000000	-796.250000000	-402.500000000	
  -0.007564000	  -0.027389000	   1.014796000	 157.500000000	-1137.500000000	-446.250000000	
   0.005490000	  -0.033611000	   1.007110000	 166.250000000	-892.500000000	-490.000000000	
  -0.009943000	  -0.036966000	   1.015711000	 192.500000000	-796.250000000	-446.250000000	
  -0.011956000	  -0.028060000	   1.015650000	 192.500000000	-1006.250000000	-455.000000000	
   0.006710000	  -0.031232000	   1.015589000	 105.000000000	-1041.250000000	-463.750000000	
  -0.004575000	  -0.037820000	   1.014796000	 131.250000000	-708.750000000	-472.500000000	
  -0.015311000	  -0.029097000	   1.010160000	 157.500000000	-927.500000000	-420.000000000	
   0.004758000	  -0.028060000	   1.016138000	 131.250000000	-1172.500000000	-472.500000000	
  -0.001281000	  -0.038186000	   1.012478000	  87.500000000	-848.750000000	-393.750000000	
  -0.015433000	  -0.033184000	   1.014674000	 175.000000000	-901.250000000	-402.500000000	
   0.001098000	  -0.027877000	   1.012356000	 175.000000000	-1181.250000000	-490.000000000	
   0.002318000	  -0.034221000	   1.014430000	 157.500000000	-918.750000000	-481.250000000	
  -0.015738000	  -0.034343000	   1.013393000	 122.500000000	-761.250000000	-463.750000000	
  -0.002684000	  -0.025986000	   1.017480000	 131.250000000	-1085.000000000	-463.750000000	
   0.007808000	  -0.034831000	   1.009001000	 183.750000000	-918.750000000	-498.750000000	
  -0.011590000	  -0.038796000	   1.015528000	 236.250000000	-656.250000000	-463.750000000	
  -0.015128000	  -0.027145000	   1.014918000	 183.750000000	-1085.000000000	-446.250000000	
   0.007808000	  -0.029158000	   1.013088000	 122.500000000	-1076.250000000	-463.750000000	
  -0.001952000	  -0.038735000	   1.011624000	 183.750000000	-621.250000000	-446.250000000	
  -0.017812000	  -0.031049000	   1.013271000	 245.000000000	-988.750000000	-463.750000000	
   0.003599000	  -0.025498000	   1.019920000	 113.750000000	-1198.750000000	-481.250000000	
   0.001952000	  -0.037393000	   1.012112000	 105.000000000	-805.000000000	-446.250000000	
  -0.014274000	  -0.034770000	   1.012539000	 183.750000000	-927.500000000	-402.500000000	
  -0.003050000	  -0.026474000	   1.018822000	 183.750000000	-1155.000000000	-446.250000000	
   0.005734000	  -0.034038000	   1.010526000	 157.500000000	-866.250000000	-420.000000000	
  -0.014335000	  -0.036844000	   1.013088000	 218.750000000	-761.250000000	-437.500000000	
  -0.004026000	  -0.026596000	   1.016138000	 192.500000000	-1146.250000000	-498.750000000	
   0.004453000	  -0.030622000	   1.009611000	 157.500000000	-1041.250000000	-420.000000000	
  -0.011956000	  -0.039162000	   1.015223000	 183.750000000	-708.750000000	-437.500000000	
  -0.007381000	  -0.030134000	   1.018456000	 192.500000000	-953.750000000	-490.000000000	
   0.002745000	  -0.029463000	   1.008513000	 183.750000000	-1006.250000000	-446.250000000	
  -0.005856000	  -0.037576000	   1.018151000	 201.250000000	-840.000000000	-402.500000000	
  -0.013115000	  -0.032086000	   1.010282000	 148.750000000	-918.750000000	-455.000000000	
   0.001464000	  -0.028182000	   1.010587000	 140.000000000	-1058.750000000	-472.500000000	
  -0.002196000	  -0.035990000	   1.018761000	 183.750000000	-813.750000000	-393.750000000	
  -0.011773000	  -0.033611000	   1.014308000	 166.250000000	-840.000000000	-490.000000000	
  -0.001281000	  -0.027694000	   1.010587000	 148.750000000	-1032.500000000	-463.750000000	
   0.002562000	  -0.033489000	   1.014613000	 122.500000000	-910.000000000	-402.500000000	
  -0.011285000	  -0.037881000	   1.011746000	 140.000000000	-778.750000000	-490.000000000	
  -0.007442000	  -0.030317000	   1.016626000	 175.000000000	-1111.250000000	-507.500000000	
   0.002135000	  -0.029402000	   1.013576000	 183.750000000	-971.250000000	-393.750000000	
  -0.006588000	  -0.035136000	   1.010099000	 166.250000000	-840.000000000	-385.000000000	
  -0.006222000	  -0.031842000	   1.017236000	 227.500000000	-988.750000000	-472.500000000	
  -0.003782000	  -0.030500000	   1.009977000	 105.000000000	-980.000000000	-481.250000000	
  -0.005063000	  -0.033733000	   1.015162000	 175.000000000	-857.500000000	-455.000000000	
  -0.004758000	  -0.033306000	   1.016565000	  70.000000000	-997.500000000	-516.250000000	
  -0.000305000	  -0.029646000	   1.009855000	 201.250000000	-840.000000000	-463.750000000	
  -0.007198000	  -0.032635000	   1.014918000	 157.500000000	-857.500000000	-402.500000000	
  -0.007320000	  -0.033794000	   1.013637000	 148.750000000	-962.500000000	-463.750000000	
  -0.001525000	  -0.031476000	   1.013820000	 148.750000000	-980.000000000	-455.000000000	
  -0.005612000	  -0.033001000	   1.012661000	 166.250000000	-875.000000000	-385.000000000	
  -0.006954000	  -0.031049000	   1.016077000	 157.500000000	-997.500000000	-437.500000000	
  -0.000854000	  -0.032513000	   1.012234000	 140.000000000	-1006.250000000	-490.000000000	
  -0.004148000	  -0.033123000	   1.015040000	 166.250000000	-840.000000000	-350.000000000	
  -0.007198000	  -0.032513000	   1.013210000	 148.750000000	-962.500000000	-393.750000000	
  -0.001586000	  -0.034160000	   1.013027000	 183.750000000	-1006.250000000	-481.250000000	
  -0.007930000	  -0.032391000	   1.013942000	 253.750000000	-971.250000000	-437.500000000	
  -0.006710000	  -0.031232000	   1.009733000	 105.000000000	-971.250000000	-428.750000000	
   0.001952000	  -0.032269000	   1.017907000	 157.500000000	-980.000000000	-498.750000000	
  -0.004087000	  -0.033611000	   1.010038000	 210.000000000	-901.250000000	-437.500000000	
  -0.012993000	  -0.029829000	   1.015650000	 157.500000000	-936.250000000	-411.250000000	
   0.002440000	  -0.031476000	   1.015772000	 131.250000000	-1111.250000000	-490.000000000	
  -0.000610000	  -0.035502000	   1.007476000	 148.750000000	-848.750000000	-437.500000000	
  -0.014030000	  -0.033428000	   1.016992000	 236.250000000	-840.000000000	-411.250000000	
  -0.001647000	  -0.027450000	   1.013759000	 175.000000000	-1137.500000000	-481.250000000	
   0.003172000	  -0.034526000	   1.014430000	 175.000000000	-822.500000000	-481.250000000	
  -0.009760000	  -0.035258000	   1.016809000	 297.500000000	-840.000000000	-437.500000000	
  -0.011651000	  -0.028304000	   1.008391000	 183.750000000	-1155.000000000	-437.500000000	
   0.005246000	  -0.030744000	   1.018212000	  61.250000000	-1067.500000000	-446.250000000	
  -0.005307000	  -0.038674000	   1.007049000	 166.250000000	-700.000000000	-411.250000000	
  -0.013359000	  -0.027694000	   1.017785000	 210.000000000	-1050.000000000	-472.500000000	
   0.003111000	  -0.031232000	   1.017663000	  52.500000000	-1093.750000000	-490.000000000	
  -0.001708000	  -0.036844000	   1.007598000	 148.750000000	-735.000000000	-411.250000000	
  -0.015006000	  -0.029341000	   1.015223000	 227.500000000	-883.750000000	-446.250000000	
   0.001342000	  -0.030439000	   1.012417000	 175.000000000	-1198.750000000	-525.000000000	
   0.000854000	  -0.035563000	   1.017907000	 140.000000000	-883.750000000	-498.750000000	
  -0.016836000	  -0.034282000	   1.011929000	 175.000000000	-787.500000000	-472.500000000	
  -0.000854000	  -0.025254000	   1.016687000	 148.750000000	-1216.250000000	-490.000000000	
   0.004270000	  -0.035014000	   1.009184000	 175.000000000	-831.250000000	-455.000000000	
  -0.013420000	  -0.037881000	   1.013576000	 218.750000000	-761.250000000	-437.500000000	
  -0.008662000	  -0.024461000	   1.016504000	 166.250000000	-1146.250000000	-516.250000000	
   0.006649000	  -0.033123000	   1.013515000	  26.250000000	-962.500000000	-481.250000000	
  -0.005002000	  -0.039528000	   1.012661000	 105.000000000	-735.000000000	-428.750000000	
  -0.017507000	  -0.026657000	   1.012234000	 297.500000000	-1023.750000000	-481.250000000	
   0.003233000	  -0.028365000	   1.020652000	  87.500000000	-1163.750000000	-463.750000000	
  -0.000732000	  -0.038613000	   1.006927000	 175.000000000	-770.000000000	-385.000000000	
  -0.015616000	  -0.030073000	   1.011441000	 236.250000000	-875.000000000	-428.750000000	
   0.000366000	  -0.027023000	   1.023336000	 166.250000000	-1233.750000000	-428.750000000	
   0.003599000	  -0.036417000	   1.004365000	 140.000000000	-883.750000000	-385.000000000	
  -0.015982000	  -0.033306000	   1.017846000	 201.250000000	-831.250000000	-428.750000000	
  -0.002806000	  -0.028487000	   1.015345000	 166.250000000	-1041.250000000	-498.750000000	
   0.004331000	  -0.034343000	   1.010892000	 105.000000000	-892.500000000	-420.000000000	
  -0.011712000	  -0.035197000	   1.011136000	  87.500000000	-708.750000000	-455.000000000	
  -0.006588000	  -0.028060000	   1.014186000	 201.250000000	-997.500000000	-455.000000000	
   0.004453000	  -0.031476000	   1.016382000	 166.250000000	-1006.250000000	-428.750000000	
  -0.008418000	  -0.039467000	   1.010587000	 175.000000000	-726.250000000	-350.000000000	
  -0.011285000	  -0.027145000	   1.019798000	 323.750000000	-1041.250000000	-490.000000000	
   0.004575000	  -0.029463000	   1.009123000	 122.500000000	-962.500000000	-455.000000000	
  -0.000854000	  -0.037210000	   1.013088000	 148.750000000	-875.000000000	-437.500000000	
  -0.015494000	  -0.033733000	   1.017541000	 166.250000000	-918.750000000	-481.250000000	
  -0.001525000	  -0.027389000	   1.014918000	 105.000000000	-1172.500000000	-428.750000000	
   0.001830000	  -0.032879000	   1.012722000	  70.000000000	-813.750000000	-385.000000000	
  -0.011590000	  -0.036417000	   1.006927000	 105.000000000	-778.750000000	-393.750000000	
  -0.003904000	  -0.028182000	   1.018822000	 157.500000000	-1050.000000000	-516.250000000	
   0.002989000	  -0.032452000	   1.010587000	  61.250000000	-936.250000000	-411.250000000	
  -0.009882000	  -0.035258000	   1.010648000	 227.500000000	-752.500000000	-411.250000000	
  -0.005246000	  -0.030988000	   1.019737000	 210.000000000	-1050.000000000	-498.750000000	
  -0.000549000	  -0.031110000	   1.014918000	 157.500000000	-988.750000000	-428.750000000	
  -0.005917000	  -0.033977000	   1.010831000	 122.500000000	-778.750000000	-411.250000000	
  -0.005856000	  -0.030683000	   1.012051000	 157.500000000	-945.000000000	-472.500000000	
  -0.002684000	  -0.029707000	   1.009672000	 183.750000000	-1006.250000000	-446.250000000	
  -0.006100000	  -0.035014000	   1.020591000	 113.750000000	-866.250000000	-385.000000000	
  -0.006222000	  -0.032330000	   1.014064000	 210.000000000	-936.250000000	-481.250000000	
  -0.000549000	  -0.029951000	   1.008086000	 166.250000000	-936.250000000	-463.750000000	
  -0.005307000	  -0.032757000	   1.008696000	 183.750000000	-927.500000000	-402.500000000	
  -0.007503000	  -0.032025000	   1.016626000	 183.750000000	-971.250000000	-420.000000000	
  -0.001830000	  -0.033916000	   1.014125000	 183.750000000	-971.250000000	-533.750000000	
  -0.004636000	  -0.031903000	   1.013576000	 166.250000000	-953.750000000	-420.000000000	
  -0.006893000	  -0.030134000	   1.012234000	 157.500000000	-1067.500000000	-428.750000000	
   0.000000000	  -0.034770000	   1.012966000	 157.500000000	-936.250000000	-516.250000000	
  -0.004697000	  -0.033306000	   1.012844000	 122.500000000	-901.250000000	-428.750000000	
  -0.010126000	  -0.029646000	   1.011319000	 183.750000000	-988.750000000	-428.750000000	
  -0.000488000	  -0.034465000	   1.016748000	 166.250000000	-953.750000000	-455.000000000	
  -0.003538000	  -0.034587000	   1.010953000	 201.250000000	-813.750000000	-376.250000000	
  -0.011712000	  -0.029829000	   1.009306000	 210.000000000	-918.750000000	-385.000000000	
  -0.000549000	  -0.031598000	   1.016809000	 183.750000000	-1076.250000000	-446.250000000	
  -0.000122000	  -0.035197000	   1.015894000	 131.250000000	-778.750000000	-385.000000000	
  -0.012749000	  -0.031293000	   1.010221000	 166.250000000	-910.000000000	-376.250000000	
  -0.003172000	  -0.027938000	   1.018334000	 157.500000000	-1085.000000000	-490.000000000	
   0.001647000	  -0.035929000	   1.009611000	 157.500000000	-857.500000000	-507.500000000	
  -0.010370000	  -0.034648000	   1.010770000	 140.000000000	-831.250000000	-402.500000000	
  -0.009089000	  -0.026108000	   1.018639000	 166.250000000	-1111.250000000	-490.000000000	
   0.004270000	  -0.033794000	   1.013210000	 131.250000000	-962.500000000	-490.000000000	
  -0.005307000	  -0.035929000	   1.017419000	 183.750000000	-691.250000000	-376.250000000	
  -0.010919000	  -0.030439000	   1.006927000	 105.000000000	-1015.000000000	-420.000000000	
   0.003660000	  -0.031598000	   1.015955000	 140.000000000	-1023.750000000	-455.000000000	
  -0.005490000	  -0.035807000	   1.010648000	 218.750000000	-770.000000000	-481.250000000	
  -0.012566000	  -0.030622000	   1.013576000	 227.500000000	-936.250000000	-393.750000000	
   0.002989000	  -0.029524000	   1.017175000	 131.250000000	-1102.500000000	-472.500000000	
  -0.002318000	  -0.037149000	   1.010404000	 122.500000000	-822.500000000	-428.750000000	
  -0.016226000	  -0.031049000	   1.016931000	 227.500000000	-857.500000000	-428.750000000	
  -0.001098000	  -0.026230000	   1.016016000	  96.250000000	-1102.500000000	-516.250000000	
   0.005856000	  -0.035014000	   1.011624000	 201.250000000	-892.500000000	-402.500000000	
  -0.015250000	  -0.038064000	   1.012722000	 245.000000000	-770.000000000	-411.250000000	
  -0.009272000	  -0.024766000	   1.015406000	 157.500000000	-1216.250000000	-490.000000000	
   0.006649000	  -0.032940000	   1.013332000	  87.500000000	-962.500000000	-481.250000000	
  -0.005978000	  -0.038552000	   1.011746000	 183.750000000	-586.250000000	-437.500000000	
  -0.016470000	  -0.027389000	   1.010831000	 280.000000000	-1050.000000000	-393.750000000	
   0.005978000	  -0.028304000	   1.021750000	 105.000000000	-1181.250000000	-446.250000000	
  -0.003233000	  -0.041114000	   1.009916000	 166.250000000	-708.750000000	-437.500000000	
  -0.015189000	  -0.031049000	   1.013637000	 236.250000000	-910.000000000	-463.750000000	
   0.000244000	  -0.027816000	   1.013332000	 175.000000000	-1225.000000000	-507.500000000	
   0.002196000	  -0.036905000	   1.015284000	  96.250000000	-778.750000000	-428.750000000	
  -0.015982000	  -0.034709000	   1.010587000	 192.500000000	-717.500000000	-490.000000000	
  -0.002562000	  -0.024339000	   1.013698000	 157.500000000	-1146.250000000	-498.750000000	
   0.005490000	  -0.033611000	   1.014735000	  96.250000000	-945.000000000	-402.500000000	
  -0.014945000	  -0.038430000	   1.013271000	 166.250000000	-717.500000000	-385.000000000	
  -0.004453000	  -0.025498000	   1.016504000	 201.250000000	-1120.000000000	-490.000000000	
   0.005734000	  -0.031476000	   1.011624000	 131.250000000	-962.500000000	-420.000000000	
  -0.009638000	  -0.040870000	   1.011136000	 148.750000000	-743.750000000	-411.250000000	
  -0.012932000	  -0.027450000	   1.017297000	 122.500000000	-1111.250000000	-463.750000000	
   0.005856000	  -0.028548000	   1.013271000	  70.000000000	-1006.250000000	-420.000000000	
  -0.002135000	  -0.037210000	   1.012966000	 192.500000000	-708.750000000	-393.750000000	
  -0.015372000	  -0.031232000	   1.011746000	 157.500000000	-901.250000000	-472.500000000	
   0.000732000	  -0.028304000	   1.013942000	 166.250000000	-1041.250000000	-455.000000000	
   0.001891000	  -0.038674000	   1.014064000	  96.250000000	-831.250000000	-428.750000000	
  -0.015006000	  -0.033855000	   1.015223000	 210.000000000	-857.500000000	-472.500000000	
  -0.001525000	  -0.026596000	   1.011319000	 210.000000000	-1006.250000000	-490.000000000	
   0.003599000	  -0.033977000	   1.015162000	 140.000000000	-883.750000000	-385.000000000	
  -0.011346000	  -0.035990000	   1.011502000	 166.250000000	-892.500000000	-402.500000000	
