A_X [mg]	A_Y [mg]	A_Z [mg]
-332	465	-250
-826	527	-86
-884	594	-115
-598	891	56
1072	1229	-145
3638	2060	-437
3529	1643	123
949	-206	-12
79	-799	100
65	-1131	252
468	-992	193
844	-830	-48
3853	410	-706
701	166	-126
