A_X [mg]	A_Y [mg]	A_Z [mg]
-786	-1339	437
-756	-1271	211
-608	-1596	62
-501	-1579	16
-421	-1405	35
-407	-1282	-58
-416	-1254	-167
-413	-1321	-216
-370	-1476	-200
-351	-1575	-171
-243	-1475	-242
104	-1097	-199
406	-852	-235
262	-792	-305
-92	-968	-155
-309	-1227	-77
-308	-1312	-95
-411	-1438	-73
-574	-1481	52
-523	-1483	-70
-612	-1742	-81
-897	-1798	243
-860	-1612	524
-698	-1328	565
-723	-1097	569
-773	-1105	462
-683	-1276	199
-536	-1735	36
-314	-1745	77
-294	-1599	140
-362	-1495	4
-459	-1447	-153
-496	-1458	-222
-400	-1503	-206
-266	-1442	-202
-49	-1168	-224
248	-769	-191
423	-751	-243
183	-788	-286
-116	-1115	-204
-299	-1548	-64
-410	-1723	-44
-486	-1751	35
-465	-1607	2
-544	-1571	-84
-717	-1689	137
-714	-1574	300
-672	-1487	487
-751	-1189	399
-869	-1059	355
-909	-1199	282
-732	-1385	145
-521	-1691	117
-406	-1763	55
-385	-1604	-9
-416	-1461	-85
-356	-1401	-142
-325	-1375	-181
-277	-1399	-185
-292	-1364	-169
-208	-1249	-231
0	-1015	-229
309	-867	-273
274	-755	-358
-91	-994	-254
-214	-1452	-95
-400	-1590	-20
-421	-1580	64
-418	-1493	115
-380	-1428	-56
-531	-1679	75
-774	-1772	304
-862	-1593	337
-883	-1265	306
-892	-1126	407
-839	-1111	394
-720	-1346	196
-563	-1670	91
-378	-1677	75
-338	-1607	61
-389	-1494	-56
-415	-1432	-125
-366	-1368	-176
-311	-1382	-228
-288	-1430	-244
-201	-1302	-309
25	-1083	-278
447	-956	-332
358	-830	-416
-149	-1088	-126
-224	-1408	20
-398	-1546	-37
-399	-1621	4
-394	-1626	-27
-525	-1729	-123
-838	-1835	139
-871	-1686	353
-853	-1492	535
-798	-1144	505
-787	-1074	487
-766	-1076	377
-654	-1283	206
-589	-1720	116
-497	-1839	52
-422	-1743	14
-399	-1612	-80
-412	-1538	-170
-393	-1487	-219
-329	-1498	-238
-273	-1439	-220
-195	-1312	-252
90	-941	-215
209	-690	-146
140	-712	-141
-14	-754	-56
-259	-1178	28
-320	-1501	-12
-415	-1811	-45
-544	-1887	38
-553	-1733	-141
-814	-1603	-30
-815	-1628	150
-733	-1499	316
-922	-1346	337
-901	-1033	273
-903	-1226	288
-688	-1187	177
-545	-1480	132
-504	-1570	56
-461	-1580	3
-416	-1496	-48
-345	-1361	-144
-311	-1314	-189
-308	-1355	-199
-313	-1488	-205
-249	-1420	-248
32	-1121	-268
250	-771	-229
173	-753	-207
33	-863	-259
-265	-1191	-132
-442	-1485	49
-352	-1432	63
-334	-1258	32
-288	-1178	16
-332	-1245	5
-542	-1599	103
-780	-1630	193
-999	-1621	162
-1083	-1185	227
-908	-1219	422
-780	-1190	360
-713	-1319	151
-542	-1559	47
-368	-1616	23
-324	-1547	54
-338	-1403	-16
-342	-1343	-122
-353	-1313	-196
-339	-1418	-198
-297	-1436	-173
-218	-1164	-158
-120	-929	-118
-24	-942	-105
71	-729	-123
-60	-748	-49
-198	-1010	68
-230	-1132	51
-248	-1202	-0
-329	-1377	53
-445	-1583	19
-622	-1940	132
-1057	-1754	295
-946	-1606	333
-641	-1386	418
-701	-1219	481
-771	-1111	369
-733	-1208	177
-588	-1479	23
-387	-1445	-10
-326	-1347	58
-362	-1230	-8
-379	-1227	-130
-389	-1304	-193
-373	-1455	-185
-408	-1535	-206
-347	-1413	-246
228	-1013	-181
511	-713	-194
220	-886	-153
-50	-1214	-126
-201	-1405	-182
-305	-1329	-149
-407	-1329	-55
-561	-1293	-39
-599	-1253	-73
-658	-1437	115
-802	-1646	362
-834	-1581	422
-681	-1207	391
-672	-1127	490
-700	-1102	387
-673	-1226	151
-560	-1478	58
-409	-1496	31
-371	-1418	29
-388	-1271	-57
-396	-1212	-146
-374	-1237	-184
-322	-1298	-182
-301	-1376	-180
-260	-1231	-232
-97	-1030	-218
-24	-1051	-210
-10	-873	-249
-281	-989	-121
-298	-1081	-34
-363	-1112	10
-213	-1020	-16
-559	-1154	166
-440	-1180	-10
-358	-1619	-189
-1096	-1950	99
-1083	-1503	-79
-792	-1225	88
-627	-1210	374
-714	-1131	342
-701	-1184	143
-623	-1384	15
-433	-1377	-4
-282	-1362	31
-268	-1253	-6
-301	-1221	-83
-340	-1287	-137
-321	-1419	-169
-313	-1511	-182
-256	-1386	-284
-14	-1050	-285
196	-827	-232
162	-859	-257
2	-1084	-151
