A_X [mg]	A_Y [mg]	A_Z [mg]
312	-1204	347
676	-808	335
2105	-391	217
2600	2073	-107
998	1330	-502
74	726	-380
-513	355	-244
-880	319	-71
-714	326	142
-460	666	93
-43	1050	247
2121	1950	-90
2704	1782	107
1127	233	-352
796	-609	-254
630	-1004	308
645	-1419	397
677	-1092	328
1026	-655	0
3612	111	-515
4275	2858	-690
374	1362	-668
-427	822	-402
-940	588	-171
-1085	628	93
-881	653	146
-499	919	166
1701	1651	-143
4178	3048	-435
3032	1585	32
428	-693	-342
322	-901	25
448	-1215	385
600	-1056	539
1219	-486	184
3114	103	-550
4032	2529	-539
2091	1646	-582
765	1266	-727
-589	381	-352
