A_X [mg]	A_Y [mg]	A_Z [mg]
474	1043	249
28	784	-362
-167	416	-346
148	306	-318
175	250	-36
1077	1020	1085
979	1283	990
825	692	71
795	1292	-426
147	873	-484
-446	1522	-382
-624	1114	-149
411	588	363
473	858	355
299	727	202
101	913	69
-72	1416	154
-287	1462	1324
37	1526	25
215	1635	-750
497	1329	79
445	950	-185
-201	583	-284
-81	444	-307
204	82	-362
734	592	828
1324	1460	1278
719	1105	117
435	1019	-578
35	805	-738
-843	1720	-334
93	748	234
858	602	516
237	686	223
249	847	-218
-88	1518	-108
-409	1412	1156
10	1315	933
218	1616	-340
261	1579	-635
501	1137	341
100	834	-261
5	424	-482
113	113	-292
812	684	671
1184	1380	1362
929	1083	68
413	1006	-611
54	815	-629
-677	1628	-576
-428	1069	-68
743	574	592
430	755	262
135	826	-102
-267	1432	211
-267	1326	1053
183	1355	487
259	1490	-51
213	1597	-453
436	1336	-162
578	1085	320
73	829	-258
-204	564	-220
-147	361	-278
248	257	-323
284	182	56
1014	848	1002
1221	1538	1500
566	479	17
763	1353	-435
-107	1220	-486
-627	1505	-588
66	887	332
583	638	396
159	583	-153
186	1070	28
-422	1418	1147
-348	1391	552
267	1780	-181
356	1506	-591
554	1334	-121
521	1162	334
-13	875	-448
-137	449	-303
128	182	-290
293	138	-123
930	1428	1205
865	1021	919
681	920	222
602	898	-512
-377	1096	-248
-419	1787	56
299	803	62
267	793	259
348	602	125
76	719	166
-51	981	215
100	1100	341
134	829	403
329	986	524
525	1770	-404
552	1815	-165
141	1752	-80
24	774	-323
220	202	-311
-50	-144	-361
563	257	663
1427	1536	1379
1000	1066	438
787	1008	-387
305	850	-551
76	1086	-606
-882	1640	-730
-425	776	419
496	709	624
391	876	176
320	753	97
-95	1566	-221
-461	1482	1277
81	1329	799
427	1688	-374
438	1501	-831
522	1266	-197
-9	747	-190
-241	376	-314
-2	296	-347
238	73	-13
1221	1292	1454
973	1135	688
823	892	-571
451	1281	-655
-172	815	-616
-756	1625	-750
-459	850	317
667	679	564
347	736	34
211	948	-132
-486	1695	271
-244	1283	1076
259	1339	310
162	1660	-448
366	1442	-643
528	1139	87
145	831	-144
-277	424	-317
-23	229	-355
310	220	62
1287	1490	1490
813	969	691
550	763	-511
-13	952	-520
-679	1509	-725
-484	1130	86
563	550	494
425	836	289
148	785	-172
-245	1487	189
-284	1354	1230
266	1462	119
387	1587	-625
611	1316	-113
294	1042	127
-84	760	-224
-239	363	-314
79	215	-367
365	137	342
1384	1498	1532
819	989	801
811	1103	-575
246	1100	-483
-285	1013	-650
-792	1722	-576
-212	767	359
719	642	537
492	712	277
177	855	-212
-445	1609	440
-265	1364	1113
266	1467	0
321	1578	-529
564	1288	-67
163	996	117
-95	754	-244
-251	362	-280
28	324	-425
190	89	-133
1161	1191	1204
957	1223	1075
765	997	-353
390	1024	-600
-362	1153	-413
-651	1552	-423
102	700	180
636	680	491
261	691	-1
66	1141	-102
-521	1531	745
-45	1254	835
258	1611	-249
389	1536	-494
482	1253	142
54	1001	-261
-189	602	-299
-149	240	-398
152	217	-433
312	185	126
1281	1457	1288
861	1117	944
640	640	-57
470	1372	-526
-72	745	-559
-495	1491	-510
-311	1017	-21
565	589	635
528	808	299
256	672	157
85	1004	-273
-372	1552	596
-226	1304	1015
358	1501	-43
255	1606	-531
580	1194	0
167	1066	37
-257	551	-412
-59	246	-351
167	129	-360
467	368	328
1257	1558	1397
904	840	482
760	1146	-600
104	995	-530
-495	1324	-665
-561	1326	-146
434	527	531
652	832	252
194	626	162
-40	1140	-224
-467	1577	577
-44	1315	997
333	1443	-87
154	1593	-496
501	1249	58
274	954	-26
-176	578	-352
-102	278	-375
211	221	-278
370	223	227
1294	1199	1439
942	1336	1008
785	1011	-381
269	907	-616
-201	938	-530
-737	1623	-411
130	716	273
635	667	398
299	687	48
180	791	-85
53	1358	-71
-457	1527	941
-259	1288	941
237	1396	154
178	1685	-585
533	1313	-40
297	1043	64
-69	808	-485
-249	345	-316
155	239	-411
208	175	-188
991	887	1009
1204	1687	1504
563	749	416
733	1247	-369
85	872	-647
-184	1065	-636
-675	1541	-370
263	613	561
621	751	257
177	668	-7
38	1147	-226
-365	1484	555
-437	1382	1036
290	1252	440
242	1651	-248
427	1511	-385
435	1120	179
-126	858	-366
-122	246	-404
253	281	-310
387	231	187
1311	1207	1303
1094	1517	1188
768	799	209
588	1143	-510
-47	846	-668
-738	1686	-549
-498	1231	-112
669	516	400
538	755	338
133	735	42
-21	1193	-226
-296	1412	344
-330	1313	1061
174	1333	598
45	1600	-376
393	1489	-401
366	1196	186
-51	875	-277
-240	357	-277
213	226	-445
255	265	-22
1187	844	1068
1274	1655	1354
842	982	544
995	1511	-361
181	788	-728
-637	1253	-694
-1154	1573	-381
984	477	465
759	744	720
-111	878	-245
-115	1408	-469
-260	1555	644
183	1213	288
-124	1125	305
15	1530	441
334	1519	-414
613	1042	-748
377	688	340
73	739	242
-91	315	-397
12	210	16
129	349	89
628	854	1021
814	1607	1222
724	664	373
1109	986	-290
608	1036	-600
155	704	-372
-671	1594	-990
-591	990	-15
469	820	706
603	814	65
239	821	-16
-207	1453	-171
-570	1493	759
151	1164	841
173	1563	-42
425	1483	-653
465	1199	25
204	968	30
-250	536	-384
15	260	-360
202	145	-152
703	577	840
1337	1724	1614
635	925	556
854	822	-503
577	1350	-684
42	938	-610
-718	1598	-673
-400	929	85
735	664	540
389	783	134
118	874	-75
-388	1602	128
-586	1433	1192
136	1307	619
270	1573	3
381	1538	-513
512	1371	-432
497	1137	89
12	781	-123
-253	422	-321
181	266	-335
320	195	108
1168	1079	1323
844	1382	1258
664	655	-142
685	1353	-645
136	749	-519
-262	1328	-475
-443	960	-414
