A_X [mg]	A_Y [mg]	A_Z [mg]
614	-1259	-521
-376	-2897	-1351
-1665	-3650	-975
-1249	-2608	-563
-427	-1211	-225
-307	-499	319
-134	-49	391
-240	326	114
-410	446	130
-129	497	331
-213	460	300
-76	192	293
133	-512	179
-1452	-2164	-406
-2603	-3428	-798
-1441	-2798	-628
-214	-1557	-233
213	-875	59
426	-462	-73
446	-335	-229
461	-389	-297
699	-359	-651
494	-370	-609
199	-905	-412
7	-2098	-878
-873	-3116	-1205
-1301	-2938	-907
-685	-1693	-277
-287	-692	265
-284	-203	250
-187	155	89
-466	332	150
-462	419	258
-129	393	267
-310	198	133
140	-267	215
-339	-1341	-69
-2054	-2734	-634
-2077	-2959	-660
-712	-2007	-265
-61	-1354	-41
-142	-1024	-195
91	-645	-132
263	-381	-165
638	-312	-356
868	-240	-571
594	-211	-467
557	-817	-403
121	-2205	-894
-995	-3398	-909
-1680	-3174	-880
-1050	-1730	-494
-495	-562	153
-337	-60	208
-254	271	96
-461	402	136
-218	452	346
-220	412	259
-25	137	260
291	-408	329
-1184	-1814	-292
-2416	-3091	-789
-1481	-2670	-477
-451	-1612	-141
-28	-1006	-22
88	-630	3
116	-398	-143
384	-340	-213
629	-416	-494
584	-374	-651
454	-522	-459
350	-1498	-700
-435	-2719	-810
-1441	-3214	-648
-1381	-2227	-490
-495	-800	6
-173	-279	223
-211	-96	120
-279	85	196
-558	176	193
-223	243	320
-352	233	264
-276	54	235
364	-436	335
-1011	-1693	-251
-2403	-2713	-884
-1424	-2231	-720
-440	-1557	-133
-324	-1335	26
-392	-1091	-148
-110	-622	-108
545	-321	-115
1018	-431	-564
1093	-359	-664
601	-599	-605
341	-1884	-1326
-486	-3484	-1181
-1730	-3647	-1014
-1308	-2259	-905
-617	-974	181
-714	-206	264
-560	395	-165
-671	595	-50
-351	598	369
-110	556	326
-428	251	68
60	-230	338
-648	-1491	-4
-2417	-3091	-660
-1743	-3018	-85
-281	-1834	382
-65	-1166	-2
141	-789	-179
270	-526	-162
432	-488	-385
912	-405	-753
759	-354	-653
379	-725	-444
122	-2026	-892
-1160	-3603	-764
-1996	-3469	-349
-1168	-1730	-221
-424	-433	259
-100	15	346
-13	224	164
-448	294	31
-465	352	144
-122	448	251
-478	256	57
-122	-96	193
53	-1011	125
-1916	-2742	-625
-2376	-3280	-726
-749	-2107	-72
43	-1216	113
35	-903	-40
178	-551	-102
350	-420	-200
633	-380	-482
930	-283	-716
368	-387	-420
260	-984	-398
212	-2314	-1110
-1053	-3454	-988
-1616	-2931	-319
-855	-1347	-183
-247	-348	128
-152	6	224
-201	230	55
-524	291	64
-285	320	258
-268	244	269
-353	-27	212
253	-538	314
-990	-1821	-388
-2344	-3044	-1045
-1490	-2698	-703
-380	-1684	-151
-58	-1009	-20
178	-492	-105
292	-247	-177
352	-143	-330
880	-143	-468
745	-208	-587
398	-532	-479
298	-1647	-734
-581	-3180	-1023
-1620	-3725	-888
-1632	-2559	-730
-838	-878	-18
-375	-29	314
-153	263	196
-359	422	150
-362	444	168
-104	451	289
-287	344	271
78	27	341
-383	-944	-37
-2114	-2605	-719
-2425	-3239	-769
-1125	-2279	-318
-158	-1275	-48
112	-768	-25
230	-445	-66
385	-356	-185
601	-374	-352
710	-324	-554
413	-356	-406
232	-1019	-447
-269	-2586	-921
-1542	-3678	-988
-1757	-2904	-698
-950	-1312	-183
-533	-328	114
-383	123	89
-321	388	99
-529	461	184
-337	494	352
-154	462	346
-278	212	257
182	-319	220
-911	-1640	-313
-2636	-3056	-896
-1964	-2888	-702
-557	-1799	-230
-120	-1186	-46
-66	-776	-105
139	-479	-207
270	-377	-371
723	-284	-551
777	-223	-690
206	-363	-429
298	-1151	-430
58	-2528	-931
-1216	-3339	-680
-1626	-2680	-401
-772	-1261	-119
-373	-419	338
-309	-139	389
-345	149	206
-535	313	146
-185	401	317
-163	426	192
-83	173	305
265	-430	273
-1320	-1999	-498
-2739	-3306	-695
-1411	-2667	-201
-204	-1573	-35
-72	-1053	-26
172	-628	-23
234	-398	-231
359	-360	-363
763	-297	-524
651	-245	-565
374	-514	-374
342	-1589	-574
-614	-2985	-841
-1800	-3358	-765
-1387	-2159	-526
-436	-815	-21
-337	-308	331
-244	-15	277
-352	192	203
-676	289	202
-174	404	306
-309	325	198
-352	-40	228
100	-830	150
-1576	-2417	-682
-2885	-3394	-1099
-1379	-2464	-491
-161	-1356	145
-22	-848	32
260	-486	-267
379	-365	-251
570	-344	-383
646	-338	-577
269	-454	-445
36	-1013	-575
-321	-2224	-973
-1098	-3282	-842
-1428	-2921	-687
-933	-1600	-327
-426	-626	294
-299	-124	260
-295	162	93
-406	282	86
-240	322	238
-138	330	239
-313	206	96
9	-177	193
-374	-1204	-122
-1761	-2593	-732
-1703	-2918	-696
-621	-2083	-325
-81	-1350	-175
50	-926	-92
87	-555	-119
190	-353	-221
450	-299	-395
674	-262	-548
533	-279	-395
354	-946	-479
-142	-2214	-820
-838	-3151	-784
-1215	-2990	-760
-1019	-1827	-494
-447	-684	165
-278	-79	179
-185	237	12
-373	331	86
-343	311	270
-227	271	347
-401	109	171
-134	-221	143
-611	-1136	-257
-1747	-2516	-829
-1919	-2992	-526
-1080	-2178	-112
-268	-1276	-202
-2	-819	-139
134	-532	-74
333	-366	-196
447	-282	-380
598	-205	-590
419	-211	-457
293	-699	-281
120	-1949	-859
-906	-3262	-1118
-1651	-3265	-657
-1190	-1864	-437
-459	-601	53
-266	-100	290
-103	117	136
-338	229	88
-410	305	146
-111	367	283
-381	234	208
59	-45	292
2	-768	4
-1799	-2301	-731
-2216	-3085	-624
-1095	-2378	64
-438	-1575	230
-75	-1105	150
-15	-730	128
128	-489	-3
319	-351	-213
675	-270	-423
561	-239	-458
247	-432	-75
509	-1365	-425
-305	-2891	-1133
-1619	-3601	-458
-1658	-2620	-88
-761	-994	-29
-296	-150	336
-193	115	325
-281	337	173
-395	376	108
-131	398	297
-318	356	222
-159	59	218
-21	-652	73
-1705	-2253	-535
-2688	-3353	-631
-1328	-2500	-176
-216	-1348	-4
-51	-975	-104
-35	-691	-88
137	-428	-170
304	-338	-336
562	-299	-539
