A_X [mg]	A_Y [mg]	A_Z [mg]
-192	790	-663
-493	1416	-685
-763	1484	-114
-150	829	564
461	621	549
525	631	279
401	751	-140
-119	1488	-128
-617	1659	981
-85	1047	1098
348	1505	-316
70	1717	-805
390	1468	27
806	1264	421
393	992	-71
-164	877	-403
-147	378	-261
179	100	-299
130	-69	-67
680	590	898
1200	1517	1419
980	1283	623
794	1029	-393
359	1010	-762
-133	982	-692
-610	1456	-276
-690	1376	-59
-137	693	161
390	668	366
412	838	269
329	653	157
196	1008	-161
-299	1691	64
-358	1409	1074
-101	1360	1081
68	1639	-38
416	1445	-813
499	1271	-330
359	1088	442
213	934	-54
-91	630	-394
-7	298	-148
69	209	-301
306	201	159
988	998	1310
1120	1508	1162
942	1013	-75
683	1147	-586
149	871	-610
-426	1008	-597
-808	1680	-530
-612	1049	52
295	528	617
718	709	422
394	702	180
273	946	-268
-198	1539	79
-471	1446	1088
27	1391	793
219	1637	-515
314	1430	-552
514	1184	233
286	973	-142
-54	768	-226
-233	405	-188
123	353	-337
156	191	-301
415	365	264
1195	1360	1432
785	1183	1054
701	990	-106
522	1371	-549
132	734	-510
-97	909	-594
-681	1622	-534
-288	916	227
544	607	570
576	822	215
273	620	39
228	764	-173
-84	1387	32
-524	1524	835
-111	1201	851
459	1409	131
228	1764	-513
222	1506	-529
586	1087	203
525	866	5
-156	670	-610
-253	582	-148
151	312	-211
331	292	-78
1057	1120	1324
1117	1400	1294
932	994	346
686	1163	-232
260	770	-626
61	759	-758
-699	1723	-653
-567	1105	283
494	522	679
650	788	240
273	634	26
208	835	-174
-216	1398	183
-477	1422	820
43	1293	688
281	1550	158
330	1540	-617
478	1354	-297
529	1122	449
182	858	-240
-277	590	-543
-57	388	-86
161	223	-340
360	215	49
1081	1268	1349
902	1312	1151
717	823	152
641	1267	-416
87	810	-701
-15	891	-677
-723	1689	-580
-350	1019	307
677	533	604
558	767	143
243	650	36
110	1011	-228
-119	1465	123
-370	1403	923
-13	1338	808
247	1542	-41
263	1547	-563
478	1349	-116
473	1053	255
106	802	-271
-175	583	-432
-16	272	-266
171	324	-345
247	273	135
1071	1010	1083
1122	1421	1119
686	684	348
1018	1061	-231
505	1193	-496
103	886	-460
-450	1527	-386
-741	1291	-217
131	585	213
537	774	441
416	813	273
265	738	196
99	902	83
-27	1353	7
-261	1498	1055
-174	1439	1004
144	1606	-571
228	1600	-601
503	1347	71
520	985	-107
-19	730	-314
-250	454	-243
49	388	-395
244	44	-251
729	563	822
1321	1494	1378
967	1133	510
487	1173	-310
404	807	-695
-133	948	-704
-840	1731	-331
-175	944	138
854	468	497
533	771	412
186	606	78
243	988	-272
-89	1513	-117
-411	1451	980
-171	1311	1250
196	1424	265
193	1702	-609
309	1500	-521
511	1136	363
162	898	-99
-6	559	-571
28	228	-333
274	169	-165
943	852	933
1178	1397	1363
997	1105	281
589	1071	-482
220	823	-675
-133	1029	-594
-776	1689	-547
-433	1065	-90
650	546	596
618	766	374
236	687	98
37	1050	-165
-330	1462	393
-265	1322	1060
126	1335	604
271	1442	110
224	1568	-290
247	1553	-458
493	1276	-47
582	1084	325
162	885	-156
-159	628	-331
-220	473	-142
-27	303	-383
284	240	-259
284	211	51
836	593	794
1379	1622	1588
785	916	849
623	598	-347
718	1488	-398
-124	1170	-474
-616	1500	-687
-268	1178	61
494	623	490
456	668	242
132	574	-224
201	1089	14
-323	1415	1061
-513	1346	890
6	1598	102
338	1776	-334
368	1433	-606
552	1333	-119
581	1223	375
159	947	-199
-159	708	-514
-52	305	-188
155	161	-348
289	122	-129
829	1230	1049
1008	1405	1189
667	678	522
752	1126	-2
468	774	-588
-371	1110	-239
-527	1832	74
124	1098	-16
342	702	231
260	789	198
350	567	129
77	721	176
-82	957	169
93	1069	358
77	1032	295
210	736	538
354	1131	414
512	1771	-416
619	1816	-261
237	1839	11
61	1353	-269
58	463	-292
227	171	-347
-41	-144	-361
318	48	442
1371	1257	1329
1195	1448	1046
961	914	56
697	1045	-438
303	845	-554
172	946	-573
-587	1627	-773
-914	1266	-287
1	601	746
514	778	495
397	881	166
333	698	210
101	1289	-342
-376	1691	501
-359	1319	1443
193	1402	539
418	1686	-353
433	1548	-841
519	1356	-458
343	1044	-27
-207	561	-330
-191	375	-274
5	284	-349
113	53	-207
956	788	1074
1243	1575	1395
832	786	128
826	1048	-638
451	1291	-655
-97	745	-599
-537	1464	-767
-864	1365	-363
7	638	652
695	727	435
342	737	36
248	831	-90
-223	1538	-38
-584	1587	840
47	1168	943
233	1433	148
163	1645	-443
338	1517	-696
478	1203	-146
460	1032	131
-100	665	-317
-252	384	-277
2	259	-358
141	67	-143
1093	1160	1142
1161	1436	1392
651	732	142
524	822	-549
-33	946	-532
-583	1405	-701
-719	1465	-323
83	630	514
669	690	372
340	807	273
149	778	-163
-151	1409	-57
-411	1458	1147
40	1319	791
317	1571	-251
424	1545	-626
618	1326	-108
362	1073	173
36	882	-150
-228	537	-258
-154	309	-370
127	175	-316
331	110	337
1317	1341	1412
1091	1338	1302
682	778	-55
796	1325	-647
69	956	-456
-252	1031	-653
-743	1711	-667
-586	1148	47
404	512	591
712	760	446
445	668	209
166	851	-194
-336	1554	181
-487	1485	1191
112	1330	567
258	1564	-258
375	1541	-530
568	1291	-79
234	1034	212
-25	852	-240
-208	545	-180
-189	321	-396
65	297	-390
178	78	-143
1016	974	964
1196	1452	1465
705	918	236
803	1126	-521
211	950	-599
-346	1163	-394
-650	1598	-450
-281	969	-86
581	583	480
492	724	356
247	701	-67
67	1141	-120
-473	1552	620
-296	1293	964
219	1396	357
249	1673	-535
446	1475	-378
483	1252	153
119	1063	-194
-127	734	-333
-230	399	-303
-33	204	-458
164	198	-390
312	190	125
1144	1213	1135
1188	1576	1285
537	501	347
