STEVAL-STWINKT1 (ISM330DHCX) 


A_X [g]	A_Y [g]	A_Z [g]	G_X [mdps]	G_Y [mdps]	G_Z [mdps]	
   0.593591000	  -0.127795000	   0.925614000	-2957.500000000	1268.750000000	  61.250000000	
  -0.427488000	  -0.292129000	   0.903654000	 -78.750000000	7700.000000000	5871.250000000	
  -0.414190000	   0.213622000	   1.142164000	3613.750000000	-6991.250000000	-3438.750000000	
   0.624518000	   0.117364000	   0.976915000	-997.500000000	-6860.000000000	-5346.250000000	
   0.164944000	  -0.363072000	   0.983686000	-3106.250000000	6921.250000000	4313.750000000	
  -0.773480000	   0.036539000	   0.999302000	3753.750000000	3141.250000000	2800.000000000	
   0.160979000	   0.170800000	   1.156621000	1058.750000000	-11007.500000000	-6798.750000000	
   0.620553000	  -0.087352000	   0.923784000	-2677.500000000	 323.750000000	-595.000000000	
  -0.355691000	  -0.322751000	   0.916403000	-551.250000000	7822.500000000	5853.750000000	
  -0.482266000	   0.212585000	   1.126548000	4042.500000000	-6037.500000000	-2721.250000000	
   0.587430000	   0.125477000	   1.008879000	-848.750000000	-7752.500000000	-5722.500000000	
   0.228445000	  -0.338794000	   0.977464000	-3368.750000000	6352.500000000	3841.250000000	
  -0.765794000	  -0.007442000	   0.973865000	3587.500000000	4033.750000000	3403.750000000	
   0.092781000	   0.179157000	   1.171139000	1338.750000000	-10963.750000000	-6615.000000000	
   0.647576000	  -0.053070000	   0.917318000	-2493.750000000	-568.750000000	-1242.500000000	
  -0.286700000	  -0.350384000	   0.929274000	-1006.250000000	7945.000000000	5792.500000000	
  -0.546438000	   0.208498000	   1.109285000	4060.000000000	-4803.750000000	-2082.500000000	
   0.546499000	   0.138836000	   1.029131000	-525.000000000	-8452.500000000	-6116.250000000	
   0.289384000	  -0.311588000	   0.970632000	-3342.500000000	5950.000000000	3473.750000000	
  -0.735538000	  -0.055510000	   0.972767000	3045.000000000	4803.750000000	3823.750000000	
   0.017202000	   0.184830000	   1.168760000	1767.500000000	-10640.000000000	-6396.250000000	
   0.664351000	  -0.017568000	   0.913170000	-2231.250000000	-1697.500000000	-1820.000000000	
  -0.216306000	  -0.369721000	   0.933483000	-1592.500000000	7945.000000000	5775.000000000	
  -0.605486000	   0.198433000	   1.097634000	4340.000000000	-3648.750000000	-1400.000000000	
   0.506239000	   0.146827000	   1.060668000	-568.750000000	-9047.500000000	-6440.000000000	
   0.349225000	  -0.278831000	   0.959286000	-3211.250000000	5232.500000000	3045.000000000	
  -0.706075000	  -0.107848000	   0.966545000	2380.000000000	5346.250000000	4296.250000000	
  -0.057218000	   0.195932000	   1.160220000	2205.000000000	-10657.500000000	-6107.500000000	
   0.681797000	   0.011590000	   0.920368000	-2178.750000000	-2677.500000000	-2432.500000000	
  -0.150365000	  -0.384422000	   0.917989000	-2012.500000000	7988.750000000	5643.750000000	
  -0.664290000	   0.180987000	   1.093425000	4611.250000000	-2380.000000000	-638.750000000	
   0.463051000	   0.152744000	   1.081164000	-455.000000000	-9730.000000000	-6693.750000000	
   0.407541000	  -0.248636000	   0.963556000	-3158.750000000	4523.750000000	2467.500000000	
  -0.667218000	  -0.159576000	   0.947147000	1750.000000000	6177.500000000	4742.500000000	
  -0.130113000	   0.205204000	   1.167052000	2721.250000000	-10053.750000000	-5608.750000000	
   0.690825000	   0.039101000	   0.915793000	-2108.750000000	-3517.500000000	-3001.250000000	
  -0.086986000	  -0.390217000	   0.941474000	-2178.750000000	7945.000000000	5495.000000000	
  -0.714615000	   0.158600000	   1.073905000	4366.250000000	-1137.500000000	  70.000000000	
   0.415166000	   0.162077000	   1.107272000	-148.750000000	-10263.750000000	-6947.500000000	
   0.459452000	  -0.218441000	   0.945134000	-3263.750000000	3963.750000000	1907.500000000	
  -0.619333000	  -0.200141000	   0.938180000	1461.250000000	6772.500000000	5110.000000000	
  -0.206363000	   0.210999000	   1.167845000	3053.750000000	-9493.750000000	-5276.250000000	
   0.690459000	   0.066307000	   0.933178000	-2021.250000000	-4515.000000000	-3622.500000000	
  -0.019642000	  -0.395158000	   0.936716000	-2546.250000000	7875.000000000	5302.500000000	
  -0.752801000	   0.134139000	   1.057374000	4436.250000000	 131.250000000	 735.000000000	
   0.360449000	   0.170678000	   1.131916000	 201.250000000	-10692.500000000	-7105.000000000	
   0.514291000	  -0.187514000	   0.936228000	-3465.000000000	3027.500000000	1461.250000000	
  -0.562359000	  -0.242780000	   0.923296000	1181.250000000	7358.750000000	5425.000000000	
  -0.281271000	   0.218441000	   1.158329000	3386.250000000	-8872.500000000	-4786.250000000	
   0.681431000	   0.087230000	   0.953552000	-1776.250000000	-5573.750000000	-4200.000000000	
   0.040382000	  -0.390339000	   0.948001000	-2738.750000000	7577.500000000	4996.250000000	
  -0.780983000	   0.106140000	   1.045296000	4313.750000000	1216.250000000	1452.500000000	
   0.303109000	   0.173789000	   1.150887000	 306.250000000	-11042.500000000	-7218.750000000	
   0.559675000	  -0.150914000	   0.921771000	-3176.250000000	2161.250000000	 866.250000000	
  -0.500810000	  -0.283528000	   0.913902000	 498.750000000	7603.750000000	5608.750000000	
  -0.352336000	   0.223748000	   1.152229000	3832.500000000	-8137.500000000	-4200.000000000	
   0.667279000	   0.104249000	   0.964959000	-1715.000000000	-6457.500000000	-4786.250000000	
   0.106323000	  -0.377285000	   0.962153000	-2695.000000000	7525.000000000	4593.750000000	
  -0.803248000	   0.062342000	   1.031510000	3745.000000000	2030.000000000	2152.500000000	
   0.239608000	   0.185135000	   1.152412000	 691.250000000	-11270.000000000	-7166.250000000	
   0.604937000	  -0.116327000	   0.911462000	-3001.250000000	1163.750000000	 131.250000000	
  -0.431758000	  -0.318786000	   0.913536000	   8.750000000	7997.500000000	5818.750000000	
  -0.434198000	   0.225822000	   1.147898000	4121.250000000	-7122.500000000	-3491.250000000	
   0.642208000	   0.125538000	   0.982466000	-1338.750000000	-7385.000000000	-5258.750000000	
   0.176900000	  -0.371856000	   0.973865000	-2852.500000000	7253.750000000	4208.750000000	
  -0.806298000	   0.023607000	   1.002962000	3430.000000000	3132.500000000	2826.250000000	
   0.165859000	   0.192272000	   1.161196000	 971.250000000	-11707.500000000	-6991.250000000	
   0.644099000	  -0.083082000	   0.911279000	-3027.500000000	 236.250000000	-586.250000000	
  -0.359778000	  -0.344040000	   0.924028000	 -96.250000000	8338.750000000	5880.000000000	
  -0.507154000	   0.220332000	   1.127402000	4025.000000000	-5993.750000000	-2721.250000000	
   0.602436000	   0.143045000	   1.011380000	-1076.250000000	-8128.750000000	-5748.750000000	
   0.248270000	  -0.353678000	   0.961726000	-3115.000000000	6711.250000000	3745.000000000	
  -0.790682000	  -0.015616000	   0.988810000	3150.000000000	4200.000000000	3570.000000000	
   0.090524000	   0.190564000	   1.180838000	1540.000000000	-11418.750000000	-6755.000000000	
   0.668194000	  -0.040748000	   0.897188000	-2843.750000000	-822.500000000	-1312.500000000	
  -0.281698000	  -0.373076000	   0.929091000	-953.750000000	8330.000000000	5906.250000000	
  -0.575108000	   0.216550000	   1.111542000	4313.750000000	-4471.250000000	-1907.500000000	
   0.560285000	   0.148230000	   1.035536000	-866.250000000	-8863.750000000	-6177.500000000	
   0.311649000	  -0.319762000	   0.966789000	-3158.750000000	6011.250000000	3316.250000000	
  -0.759084000	  -0.069662000	   0.971791000	2686.250000000	4891.250000000	4173.750000000	
   0.004880000	   0.197274000	   1.180716000	1855.000000000	-11182.500000000	-6405.000000000	
   0.683627000	  -0.005856000	   0.896883000	-2432.500000000	-1872.500000000	-2091.250000000	
  -0.198982000	  -0.392901000	   0.940559000	-1636.250000000	8155.000000000	5792.500000000	
  -0.638121000	   0.206119000	   1.094096000	4550.000000000	-3097.500000000	-1146.250000000	
   0.506727000	   0.152744000	   1.065487000	-612.500000000	-9668.750000000	-6615.000000000	
   0.373076000	  -0.286639000	   0.963861000	-2975.000000000	5346.250000000	2738.750000000	
  -0.710101000	  -0.121573000	   0.951722000	2117.500000000	5573.750000000	4663.750000000	
  -0.079239000	   0.202093000	   1.176324000	2143.750000000	-10797.500000000	-6011.250000000	
   0.691923000	   0.027328000	   0.904081000	-1951.250000000	-2852.500000000	-2817.500000000	
  -0.121390000	  -0.400709000	   0.945866000	-2257.500000000	7918.750000000	5582.500000000	
  -0.696498000	   0.185562000	   1.083482000	4742.500000000	-1618.750000000	-358.750000000	
   0.446215000	   0.159942000	   1.085373000	-297.500000000	-10333.750000000	-6755.000000000	
   0.440847000	  -0.250527000	   0.964898000	-3001.250000000	4576.250000000	2056.250000000	
  -0.653005000	  -0.169580000	   0.917745000	1426.250000000	6440.000000000	5048.750000000	
  -0.163602000	   0.205692000	   1.186938000	2598.750000000	-10150.000000000	-5381.250000000	
   0.684725000	   0.054168000	   0.899140000	-1942.500000000	-3893.750000000	-3657.500000000	
  -0.045384000	  -0.397476000	   0.977769000	-2292.500000000	7831.250000000	5302.500000000	
  -0.733037000	   0.151280000	   1.049688000	4270.000000000	-411.250000000	 656.250000000	
   0.366183000	   0.169275000	   1.120753000	 315.000000000	-10640.000000000	-6816.250000000	
   0.502213000	  -0.212036000	   0.945622000	-3386.250000000	3237.500000000	1303.750000000	
  -0.571204000	  -0.215757000	   0.913475000	1155.000000000	7070.000000000	5381.250000000	
  -0.259982000	   0.210816000	   1.164673000	3106.250000000	-9117.500000000	-4663.750000000	
   0.673013000	   0.082289000	   0.931287000	-1478.750000000	-5057.500000000	-4348.750000000	
   0.035746000	  -0.389607000	   0.981063000	-2808.750000000	7481.250000000	4891.250000000	
  -0.764696000	   0.113094000	   1.031510000	4226.250000000	 962.500000000	1522.500000000	
   0.292251000	   0.165371000	   1.131306000	 323.750000000	-10981.250000000	-7035.000000000	
   0.549549000	  -0.156770000	   0.938607000	-2975.000000000	2266.250000000	 630.000000000	
  -0.483242000	  -0.267607000	   0.920856000	 350.000000000	7481.250000000	5670.000000000	
  -0.351604000	   0.215269000	   1.147044000	3351.250000000	-7971.250000000	-3963.750000000	
   0.643672000	   0.100406000	   0.956114000	-1225.000000000	-6125.000000000	-4987.500000000	
   0.113338000	  -0.375333000	   0.980148000	-3115.000000000	7070.000000000	4471.250000000	
  -0.775554000	   0.072224000	   1.012905000	4121.250000000	2327.500000000	2327.500000000	
   0.211243000	   0.166652000	   1.153693000	 656.250000000	-10990.000000000	-6938.750000000	
   0.599020000	  -0.112362000	   0.926895000	-2703.750000000	1067.500000000	-201.250000000	
  -0.402966000	  -0.304817000	   0.910913000	-323.750000000	7568.750000000	5845.000000000	
  -0.432978000	   0.215940000	   1.138931000	3640.000000000	-6650.000000000	-3193.750000000	
   0.605974000	   0.116571000	   0.982893000	-1076.250000000	-7043.750000000	-5565.000000000	
   0.187026000	  -0.354288000	   0.988200000	-3132.500000000	6790.000000000	4068.750000000	
  -0.764635000	   0.022936000	   0.986492000	3692.500000000	3421.250000000	3010.000000000	
   0.126636000	   0.172935000	   1.162965000	1321.250000000	-11130.000000000	-6562.500000000	
   0.634339000	  -0.076799000	   0.917745000	-2730.000000000	-148.750000000	-1015.000000000	
  -0.320372000	  -0.320494000	   0.916464000	-542.500000000	7883.750000000	5792.500000000	
  -0.508374000	   0.203008000	   1.136369000	3535.000000000	-5355.000000000	-2283.750000000	
   0.559736000	   0.132004000	   1.008452000	-656.250000000	-7840.000000000	-6028.750000000	
   0.256688000	  -0.327875000	   0.981368000	-3255.000000000	6055.000000000	3491.250000000	
  -0.741333000	  -0.030805000	   0.967521000	3202.500000000	4252.500000000	3648.750000000	
   0.043798000	   0.180560000	   1.166686000	1636.250000000	-10780.000000000	-6352.500000000	
   0.658373000	  -0.038674000	   0.913658000	-2607.500000000	-1146.250000000	-1732.500000000	
  -0.241133000	  -0.344406000	   0.917623000	-1137.500000000	7892.500000000	5722.500000000	
  -0.576877000	   0.194651000	   1.117215000	4025.000000000	-3955.000000000	-1513.750000000	
   0.504958000	   0.137738000	   1.047797000	-542.500000000	-8680.000000000	-6422.500000000	
   0.326716000	  -0.293532000	   0.978928000	-3316.250000000	5451.250000000	2913.750000000	
  -0.699609000	  -0.084180000	   0.950929000	2686.250000000	5197.500000000	4165.000000000	
  -0.039406000	   0.184525000	   1.171505000	2091.250000000	-10438.750000000	-5941.250000000	
   0.670512000	   0.000915000	   0.912682000	-2196.250000000	-2371.250000000	-2397.500000000	
  -0.162443000	  -0.363438000	   0.935374000	-1513.750000000	7831.250000000	5547.500000000	
  -0.640622000	   0.177632000	   1.090192000	3867.500000000	-2625.000000000	-665.000000000	
   0.452803000	   0.147498000	   1.073539000	-280.000000000	-9555.000000000	-6553.750000000	
   0.394914000	  -0.258640000	   0.959408000	-3325.000000000	4637.500000000	2345.000000000	
  -0.651236000	  -0.136335000	   0.939705000	2257.500000000	5923.750000000	4620.000000000	
  -0.127551000	   0.191479000	   1.171200000	2345.000000000	-10053.750000000	-5477.500000000	
   0.675148000	   0.035807000	   0.921161000	-2056.250000000	-3535.000000000	-3062.500000000	
  -0.087596000	  -0.372710000	   0.947635000	-1855.000000000	7883.750000000	5346.250000000	
  -0.691130000	   0.153659000	   1.071587000	3780.000000000	-1303.750000000	 192.500000000	
   0.394731000	   0.152683000	   1.110139000	  52.500000000	-9966.250000000	-6772.500000000	
   0.456219000	  -0.218868000	   0.943487000	-3386.250000000	3657.500000000	1741.250000000	
  -0.589931000	  -0.186782000	   0.925614000	1662.500000000	6457.500000000	5075.000000000	
  -0.211304000	   0.199104000	   1.166320000	2817.500000000	-9345.000000000	-4926.250000000	
   0.670817000	   0.064965000	   0.933422000	-1811.250000000	-4506.250000000	-3771.250000000	
  -0.010980000	  -0.378810000	   0.957578000	-2406.250000000	7560.000000000	5110.000000000	
  -0.736026000	   0.122732000	   1.049261000	4042.500000000	  70.000000000	 953.750000000	
   0.335622000	   0.163968000	   1.126365000	 376.250000000	-10403.750000000	-6982.500000000	
   0.511790000	  -0.177266000	   0.937021000	-3421.250000000	2607.500000000	1207.500000000	
  -0.529480000	  -0.240279000	   0.929335000	1006.250000000	7105.000000000	5390.000000000	
  -0.293654000	   0.208498000	   1.143811000	3141.250000000	-8347.500000000	-4506.250000000	
   0.657763000	   0.088816000	   0.958981000	-1435.000000000	-5512.500000000	-4357.500000000	
   0.061671000	  -0.385581000	   0.958188000	-3062.500000000	7253.750000000	4900.000000000	
  -0.766892000	   0.095770000	   1.030107000	4401.250000000	1487.500000000	1601.250000000	
   0.269803000	   0.169946000	   1.145397000	 402.500000000	-10867.500000000	-6982.500000000	
   0.563579000	  -0.132065000	   0.924516000	-3158.750000000	1750.000000000	 647.500000000	
  -0.464149000	  -0.285236000	   0.933788000	 455.000000000	7507.500000000	5608.750000000	
  -0.373869000	   0.213073000	   1.135271000	3386.250000000	-7323.750000000	-3955.000000000	
   0.639280000	   0.111325000	   0.975939000	-1181.250000000	-6466.250000000	-4935.000000000	
   0.132492000	  -0.380152000	   0.958249000	-3491.250000000	6912.500000000	4541.250000000	
  -0.783484000	   0.057523000	   1.016443000	4366.250000000	2555.000000000	2292.500000000	
   0.203435000	   0.177998000	   1.158878000	 647.500000000	-11173.750000000	-6965.000000000	
   0.605364000	  -0.097539000	   0.926407000	-2835.000000000	 752.500000000	  61.250000000	
  -0.394182000	  -0.325191000	   0.919514000	-253.750000000	7787.500000000	5792.500000000	
  -0.448289000	   0.223321000	   1.129049000	3937.500000000	-6317.500000000	-3368.750000000	
   0.614026000	   0.125660000	   0.993263000	-1120.000000000	-7428.750000000	-5425.000000000	
   0.196603000	  -0.358192000	   0.956236000	-3430.000000000	6842.500000000	4191.250000000	
  -0.786534000	   0.010675000	   1.008574000	3928.750000000	3675.000000000	2975.000000000	
   0.135664000	   0.184403000	   1.161806000	1137.500000000	-11068.750000000	-6912.500000000	
   0.645990000	  -0.068930000	   0.928054000	-2563.750000000	-131.250000000	-673.750000000	
  -0.328180000	  -0.355691000	   0.898347000	-1023.750000000	7988.750000000	5871.250000000	
  -0.519964000	   0.222711000	   1.131428000	4462.500000000	-5320.000000000	-2555.000000000	
   0.581940000	   0.136091000	   1.017114000	-1146.250000000	-8120.000000000	-5915.000000000	
   0.257176000	  -0.329400000	   0.975329000	-3412.500000000	6265.000000000	3727.500000000	
  -0.775554000	  -0.037637000	   0.984296000	3342.500000000	4480.000000000	3535.000000000	
   0.064050000	   0.196115000	   1.171932000	1785.000000000	-11226.250000000	-6562.500000000	
   0.674233000	  -0.040931000	   0.912072000	-2730.000000000	-1032.500000000	-1417.500000000	
  -0.260043000	  -0.362523000	   0.907863000	-962.500000000	8251.250000000	5845.000000000	
  -0.585966000	   0.204838000	   1.118618000	4068.750000000	-4366.250000000	-1758.750000000	
   0.541985000	   0.156770000	   1.041392000	-586.250000000	-8925.000000000	-6413.750000000	
   0.320738000	  -0.324398000	   0.988078000	-3613.750000000	5687.500000000	3123.750000000	
  -0.745847000	  -0.073993000	   0.941169000	2975.000000000	5267.500000000	4130.000000000	
  -0.013176000	   0.200690000	   1.183949000	2161.250000000	-10850.000000000	-6203.750000000	
   0.694424000	  -0.004331000	   0.899689000	-2703.750000000	-2152.500000000	-2047.500000000	
  -0.192394000	  -0.383812000	   0.926651000	-1443.750000000	8286.250000000	5748.750000000	
  -0.646844000	   0.195810000	   1.097329000	4261.250000000	-2913.750000000	-1041.250000000	
   0.500261000	   0.161406000	   1.076955000	-183.750000000	-9493.750000000	-6650.000000000	
   0.382104000	  -0.289750000	   0.961726000	-3613.750000000	5075.000000000	2686.250000000	
  -0.710223000	  -0.122244000	   0.943487000	2598.750000000	6063.750000000	4585.000000000	
  -0.085034000	   0.206607000	   1.175714000	2301.250000000	-10587.500000000	-5897.500000000	
   0.698694000	   0.025620000	   0.923052000	-2187.500000000	-2966.250000000	-2712.500000000	
  -0.121146000	  -0.405284000	   0.931348000	-2231.250000000	7988.750000000	5573.750000000	
  -0.701378000	   0.181353000	   1.076589000	4585.000000000	-1758.750000000	-315.000000000	
   0.451766000	   0.170007000	   1.087081000	-192.500000000	-10115.000000000	-6895.000000000	
   0.437980000	  -0.249551000	   0.965813000	-3596.250000000	4418.750000000	2161.250000000	
  -0.657580000	  -0.170190000	   0.933666000	1960.000000000	6615.000000000	4970.000000000	
  -0.167079000	   0.212402000	   1.173152000	2695.000000000	-9913.750000000	-5547.500000000	
   0.699975000	   0.051057000	   0.913597000	-1968.750000000	-4007.500000000	-3430.000000000	
  -0.055510000	  -0.401380000	   0.946476000	-2397.500000000	7971.250000000	5460.000000000	
  -0.739930000	   0.156709000	   1.069452000	4515.000000000	-726.250000000	 507.500000000	
   0.393145000	   0.165981000	   1.127341000	-210.000000000	-10543.750000000	-7122.500000000	
   0.492026000	  -0.210999000	   0.933910000	-3386.250000000	3438.750000000	1601.250000000	
  -0.596275000	  -0.216123000	   0.931409000	1548.750000000	7201.250000000	5337.500000000	
  -0.243268000	   0.218197000	   1.158512000	3036.250000000	-9371.250000000	-4952.500000000	
   0.692411000	   0.073688000	   0.942755000	-1863.750000000	-5092.500000000	-4033.750000000	
   0.008113000	  -0.393938000	   0.940620000	-2476.250000000	7892.500000000	5145.000000000	
  -0.775371000	   0.127917000	   1.061949000	4156.250000000	 280.000000000	1233.750000000	
   0.334585000	   0.170129000	   1.134600000	 306.250000000	-10937.500000000	-7192.500000000	
   0.542717000	  -0.184159000	   0.931531000	-3500.000000000	2607.500000000	 936.250000000	
  -0.534421000	  -0.251198000	   0.909815000	1128.750000000	7665.000000000	5608.750000000	
  -0.313540000	   0.220698000	   1.162721000	3351.250000000	-8478.750000000	-4383.750000000	
   0.672464000	   0.090768000	   0.956541000	-1671.250000000	-5801.250000000	-4637.500000000	
   0.071858000	  -0.386557000	   0.965142000	-2502.500000000	7595.000000000	4760.000000000	
  -0.790560000	   0.095160000	   1.028826000	3675.000000000	1443.750000000	1977.500000000	
   0.269986000	   0.175070000	   1.149850000	 656.250000000	-10990.000000000	-7087.500000000	
   0.581391000	  -0.145790000	   0.918111000	-3412.500000000	1758.750000000	 192.500000000	
  -0.462319000	  -0.279441000	   0.914085000	 673.750000000	7752.500000000	5757.500000000	
  -0.387899000	   0.218380000	   1.156072000	3666.250000000	-7402.500000000	-3666.250000000	
   0.645990000	   0.108458000	   0.962824000	-1382.500000000	-6781.250000000	-5092.500000000	
   0.136701000	  -0.372832000	   0.976793000	-2590.000000000	7315.000000000	4357.500000000	
  -0.795318000	   0.056242000	   1.018395000	3360.000000000	2590.000000000	2633.750000000	
   0.202093000	   0.174948000	   1.159549000	 945.000000000	-11112.500000000	-6930.000000000	
   0.616344000	  -0.107543000	   0.907192000	-3036.250000000	 682.500000000	-376.250000000	
  -0.392657000	  -0.314150000	   0.915244000	  17.500000000	7910.000000000	5853.750000000	
  -0.453657000	   0.221796000	   1.137772000	3876.250000000	-6501.250000000	-3027.500000000	
   0.614331000	   0.115717000	   0.996191000	-1277.500000000	-7525.000000000	-5591.250000000	
   0.195871000	  -0.346663000	   0.964776000	-2983.750000000	6772.500000000	4042.500000000	
  -0.782508000	   0.015372000	   1.006256000	3482.500000000	3316.250000000	3185.000000000	
   0.127307000	   0.176351000	   1.176263000	1216.250000000	-10955.000000000	-6860.000000000	
   0.643855000	  -0.070272000	   0.896090000	-2835.000000000	-332.500000000	-945.000000000	
  -0.321409000	  -0.341539000	   0.935191000	-533.750000000	7997.500000000	5836.250000000	
  -0.515816000	   0.218136000	   1.111847000	3963.750000000	-5355.000000000	-2380.000000000	
   0.574254000	   0.124928000	   1.031876000	-1032.500000000	-8207.500000000	-6037.500000000	
   0.260165000	  -0.320860000	   0.946720000	-3211.250000000	6116.250000000	3622.500000000	
  -0.761707000	  -0.032086000	   0.997655000	3115.000000000	4340.000000000	3701.250000000	
   0.058743000	   0.178974000	   1.161623000	1338.750000000	-10858.750000000	-6597.500000000	
   0.660142000	  -0.032818000	   0.906948000	-2345.000000000	-1216.250000000	-1522.500000000	
  -0.253943000	  -0.364292000	   0.935252000	-1277.500000000	7945.000000000	5810.000000000	
  -0.573522000	   0.211365000	   1.103856000	4357.500000000	-4095.000000000	-1697.500000000	
   0.530273000	   0.130235000	   1.048590000	-875.000000000	-8837.500000000	-6352.500000000	
   0.310368000	  -0.295118000	   0.955565000	-3123.750000000	5608.750000000	3167.500000000	
  -0.724863000	  -0.073383000	   0.986065000	2765.000000000	4926.250000000	4191.250000000	
  -0.013359000	   0.184159000	   1.166808000	1785.000000000	-10438.750000000	-6265.000000000	
   0.675148000	  -0.010736000	   0.908778000	-2187.500000000	-2082.500000000	-2213.750000000	
  -0.187819000	  -0.372893000	   0.923418000	-1828.750000000	7953.750000000	5818.750000000	
  -0.623725000	   0.198433000	   1.091778000	4523.750000000	-2852.500000000	-1015.000000000	
   0.479033000	   0.139324000	   1.075430000	-726.250000000	-9248.750000000	-6615.000000000	
   0.369538000	  -0.266387000	   0.956419000	-3272.500000000	4978.750000000	2695.000000000	
  -0.682041000	  -0.117181000	   0.963373000	2598.750000000	5635.000000000	4515.000000000	
  -0.085400000	   0.189283000	   1.160830000	2003.750000000	-10403.750000000	-5810.000000000	
   0.675453000	   0.020984000	   0.921039000	-1741.250000000	-3062.500000000	-2738.750000000	
  -0.124196000	  -0.383934000	   0.942755000	-2292.500000000	7743.750000000	5582.500000000	
  -0.670085000	   0.179706000	   1.072502000	4375.000000000	-1881.250000000	-358.750000000	
   0.428342000	   0.147498000	   1.096353000	-271.250000000	-9677.500000000	-6807.500000000	
   0.426634000	  -0.238876000	   0.943182000	-3456.250000000	3998.750000000	2257.500000000	
  -0.633241000	  -0.158966000	   0.946171000	2432.500000000	6562.500000000	4891.250000000	
  -0.161650000	   0.199470000	   1.160708000	2353.750000000	-9590.000000000	-5363.750000000	
   0.678259000	   0.047092000	   0.938180000	-1723.750000000	-4068.750000000	-3307.500000000	
  -0.059231000	  -0.382409000	   0.939705000	-2467.500000000	7787.500000000	5346.250000000	
  -0.707173000	   0.153598000	   1.064999000	4270.000000000	-866.250000000	 393.750000000	
   0.372649000	   0.149145000	   1.120204000	  43.750000000	-10097.500000000	-6930.000000000	
   0.476227000	  -0.204228000	   0.934154000	-3447.500000000	3255.000000000	1618.750000000	
  -0.577243000	  -0.204960000	   0.929823000	1662.500000000	6851.250000000	5145.000000000	
  -0.237961000	   0.202154000	   1.155279000	2878.750000000	-9117.500000000	-4847.500000000	
   0.668438000	   0.073078000	   0.947757000	-1583.750000000	-4917.500000000	-3963.750000000	
   0.005795000	  -0.377468000	   0.953369000	-2660.000000000	7507.500000000	5075.000000000	
  -0.738222000	   0.120231000	   1.052006000	3963.750000000	 288.750000000	1146.250000000	
   0.313052000	   0.158173000	   1.144604000	 516.250000000	-10307.500000000	-7043.750000000	
   0.531066000	  -0.171105000	   0.919758000	-3421.250000000	2301.250000000	1076.250000000	
  -0.517890000	  -0.247233000	   0.921344000	1111.250000000	7306.250000000	5425.000000000	
  -0.309758000	   0.210450000	   1.144726000	3290.000000000	-8137.500000000	-4287.500000000	
   0.655018000	   0.089365000	   0.958554000	-1566.250000000	-5836.250000000	-4488.750000000	
   0.069357000	  -0.368623000	   0.971120000	-2528.750000000	7420.000000000	4812.500000000	
  -0.769027000	   0.081740000	   1.033218000	3578.750000000	1347.500000000	1837.500000000	
   0.256688000	   0.171593000	   1.155828000	 805.000000000	-10710.000000000	-7052.500000000	
   0.571143000	  -0.137433000	   0.911218000	-3325.000000000	1330.000000000	 411.250000000	
  -0.453718000	  -0.282064000	   0.928847000	 525.000000000	7621.250000000	5530.000000000	
  -0.382470000	   0.215025000	   1.139297000	3570.000000000	-7262.500000000	-3771.250000000	
   0.639890000	   0.109861000	   0.974353000	-1382.500000000	-6685.000000000	-5022.500000000	
   0.133346000	  -0.364780000	   0.965081000	-2738.750000000	7245.000000000	4427.500000000	
  -0.780678000	   0.045872000	   1.011990000	3333.750000000	2485.000000000	2432.500000000	
   0.197701000	   0.176229000	   1.164612000	1111.250000000	-10841.250000000	-6965.000000000	
   0.611525000	  -0.102175000	   0.908351000	-3097.500000000	 700.000000000	-192.500000000	
  -0.392413000	  -0.316590000	   0.925065000	  26.250000000	7945.000000000	5775.000000000	
  -0.452132000	   0.216489000	   1.133197000	3893.750000000	-6492.500000000	-3088.750000000	
   0.610061000	   0.126453000	   0.997411000	-1137.500000000	-7402.500000000	-5407.500000000	
   0.197884000	  -0.350628000	   0.967704000	-2835.000000000	6877.500000000	4060.000000000	
  -0.784582000	   0.007076000	   0.998387000	3185.000000000	3395.000000000	3045.000000000	
   0.133163000	   0.185318000	   1.170407000	1417.500000000	-11165.000000000	-6833.750000000	
   0.643916000	  -0.068747000	   0.901153000	-3010.000000000	-288.750000000	-822.500000000	
  -0.326533000	  -0.345992000	   0.929701000	-516.250000000	8225.000000000	5766.250000000	
  -0.517829000	   0.212951000	   1.121790000	4051.250000000	-5425.000000000	-2476.250000000	
   0.581513000	   0.139324000	   1.020591000	-1041.250000000	-8198.750000000	-5827.500000000	
   0.258701000	  -0.334341000	   0.968741000	-2878.750000000	6501.250000000	3666.250000000	
  -0.778116000	  -0.037942000	   0.977342000	2791.250000000	4103.750000000	3631.250000000	
   0.066551000	   0.197640000	   1.175592000	1793.750000000	-11261.250000000	-6676.250000000	
   0.671244000	  -0.035075000	   0.898957000	-2747.500000000	-1137.500000000	-1400.000000000	
  -0.261446000	  -0.375943000	   0.940193000	-1076.250000000	8277.500000000	5731.250000000	
  -0.582550000	   0.211914000	   1.098488000	4348.750000000	-4130.000000000	-1855.000000000	
   0.543754000	   0.152622000	   1.047492000	-840.000000000	-8942.500000000	-6212.500000000	
   0.321104000	  -0.315187000	   0.971974000	-3158.750000000	5950.000000000	3158.750000000	
  -0.752435000	  -0.078324000	   0.952820000	2502.500000000	4873.750000000	4051.250000000	
  -0.002562000	   0.200507000	   1.182180000	1933.750000000	-11287.500000000	-6378.750000000	
