A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-557	3632	4024	-136.00673	886.20764	981.9	12
90	1738	2503	21.901676	424.17282	610.7531	12
-1384	3251	3668	-337.71457	793.12836	895.0542	12
-149	766	2161	-36.32962	186.9007	527.24506	12
-1305	2973	3593	-318.53336	725.3437	876.81085	12
-1392	1923	2549	-339.7585	469.15775	621.8383	12
-1074	2840	3133	-261.97995	692.9185	764.3549	12
-2053	1652	2611	-500.8608	403.0547	637.15094	12
-492	2218	3545	-119.987946	541.1018	864.8809	12
-1092	2706	3448	-266.38562	660.2359	841.2474	12
-1609	2214	3418	-392.51047	540.2675	833.9813	12
-1176	1604	2323	-287.05283	391.41614	566.9295	12
-53	2465	3085	-12.954582	601.34247	752.7542	12
-1560	2351	3086	-380.5703	573.52386	752.98627	12
-1014	1979	3613	-247.4555	482.75488	881.6006	12
-841	2376	2706	-205.22623	579.7962	660.2897	12
-1913	3320	3900	-466.67633	810.0369	951.7003	12
-1524	2157	3532	-371.9174	526.2715	861.8192	12
-567	3142	4044	-138.32909	766.67566	986.77545	12
-1429	1940	2671	-348.71524	473.31662	651.7853	12
1073	1619	2335	261.88522	394.95895	569.82367	12
-2908	3335	2849	-709.4971	813.86163	695.12537	12
4	790	2738	1.0087382	192.81163	668.12714	12
-1968	3009	3370	-480.09265	734.1653	822.1669	12
419	2152	2649	102.20692	525.09436	646.3377	12
-3224	3843	4692	-786.6409	937.6316	1144.9688	12
727	660	2544	177.39203	160.93153	620.7643	12
631	2830	2271	154.0051	690.5355	554.1679	12
-3736	3263	2976	-911.5728	796.1948	726.12036	12
-116	952	4062	-28.32543	232.20332	991.24335	12
-2092	2201	4002	-510.5002	537.1225	976.50287	12
220	2195	2682	53.79927	535.68274	654.31836	12
-1368	4261	2576	-333.67172	1039.7623	628.6066	12
-1741	2793	2746	-424.80756	681.3903	669.9875	12
-1621	1561	3411	-395.63873	380.78998	832.30865	12
-485	2591	3955	-118.22471	632.23846	964.9374	12
-853	2824	2580	-208.21388	688.94104	629.5676	12
-61	1202	2523	-14.924814	293.20288	615.7046	12
-1907	2138	3375	-465.2581	521.59454	823.46136	12
-1537	1030	2152	-375.09238	251.39728	525.04675	12
-2464	3525	4021	-601.1342	860.19495	981.07385	12
-726	2349	2530	-177.23114	573.25854	617.41064	12
-1119	3249	3875	-272.9474	792.71906	945.38245	12
-1632	1599	3904	-398.27173	390.26746	952.6431	12
-855	2220	3848	-208.70087	541.79016	939.03345	12
-1391	2210	2584	-339.35068	539.20123	630.4869	12
-737	3374	2915	-179.75684	823.36975	711.2931	12
-732	2312	2494	-178.65862	564.1527	608.4396	12
-739	2894	3587	-180.2197	706.1903	875.18555	12
-2787	1123	2298	-679.944	274.06882	560.68024	12
25	2397	3644	6.11508	584.9585	889.0913	12
-2580	2726	3498	-629.4723	665.05	853.5654	12
201	1074	2701	49.098476	261.95554	659.1037	12
-1677	3978	3903	-409.20197	970.7533	952.28253	12
-1567	2327	2369	-382.3272	567.8391	577.91736	12
-777	2430	3580	-189.47188	592.9443	873.3989	12
245	2258	3449	59.810905	550.9124	841.45807	12
-717	2531	3228	-175.01051	617.6337	787.59485	12
-1404	2573	3543	-342.51254	627.89124	864.57837	12
-783	1881	3458	-190.93138	458.94897	843.7684	12
-427	2265	3418	-104.102715	552.5706	833.8757	12
-416	2328	2828	-101.52607	568.08765	690.0224	12
-995	2980	2984	-242.78894	727.0346	727.9807	12
-2165	1846	3009	-528.1814	450.44006	734.1811	12
-953	1605	2959	-232.43794	391.63647	721.9191	12
10	1882	3238	2.3671951	459.1648	790.0372	12
-833	3224	3801	-203.16985	786.6208	927.47723	12
-2025	925	2667	-494.20694	225.81693	650.73834	12
-187	2263	3198	-45.73925	552.25464	780.41345	12
-2703	2810	3089	-659.45404	685.54095	753.68866	12
29	1138	2892	7.0889506	277.64847	705.6494	12
-1815	2956	3782	-442.85083	721.165	922.8158	12
-1581	2062	3144	-385.77957	503.0152	767.2377	12
-695	2401	2821	-169.51631	585.93884	688.2283	12
-854	2557	3066	-208.35954	623.82874	748.1025	12
-1160	1772	2426	-283.15082	432.28754	591.90894	12
-328	2159	3433	-79.93907	526.72864	837.6476	12
-1648	2291	2980	-402.05038	558.8989	727.04535	12
-921	1704	3240	-224.60834	415.801	790.48303	12
-2835	2661	3978	-691.6832	649.1938	970.63885	12
-1348	1146	2934	-328.80524	279.7351	715.9951	12
-196	2456	3110	-47.7973	599.175	758.8255	12
-1366	3261	3571	-333.28607	795.7567	871.3005	12
-2321	2021	2550	-566.27924	493.14374	622.202	12
-554	702	1949	-135.2944	171.2375	475.56204	12
-476	3125	3877	-116.07059	762.3868	945.96045	12
-1210	2329	3575	-295.32346	568.32684	872.38885	12
-1591	2620	3629	-388.24545	639.2341	885.52795	12
-1277	2400	3333	-311.65573	585.52765	813.2863	12
-490	2681	3776	-119.58161	654.1412	921.3516	12
-190	2731	3801	-46.48033	666.3135	927.5563	12
-1367	2101	3218	-333.62592	512.53455	785.28467	12
-1410	1495	2687	-344.15283	364.8781	655.7056	12
-822	2115	3066	-200.58113	516.0263	748.12885	12
-683	2326	3168	-166.68956	567.49805	773.06775	12
-2082	1760	2944	-507.94824	429.46588	718.26624	12
-1761	1932	3188	-429.6386	471.44418	777.8892	12
-1014	2622	3492	-247.4976	639.6842	851.9968	12
-1967	2691	4307	-479.9635	656.60406	1050.858	12
-726	1573	2607	-177.02567	383.74167	635.9927	12
-935	2757	3296	-228.23615	672.716	804.2293	12
-1714	2018	2169	-418.2172	492.3503	529.3259	12
-1128	2493	3633	-275.24335	608.2908	886.523	12
-1614	1747	2682	-393.90738	426.2598	654.38196	12
-222	2805	3208	-54.188637	684.3874	782.82886	12
-1457	2467	2752	-355.39386	602.0112	671.4283	12
-1019	2536	4127	-248.55414	618.7073	1007.0358	12
-3060	1397	2724	-746.65405	340.91605	664.6739	12
480	2146	3455	117.233154	523.56793	842.9022	12
-2443	2914	3486	-596.1085	711.01654	850.6281	12
43	702	2672	10.414104	171.24118	652.0481	12
-2385	2805	3079	-581.91614	684.4462	751.23224	12
76	1151	2215	18.48912	280.8226	540.3902	12
-2968	3500	4091	-724.1668	853.89545	998.22266	12
-754	1004	2414	-184.00705	245.0755	588.9508	12
-596	3436	4220	-145.3329	838.50134	1029.7502	12
-1453	1934	3030	-354.42468	471.89862	739.3709	12
-1714	2785	3816	-418.0983	679.592	931.0631	12
-300	1462	2708	-73.199615	356.6354	660.75714	12
-459	3246	3591	-112.08436	792.0809	876.3252	12
-863	1583	2709	-210.61711	386.3309	661.0581	12
-1680	2586	3872	-409.9776	631.0811	944.6644	12
-964	1077	2626	-235.1607	262.7937	640.7356	12
-864	3038	3892	-210.86136	741.36725	949.73425	12
-1109	2301	3329	-270.68674	561.33844	812.2699	12
-1843	2468	3714	-449.577	602.16077	906.31305	12
-1150	1662	2806	-280.57333	405.5986	684.6757	12
-888	2389	3527	-216.68854	582.8235	860.6732	12
-1306	1767	2778	-318.7024	431.0426	677.8049	12
-1429	1791	2918	-348.7158	437.05267	711.94165	12
-1086	2064	2886	-264.88705	503.51315	704.20844	12
-2293	2607	3628	-559.4582	636.0297	885.2806	12
85	1421	2878	20.72982	346.6257	702.3022	12
-1404	3893	4420	-342.50116	949.91223	1078.4164	12
-1430	1017	2353	-349.01788	248.18106	574.117	12
-1192	2793	3782	-290.80435	681.45105	922.91034	12
-1519	1397	2614	-370.69012	340.82288	637.8521	12
-1118	2561	3465	-272.6804	624.8162	845.41113	12
-1903	1301	2353	-464.31775	317.44373	574.03925	12
96	1975	3477	23.535973	481.79355	848.3324	12
-2884	2011	3064	-703.8056	490.6193	747.6953	12
-302	1357	3224	-73.600746	331.02704	786.5901	12
-1657	2619	3745	-404.2792	639.13745	913.7975	12
-866	1848	2855	-211.27739	450.997	696.5946	12
-2322	2723	3517	-566.5412	664.3691	858.0429	12
-925	1990	2953	-225.64969	485.52887	720.5677	12
-1353	2962	4166	-330.0218	722.72845	1016.5197	12
-803	1133	2496	-195.89584	276.55078	609.0676	12
570	3105	3772	139.04411	757.66376	920.4402	12
-2561	2504	3003	-624.85706	610.9606	732.7356	12
-776	1025	2934	-189.4	250.12837	715.9614	12
-1113	3233	4233	-271.61185	788.9098	1032.8798	12
-708	1877	3116	-172.6921	457.94476	760.4199	12
-1220	2137	3405	-297.7966	521.49414	830.78534	12
-1259	2509	3303	-307.18494	612.17664	805.8313	12
-390	1489	2799	-95.22987	363.43338	683.0142	12
-1047	2771	3737	-255.44405	676.16516	911.776	12
-1487	1631	2747	-362.7169	397.8521	670.1902	12
-1584	2273	3764	-386.5142	554.61993	918.5205	12
-2096	1598	2960	-511.43347	389.79352	722.2149	12
162	2379	3233	39.512558	580.3865	788.968	12
-2961	2906	3788	-722.50104	709.13446	924.1831	12
496	1263	2512	120.94766	308.21283	612.8839	12
-1051	3748	3718	-256.3661	914.6047	907.29364	12
-752	1350	2616	-183.60825	329.46472	638.3318	12
-1328	2525	3341	-324.0027	615.9973	815.1526	12
-670	1896	3108	-163.47739	462.54272	758.2595	12
-2622	2617	3524	-639.6825	638.62634	859.97534	12
-456	1026	2738	-111.27117	250.41705	667.975	12
-1345	3950	4350	-328.20996	963.8296	1061.5006	12
-1072	834	2674	-261.6575	203.53096	652.38885	12
-1710	2754	3722	-417.17432	671.9915	908.22046	12
-344	612	1423	-83.97576	149.24365	347.22675	12
-995	2994	3581	-242.87682	730.5843	873.6576	12
-2142	1748	2700	-522.7279	426.4752	658.8072	12
-1443	2550	4197	-352.20056	622.1549	1024.0228	12
-1171	2242	3220	-285.7885	547.0637	785.6035	12
734	2896	3653	179.09462	706.6061	891.3612	12
-1448	2940	3718	-353.36075	717.3159	907.11005	12
-1424	1535	3186	-347.34836	374.5185	777.4579	12
195	1121	3123	47.60976	273.4054	762.04895	12
-488	3043	3749	-119.05359	742.40173	914.8456	12
-1476	1753	2614	-360.19147	427.64084	637.79443	12
-1103	1529	3108	-269.1529	373.1685	758.4045	12
-1007	2476	3111	-245.80104	604.104	759.0762	12
-1677	2915	3685	-409.16852	711.2459	899.09546	12
-254	1881	3329	-62.031994	458.87204	812.30774	12
-1956	2496	3814	-477.32523	609.1367	930.6819	12
-590	502	1949	-143.90775	122.46124	475.58813	12
-2288	4651	5198	-558.3102	1134.7795	1268.3444	12
-1919	-804	754	-468.2234	-196.11266	183.90637	12
1378	3257	4308	336.1806	794.7872	1051.2452	12
-4834	3973	2845	-1179.4481	969.3642	694.1888	12
2263	220	2669	552.26086	53.643757	651.2622	12
-2819	4478	4390	-687.86896	1092.5259	1071.0399	12
-242	1011	2653	-59.13681	246.79585	647.25287	12
-1707	3405	3229	-416.57938	830.73395	787.85864	12
1394	1039	2621	340.13535	253.57574	639.4851	12
-4370	4585	4261	-1066.1761	1118.7191	1039.7728	12
-1584	-822	1358	-386.5448	-200.49959	331.45468	12
910	4536	5535	221.94916	1106.7124	1350.4413	12
-2525	1306	2220	-616.0975	318.72827	541.6007	12
-275	2428	3763	-67.1492	592.3527	918.2456	12
-2076	1641	1834	-506.64365	400.4497	447.61798	12
173	2757	3581	42.254604	672.78094	873.87787	12
-2803	1792	2396	-684.0349	437.1531	584.61316	12
1304	2340	4405	318.22992	571.024	1074.7797	12
-3025	3419	3168	-738.15765	834.2117	772.93536	12
224	14	2631	54.56804	3.3317075	641.9126	12
-1482	4713	4413	-361.57513	1150.019	1076.6733	12
-1050	1502	2827	-256.1442	366.38947	689.77374	12
-1421	2194	3664	-346.68716	535.3364	894.11505	12
-163	1427	2822	-39.830666	348.14453	688.5907	12
-1182	2617	3190	-288.50488	638.5762	778.25244	12
-820	1213	2784	-200.11201	295.87775	679.36707	12
-2094	2975	3910	-510.8788	725.89954	954.1344	12
-1304	1352	2661	-318.2476	329.98077	649.36176	12
-89	3394	4454	-21.659925	828.1271	1086.7607	12
-1556	2228	3176	-379.5763	543.7152	774.88464	12
-1614	1732	3103	-393.92545	422.63977	757.1305	12
-2072	1874	3196	-505.52066	457.2683	779.71985	12
-1522	1861	2985	-371.33698	454.05402	728.4167	12
-661	1808	3056	-161.36143	441.20825	745.6956	12
-1553	2354	3382	-378.85217	574.34283	825.2002	12
-744	2048	2663	-181.44026	499.79535	649.6585	12
-2157	3106	4183	-526.29254	757.8984	1020.6721	12
-1210	1006	2612	-295.17014	245.58275	637.44543	12
285	2913	3590	69.65806	710.6983	876.02313	12
-1783	2062	2905	-435.09418	503.15268	708.9105	12
-1072	1866	3115	-261.66565	455.20535	759.95953	12
-3019	2285	3319	-736.5427	557.47595	809.7351	12
-298	1379	3074	-72.624054	336.49896	749.9632	12
-654	3139	4109	-159.59822	765.8357	1002.61786	12
-1292	1906	3147	-315.13086	465.0108	767.9073	12
-2929	2041	3086	-714.57855	497.92172	752.9458	12
-1388	1024	2257	-338.73758	249.93314	550.79297	12
329	3371	3677	80.17808	822.4141	897.20935	12
-1282	1905	2750	-312.79465	464.80176	670.9358	12
-1160	2762	3530	-282.9678	673.96075	861.4267	12
-1374	2108	2950	-335.17313	514.2592	719.68274	12
-207	2623	4179	-50.38964	639.9083	1019.7452	12
-1189	2295	3358	-290.04837	559.96515	819.32434	12
36	1866	3150	8.711263	455.2159	768.6585	12
-1668	2378	3350	-406.9756	580.2441	817.4663	12
-1056	1674	3045	-257.65375	408.39282	742.9373	12
-1162	2097	3099	-283.4863	511.68552	756.1535	12
-1449	2454	3603	-353.6261	598.69055	879.19037	12
-1772	1705	2750	-432.27332	415.93823	670.90607	12
-195	2094	3688	-47.48903	510.99496	899.94635	12
-2794	2140	3425	-681.78986	522.0648	835.6346	12
-531	1435	2788	-129.49474	350.19495	680.3296	12
-1306	2752	3556	-318.62134	671.4611	867.7166	12
-1250	1538	3271	-305.07822	375.28925	798.1189	12
-2387	2113	2876	-582.4023	515.6642	701.68726	12
150	2018	3143	36.692276	492.3774	766.9985	12
-2809	3008	3757	-685.36365	733.93494	916.7182	12
-394	825	2482	-96.092865	201.30313	605.70404	12
-551	3486	3876	-134.36243	850.5886	945.8613	12
-1165	1380	2754	-284.32126	336.61508	671.9956	12
-1826	2589	3529	-445.42374	631.7364	860.98456	12
-1285	1480	2830	-313.43625	361.22717	690.6235	12
-1473	2638	3926	-359.482	643.7425	957.9583	12
-848	1475	2583	-206.97066	359.86313	630.3517	12
-1690	3412	4530	-412.33154	832.41113	1105.2227	12
-2442	793	2170	-595.8775	193.52806	529.4884	12
926	2452	3112	225.88426	598.37897	759.23846	12
-2173	2940	2957	-530.11163	717.2507	721.6148	12
-1198	1326	2563	-292.22827	323.51657	625.46643	12
-1183	2336	3231	-288.67438	570.0226	788.32697	12
-1596	2921	3823	-389.47998	712.60785	932.7478	12
-1417	2204	3405	-345.8162	537.82196	830.77264	12
732	2555	3858	178.58296	623.3657	941.273	12
-1561	2797	3286	-380.92645	682.56445	801.7686	12
-994	1267	2903	-242.56442	309.06165	708.3954	12
-1143	2673	3662	-278.9261	652.3277	893.4289	12
-539	1005	2725	-131.5336	245.33104	664.96747	12
-598	2942	3439	-145.98016	717.8011	839.0759	12
-1600	2679	3068	-390.40604	653.78284	748.6947	12
-1916	2012	3577	-467.43503	490.8449	872.69073	12
-865	1832	3227	-211.10056	446.90985	787.3099	12
-418	2826	3837	-102.018265	689.42487	936.1966	12
-1347	1324	2526	-328.687	323.0919	616.3253	12
-1626	2474	3598	-396.72623	603.5812	877.98145	12
-1845	974	1971	-450.086	237.54124	480.94604	12
-400	2771	3796	-97.592834	676.18134	926.3413	12
-2406	2182	2930	-587.1392	532.2908	714.99457	12
168	1947	3203	40.949013	475.01898	781.4867	12
-2299	2927	3456	-560.8803	714.17554	843.34247	12
148	1560	3300	36.016384	380.58978	805.24713	12
-3093	2825	3717	-754.6739	689.3346	906.92993	12
294	901	2720	71.680145	219.91498	663.6899	12
-1345	3433	3456	-328.259	837.5335	843.2229	12
-997	1102	2602	-243.37473	268.9285	634.8807	12
-2124	2382	3532	-518.3172	581.3087	861.76855	12
-757	1341	2949	-184.73375	327.21036	719.48413	12
-1461	3334	3948	-356.49625	813.40875	963.39166	12
-667	901	2917	-162.72346	219.84608	711.72723	12
-1933	3513	3912	-471.76572	857.1845	954.4883	12
-1424	895	2256	-347.5191	218.26097	550.4934	12
-729	3155	3861	-177.90492	769.8905	942.13153	12
-675	1648	2984	-164.8195	402.20187	728.0777	12
-2048	2547	3444	-499.65775	621.3716	840.39386	12
691	776	2879	168.60303	189.46089	702.56635	12
-1898	4361	4442	-462.99472	1064.1504	1083.9348	12
-1116	-368	1711	-272.3043	-89.7295	417.45752	12
-850	3926	5321	-207.33714	957.9397	1298.2247	12
-1950	1270	2079	-475.89716	309.80048	507.1804	12
397	2906	4814	96.93563	709.0804	1174.6047	12
-3455	2309	2724	-843.08386	563.5118	664.7336	12
1611	793	2728	393.09677	193.51898	665.581	12
-2583	3472	3489	-630.342	847.0711	851.33563	12
-984	867	2598	-240.07643	211.57825	633.79034	12
-1525	2138	3054	-372.01425	521.65607	745.1928	12
-582	2250	3607	-142.09267	549.1047	880.2007	12
-2480	2387	3419	-605.1333	582.43396	834.3302	12
-584	1293	2925	-142.61604	315.41858	713.8163	12
-728	3459	4073	-177.6918	843.9598	993.7721	12
-1940	1520	2471	-473.39185	370.78653	602.81445	12
-203	2370	3326	-49.63555	578.17377	811.5158	12
-2224	2073	2925	-542.536	505.75958	713.79834	12
85	1419	2512	20.727722	346.1293	612.918	12
-1845	2916	3462	-450.18423	711.6118	844.8198	12
-1606	1720	3421	-391.932	419.60132	834.66724	12
-1276	1873	3597	-311.41287	456.98492	877.57983	12
3	2446	3979	0.63703084	596.8899	970.9907	12
-2024	2213	3501	-493.89645	540.0205	854.1431	12
-584	1082	2776	-142.51935	264.02548	677.3665	12
-2143	2822	3306	-522.89795	688.6519	806.5502	12
-558	1303	2610	-136.07076	318.05386	636.898	12
-2786	3588	3877	-679.901	875.4017	946.01984	12
73	431	2506	17.932812	105.09767	611.467	12
-587	3459	4204	-143.23262	843.89856	1025.6917	12
-1424	2196	3267	-347.52713	535.9067	797.07336	12
-1909	2080	4012	-465.76053	507.46088	978.851	12
80	825	3297	19.452536	201.28166	804.3488	12
-965	3828	3856	-235.37419	933.9941	940.7439	12
-604	879	2466	-147.28606	214.4062	601.6141	12
-1553	2890	3938	-378.95703	705.2324	960.8071	12
-449	365	2156	-109.64926	89.012886	526.06366	12
-2117	4243	4455	-516.4262	1035.2878	1086.9836	12
-714	-728	2250	-174.13066	-177.5968	549.10223	12
-1004	4170	4332	-245.03624	1017.51556	1057.0352	12
-2706	788	2412	-660.262	192.28896	588.49023	12
-27	2047	3843	-6.6309333	499.36493	937.78613	12
-3009	1909	3219	-734.2985	465.6843	785.54095	12
603	1577	3510	147.1958	384.71912	856.5121	12
-1570	2305	2926	-383.09665	562.49176	713.9397	12
-925	2557	3892	-225.82024	623.8586	949.54456	12
-3632	996	2511	-886.1825	243.03667	612.75977	12
1912	1436	3315	466.48395	350.3263	808.89044	12
-1660	4636	3692	-405.09668	1131.2205	900.9056	12
-938	1042	3373	-228.80821	254.26491	822.9634	12
-2182	2324	3569	-532.5225	567.1769	870.7835	12
-26	1613	2640	-6.3888817	393.59454	644.1982	12
-1220	3064	3846	-297.58517	747.7038	938.495	12
-492	800	2690	-119.98603	195.17775	656.37274	12
-1720	2737	3600	-419.68842	667.90686	878.3848	12
-2513	865	2490	-613.18304	211.11403	607.5535	12
-301	2764	3683	-73.4385	674.4148	898.58936	12
-2140	2534	3401	-522.0582	618.3181	829.90015	12
-844	1494	3351	-205.82935	364.6139	817.68146	12
-1416	2091	3147	-345.6006	510.12637	767.8875	12
-304	1785	3208	-74.18752	435.51266	782.7486	12
-2577	2341	3549	-628.6848	571.14124	866.06226	12
-73	1027	2744	-17.875357	250.66997	669.5235	12
-1106	2998	4344	-269.90396	731.59326	1059.8549	12
-1597	1611	3164	-389.64734	392.9806	771.97504	12
-1746	2363	4013	-425.98267	576.6881	979.20667	12
-561	1887	3430	-136.93744	460.33206	836.9508	12
-1236	2500	3860	-301.69595	610.1044	941.9377	12
-622	1003	2622	-151.73735	244.81245	639.7648	12
-2165	3156	4075	-528.19244	770.01825	994.3406	12
-1826	-179	1922	-445.59995	-43.58609	468.87906	12
-385	3153	4386	-93.985245	769.3329	1070.1287	12
-2609	1547	2670	-636.64044	377.45654	651.3733	12
512	1650	3463	124.99248	402.52405	844.9081	12
-2719	2576	3678	-663.4245	628.4453	897.52484	12
-118	494	2270	-28.78768	120.537605	553.9385	12
-2152	3021	3762	-525.14215	737.0675	918.0173	12
-1749	818	2830	-426.71515	199.48198	690.421	12
-798	2166	3429	-194.66446	528.47	836.7294	12
-2141	1969	3078	-522.4939	480.48163	750.989	12
-423	1921	3328	-103.302956	468.80884	812.1246	12
-2318	2171	3157	-565.6301	529.8208	770.31824	12
-79	2022	3781	-19.228697	493.3153	922.5174	12
-2731	2224	3484	-666.2734	542.7028	850.0399	12
-582	1154	2770	-141.97389	281.5291	675.8877	12
-1883	3284	4024	-459.5532	801.2264	981.8728	12
-1470	489	2348	-358.70065	119.228745	572.856	12
-1066	2952	3721	-260.03003	720.2943	908.03674	12
-1565	1699	2646	-381.85568	414.5178	645.6251	12
-2191	2702	3994	-534.5286	659.2944	974.5204	12
-1065	1314	2865	-259.87482	320.5903	699.1297	12
-1248	3109	4141	-304.60416	758.4778	1010.386	12
-704	742	2001	-171.67812	181.14761	488.34943	12
-1379	3736	4074	-336.57513	911.58105	994.08856	12
-2109	712	2242	-514.68195	173.75922	546.9473	12
-1868	3744	5358	-455.9079	913.53925	1307.3884	12
-1877	704	2562	-458.0867	171.87158	625.09973	12
3974	2427	4654	969.7151	592.1968	1135.5815	12
-5021	4543	2723	-1225.1024	1108.509	664.51135	12
1707	-2222	1210	416.46667	-542.2416	295.23672	12
-2881	6223	4427	-702.90204	1518.401	1080.0712	12
-1710	-635	2164	-417.2139	-154.93509	528.07336	12
-145	3002	4701	-35.27768	732.6039	1147.0055	12
-3181	2068	3044	-776.19794	504.60098	742.6722	12
212	1533	3149	51.64241	374.0983	768.2892	12
-2226	3003	3881	-543.06805	732.8398	947.0123	12
236	1216	3226	57.560345	296.7197	787.1434	12
-2745	2261	3153	-669.8714	551.6359	769.25555	12
-1123	578	2436	-274.1042	141.1128	594.3702	12
-198	3040	3607	-48.282036	741.8419	880.0705	12
-1715	1472	2405	-418.45712	359.16727	586.71173	12
-1631	2404	4264	-397.91022	586.4624	1040.3003	12
-1163	1643	2893	-283.7859	400.8013	706.00934	12
-518	3064	4725	-126.49425	747.498	1152.9001	12
-1099	1088	2336	-268.1693	265.52762	570.03845	12
28	2433	3774	6.792726	593.6943	920.74805	12
-4557	2776	3481	-1111.9049	677.30005	849.474	12
-60	-409	1882	-14.758569	-99.76735	459.15375	12
-1162	3838	4563	-283.56464	936.5154	1113.4742	12
-2041	1214	2754	-498.0002	296.17822	671.9783	12
633	1326	2962	154.4458	323.58563	722.7464	12
-2813	3618	4019	-686.453	882.88293	980.5501	12
-1656	526	2338	-404.05804	128.23927	570.5381	12
-1863	2335	3768	-454.65845	569.7557	919.49384	12
548	1316	2824	133.81754	321.15802	689.1248	12
-1599	3768	3714	-390.181	919.37683	906.24036	12
-3320	327	2267	-810.1304	79.70142	553.2475	12
580	3386	4992	141.4259	826.28827	1218.1118	12
-1889	1586	3022	-461.0229	387.0066	737.46246	12
1358	1623	4177	331.45523	396.02878	1019.16785	12
-4763	3633	3168	-1162.1423	886.39954	773.0973	12
1479	-2044	1861	360.87128	-498.64517	454.1805	12
-1231	5633	4424	-300.4067	1374.5253	1079.439	12
-1546	84	2136	-377.29297	20.60225	521.1948	12
-1386	3023	4424	-338.2212	737.56683	1079.4508	12
-2005	669	2760	-489.14877	163.19348	673.4282	12
253	3040	4511	61.66488	741.63873	1100.6675	12
-2961	1437	2896	-722.3949	350.53854	706.53796	12
360	1694	3651	87.777916	413.2667	890.94604	12
-3047	2243	2851	-743.5041	547.3777	695.6267	12
15	1195	2852	3.5758007	291.48038	695.7769	12
-2071	3454	4090	-505.23782	842.68164	997.8805	12
-938	621	2849	-228.75342	151.6291	695.23267	12
-1963	3159	4319	-478.9126	770.86127	1053.8826	12
-1457	581	2209	-355.53232	141.70331	539.0275	12
144	3494	4418	35.119064	852.49896	1077.9866	12
-2155	1464	2734	-525.7293	357.12756	667.1074	12
-890	1966	3739	-217.0657	479.67953	912.2681	12
-1539	1828	2911	-375.62875	446.0429	710.2509	12
93	2293	4220	22.617203	559.4622	1029.6947	12
-2763	2168	2943	-674.0773	528.9169	718.17584	12
-896	1058	3129	-218.56502	258.23837	763.5887	12
-1489	2816	3673	-363.2108	687.0957	896.21	12
-511	1635	3184	-124.776344	398.95807	776.85284	12
-2449	2316	3541	-597.6272	565.2088	863.9809	12
-97	1385	3066	-23.661226	337.956	748.1546	12
-3084	3593	3745	-752.5481	876.7454	913.72046	12
-276	3	1739	-67.313324	0.8443691	424.39792	12
-477	3697	4637	-116.321434	902.02014	1131.362	12
-2676	1435	2689	-652.8227	350.15128	656.0958	12
-478	863	3121	-116.59599	210.46475	761.4026	12
-565	3826	4026	-137.87607	933.6159	982.3773	12
-1609	1984	3382	-392.5033	484.06522	825.14825	12
-303	1690	3279	-73.9238	412.2992	800.16064	12
-2684	2914	3812	-654.8888	711.00684	930.2137	12
-235	998	2597	-57.329987	243.41869	633.574	12
-1053	2524	2998	-256.88873	615.92584	731.48004	12
-437	1960	2751	-106.57877	478.15137	671.21326	12
-2358	2557	3654	-575.2859	623.82916	891.68713	12
-1045	928	3061	-255.04648	226.41278	746.8888	12
-1780	3078	4067	-434.38577	751.08936	992.39087	12
-711	918	2527	-173.56499	224.0951	616.53436	12
-1508	2980	4131	-367.92978	727.0826	1007.87146	12
-1346	1099	2401	-328.3118	268.23785	585.94244	12
-1666	3233	3767	-406.5936	788.7695	919.1261	12
-1003	1482	2958	-244.7654	361.66064	721.6497	12
-1042	2664	3891	-254.21634	649.99634	949.28815	12
-821	1105	2506	-200.2596	269.72644	611.5844	12
-456	2829	3286	-111.22612	690.28687	801.8821	12
-2254	1676	2334	-549.94507	408.9145	569.5021	12
-721	1921	3661	-176.022	468.76834	893.23444	12
-1365	2361	3757	-332.9643	576.08496	916.7903	12
-1829	2246	3920	-446.2905	547.9219	956.4255	12
-376	1243	3181	-91.81027	303.21124	776.2699	12
-1207	3393	4384	-294.62943	828.00616	1069.726	12
-1590	99	1692	-387.9	24.176205	412.85153	12
133	2771	3570	32.52134	676.04425	871.0355	12
-4816	2891	2939	-1175.1768	705.29987	717.0516	12
1442	170	3041	351.953	41.42804	742.1148	12
-2020	4267	4140	-492.99017	1041.1577	1010.1981	12
-534	906	2737	-130.18715	221.14233	667.8841	12
-2425	3349	3974	-591.60266	817.16876	969.76843	12
-981	946	2619	-239.47662	230.93028	639.0922	12
-20	3163	4176	-4.9608383	771.8057	1018.9405	12
-1855	1820	2777	-452.6508	443.99045	677.57214	12
-1464	1392	3489	-357.1274	339.56235	851.4107	12
783	1919	2911	190.94992	468.3477	710.2056	12
-1464	3298	3790	-357.10413	804.6935	924.7736	12
-3523	1682	2956	-859.55725	410.37442	721.3374	12
-164	1571	3924	-40.022057	383.2841	957.3913	12
182	3309	4254	44.488316	807.29846	1037.9556	12
-2098	1953	3128	-511.85065	476.4675	763.157	12
-1590	1146	2681	-387.92572	279.67883	654.0978	12
-654	1851	2848	-159.60526	451.5677	694.9257	12
-1124	2464	3036	-274.32947	601.3207	740.836	12
-2155	1796	3096	-525.8374	438.1885	755.30206	12
-342	1615	3363	-83.50951	394.04858	820.4994	12
-880	2886	4201	-214.62698	704.2049	1025.1614	12
