A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-1656	2965	3609	-404.05145	723.4158	880.5418	12
-1219	696	2132	-297.46536	169.94276	520.1163	12
197	3341	3603	48.01993	815.2008	879.1662	12
-3002	1901	2927	-732.5643	463.75775	714.0742	12
489	1432	3373	119.43645	349.50378	823.0007	12
-2681	3114	4094	-654.1235	759.8307	998.90985	12
151	540	2723	36.941208	131.77812	664.51697	12
-2491	3556	4384	-607.7769	867.7287	1069.6194	12
-996	371	1752	-243.09601	90.527084	427.44016	12
-1214	3050	4461	-296.12863	744.18604	1088.4825	12
-2594	1622	2301	-632.9592	395.8473	561.4188	12
1046	939	2961	255.15823	229.08696	722.42224	12
-1776	3775	4401	-433.27106	921.20294	1073.9573	12
-1885	1606	3696	-459.90488	391.7885	901.8302	12
-2324	2211	3666	-567.07416	539.3792	894.5033	12
1293	775	2869	315.39377	188.98007	700.0104	12
162	3928	4443	39.611774	958.45514	1084.0618	12
-1602	2049	2618	-390.95172	500.06772	638.7135	12
-1815	1434	3088	-442.83652	349.95242	753.58813	12
-562	1370	2719	-137.03514	334.36545	663.3457	12
-1015	3384	3870	-247.65196	825.7507	944.23425	12
-400	1474	3220	-97.68229	359.569	785.6206	12
-402	2899	3913	-98.1497	707.38367	954.7129	12
-2962	2568	3110	-722.8271	626.5505	758.93896	12
-1141	797	2938	-278.38214	194.35645	716.8288	12
-917	2524	3772	-223.81891	615.88116	920.31116	12
-186	2206	3469	-45.492355	538.28253	846.54974	12
-1844	2310	3673	-449.95032	563.58716	896.12103	12
-1880	107	2047	-458.60092	26.195654	499.46854	12
483	2495	3373	117.9281	608.76044	822.91797	12
-2842	3747	4024	-693.38525	914.2757	981.84216	12
-584	85	2567	-142.45099	20.691538	626.2847	12
-1211	3782	4807	-295.52393	922.7807	1172.8168	12
-129	1419	2628	-31.55856	346.30283	641.30963	12
-1882	4225	4550	-459.1103	1030.986	1110.1964	12
-1844	-111	1960	-450.02618	-27.15737	478.25876	12
691	3109	4285	168.63132	758.61743	1045.4312	12
-2945	2655	2905	-718.59796	647.8642	708.7042	12
911	574	2765	222.22942	139.99878	674.67523	12
-2457	3236	3705	-599.41095	789.7005	904.03564	12
-512	1181	2727	-124.92552	288.25732	665.39545	12
-2304	3204	4067	-562.2141	781.69293	992.38043	12
-1699	888	2937	-414.56122	216.70584	716.52606	12
689	2373	4005	168.1876	579.0706	977.1506	12
-2172	2838	3408	-529.96875	692.49945	831.4978	12
-1197	937	2534	-292.122	228.50795	618.2573	12
-2843	2839	3916	-693.74316	692.6675	955.44965	12
-1144	673	2355	-279.11462	164.19	574.664	12
569	2423	4144	138.83417	591.29877	1011.1881	12
-816	2949	3628	-199.21822	719.58295	885.2238	12
-740	1320	2907	-180.56387	322.00714	709.41583	12
-291	2088	3281	-70.964005	509.4509	800.4517	12
-3013	3220	4367	-735.27185	785.6832	1065.5609	12
148	83	2436	36.162888	20.233358	594.40625	12
-925	3828	4530	-225.6822	933.991	1105.4203	12
-961	1579	2310	-234.51585	385.2309	563.5355	12
-1382	3237	4086	-337.19965	789.8703	996.9846	12
-3145	1213	2449	-767.3595	296.0703	597.6154	12
831	1345	3819	202.83868	328.10965	931.81903	12
-2276	3575	3793	-555.2781	872.3061	925.5486	12
-578	356	3019	-141.1337	86.77374	736.66565	12
573	2273	3357	139.80951	554.7128	819.0699	12
-2503	2974	2646	-610.6855	725.6491	645.5771	12
-2308	1425	3367	-563.0716	347.7206	821.47766	12
-1622	2243	3519	-395.69986	547.3481	858.755	12
-573	2354	4126	-139.87852	574.48706	1006.6963	12
-967	2845	3975	-235.98479	694.2445	969.7963	12
-468	1269	1791	-114.25942	309.6364	437.03046	12
-976	3277	4400	-238.1365	799.6248	1073.7015	12
-2607	1270	2318	-636.0271	309.97952	565.5467	12
-322	1549	3763	-78.65855	378.0177	918.14874	12
-1495	2873	3344	-364.8227	701.1103	815.94366	12
-142	2139	4179	-34.602497	521.9324	1019.6203	12
-3427	1879	3532	-836.25824	458.50854	861.789	12
603	1216	3437	147.15356	296.69424	838.6083	12
-3907	3799	4224	-953.29193	926.9058	1030.7094	12
-6	-742	1623	-1.5398755	-180.95186	395.99756	12
-271	3887	4624	-66.20159	948.53955	1128.2975	12
-2402	1786	2384	-586.1935	435.76486	581.7674	12
-1092	2318	3974	-266.47507	565.68225	969.771	12
-2112	1064	2338	-515.22253	259.58707	570.4542	12
1844	2216	3756	449.9298	540.72534	916.4526	12
-3827	4316	4413	-933.7259	1053.0468	1076.6893	12
729	-431	1881	177.8256	-105.213585	459.04944	12
-2023	5008	5599	-493.5582	1222.061	1366.2389	12
-970	256	2637	-236.72687	62.370598	643.396	12
-115	2604	4102	-28.004051	635.3003	1000.7987	12
-1524	1826	2849	-371.86856	445.5321	695.2133	12
-1265	2076	3008	-308.69736	506.50076	734.0126	12
225	-12	2293	54.88043	-2.890647	559.5661	12
-2398	5545	5171	-585.02435	1352.8894	1261.6733	12
-3156	-48	1397	-769.9449	-11.629407	340.9871	12
2450	2202	4684	597.81775	537.20264	1142.8163	12
-2943	3561	3067	-718.1518	868.8126	748.46246	12
934	896	3991	227.94247	218.60065	973.7813	12
-3395	2554	2804	-828.3711	623.2274	684.1231	12
-917	1182	3174	-223.63216	288.3044	774.4137	12
-2487	2990	3980	-606.78766	729.6699	971.07184	12
1338	1159	2887	326.38977	282.82135	704.42944	12
-2474	3459	3546	-603.5348	844.0104	865.20197	12
632	1608	3820	154.20569	392.32013	932.0132	12
-3670	2646	2086	-895.5885	645.50903	508.8781	12
1315	936	3111	320.94537	228.33653	759.11005	12
-3345	5068	4788	-816.171	1236.6292	1168.1638	12
179	-93	1743	43.769123	-22.804085	425.2449	12
-448	3580	4544	-109.34836	873.5985	1108.618	12
-1769	2128	2931	-431.5332	519.2512	715.04517	12
-1356	2625	2835	-330.91232	640.4036	691.71094	12
-541	1570	3592	-131.96605	383.18317	876.4584	12
54	2704	2721	13.17122	659.79456	663.9224	12
-236	2384	4171	-57.608425	581.72156	1017.67505	12
-5215	2916	2809	-1272.5159	711.54425	685.3922	12
2948	-1198	1800	719.232	-292.19885	439.31723	12
-1223	6713	5149	-298.52472	1638.0319	1256.2722	12
-1862	50	553	-454.40384	12.234338	134.81871	12
-1369	3437	5409	-334.08624	838.6469	1319.7926	12
-2640	1170	1841	-644.1578	285.50336	449.1375	12
957	3145	4757	233.52736	767.29755	1160.6704	12
-2083	2172	2899	-508.2665	529.91656	707.30927	12
39	1282	3403	9.5339985	312.70636	830.3193	12
-1992	2675	3165	-486.0807	652.7854	772.23236	12
-213	1475	2985	-51.999874	359.89975	728.27716	12
-1335	3033	3522	-325.68198	740.12714	859.3859	12
-503	1577	3434	-122.733536	384.88214	838.0067	12
-849	2326	4163	-207.1701	567.4746	1015.7242	12
-1606	2553	2856	-391.82172	623.0432	696.8135	12
-341	1748	3264	-83.215096	426.45834	796.317	12
-832	2918	4079	-203.01193	712.099	995.16956	12
-1342	1458	3111	-327.3825	355.81503	758.9853	12
-1137	2441	3699	-277.45496	595.5376	902.49365	12
-1754	1684	3346	-428.02728	410.8504	816.52216	12
-383	1909	3366	-93.45341	465.8368	821.3371	12
-1652	2278	3662	-403.18002	555.88684	893.4416	12
-837	873	2842	-204.2752	213.05629	693.44055	12
-1511	2676	3808	-368.6936	652.8826	929.14014	12
-1153	1337	3430	-281.36942	326.1857	837.0052	12
-1431	2272	3790	-349.06992	554.39154	924.7228	12
-915	1397	3022	-223.29987	340.90125	737.4014	12
-801	2582	3670	-195.48738	630.0838	895.4313	12
-1060	2162	3234	-258.5689	527.6051	789.017	12
-1036	2149	3747	-252.74332	524.4113	914.36847	12
-2005	2288	3759	-489.19708	558.35126	917.26086	12
-857	1915	3319	-208.98698	467.3636	809.92957	12
-473	2474	3269	-115.393105	603.60315	797.548	12
-694	2119	3414	-169.41852	517.091	833.0585	12
-1464	1630	2821	-357.2299	397.76	688.3592	12
-958	2375	3348	-233.85219	579.5826	816.8284	12
-1676	1858	3083	-408.83057	453.4086	752.18494	12
-254	1822	3667	-61.97151	444.604	894.6949	12
-1966	2745	3847	-479.61783	669.87286	938.59906	12
-852	1436	3248	-207.95491	350.3887	792.5201	12
-1774	2735	3751	-432.76236	667.3081	915.3166	12
-793	1417	2997	-193.48372	345.69232	731.31433	12
-1164	2686	3505	-283.98584	655.3884	855.2419	12
-1359	1800	3312	-331.6425	439.2237	808.05786	12
-1132	1878	3414	-276.2209	458.12347	832.9333	12
-283	2018	3308	-69.05451	492.293	807.19196	12
-1668	2201	3264	-407.0617	536.9559	796.4398	12
-289	1500	3143	-70.59144	365.93143	766.79626	12
-1738	3248	4151	-424.11923	792.63214	1012.9188	12
-997	1288	3193	-243.36429	314.2348	779.1648	12
-519	2925	3855	-126.69861	713.7833	940.6726	12
-528	1836	3249	-128.93538	447.9822	792.7629	12
-832	2256	3424	-202.92586	550.35077	835.4252	12
-1177	2125	3208	-287.16956	518.3828	782.70276	12
-1460	2081	3415	-356.3614	507.7913	833.337	12
-458	1811	3042	-111.72687	441.89594	742.3664	12
-808	2872	3530	-197.05165	700.8891	861.3868	12
-1252	1738	3181	-305.4252	424.05286	776.11597	12
-1114	2378	3648	-271.7122	580.16504	890.0324	12
-853	1806	3215	-208.2104	440.7175	784.5814	12
-1486	2774	3595	-362.6772	676.829	877.2872	12
-1489	1310	2982	-363.40662	319.666	727.54913	12
-175	2428	3557	-42.697014	592.4909	867.9272	12
-1421	2443	3497	-346.758	596.1202	853.3374	12
-812	1886	2921	-198.10515	460.0917	712.68823	12
-1690	2475	3442	-412.2964	603.93756	839.9387	12
-599	1897	3168	-146.09915	462.87244	772.9889	12
-1469	2857	3668	-358.40048	697.0568	894.8935	12
-881	1535	3076	-214.84995	374.5501	750.43274	12
-1241	2310	3715	-302.7737	563.72205	906.5735	12
-575	1687	3011	-140.19746	411.59103	734.7779	12
-1338	2470	3853	-326.45175	602.5656	940.24774	12
-1065	1244	3039	-259.8639	303.6299	741.51965	12
-924	2692	4012	-225.48883	656.81366	978.8123	12
-1009	1550	2694	-246.09846	378.2503	657.367	12
-359	2273	3187	-87.645905	554.66547	777.6873	12
-1531	2079	3009	-373.66608	507.35355	734.2753	12
-1695	2490	3959	-413.50104	607.60956	965.9248	12
-2034	1384	3137	-496.19257	337.75537	765.4812	12
121	2157	3594	29.506115	526.3539	876.9033	12
-1925	2556	3606	-469.59848	623.5824	879.9774	12
-185	1653	2919	-45.167828	403.34247	712.3205	12
-1080	2294	3234	-263.495	559.74304	789.131	12
-1290	2222	3527	-314.8384	542.2583	860.5912	12
-1807	1572	3319	-440.8511	383.68567	809.72626	12
-131	2259	3502	-31.870266	551.21075	854.37756	12
-547	2144	3368	-133.3494	523.09296	821.8265	12
-86	1950	3201	-20.89965	475.86343	781.15955	12
-2333	1990	3379	-569.21783	485.62238	824.45795	12
-318	1615	3546	-77.56798	394.1284	865.3183	12
-1110	2810	3968	-270.84607	685.6826	968.2586	12
-521	1564	3249	-127.0477	381.56284	792.7592	12
-2213	2953	3841	-540.0383	720.5477	937.1079	12
-802	672	2709	-195.67455	163.86931	661.1079	12
-349	2619	3427	-85.22454	639.1544	836.16473	12
-1852	2550	3527	-452.0015	622.0983	860.61304	12
-929	707	2476	-226.73328	172.39737	604.07477	12
-1361	2995	4396	-331.96597	730.7349	1072.7037	12
-1411	1026	2477	-344.17703	250.43993	604.41156	12
415	2384	3804	101.31589	581.7798	928.1247	12
-4708	2783	4017	-1148.867	679.1722	980.1945	12
780	-471	1977	190.35306	-114.847404	482.48798	12
-1376	4775	4712	-335.798	1165.1373	1149.7222	12
-1440	946	2629	-351.26852	230.74576	641.3669	12
-1334	2254	3290	-325.56613	549.90045	802.7782	12
-791	1394	2718	-192.88684	340.23352	663.29816	12
-1325	2536	3840	-323.36868	618.86487	936.99005	12
-1423	1508	3183	-347.2792	367.91962	776.5791	12
-1306	1772	3245	-318.56155	432.4736	791.75037	12
-130	2372	3810	-31.73402	578.78625	929.5573	12
-2444	2655	3895	-596.41223	647.8991	950.4025	12
-1060	144	2349	-258.70255	35.136097	573.22266	12
-1431	3738	4340	-349.05322	912.1683	1059.0609	12
-1020	1412	2970	-248.9124	344.61792	724.56177	12
-1412	2598	3566	-344.58316	633.8404	869.9908	12
-1544	1036	2355	-376.84668	252.67984	574.6684	12
-458	2339	3505	-111.8461	570.6249	855.30695	12
-1982	1723	2548	-483.58304	420.42035	621.60925	12
61	1641	2841	14.979385	400.50897	693.2085	12
-1925	3733	4202	-469.77664	910.794	1025.2437	12
-1660	1836	3357	-404.9561	448.0508	819.00336	12
-552	1855	3587	-134.7014	452.54898	875.20355	12
-279	2736	3623	-68.00367	667.6518	884.0808	12
-893	2289	3162	-217.79422	558.6001	771.4998	12
-1497	2364	3243	-365.29245	576.71497	791.33386	12
-489	1795	3036	-119.29981	437.8754	740.7642	12
-487	2621	3702	-118.756676	639.46857	903.21936	12
-940	2201	2932	-229.44305	537.0519	715.38214	12
-905	2077	3345	-220.71916	506.80215	816.10547	12
-536	2412	3244	-130.71632	588.55774	791.4278	12
-424	2080	3064	-103.52615	507.6107	747.5985	12
-2354	3260	3709	-574.25995	795.3265	904.98145	12
-943	729	2766	-230.20781	177.87347	675.0074	12
-302	3038	4204	-73.58052	741.2683	1025.7142	12
-2208	1938	3426	-538.7361	472.88306	836.0241	12
-401	1220	2932	-97.93025	297.76175	715.37427	12
-1348	2542	3315	-329.02628	620.3492	808.8896	12
-690	1586	3089	-168.46365	387.02002	753.6911	12
-2136	2110	3343	-521.0919	514.7855	815.5965	12
-1295	1306	2673	-316.02466	318.61627	652.27356	12
-859	2611	3091	-209.61174	637.1989	754.3149	12
-616	2487	3333	-150.26361	606.7827	813.2703	12
-1672	2048	3257	-408.04666	499.73138	794.7184	12
-1385	2315	3628	-338.04828	564.8678	885.2675	12
-1782	2144	3560	-434.72595	523.19257	868.5854	12
-814	1598	3126	-198.67023	389.9696	762.66656	12
-999	2491	3520	-243.72893	607.71106	858.8502	12
-1370	1648	3057	-334.33112	402.15894	745.8172	12
-702	1794	2712	-171.2912	437.7237	661.61487	12
-2086	2796	3800	-508.89984	682.1799	927.2421	12
-1629	1073	2634	-397.50043	261.916	642.7753	12
-330	2502	3760	-80.41437	610.4595	917.43945	12
-1804	2040	3125	-440.2467	497.80844	762.40485	12
-119	1774	3233	-29.038294	432.83597	788.73834	12
-2958	2687	3532	-721.6329	655.5566	861.7183	12
-206	1308	2919	-50.212452	319.1206	712.24945	12
-1384	3075	3603	-337.6434	750.3444	879.14966	12
-891	2053	3394	-217.35506	500.8875	828.2086	12
-3372	2841	3150	-822.77795	693.192	768.607	12
1997	-87	2061	487.27496	-21.120466	502.95615	12
-1256	4896	4983	-306.55777	1194.6384	1215.9064	12
-1489	866	1986	-363.2667	211.27473	484.4936	12
-1105	2754	4040	-269.50064	671.9388	985.74164	12
-199	1485	2921	-48.656303	362.45776	712.6309	12
-327	3200	4048	-79.71786	780.78625	987.7381	12
-2314	1772	2754	-564.5568	432.43243	671.9918	12
40	1215	2990	9.851867	296.5807	729.53955	12
-1343	3872	4299	-327.65103	944.83185	1048.8955	12
-1615	1617	2723	-394.063	394.5582	664.47015	12
-962	1646	3159	-234.77403	401.62006	770.8662	12
-947	3010	3973	-231.09505	734.4939	969.45984	12
-606	1181	2891	-147.86592	288.2356	705.4949	12
-1372	2310	3441	-334.8833	563.53955	839.69257	12
-719	1013	2387	-175.38467	247.07741	582.3592	12
-1732	3192	4068	-422.68268	778.8774	992.4855	12
-2017	689	2358	-492.18088	168.22105	575.3626	12
-952	2515	3724	-232.28825	613.68494	908.71454	12
-1362	2093	3225	-332.28143	510.67117	786.9838	12
-543	2132	3747	-132.43398	520.14777	914.17914	12
-2177	2067	3102	-531.10864	504.46967	756.98395	12
-105	1960	3027	-25.667881	478.2374	738.5625	12
-2412	2680	3436	-588.4297	653.86725	838.30493	12
-600	1216	2615	-146.42804	296.66354	637.9684	12
-1774	2760	3757	-432.83252	673.5309	916.58997	12
-207	1321	2707	-50.480682	322.31363	660.60675	12
-1782	3182	3973	-434.80396	776.51886	969.4225	12
-2038	1310	3077	-497.24854	319.74243	750.8962	12
-484	2242	3700	-118.21784	547.0786	902.8098	12
-1173	2195	3575	-286.20526	535.68207	872.41486	12
-823	1739	2948	-200.82285	424.38092	719.4152	12
-1842	2313	3261	-449.35867	564.43414	795.7651	12
-754	1675	2816	-184.0679	408.6537	687.16046	12
-2014	2492	3751	-491.41064	607.96106	915.3614	12
-1581	1422	2813	-385.8281	346.95935	686.42206	12
-297	2307	3335	-72.45994	562.97845	813.66486	12
-1896	3530	4152	-462.5168	861.2612	1013.0749	12
-1002	673	2375	-244.59898	164.21194	579.57574	12
-392	2746	3812	-95.61407	670.06494	930.0577	12
-1667	2209	3198	-406.73166	538.89307	780.26733	12
-63	1400	3007	-15.489354	341.5647	733.65485	12
-1883	2825	3670	-459.39847	689.248	895.4923	12
-1037	1386	2902	-253.11765	338.07526	708.0191	12
-1034	2496	3577	-252.3927	609.0931	872.76434	12
-610	2166	3358	-148.8328	528.4759	819.46985	12
-989	2182	3302	-241.30286	532.3708	805.7322	12
-851	2019	3284	-207.7531	492.6495	801.3012	12
-3546	2744	3730	-865.155	669.61053	910.19525	12
499	407	2617	121.69794	99.23997	638.48193	12
-836	3981	4212	-204.09239	971.44257	1027.638	12
-1149	873	2409	-280.30692	212.94801	587.6921	12
-1688	2441	3705	-411.79156	595.5044	904.1418	12
-1492	1065	2611	-363.94513	259.89484	637.1907	12
-1078	2869	3826	-263.1445	700.007	933.60974	12
-2040	2065	3392	-497.82	503.9642	827.69116	12
-516	1689	3172	-125.95498	412.05618	773.9238	12
-1172	2624	3972	-286.08557	640.1616	969.24615	12
-1345	1811	2803	-328.2956	441.90985	684.0295	12
-1002	2131	2987	-244.41582	519.9176	728.92004	12
-1245	2574	3739	-303.76083	628.12256	912.2096	12
-733	1627	2645	-178.76352	396.942	645.3575	12
-1143	2950	3815	-278.95947	719.85736	930.873	12
-1837	1810	3009	-448.2812	441.73187	734.167	12
-505	2252	3566	-123.21614	549.569	870.06	12
-1595	2189	3388	-389.17007	534.1271	826.65967	12
-854	2106	3737	-208.3205	513.8989	911.9027	12
-1290	2010	3202	-314.83282	490.5126	781.31134	12
-888	2339	3641	-216.72353	570.7515	888.43195	12
-1430	1763	2947	-349.02264	430.07083	719.09357	12
-959	2010	3092	-234.01805	490.43088	754.4755	12
-2204	1420	2465	-537.85834	346.3941	601.4638	12
119	1520	2937	29.12714	370.79007	716.50806	12
-2711	3003	3596	-661.5324	732.7999	877.3834	12
-1021	572	2507	-249.0759	139.5507	611.7475	12
-1072	3389	4633	-261.66595	826.8874	1130.3866	12
-728	1484	3255	-177.73763	362.15057	794.2451	12
-896	2313	3930	-218.55138	564.3492	959.036	12
-2013	2106	3352	-491.21127	513.8271	818.0071	12
-1197	1655	3217	-292.01202	403.83408	785.0024	12
-791	2566	3656	-192.89995	626.0282	892.0604	12
-955	2390	3556	-232.92293	583.2131	867.5453	12
-972	1648	3361	-237.2684	402.1679	820.1472	12
-1070	2370	3406	-261.0729	578.3652	831.10144	12
-933	1696	3064	-227.64456	413.70474	747.5291	12
-610	2388	3166	-148.8224	582.7505	772.4301	12
-2232	2559	3379	-544.6165	624.49164	824.40674	12
-1064	1424	3254	-259.5929	347.4809	793.9583	12
-1372	2364	3607	-334.76614	576.80725	880.0549	12
-1385	1986	2987	-337.8486	484.70374	728.9232	12
-750	2129	3164	-182.95364	519.5206	771.9196	12
-1281	2171	3367	-312.68292	529.61554	821.435	12
-1268	1632	3135	-309.36813	398.13602	764.8354	12
-1089	2058	3233	-265.61673	502.09848	788.8625	12
-1234	1725	2697	-301.21622	420.96713	658.0339	12
-604	2468	3438	-147.36537	602.15656	838.84595	12
-2472	2214	3125	-603.24835	540.18243	762.40765	12
-978	1667	2584	-238.62042	406.7392	630.59827	12
-575	3491	4025	-140.31123	851.8266	982.1194	12
-896	2416	3790	-218.70128	589.5144	924.66516	12
-1994	1834	3596	-486.4289	447.57397	877.5104	12
-867	1881	3001	-211.5777	459.06833	732.2137	12
-292	2828	3332	-71.31188	690.0939	812.9136	12
-1313	2120	2897	-320.3467	517.36365	706.8092	12
-267	1590	2561	-65.17144	387.9964	624.76953	12
-1276	2831	3687	-311.39505	690.84406	899.52435	12
-2413	1806	3460	-588.70074	440.587	844.284	12
-1144	1461	2983	-279.232	356.54645	727.8271	12
-669	2802	3681	-163.18651	683.7214	898.0679	12
-1501	2451	3763	-366.20657	597.9869	918.16327	12
-1462	1356	2709	-356.73718	330.74402	661.0084	12
-1710	2031	3193	-417.33002	495.4527	779.05725	12
-786	1793	2584	-191.84587	437.4423	630.4809	12
-989	2164	3401	-241.24889	527.9247	829.8069	12
-1514	1644	2941	-369.36508	401.2536	717.53827	12
-594	2086	3178	-145.05704	509.02228	775.44403	12
-984	2756	3602	-240.08548	672.48193	878.9606	12
-880	2200	3482	-214.74605	536.83484	849.63983	12
-827	1905	3346	-201.67653	464.73788	816.4547	12
-1478	2705	4172	-360.6526	659.9582	1017.912	12
-1156	1607	3108	-282.1538	392.0652	758.4192	12
-998	2481	3653	-243.62473	605.2668	891.34796	12
-1224	1909	2525	-298.6225	465.91086	616.0799	12
-432	2310	3295	-105.30217	563.5399	804.0567	12
-2234	2527	3283	-545.1348	616.48145	800.97766	12
-1302	1311	3044	-317.69388	319.93066	742.7002	12
-1433	2033	3315	-349.69745	496.1327	808.93756	12
-171	2164	3335	-41.614742	527.94336	813.65	12
-1580	1972	3198	-385.5316	481.18454	780.26276	12
-1144	1821	3085	-279.21365	444.32785	752.6809	12
-2168	2246	3389	-528.8979	547.9093	826.9171	12
-1408	1801	3333	-343.51016	439.49216	813.2223	12
-1756	1970	3210	-428.36118	480.77298	783.3371	12
-216	2400	3692	-52.79526	585.65686	900.8468	12
-2056	2537	3305	-501.6343	619.1465	806.5247	12
143	1431	2494	34.991676	349.1781	608.5344	12
-2147	2722	3345	-523.8957	664.1127	816.07635	12
-953	953	2742	-232.60046	232.58907	669.0729	12
-2007	2712	3675	-489.81143	661.6955	896.6919	12
508	1173	2670	123.94335	286.2693	651.388	12
-2013	3196	4350	-491.11023	779.73206	1061.4453	12
-682	421	2323	-166.34686	102.69943	566.88605	12
-1541	3225	4031	-375.96643	786.8971	983.64764	12
-2434	1929	3322	-593.85535	470.71994	810.5505	12
-1434	1797	3276	-349.80167	438.51834	799.25275	12
-252	1905	2984	-61.44193	464.87024	728.0293	12
-1079	3078	3628	-263.34198	751.11816	885.1525	12
-1708	1458	2616	-416.76312	355.6974	638.2327	12
-1411	1702	2887	-344.1847	415.30078	704.3471	12
-1326	2147	3445	-323.53586	523.8514	840.67755	12
-1655	2731	3679	-403.86197	666.41345	897.7915	12
-433	1289	2722	-105.550674	314.43512	664.236	12
-1243	3357	3775	-303.3127	819.1039	921.05524	12
-1071	2149	3277	-261.41632	524.3344	799.4894	12
-1789	2243	3275	-436.58563	547.29376	799.18713	12
-326	1746	3107	-79.497185	426.02414	758.1464	12
-826	2856	3647	-201.60434	696.8129	889.8747	12
-966	1623	2844	-235.7922	396.10666	693.9232	12
-2232	2484	3586	-544.6895	606.0827	875.03796	12
-799	1390	2776	-194.8368	339.23715	677.2985	12
-515	2844	3437	-125.76118	694.0542	838.7228	12
-1693	2748	3439	-413.05762	670.4359	839.12317	12
-1549	1620	3358	-377.8427	395.2064	819.33435	12
-103	1849	3292	-25.142725	451.13834	803.2799	12
-1792	3193	3842	-437.346	779.0658	937.38324	12
-1792	1029	2582	-437.26077	251.10573	629.92615	12
-656	2070	3206	-159.98355	505.0074	782.23096	12
-1234	2835	3804	-301.13147	691.7731	928.1514	12
-1667	1501	2845	-406.81723	366.3099	694.1327	12
-1683	2419	3151	-410.56393	590.3266	768.7966	12
-1900	2303	3584	-463.65048	561.8856	874.37695	12
221	1872	3118	53.851562	456.73874	760.8184	12
-1592	2693	3193	-388.39633	657.2002	779.1148	12
-153	1253	2591	-37.29178	305.69922	632.22284	12
-2702	3565	3974	-659.2358	869.90515	969.6037	12
-411	677	1951	-100.34817	165.15086	476.1072	12
-1283	3845	4302	-313.07715	938.2723	1049.6522	12
200	1474	2929	48.80539	359.5844	714.6207	12
-2353	3556	4335	-574.0428	867.6184	1057.6511	12
-337	345	1933	-82.280975	84.13686	471.54773	12
-2105	4797	5441	-513.49854	1170.4915	1327.5044	12
-2301	4	1572	-561.36255	1.0863415	383.4978	12
1330	2362	3652	324.4442	576.3162	891.1077	12
-1889	3067	3222	-460.8283	748.38947	786.13245	12
-927	1841	2962	-226.19177	449.14908	722.838	12
-1762	1021	2276	-430.02557	249.03883	555.30206	12
-1458	2839	4016	-355.76865	692.6631	979.96466	12
-2125	1633	3024	-518.5411	398.53156	737.74615	12
-168	2093	3298	-40.883312	510.6461	804.7695	12
-1048	2511	2899	-255.70003	612.59265	707.2883	12
-50	2242	3689	-12.190117	547.159	900.1804	12
-2303	1911	3074	-562.0371	466.28262	750.1405	12
-1847	1598	3235	-450.78625	389.98727	789.3853	12
-11	2279	3717	-2.7305198	556.12946	906.955	12
-1238	3066	4041	-302.1136	748.08795	985.9347	12
-933	903	2445	-227.70227	220.27623	596.5917	12
-1383	3459	4241	-337.52237	843.95746	1034.7775	12
-1858	1375	2218	-453.39902	335.5829	541.2859	12
-336	2353	4035	-82.02257	574.01056	984.61523	12
-1061	2200	2797	-258.9782	536.8095	682.4011	12
-201	1954	3563	-49.120445	476.86496	869.268	12
-1909	1883	3011	-465.69684	459.49072	734.5895	12
-1316	1919	3494	-321.04434	468.30884	852.6062	12
-871	1856	3025	-212.45358	452.86472	738.08563	12
-845	2838	3979	-206.13278	692.37506	970.9305	12
-2008	1747	3191	-489.99353	426.16852	778.4881	12
-1090	2485	4163	-265.9603	606.4482	1015.87775	12
-1294	1596	2743	-315.76712	389.42343	669.33923	12
169	2495	3908	41.15304	608.6622	953.47876	12
-2480	1613	2257	-605.2219	393.57968	550.7376	12
25	1693	2947	6.0842104	413.1389	719.034	12
-3103	2748	3482	-757.1426	670.6156	849.7171	12
-359	1109	3062	-87.49649	270.5294	747.1437	12
-725	2894	3327	-176.82558	706.0434	811.87085	12
109	2671	3778	26.528969	651.69476	921.87103	12
-3033	2471	3411	-740.0388	602.95416	832.2089	12
-326	851	3000	-79.56755	207.52776	732.0488	12
-1757	3364	3691	-428.76608	820.83813	900.5546	12
244	1376	2733	59.421967	335.82373	666.9313	12
-1828	2484	3640	-446.14948	606.04803	888.21515	12
-756	1057	2569	-184.41153	257.80853	626.7484	12
-1688	3240	3846	-411.79318	790.50885	938.454	12
-1970	1068	2376	-480.6492	260.54117	579.83185	12
-961	2162	3511	-234.43114	527.59937	856.7567	12
-988	2423	3325	-241.05261	591.2523	811.33264	12
-1109	2124	3429	-270.54822	518.28467	836.6069	12
-1687	1624	2858	-411.5912	396.34268	697.4692	12
-992	2007	3520	-242.08698	489.73447	858.8972	12
-1728	2112	3279	-421.6915	515.43463	799.9814	12
-881	1638	3224	-215.0752	399.55984	786.6788	12
-747	2523	3394	-182.294	615.725	828.02106	12
-962	2002	3356	-234.69226	488.38382	818.85504	12
-1328	2500	3374	-324.10712	610.10547	823.2299	12
-1874	2048	3475	-457.18845	499.66174	848.0139	12
-681	2166	3571	-166.24161	528.4425	871.38245	12
-932	2295	3384	-227.29796	560.00305	825.5814	12
-244	1991	2930	-59.549877	485.81107	714.8266	12
-1943	2292	3175	-474.19327	559.20416	774.5884	12
-934	1496	2602	-227.78963	364.93997	634.86273	12
-1858	2973	3945	-453.41476	725.43567	962.59106	12
-1063	1388	2863	-259.43494	338.6407	698.55475	12
