A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-1079	967	3271	-263.229	235.83778	798.06445	12
-613	2576	3862	-149.53262	628.66394	942.29785	12
-1889	2007	3603	-460.82886	489.64542	879.0398	12
-1545	702	2201	-376.8663	171.38297	537.00183	12
-587	1864	3662	-143.18486	454.7307	893.60223	12
-2228	2668	3301	-543.74994	651.0045	805.3369	12
-245	937	2848	-59.72682	228.60603	694.8557	12
-1107	3099	3912	-270.13858	756.1615	954.5492	12
-137	1682	3177	-33.38771	410.44632	775.2134	12
-2929	2999	4483	-714.58295	731.8177	1093.8253	12
-712	635	2560	-173.70872	155.03601	624.62286	12
-1165	3523	4975	-284.17465	859.6232	1213.8347	12
-1059	1565	2261	-258.48828	381.7463	551.57635	12
691	1888	3570	168.559	460.76398	871.0866	12
-1144	2873	3340	-279.18463	700.9009	814.8748	12
-1740	1493	3296	-424.62366	364.31656	804.2309	12
-1369	1109	2958	-334.01974	270.6226	721.6929	12
-337	1891	3460	-82.239204	461.5114	844.3467	12
-968	3220	3875	-236.28946	785.5999	945.5206	12
-3335	2266	3455	-813.83655	552.8655	842.95215	12
570	218	2554	139.1229	53.281105	623.05756	12
-280	4111	4194	-68.2736	1003.1574	1023.4214	12
-2409	1390	2404	-587.7305	339.07587	586.6069	12
-828	1253	3793	-202.09242	305.65894	925.5789	12
-3085	2431	3356	-752.7311	593.1895	818.85516	12
-1086	1108	2678	-264.91565	270.42307	653.4649	12
-519	3002	3110	-126.735054	732.46704	758.7506	12
-1230	2995	3531	-300.07578	730.6749	861.4544	12
-1657	2114	3827	-404.2688	515.7034	933.87756	12
-1640	1950	2791	-400.1664	475.8801	681.02466	12
-237	2811	3527	-57.8752	685.84125	860.6664	12
-742	1735	2613	-180.95004	423.39743	637.60187	12
-727	1633	3350	-177.4061	398.4778	817.4214	12
-2551	1689	2811	-622.344	412.07706	685.82	12
-1220	1003	2618	-297.796	244.64171	638.7036	12
-659	4422	5108	-160.79149	1078.9589	1246.2505	12
-1043	2049	4068	-254.4793	500.0089	992.62585	12
-1631	1702	3720	-398.01306	415.1705	907.78546	12
-770	1290	2654	-187.96262	314.87344	647.48883	12
-2103	2938	3192	-513.14685	716.9061	778.92706	12
-954	477	1218	-232.69719	116.46779	297.22385	12
-1003	3029	3814	-244.73885	739.089	930.5191	12
-2422	1837	3131	-591.01654	448.1815	763.8964	12
-178	1100	3264	-43.31678	268.33737	796.4418	12
-1051	3335	4171	-256.5194	813.69165	1017.62146	12
-1670	2115	2736	-407.58688	516.1362	667.57227	12
-729	1704	3224	-177.98643	415.7003	786.5973	12
-1622	2907	3823	-395.67673	709.3509	932.71405	12
-1436	1300	3036	-350.32318	317.25812	740.7683	12
-1709	2595	3756	-417.06345	633.2407	916.4614	12
235	1702	3314	57.23201	415.331	808.5826	12
-1456	3431	4194	-355.18973	837.2543	1023.23395	12
-1306	1052	2105	-318.72516	256.69138	513.5982	12
-376	2883	4717	-91.826706	703.44995	1150.8837	12
-2000	1880	2514	-487.97076	458.67932	613.35004	12
381	1398	3374	92.9749	341.02667	823.1485	12
-1699	3108	3369	-414.5301	758.3785	822.1544	12
-1670	1436	3112	-407.36874	350.42264	759.3758	12
-739	1894	3398	-180.38792	462.24823	829.0679	12
-1621	2877	4306	-395.49356	701.8917	1050.5513	12
-1904	1276	3165	-464.64017	311.34232	772.33307	12
-568	1948	3386	-138.63455	475.43036	826.0762	12
-771	1913	2809	-188.14171	466.75485	685.424	12
-1846	2165	3641	-450.3481	528.17316	888.40564	12
-2841	744	2393	-693.2385	181.41415	583.77594	12
448	1344	3233	109.20265	327.85983	788.86804	12
-2426	3567	3622	-591.96826	870.4316	883.7828	12
-436	418	2754	-106.355034	101.883865	671.9118	12
-1941	2960	4279	-473.5764	722.13434	1044.1382	12
-2131	1138	3517	-520.0083	277.76785	858.2408	12
-1299	1900	3522	-316.85153	463.57266	859.48553	12
-60	1849	3073	-14.666881	451.1264	749.7063	12
-1091	2095	3386	-266.10687	511.28775	826.12585	12
-2745	1226	2780	-669.6697	299.07034	678.27045	12
-944	851	2778	-230.38644	207.70181	677.7547	12
-813	3004	4132	-198.30482	733.05756	1008.15125	12
-2169	1280	3200	-529.357	312.21802	780.8249	12
-959	1475	3665	-234.0942	359.9023	894.3722	12
-2770	2629	3933	-675.88794	641.4571	959.71594	12
-845	749	2904	-206.1863	182.63974	708.60284	12
-1041	2516	3663	-254.12526	613.8572	893.713	12
-1085	1983	3121	-264.748	483.80762	761.52936	12
-2214	2103	3014	-540.1619	513.14746	735.4633	12
-472	1057	2640	-115.0869	257.84125	644.12354	12
-884	2551	3879	-215.60402	622.3526	946.4822	12
-1644	1763	3448	-401.1309	430.05905	841.2799	12
-1652	2018	3723	-403.0551	492.29578	908.3364	12
-223	2363	3497	-54.468796	576.6905	853.27765	12
-1410	2920	3832	-344.1441	712.55743	935.096	12
-1045	1829	3327	-255.00868	446.25446	811.78186	12
-712	2250	3729	-173.62143	549.0388	909.98535	12
-890	1803	3164	-217.17189	440.02893	772.1075	12
-1750	2118	3127	-427.06326	516.77246	763.0905	12
-517	1413	2633	-126.13339	344.79248	642.45886	12
-646	2730	3619	-157.7355	666.1321	883.017	12
-1550	1674	2896	-378.28018	408.40506	706.70013	12
-2179	1785	3832	-531.75696	435.58575	935.04504	12
-974	1687	3528	-237.67378	411.53366	860.7484	12
-598	2187	3987	-145.99377	533.5096	972.93823	12
-2030	2024	3363	-495.25726	493.79407	820.64154	12
-1494	1230	3037	-364.63452	300.02756	740.908	12
-1580	1878	3000	-385.4524	458.32498	731.88525	12
-1390	1564	2726	-339.25723	381.50644	665.1765	12
-496	1964	3467	-121.02398	479.09653	845.9368	12
-1660	1934	3397	-405.08557	471.90668	828.74854	12
-1247	1551	3453	-304.34732	378.52194	842.41376	12
-1605	2060	3439	-391.5924	502.58987	839.1635	12
-661	1824	3550	-161.26785	444.96362	866.198	12
-2116	2262	3881	-516.1911	551.86584	947.0157	12
-1027	852	2709	-250.6963	208.00433	660.9761	12
-1265	2781	4034	-308.59476	678.5237	984.23114	12
-1389	997	2635	-338.9671	243.32504	642.9803	12
-1107	1704	3409	-270.20715	415.89688	831.8502	12
-1911	1593	2943	-466.2911	388.64456	718.08673	12
-1181	1349	3359	-288.27615	329.1769	819.508	12
-1974	1841	3537	-481.7094	449.21927	863.0154	12
-1182	1667	3688	-288.47284	406.62726	899.8588	12
-2071	2053	3880	-505.27576	500.81708	946.70795	12
-783	805	2667	-191.04303	196.51035	650.6785	12
-1014	2851	3722	-247.34874	695.6196	908.1175	12
-2640	1723	2928	-644.1676	420.3839	714.5327	12
-307	1105	2925	-74.80354	269.58707	713.6649	12
-1579	3384	4703	-385.3695	825.64703	1147.4371	12
-643	1065	2812	-156.81114	259.73874	686.0174	12
-534	2394	4256	-130.303	584.0178	1038.3545	12
-2237	2447	3063	-545.87134	597.1406	747.4708	12
326	1453	3157	79.51807	354.58035	770.21674	12
-1760	3035	4159	-429.37436	740.64386	1014.71545	12
-874	996	2919	-213.23035	243.01424	712.1573	12
-1282	2728	4014	-312.80502	665.63947	979.33655	12
-1473	1563	2924	-359.47803	381.31775	713.4034	12
-26	2169	3361	-6.409412	529.2063	820.06586	12
-1936	2562	3271	-472.50513	625.1828	798.05884	12
-1671	1491	3475	-407.65387	363.7936	847.8891	12
-890	1405	3197	-217.16853	342.86572	780.0957	12
-321	2129	3764	-78.38881	519.5745	918.2956	12
-1730	1762	2872	-422.06967	429.99924	700.7646	12
-1675	1270	3136	-408.5811	309.95135	765.08215	12
-2005	1674	3574	-489.148	408.47397	871.95984	12
-1853	1324	3221	-452.0683	323.09277	785.9297	12
-1514	1660	3434	-369.49863	404.92737	838.01575	12
-623	1999	3839	-152.00885	487.73743	936.8368	12
-2237	1881	3275	-545.76416	458.89487	799.03094	12
-775	800	2736	-189.17299	195.12994	667.55536	12
-1403	2363	3880	-342.31204	576.49255	946.6428	12
-1575	790	2881	-384.28214	192.74507	703.0849	12
-1017	1938	3740	-248.0925	472.89362	912.4651	12
-1466	1647	3418	-357.69815	401.95648	834.0678	12
-1027	1697	3428	-250.66103	413.98825	836.34686	12
-2542	1924	3827	-620.2888	469.41617	933.8768	12
-1101	969	3197	-268.68253	236.36737	780.1858	12
-1209	2786	4221	-294.95026	679.73846	1030.0157	12
-2245	782	2424	-547.8011	190.8837	591.57776	12
365	1630	3434	89.10655	397.73926	837.852	12
-2660	2977	3207	-649.07684	726.48083	782.6289	12
-618	267	2634	-150.81395	65.23512	642.5846	12
-2435	2455	4040	-594.1325	599.103	985.69324	12
-774	1250	3035	-188.92642	305.00204	740.49554	12
-770	3297	4286	-187.99858	804.45935	1045.7552	12
-1078	1422	2766	-263.0932	346.986	674.8135	12
-1588	2771	4263	-387.5121	676.24164	1040.2283	12
-2086	1701	2624	-509.0931	415.10367	640.33887	12
929	1609	3866	226.6074	392.5334	943.2436	12
-1332	3206	3726	-325.12854	782.15155	909.2318	12
-1205	1449	2882	-293.99692	353.45184	703.2203	12
-1805	2397	4044	-440.46432	584.9896	986.801	12
-1256	1498	2813	-306.42767	365.45816	686.441	12
988	2368	4292	241.00336	577.80084	1047.192	12
-3101	3328	3740	-756.5791	812.09326	912.63635	12
-507	-26	2621	-123.82586	-6.3968616	639.59784	12
-397	3226	4119	-96.88955	787.13605	1005.1421	12
-1478	1663	2890	-360.54788	405.87393	705.2599	12
-1496	1868	3468	-365.07495	455.8847	846.093	12
-1424	1105	2962	-347.48654	269.64813	722.7531	12
-1383	2037	3565	-337.50305	497.13245	869.7712	12
-1386	1098	2835	-338.16885	267.8731	691.6287	12
-1602	2110	4202	-390.81833	514.89545	1025.4031	12
-1560	1067	2853	-380.59607	260.34125	696.0728	12
-1604	2147	3939	-391.33514	523.8972	961.2246	12
-1629	1484	2931	-397.42166	362.05927	715.27386	12
391	1928	3140	95.423546	470.38348	766.16327	12
-3197	2222	3480	-780.1868	542.1828	849.07056	12
-945	33	2735	-230.49246	8.126491	667.37787	12
-1127	3027	3996	-274.91034	738.5245	974.9784	12
-1764	1174	3203	-430.48718	286.4414	781.5099	12
-1517	1653	3866	-370.04907	403.26437	943.3361	12
-1349	1721	3616	-329.13507	420.027	882.3351	12
-1649	1961	3963	-402.4744	478.59024	966.98334	12
-1446	1131	2534	-352.75107	276.06055	618.1906	12
96	1966	3505	23.310806	479.68655	855.3013	12
-2208	2264	3168	-538.85864	552.49805	773.09045	12
-1963	541	2719	-479.0682	132.07156	663.47876	12
-1764	1432	3285	-430.50644	349.29977	801.59503	12
-611	1594	3575	-148.98546	388.90503	872.2154	12
-1246	1842	3743	-303.9418	449.49637	913.3852	12
-1504	1913	3477	-366.8929	466.70398	848.4	12
-2550	2599	3524	-622.1945	634.041	859.8862	12
-778	1102	2849	-189.80208	268.8171	695.16614	12
-735	2555	4226	-179.45546	623.54095	1031.0264	12
-1032	1888	3368	-251.90642	460.6964	821.7356	12
-1763	1716	2927	-430.2776	418.77698	714.10345	12
-315	1812	3129	-76.902214	442.18866	763.56006	12
-1567	2841	3805	-382.40433	693.16223	928.3731	12
-426	1427	3534	-103.93935	348.2254	862.23193	12
-1652	2934	4207	-403.09048	715.9296	1026.4528	12
-837	1333	3044	-204.31934	325.2894	742.7611	12
-1710	2833	3975	-417.15988	691.2966	969.8271	12
-242	1044	2964	-58.972164	254.71938	723.1919	12
-2213	3030	3987	-539.851	739.2492	972.8402	12
-1629	147	1974	-397.50064	35.816288	481.5995	12
-303	2718	4486	-73.89001	663.2772	1094.5885	12
-1524	1439	2878	-371.81815	351.22852	702.3483	12
-790	1769	3471	-192.64462	431.7483	846.9975	12
-2654	1954	2970	-647.61694	476.7517	724.5645	12
-697	1289	3599	-169.98349	314.63492	878.266	12
-2187	2451	3569	-533.7075	598.1238	870.91785	12
-1318	871	3109	-321.68585	212.45473	758.62537	12
-1388	2656	3770	-338.77365	648.0517	919.7996	12
-2271	1200	2979	-554.0032	292.7676	726.7906	12
-496	1545	3185	-121.035385	376.9958	777.11145	12
-2188	2228	3432	-533.83276	543.545	837.2982	12
87	806	2492	21.176771	196.70827	608.1111	12
-2021	2804	4233	-493.18106	684.06824	1032.913	12
-1896	77	2639	-462.6509	18.883713	643.88385	12
-867	2615	4370	-211.66245	637.9988	1066.289	12
-2054	1344	3166	-501.2306	327.83493	772.4018	12
-431	1745	3962	-105.24694	425.80753	966.72156	12
-2242	2053	3207	-547.15393	500.90454	782.55273	12
-1249	1611	3460	-304.82022	393.0653	844.3488	12
-1699	1874	3113	-414.6728	457.26324	759.53424	12
-532	1476	3131	-129.76367	360.20462	763.9316	12
-545	1927	2685	-132.99846	470.23608	655.21075	12
-2275	2091	3586	-555.17377	510.27853	874.9692	12
-2403	968	2867	-586.2752	236.17447	699.5909	12
-494	2586	4418	-120.64403	630.89056	1077.8905	12
-1059	2330	3937	-258.29108	568.4148	960.51526	12
-938	1569	3692	-228.76202	382.78064	900.8299	12
-1783	1956	3117	-434.94196	477.17255	760.573	12
-1287	1778	3434	-314.0454	433.71085	837.9331	12
-755	1185	2669	-184.20605	289.2012	651.1869	12
-986	2595	3836	-240.48987	633.2814	936.04297	12
-2131	1521	2658	-519.942	371.014	648.65155	12
539	1436	4000	131.46292	350.4369	976.03876	12
-1943	2913	3613	-473.97516	710.8686	881.50397	12
-923	1892	3594	-225.1172	461.58694	876.8531	12
-2493	2513	4018	-608.22833	613.1274	980.28094	12
-58	1044	3285	-14.25342	254.61499	801.5668	12
-1118	2429	3139	-272.79755	592.58887	765.8705	12
-1020	1340	2911	-248.80832	326.99884	710.2234	12
-2135	1940	3505	-521.0006	473.42996	855.14307	12
-1020	1010	3265	-248.84224	246.4418	796.72955	12
-3197	2610	4022	-779.9804	636.8949	981.35297	12
-581	239	2801	-141.69365	58.230034	683.44336	12
-776	2961	4086	-189.40022	722.40765	997.0199	12
-1747	1109	2440	-426.32388	270.54675	595.28436	12
-1302	1730	3471	-317.66656	422.0914	846.90076	12
-2081	1841	3015	-507.87424	449.1638	735.6922	12
-264	1565	3448	-64.417816	381.8434	841.2026	12
-2202	2366	4066	-537.3736	577.4012	992.1342	12
-1986	674	2876	-484.54453	164.45354	701.6774	12
-492	2140	3909	-120.160286	522.1459	953.83154	12
-2819	1960	3655	-687.90955	478.27246	891.8774	12
-1113	1097	3370	-271.5387	267.75177	822.3699	12
-1105	2248	3398	-269.59894	548.40717	829.0721	12
-839	1335	3119	-204.81752	325.6701	761.1006	12
-2796	1981	2524	-682.2586	483.3456	615.7908	12
-682	804	2913	-166.46786	196.28114	710.7583	12
-1834	2834	4471	-447.48007	691.4698	1090.9487	12
-1703	847	2754	-415.47803	206.62117	671.9856	12
-613	2807	4622	-149.6366	684.7894	1127.7024	12
-1562	2252	3219	-381.12427	549.46106	785.46387	12
-1244	1538	3171	-303.6067	375.3416	773.6888	12
-1429	1892	2939	-348.6548	461.7174	717.2129	12
-604	1772	3340	-147.47711	432.45074	814.88983	12
-231	1728	3229	-56.458538	421.51477	787.86884	12
-1100	2783	4014	-268.28415	678.995	979.3968	12
-1940	2371	3046	-473.3556	578.4645	743.3243	12
-659	1914	3965	-160.74265	467.06412	967.34125	12
-1132	2649	3713	-276.20993	646.25684	905.85504	12
411	1270	3077	100.21096	309.80627	750.76953	12
-1721	3074	3825	-419.8605	749.95605	933.3346	12
-978	928	2173	-238.73288	226.54178	530.1771	12
-428	2524	3802	-104.45402	615.9047	927.6501	12
-2317	2545	3278	-565.3463	621.0153	799.8612	12
-791	1069	3439	-192.94728	260.7873	839.0658	12
-1853	2496	3297	-452.11945	608.92065	804.4745	12
-341	1251	3435	-83.22801	305.23868	838.21643	12
-2184	2994	3866	-532.89886	730.48517	943.27484	12
-419	749	2794	-102.17229	182.6353	681.64526	12
-1466	2940	3566	-357.58527	717.2461	870.1997	12
-1592	664	2620	-388.40225	162.11168	639.16077	12
-852	2727	3802	-207.84625	665.39124	927.58575	12
-2276	1644	2958	-555.30695	401.1363	721.6914	12
-481	1678	3471	-117.47333	409.40564	847.0061	12
-1786	2257	2881	-435.86002	550.61005	703.0208	12
-29	1956	3405	-6.991103	477.1749	830.717	12
-2349	1950	3776	-573.2237	475.78183	921.3224	12
-304	1198	3003	-74.09234	292.27768	732.6937	12
-2387	3063	3637	-582.3756	747.4558	887.51825	12
266	838	2553	64.86244	204.49336	622.9945	12
-2204	3519	4245	-537.8337	858.52124	1035.7418	12
-1860	831	3063	-453.82535	202.77896	747.35803	12
-452	2678	3552	-110.31839	653.48145	866.7919	12
-2163	2607	3602	-527.67004	636.1394	878.935	12
-350	1702	3233	-85.30117	415.28625	788.78033	12
-1726	2616	3519	-421.09387	638.3808	858.5602	12
-283	1367	2642	-69.13126	333.48627	644.6285	12
-1915	3325	3375	-467.34503	811.4172	823.38525	12
-1864	1187	3210	-454.81335	289.64978	783.1714	12
1052	2335	3518	256.75476	569.7444	858.3747	12
-3292	3252	2671	-803.19604	793.4669	651.8021	12
1230	969	2913	300.21164	236.44977	710.85095	12
-2586	3565	3795	-630.9159	869.80707	926.0969	12
-256	599	3281	-62.39483	146.17474	800.46857	12
-1533	2864	3482	-373.9797	698.8726	849.6365	12
-286	1772	3298	-69.78777	432.48972	804.8245	12
-2108	3278	3599	-514.24176	799.852	878.0391	12
221	664	2443	53.849205	161.92711	596.0056	12
-2000	4499	4110	-487.96542	1097.7657	1002.81226	12
-368	389	2288	-89.7855	94.95566	558.3791	12
-1762	3411	3993	-429.94504	832.2429	974.2552	12
-412	757	2497	-100.568275	184.69914	609.3374	12
-1893	3092	3984	-461.79025	754.50476	972.1631	12
-860	786	2330	-209.90926	191.76447	568.5804	12
-1503	3455	4453	-366.7622	842.9584	1086.5863	12
-2206	935	2699	-538.1544	228.07759	658.62775	12
-527	2927	3926	-128.7092	714.25836	958.01514	12
-1382	1606	2746	-337.24646	391.94016	670.0571	12
-1062	2270	3414	-259.24496	553.9236	832.9534	12
-1077	1167	2404	-262.72778	284.83475	586.54114	12
-1901	2813	3973	-463.9273	686.4121	969.32776	12
-946	796	2349	-230.94446	194.33212	573.19525	12
-842	2776	4331	-205.41368	677.2946	1056.6534	12
-2739	675	3062	-668.3913	164.72116	747.03674	12
-306	1525	4474	-74.70452	372.10962	1091.677	12
-2610	956	3449	-636.9572	233.25095	841.4565	12
-1152	571	4578	-281.08453	139.35326	1117.0428	12
-1118	1167	3075	-272.8577	284.86658	750.316	12
-342	1619	4256	-83.55255	395.02753	1038.5326	12
-3259	-220	2406	-795.23474	-53.676228	587.1071	12
441	1459	3611	107.70944	355.99954	881.0673	12
-3433	1672	3345	-837.54474	408.0673	816.18335	12
265	74	3635	64.61236	18.041231	886.90625	12
-1811	2373	4217	-441.9555	579.075	1029.0524	12
-786	2038	3474	-191.6851	497.37836	847.586	12
-1719	2410	3514	-419.45685	588.11346	857.3171	12
-1132	1757	3665	-276.24036	428.74274	894.2729	12
-1651	1753	3438	-402.91296	427.7298	838.8384	12
-386	1081	3425	-94.21725	263.7291	835.8178	12
-1541	2873	3985	-375.94354	701.0917	972.2841	12
-584	1083	2716	-142.56964	264.34592	662.8252	12
-738	2449	3056	-180.17949	597.55273	745.73456	12
-162	2001	3256	-39.48032	488.2507	794.5606	12
-2596	2123	3194	-633.4298	517.97015	779.3404	12
-1007	1164	2976	-245.72182	284.0107	726.11176	12
-194	2452	3865	-47.331867	598.2671	943.1489	12
-905	2754	3910	-220.82959	671.96765	954.07684	12
-1361	1732	2457	-331.99277	422.6312	599.54144	12
-537	1936	3635	-131.05174	472.5008	887.05414	12
-2785	2085	3539	-679.6523	508.77444	863.51886	12
-173	1135	3282	-42.230118	276.84402	800.8221	12
-1800	2403	3700	-439.24783	586.27045	902.8006	12
-384	1428	2854	-93.622955	348.44272	696.4506	12
-3846	2745	3798	-938.33185	669.8818	926.68866	12
336	238	2378	82.07492	58.11224	580.1577	12
-1208	4078	4692	-294.7214	994.91516	1144.7765	12
-1463	584	2317	-357.00787	142.39056	565.4536	12
-505	2695	3815	-123.32274	657.627	930.85626	12
-2103	1961	3073	-513.08734	478.37454	749.89984	12
-1464	1826	3478	-357.23785	445.57693	848.5792	12
-755	1903	3562	-184.19441	464.2149	869.1389	12
-1302	3099	4212	-317.79965	756.1527	1027.7291	12
-1075	815	2632	-262.2098	198.84482	642.2359	12
-418	2619	3709	-101.924225	638.9324	904.9335	12
-1994	2177	3071	-486.56992	531.14624	749.3844	12
-576	1378	2610	-140.44463	336.29453	636.73193	12
-875	2776	4025	-213.58241	677.4162	981.9979	12
-2304	2189	2985	-562.11005	534.2292	728.29407	12
-624	389	2817	-152.28981	94.97114	687.4589	12
-1505	2742	3818	-367.1128	669.11273	931.5514	12
-1119	1899	3288	-273.08597	463.39996	802.218	12
-1762	2607	3677	-429.83646	636.0843	897.21344	12
256	2059	3211	62.35814	502.31366	783.53217	12
-1042	2703	3371	-254.21358	659.4897	822.58435	12
-1506	2100	3312	-367.39096	512.29297	808.1405	12
-1610	2650	3787	-392.90912	646.70215	924.1371	12
-34	1193	2529	-8.319926	291.17413	617.1976	12
194	3248	3748	47.342777	792.4217	914.52515	12
-394	1694	3153	-96.21918	413.25787	769.2795	12
-3169	3227	4363	-773.1823	787.389	1064.5232	12
-1450	674	2291	-353.8046	164.4235	558.9304	12
1624	2542	4011	396.20645	620.2393	978.76697	12
-1768	4107	4527	-431.46173	1002.12964	1104.5392	12
-3580	608	1932	-873.5256	148.36938	471.46698	12
558	335	2982	136.25284	81.72995	727.6373	12
-2432	4428	4426	-593.4765	1080.485	1079.988	12
-37	270	2291	-8.923055	65.99496	558.9434	12
-857	2769	4528	-209.13222	675.6527	1104.787	12
-703	873	1518	-171.57018	212.92274	370.49844	12
-2443	3083	3697	-596.15784	752.13934	901.9866	12
-1054	1403	3206	-257.13782	342.2588	782.365	12
-1066	2538	3970	-260.15652	619.28796	968.70667	12
-1804	935	2304	-440.07034	228.0241	562.2708	12
-216	3178	3913	-52.68644	775.4035	954.67303	12
-1016	1503	2374	-247.97874	366.84344	579.1486	12
-2004	2674	4370	-488.92834	652.3467	1066.3296	12
-2224	611	1958	-542.6344	148.97954	477.84476	12
468	3081	4306	114.27238	751.87634	1050.7175	12
-3388	2060	3466	-826.7429	502.7565	845.6621	12
196	574	2573	47.771114	140.16208	627.6912	12
-1183	3210	3683	-288.69122	783.25586	898.5438	12
-1283	1353	2928	-313.0828	330.14136	714.50256	12
-2025	1856	3381	-494.22003	452.93677	825.03705	12
-200	1591	3244	-48.788334	388.08957	791.4857	12
-2295	2657	3655	-559.90137	648.3036	891.8714	12
-1495	430	2344	-364.90182	104.94754	571.9425	12
-1003	3393	4939	-244.68086	827.99866	1205.0997	12
-2304	1834	2676	-562.17267	447.44232	652.9101	12
-1052	2308	4284	-256.60446	563.17456	1045.3722	12
-989	2127	2874	-241.39648	518.94183	701.3642	12
1975	1371	3872	482.00613	334.6112	944.8783	12
-3166	3273	2865	-772.5845	798.5146	699.1066	12
533	34	1841	130.11539	8.271645	449.27942	12
-3284	3670	3863	-801.3638	895.3993	942.4709	12
-357	244	2819	-87.2193	59.45693	687.72327	12
-2083	4216	5338	-508.1957	1028.5955	1302.5558	12
801	330	2555	195.39534	80.584236	623.37836	12
-2938	4427	4527	-716.9451	1080.1777	1104.489	12
-1907	-490	1714	-465.3447	-119.58592	418.1265	12
-717	3084	4511	-175.02248	752.46655	1100.6641	12
-2207	522	1590	-538.49286	127.42338	388.07614	12
173	2787	4819	42.303116	679.9966	1175.8048	12
-1625	873	2093	-396.44778	212.90619	510.74365	12
-169	1916	3746	-41.31681	467.6106	914.0444	12
-3810	2408	2775	-929.6759	587.6221	677.0536	12
-312	1365	3818	-76.04187	332.99374	931.5887	12
-2047	3081	3649	-499.4973	751.7188	890.39056	12
583	1148	2931	142.32285	280.0368	715.18823	12
-3355	3850	3858	-818.6357	939.387	941.4355	12
-2682	-50	2363	-654.3203	-12.146299	576.4833	12
-69	2210	3765	-16.859	539.2336	918.7236	12
-2085	2524	3267	-508.67743	615.77405	797.2675	12
724	1056	3060	176.66847	257.77048	746.63007	12
-2872	3301	3865	-700.8547	805.5024	942.97076	12
-1082	569	2095	-263.93948	138.77481	511.1338	12
-1967	3150	4132	-480.03094	768.61597	1008.2986	12
-812	1344	3306	-198.10301	327.99738	806.5581	12
-862	2494	3742	-210.23022	608.4353	913.04224	12
-2399	974	2275	-585.3027	237.75414	555.1941	12
-1195	3028	4140	-291.5287	738.7113	1010.2579	12
-1418	294	1692	-345.87	71.84221	412.87964	12
-1071	3497	5292	-261.29688	853.24854	1291.274	12
-5454	1389	1597	-1330.7911	338.84674	389.614	12
2306	-754	2853	562.78125	-184.01053	696.1926	12
-1650	4013	4082	-402.71	979.1283	995.91656	12
-584	1604	2993	-142.61142	391.32465	730.33405	12
-3495	2416	3400	-852.7449	589.4019	829.5315	12
-197	938	3519	-48.15519	228.88562	858.63385	12
-1664	3205	3848	-405.97235	781.9186	938.96344	12
-12	1376	3138	-3.038314	335.7717	765.6796	12
-2303	3184	3515	-561.84155	777.0069	857.623	12
-1763	1052	2898	-430.14502	256.7067	707.1082	12
-2625	3084	3871	-640.45953	752.577	944.5671	12
2397	864	3292	584.77856	210.85953	803.3579	12
-3451	5022	4649	-842.1027	1225.4321	1134.2454	12
-2809	-1562	1307	-685.36383	-381.02045	319.006	12
633	3740	4619	154.35048	912.59064	1127.0253	12
-1236	2687	2916	-301.69815	655.67645	711.483	12
-511	1487	3212	-124.771614	362.7263	783.645	12
-2703	2480	3643	-659.416	605.011	888.92773	12
-354	1474	3375	-86.3668	359.6839	823.5037	12
-2256	2675	3433	-550.42053	652.7348	837.5554	12
-293	1548	3014	-71.42776	377.72372	735.48584	12
-1294	2871	2938	-315.8493	700.53656	716.8703	12
-1736	1089	2890	-423.4641	265.77615	705.1161	12
-338	2552	3296	-82.48607	622.7442	804.2479	12
-3337	2262	3913	-814.29266	551.9685	954.6982	12
778	291	2175	189.92134	70.97222	530.7073	12
-1452	3182	4052	-354.28406	776.3562	988.57214	12
-2756	751	2292	-672.4266	183.14767	559.30444	12
-894	1287	3033	-218.18057	313.9333	740.1135	12
-1797	2669	4117	-438.45322	651.229	1004.6439	12
-2069	1739	3659	-504.9073	424.2971	892.7966	12
-462	1305	3481	-112.73793	318.38177	849.316	12
-1743	2857	3931	-425.3018	697.1161	959.1778	12
-711	245	1393	-173.48625	59.695763	339.883	12
-887	3092	3849	-216.35742	754.3907	939.1358	12
-2354	1685	2460	-574.4206	411.2508	600.2049	12
-337	1465	3086	-82.14649	357.44308	753.09174	12
-1990	2797	4003	-485.5735	682.4508	976.81903	12
-531	2167	3880	-129.56268	528.76434	946.7386	12
-2702	1970	3585	-659.33136	480.7163	874.6322	12
513	1700	3467	125.273544	414.87466	846.0241	12
-2349	3422	3599	-573.1153	835.07916	878.1734	12
-230	457	2667	-56.1482	111.47182	650.7792	12
-1495	3109	3966	-364.8232	758.4789	967.6907	12
-1148	590	2248	-280.08243	144.04521	548.4313	12
-766	2797	4012	-186.96507	682.5042	979.00476	12
-1826	1154	2763	-445.42877	281.64844	674.27966	12
-587	2136	3769	-143.24237	521.2742	919.69244	12
-2520	2071	3309	-614.9916	505.23453	807.50476	12
316	2164	4035	77.13276	528.0221	984.5471	12
-3569	3095	4022	-870.7964	755.15924	981.33923	12
997	-84	1783	243.14946	-20.444284	435.15045	12
-1517	4051	3882	-370.0516	988.33167	947.31335	12
-3831	462	2765	-934.85645	112.74719	674.5591	12
-332	1079	3006	-80.98207	263.2315	733.4796	12
-1330	2908	3743	-324.46445	709.4985	913.4099	12
-266	1951	2957	-65.005974	476.05276	721.4337	12
-2012	2020	3266	-490.81223	492.9493	797.0084	12
