STEVAL-MKI227A (LSM6DSV16X)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
-964	-217	360
-987	-138	473
-1000	-15	517
-1044	-20	615
-1026	-23	604
-1054	-46	665
-1109	-58	659
-1082	-18	743
-1072	50	798
-1059	-42	668
-1097	-172	724
-1086	-161	731
-1017	-160	670
-987	-208	735
-894	-238	734
-862	-209	705
-830	-218	729
-713	-235	692
-634	-239	716
-556	-260	737
-451	-234	649
-381	-282	681
-350	-291	715
-277	-258	680
-222	-317	747
-133	-255	798
-40	-225	724
-68	-315	759
-32	-218	697
13	-246	514
-5	-438	656
44	-281	689
101	-228	633
95	-385	812
78	-279	880
93	-242	887
71	-314	937
68	-292	946
65	-311	949
41	-312	947
55	-247	900
36	-261	894
60	-300	843
34	-275	784
20	-261	729
28	-271	550
-57	-339	582
-50	-310	583
-144	-240	427
-218	-384	522
-334	-314	621
-468	-93	533
-425	-289	589
-627	-272	805
-591	-39	733
-643	-164	752
-982	-79	891
-870	-37	747
-952	-158	776
-1074	-178	769
-959	-256	714
-1061	-215	724
-1144	-264	703
-1079	-163	785
-1070	-99	626
-1179	-159	628
-1098	-205	611
-1001	-304	517
-1013	-156	595
-992	-211	358
-1199	240	873
-1201	237	1179
-933	-690	350
-942	-468	135
-964	-233	59
-920	-341	-92
-940	-265	12
-914	-370	3
-924	-311	72
-933	-336	37
-959	-312	72
-987	-281	101
-949	-278	87
-928	-243	156
-942	-311	152
-993	-216	246
-962	-117	199
-966	-280	247
-1013	-289	461
-978	-114	434
-1028	-245	516
-1036	-185	595
-1057	-44	573
-1121	-226	628
-1086	-366	587
-1069	-511	581
-1060	-459	586
-1060	-345	505
-1047	-421	480
-1029	-414	507
-969	-332	494
-902	-366	473
-871	-439	555
-789	-366	598
-733	-425	681
-649	-444	835
-615	-307	805
-612	-332	805
-519	-291	826
-468	-316	770
-417	-362	798
-345	-282	756
-249	-349	735
-218	-316	798
-170	-215	738
-36	-284	686
-56	-312	702
-25	-219	677
31	-311	653
-1	-366	680
