A_X [mg]	A_Y [mg]	A_Z [mg]
254	-801	338
251	-1142	366
392	-738	277
1576	-594	48
3699	485	-83
3716	2344	-152
1923	1542	-430
812	895	-492
269	799	-319
-288	402	-298
-623	565	-131
-753	531	-84
-626	662	-109
-230	901	72
832	1144	-221
2456	1634	-254
2882	1814	266
1899	1248	368
1260	562	208
1081	68	113
682	-309	22
390	-656	55
369	-990	154
388	-875	305
709	-381	371
1554	736	234
2275	1702	-247
1855	1656	-651
839	1468	-403
477	1052	-187
345	642	-153
152	467	-55
-160	268	-27
-227	275	-81
-130	437	-250
337	754	-526
1605	1240	-692
1857	1455	-559
1571	1248	-273
1240	668	7
865	56	223
831	-202	271
458	-403	84
140	-527	-50
51	-384	32
334	-110	9
1302	551	-213
2185	1251	-899
1973	1453	-1055
1289	1296	-318
906	882	-53
519	485	-111
143	213	-154
-239	48	-108
-407	72	-251
-114	432	-467
594	713	-823
1672	1320	-516
2057	1990	473
1455	1297	27
1173	601	-469
978	162	-367
738	-271	-220
620	-425	340
238	-488	296
-100	-366	64
355	-62	145
1861	956	-520
2287	1356	-797
1220	1057	-109
579	858	229
477	469	56
290	263	2
-42	111	-26
-376	28	-227
-241	330	-148
481	616	-589
1441	1217	-248
1773	1381	428
1228	709	-76
721	187	-304
637	-360	-188
746	-464	338
431	-494	503
40	-427	155
522	-278	28
1980	397	-479
2433	1309	-893
1250	1043	-336
610	846	226
150	588	126
-236	223	-24
-375	151	-38
-313	183	-377
259	493	-594
1123	791	-726
1920	1180	-648
1446	1279	323
858	628	30
747	-72	-567
573	-292	-67
546	-437	320
352	-503	421
181	-396	75
756	-31	-171
1878	797	-520
1969	1105	-680
1599	1081	-34
1076	962	251
347	450	-78
192	205	-127
-130	34	-227
-131	86	-391
415	488	-402
1178	742	-716
1411	1329	-278
1384	1642	542
1678	1075	329
1233	444	61
645	-206	82
428	-346	150
167	-384	154
-50	-319	66
585	-210	-8
1978	451	-388
2612	1651	-686
1861	1327	-433
932	912	-71
931	900	221
334	385	105
-445	-29	-164
-426	65	-186
-183	334	-468
852	684	-661
1861	1414	-239
2227	1592	230
2077	1170	15
1279	673	-251
629	206	-384
431	-144	-134
239	-465	415
10	-558	229
285	-408	-33
1806	147	-505
2731	1122	-932
1975	1459	-709
1156	1149	-216
700	921	167
541	618	57
393	327	-87
-303	124	-169
-450	310	-309
269	641	-480
1644	1217	-819
2425	1838	-267
1772	1533	638
1341	828	149
757	192	-297
362	-204	-281
433	-529	-248
297	-476	91
667	-377	233
1903	119	-320
2669	1408	-930
1964	1486	-752
1133	1120	-521
534	1058	-122
368	700	344
344	486	133
-10	183	70
-364	36	-22
97	857	-953
1870	1996	-1325
1952	2274	-475
1465	1540	304
1336	547	19
853	-228	-582
801	-814	-552
630	-873	-332
508	-737	115
-143	-704	547
1398	265	-72
2970	1612	-792
2057	1676	-642
1284	1072	-444
625	725	-375
338	513	-137
-66	379	97
-414	109	109
-305	201	-10
-345	423	-423
677	1158	-485
2191	1891	31
1974	1194	-15
1109	652	-395
569	161	-534
460	-346	-489
469	-502	-179
627	-653	379
372	-521	721
515	-245	417
1986	390	-170
1638	1110	-381
866	1023	-227
798	356	-248
236	39	-346
-175	115	-247
-554	38	-219
-378	289	-197
-34	863	-257
125	826	-455
1403	1320	69
1657	1448	437
830	516	124
1037	122	147
1058	-106	308
1040	-583	355
989	-1049	270
916	-988	230
1283	-618	216
2310	-13	132
3456	1382	68
2544	1984	-105
423	1036	-255
-199	578	-250
-468	597	-204
-837	478	33
-682	508	21
-489	755	48
278	976	90
1838	1342	-65
3165	1981	286
2859	1375	173
1220	13	-152
454	-663	-34
541	-688	171
420	-1161	323
357	-1121	268
636	-656	122
2320	-666	-83
4211	1483	-196
3380	2021	-347
1591	1111	-495
546	1076	-402
-431	486	-263
-737	631	-135
-813	570	-36
-765	686	-28
120	886	27
1653	1351	-110
3225	2049	-8
3225	1442	265
1763	397	-2
870	-187	-75
404	-674	249
238	-942	396
354	-1082	356
452	-651	143
1553	-484	-34
3534	578	-91
3856	2366	-248
2024	1580	-335
598	945	-365
75	730	-330
-455	355	-158
-579	479	-99
-434	560	-22
41	849	37
1369	1116	-163
2603	1706	-110
2898	1577	189
2051	802	187
985	-6	-56
695	-402	55
480	-713	322
341	-982	218
525	-681	160
1413	-612	129
3755	910	-137
3921	2030	-261
1865	1410	-413
780	1130	-514
62	727	-371
-346	426	-291
-660	493	-179
-758	521	-133
-304	551	166
610	956	80
2575	1948	-239
3802	2193	103
2614	1144	205
1219	200	-67
621	-435	-130
384	-626	146
456	-986	355
535	-926	340
1710	-481	179
3554	583	-53
3491	2257	-206
1958	1699	-419
723	1063	-477
124	835	-295
-287	393	-266
-560	493	-175
-705	483	-41
-598	505	-78
758	890	-27
2793	2063	-90
3411	2109	-86
2296	1002	24
986	167	4
554	-233	50
344	-462	334
444	-813	472
609	-1074	289
233	-1187	254
2596	422	-200
4104	1991	-515
2177	1756	-484
903	1396	-651
5	887	-432
-414	479	-259
-521	497	-184
-916	410	19
-509	659	-79
-829	475	111
826	1079	85
3882	2214	-339
2651	1112	-111
1223	150	-135
729	-181	-186
235	-508	95
258	-615	340
342	-1037	366
389	-1083	249
1052	-989	38
2850	-329	-552
2518	1409	-809
924	1629	-817
119	882	-528
-468	565	-172
-689	390	-55
-830	414	91
-747	486	45
-513	811	141
-275	595	97
1493	1702	-359
2799	2073	-558
1878	544	-458
873	-83	-211
474	-454	290
462	-694	523
475	-1059	415
486	-1148	378
880	-606	67
2034	-196	-301
3952	1360	-357
3415	2602	-549
469	1378	-673
-320	681	-526
-608	688	-414
-1240	379	-151
-1134	520	61
-1030	568	-13
-362	753	49
1035	1878	-16
3138	3176	-330
3893	2662	-315
1532	313	-154
271	-896	10
781	-710	253
543	-1078	429
621	-801	384
997	-408	213
2305	-202	121
3927	2144	-242
3247	2791	-517
1621	1827	-664
367	1307	-579
-739	381	-194
-967	430	-67
-993	489	50
-890	649	65
-458	716	-32
794	1507	-82
3101	2806	-488
3778	2333	-452
2099	859	-82
941	-148	-155
680	-759	219
455	-1239	339
719	-1063	80
946	-757	216
2384	-53	-402
4072	1715	-960
3063	2548	-648
1377	1788	-753
295	1162	-635
-409	738	-341
-696	432	-66
-819	391	171
-610	572	30
-254	717	37
1057	1388	-201
3322	2863	-566
3648	2258	-375
1967	691	-57
860	-83	-38
482	-449	267
532	-774	410
584	-1107	212
867	-695	63
2811	-23	-524
4143	1844	-585
3087	2485	-562
1387	1587	-818
225	1337	-540
-340	775	-354
-782	588	-215
-1098	620	7
-1026	465	40
-856	705	5
-88	705	203
1629	1474	-0
3368	2819	-336
3446	2301	36
1824	868	119
853	-147	-221
608	-522	-58
540	-915	423
344	-1168	537
618	-1393	258
3055	183	-235
4680	3103	-508
2884	2548	-421
1017	1564	-646
79	1316	-560
-559	625	-352
-1196	438	-203
-1282	560	22
-1194	505	40
-1028	552	61
2384	2463	-407
4198	2952	-243
2595	1273	173
1356	167	57
607	-509	189
395	-587	354
412	-685	420
473	-1126	379
724	-905	310
1758	-840	39
2971	658	-416
2270	2188	-735
537	1403	-759
-222	853	-445
-783	483	-185
-1181	410	-36
-1037	460	274
-717	371	-138
-273	854	267
882	1259	-154
1979	1375	-1219
1618	1177	168
854	290	113
533	-269	-161
439	-532	330
470	-837	216
430	-1219	252
735	-941	124
1282	-595	-94
2863	-274	-620
4565	2048	-850
1956	2268	-708
-531	1064	-558
-480	868	-327
-1145	420	-67
-1207	424	70
-925	454	46
-514	666	138
737	1006	148
2812	2203	-360
3774	2596	-67
2588	1253	424
1116	284	103
538	-289	236
472	-482	469
482	-637	542
485	-1275	548
495	-710	419
1505	-689	317
3539	428	246
3837	2641	-0
2119	1689	-468
714	1198	-543
-473	661	-181
-998	249	29
-818	466	13
-728	359	-75
-334	626	48
669	875	-106
2475	2289	-643
3656	2779	-370
2890	1486	-127
1233	288	-119
570	-320	179
