A_X [mg]	A_Y [mg]	A_Z [mg]
615	-682	409
617	-680	399
616	-691	405
612	-675	408
616	-687	407
609	-689	404
610	-678	402
619	-686	404
613	-681	400
617	-687	403
612	-683	398
614	-684	404
615	-683	407
610	-678	398
613	-686	407
611	-680	408
616	-681	398
618	-690	404
613	-680	402
618	-689	402
611	-685	406
611	-679	404
616	-686	402
610	-677	400
617	-689	400
613	-683	393
615	-678	399
622	-691	405
614	-684	397
615	-682	402
617	-691	407
611	-685	399
614	-684	401
614	-686	399
609	-680	397
616	-684	403
614	-689	398
612	-682	399
620	-684	402
617	-692	394
616	-681	399
617	-686	402
610	-684	390
610	-682	398
618	-689	404
622	-684	395
618	-684	397
618	-683	396
618	-684	399
617	-687	396
618	-685	396
613	-682	396
620	-683	394
620	-689	395
608	-687	392
621	-684	402
618	-687	399
615	-682	401
621	-683	400
613	-683	389
618	-683	398
621	-691	398
617	-681	394
618	-683	399
619	-688	398
617	-684	394
618	-684	396
618	-681	396
618	-681	397
620	-684	399
617	-685	398
614	-687	401
616	-683	403
620	-683	394
617	-685	397
612	-684	404
616	-685	398
610	-681	398
612	-680	400
618	-687	400
614	-690	402
614	-686	405
615	-680	403
614	-684	399
615	-687	405
616	-682	403
614	-686	397
612	-681	403
617	-684	408
614	-683	400
616	-678	403
622	-692	407
610	-683	397
612	-682	406
613	-682	402
616	-685	403
617	-680	408
614	-681	402
616	-694	407
608	-674	400
616	-684	403
615	-682	398
613	-678	408
614	-690	408
610	-680	395
615	-683	403
611	-687	403
616	-680	408
615	-681	403
612	-686	403
610	-679	406
617	-687	403
616	-688	403
612	-677	402
622	-685	405
613	-682	400
621	-681	409
615	-687	399
612	-682	403
616	-679	405
609	-684	395
620	-683	407
611	-681	392
619	-689	404
616	-684	405
611	-686	397
618	-686	405
617	-679	398
619	-686	403
610	-678	398
622	-686	393
617	-691	397
612	-676	396
625	-682	398
615	-689	403
614	-683	402
625	-687	397
618	-686	394
618	-684	398
618	-683	399
619	-680	398
618	-683	392
613	-684	391
620	-682	399
622	-684	396
618	-684	395
616	-679	395
618	-685	396
620	-691	402
619	-682	396
617	-686	398
611	-690	402
612	-675	394
624	-683	400
617	-682	398
613	-679	395
618	-686	400
611	-681	397
615	-687	399
618	-690	396
615	-684	396
620	-684	403
614	-685	398
614	-685	401
617	-684	400
613	-686	393
617	-690	400
614	-682	397
617	-687	400
613	-685	397
613	-683	395
618	-693	401
612	-686	400
616	-683	403
617	-688	402
612	-682	398
614	-683	399
612	-692	397
609	-686	397
616	-683	400
619	-687	403
616	-687	402
613	-685	397
612	-682	400
616	-689	398
615	-687	398
615	-679	401
620	-687	399
613	-686	401
614	-682	397
621	-689	400
609	-683	399
615	-680	401
618	-687	401
611	-684	395
618	-683	396
615	-687	397
615	-688	402
613	-685	397
611	-684	400
615	-684	400
613	-683	398
616	-689	403
617	-688	397
613	-683	395
618	-685	399
617	-683	395
611	-689	398
619	-694	400
619	-681	393
614	-682	395
617	-690	401
612	-687	396
615	-686	390
618	-685	391
618	-684	392
618	-689	393
615	-689	396
618	-687	398
618	-689	394
615	-688	393
614	-686	398
614	-684	394
618	-691	391
616	-689	394
613	-686	394
613	-695	398
611	-687	397
618	-684	392
616	-685	391
615	-685	394
618	-691	394
614	-690	393
613	-688	397
613	-688	397
616	-684	393
611	-688	396
613	-693	399
615	-685	393
615	-687	397
618	-688	398
617	-679	389
621	-682	400
611	-684	393
621	-685	394
619	-683	399
616	-680	395
626	-686	400
615	-684	396
621	-683	397
617	-686	395
614	-683	397
620	-681	400
616	-682	401
617	-681	401
620	-685	396
618	-685	395
617	-682	398
618	-681	403
612	-682	397
620	-682	402
613	-684	396
610	-685	396
624	-683	408
610	-684	394
616	-687	403
619	-687	403
612	-689	399
616	-686	405
615	-682	398
616	-686	400
615	-687	399
614	-683	401
615	-687	401
611	-682	398
611	-686	404
615	-689	399
615	-683	398
616	-692	406
612	-686	398
612	-682	401
614	-690	403
608	-680	399
615	-683	405
614	-691	402
610	-686	401
615	-689	402
607	-680	399
618	-680	411
613	-682	399
609	-686	396
616	-688	406
608	-686	396
613	-692	400
615	-681	404
615	-681	404
609	-686	403
611	-688	403
617	-685	404
612	-678	398
614	-680	403
613	-686	408
610	-688	401
615	-684	401
618	-682	400
617	-684	399
611	-686	403
611	-684	405
616	-686	405
611	-688	396
612	-681	399
618	-688	402
610	-682	397
616	-681	405
621	-691	401
612	-683	397
616	-685	409
610	-688	403
614	-686	402
616	-686	402
613	-686	397
613	-685	403
611	-685	399
617	-686	396
616	-686	399
610	-691	400
616	-688	403
612	-679	401
608	-686	397
616	-685	401
614	-681	399
611	-689	394
612	-684	394
614	-686	397
613	-686	401
613	-686	401
612	-685	400
609	-683	402
612	-690	400
613	-680	397
613	-682	399
615	-689	404
614	-682	401
616	-683	397
618	-686	399
615	-688	398
615	-688	400
617	-683	401
613	-687	400
617	-686	402
614	-679	402
617	-685	404
616	-684	400
609	-681	398
622	-687	403
614	-685	399
615	-682	397
621	-687	404
611	-680	397
613	-680	395
616	-684	405
615	-681	401
616	-687	397
622	-680	401
615	-683	396
613	-686	402
617	-684	402
615	-685	396
619	-677	399
616	-682	399
614	-684	400
617	-685	396
615	-689	400
617	-688	401
608	-684	397
607	-679	406
621	-686	402
614	-693	396
614	-686	402
612	-689	400
607	-689	403
612	-679	405
614	-684	398
617	-688	400
607	-685	401
607	-686	403
618	-690	402
610	-690	399
610	-688	404
616	-680	400
611	-681	402
612	-692	406
609	-686	394
613	-683	406
612	-685	405
608	-686	399
615	-685	408
614	-685	403
610	-689	403
615	-684	401
613	-686	402
611	-689	403
613	-683	403
610	-686	403
613	-683	398
615	-683	402
608	-693	408
609	-687	403
615	-686	407
613	-680	402
612	-681	401
615	-686	406
611	-683	395
613	-689	402
616	-684	406
610	-683	398
617	-690	408
610	-681	397
613	-685	397
620	-689	406
611	-683	395
619	-688	403
615	-685	399
611	-688	396
616	-686	397
612	-685	400
618	-691	402
614	-682	395
607	-682	399
616	-689	401
611	-688	394
611	-687	402
613	-692	398
612	-688	395
612	-699	395
614	-685	400
615	-687	397
608	-697	393
617	-665	411
605	-744	362
643	-519	505
695	-273	661
695	-343	617
703	-298	638
