A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
185.44 	 841.312 	 -211.792 	-27.16 	 -25.76 	 -32.13 	
252.784 	 869.616 	 -211.304 	-42.84 	 -25.41 	 -100.94 	
-132.736 	 720.776 	 -100.04 	-54.67 	 -25.06 	 -151.41 	
-364.048 	 1240.5 	 -98.088 	-0.56 	 -33.6 	 3.92 	
-127.368 	 1202.43 	 -157.136 	30.73 	 -38.64 	 101.29 	
173.728 	 1322.97 	 -127.856 	23.87 	 -18.2 	 130.34 	
224.968 	 1218.54 	 -32.696 	3.36 	 -29.12 	 85.96 	
684.664 	 737.856 	 -70.272 	-26.11 	 -31.85 	 -9.38 	
375.272 	 1041.39 	 -40.016 	-42.49 	 -14.84 	 -95.62 	
270.352 	 781.288 	 112.728 	-71.12 	 -26.74 	 -154.98 	
-123.464 	 736.88 	 206.424 	-11.55 	 2.24 	 -35.42 	
-268.888 	 1100.93 	 188.368 	50.33 	 9.03 	 73.15 	
95.16 	 875.96 	 -10.736 	60.2 	 18.97 	 99.33 	
363.072 	 860.344 	 -189.344 	21.84 	 3.57 	 9.17 	
458.232 	 793 	 -277.672 	-22.33 	 -0.77 	 -88.48 	
93.696 	 880.84 	 -185.44 	-59.01 	 -10.64 	 -147.56 	
50.752 	 663.68 	 37.088 	-48.72 	 -21.63 	 -124.88 	
-365.512 	 957.456 	 145.912 	26.88 	 -4.62 	 24.64 	
86.864 	 1118.01 	 -32.208 	65.8 	 10.92 	 94.01 	
154.696 	 1225.86 	 -145.424 	68.11 	 22.12 	 103.53 	
283.04 	 1273.68 	 -185.928 	43.4 	 21.28 	 80.78 	
152.744 	 1019.92 	 -179.096 	21.21 	 15.33 	 43.4 	
-66.856 	 807.152 	 -209.84 	11.27 	 -2.31 	 -1.26 	
62.464 	 1129.23 	 -302.56 	0.21 	 -20.93 	 -24.29 	
47.336 	 1073.11 	 -311.344 	-24.22 	 -12.53 	 -21.07 	
-12.2 	 1035.54 	 -185.928 	-32.13 	 -1.47 	 -6.93 	
60.024 	 979.416 	 -98.088 	-35.21 	 9.31 	 3.99 	
-23.424 	 783.728 	 -55.632 	-28.77 	 12.11 	 7.56 	
48.312 	 744.688 	 -101.992 	-15.82 	 7.98 	 10.22 	
152.256 	 766.16 	 -162.992 	-6.02 	 11.97 	 15.33 	
196.664 	 791.536 	 -191.296 	-1.19 	 24.29 	 15.19 	
240.096 	 836.432 	 -194.712 	2.31 	 45.08 	 8.47 	
265.472 	 883.768 	 -233.264 	6.79 	 74.9 	 -1.12 	
287.92 	 1086.29 	 -225.944 	13.72 	 104.51 	 -14.42 	
216.184 	 1086.29 	 -201.544 	18.13 	 125.44 	 -19.11 	
46.848 	 1165.34 	 -113.216 	16.45 	 129.71 	 -24.64 	
52.704 	 1159.98 	 -21.96 	15.05 	 117.46 	 -27.16 	
42.456 	 988.688 	 52.704 	12.18 	 107.73 	 -15.96 	
32.696 	 926.712 	 105.408 	18.13 	 91.7 	 -1.19 	
126.88 	 1028.7 	 111.752 	23.38 	 75.95 	 2.24 	
53.192 	 988.2 	 85.4 	24.01 	 62.58 	 -4.41 	
-6.832 	 847.168 	 22.448 	29.68 	 45.29 	 -14.42 	
21.96 	 827.648 	 -35.136 	39.13 	 29.89 	 -11.2 	
101.504 	 844.728 	 -84.424 	43.33 	 20.58 	 1.12 	
154.696 	 830.576 	 -123.464 	43.68 	 16.59 	 16.73 	
183 	 842.288 	 -162.016 	42 	 11.9 	 24.64 	
234.728 	 909.632 	 -174.704 	37.94 	 7.42 	 28.98 	
284.992 	 879.864 	 -175.68 	27.16 	 5.18 	 30.03 	
439.2 	 1129.23 	 -253.272 	14.98 	 7.28 	 23.1 	
424.072 	 1101.42 	 -247.904 	-4.9 	 14.63 	 -9.59 	
449.936 	 1208.29 	 -260.104 	-25.13 	 14.98 	 -65.8 	
285.48 	 1188.28 	 -248.88 	-42.14 	 15.68 	 -133.77 	
63.928 	 765.184 	 -270.352 	-48.3 	 20.02 	 -186.97 	
-255.224 	 1103.86 	 -338.672 	-11.48 	 38.92 	 -85.47 	
-488.488 	 1193.65 	 -307.44 	10.15 	 42.14 	 56.7 	
-101.016 	 1032.12 	 -304.512 	9.45 	 44.8 	 122.5 	
-123.952 	 1007.72 	 -204.472 	-5.88 	 35.84 	 100.03 	
147.376 	 804.224 	 -165.92 	-36.05 	 16.24 	 -17.36 	
216.672 	 712.968 	 -155.184 	-49.21 	 0.98 	 -92.19 	
143.96 	 562.176 	 -108.336 	-54.18 	 -13.93 	 -135.03 	
-151.28 	 795.928 	 -58.072 	-19.81 	 6.09 	 -13.86 	
-118.584 	 956.48 	 -115.656 	20.16 	 20.3 	 88.34 	
-9.76 	 920.856 	 -227.408 	41.23 	 41.44 	 103.39 	
211.304 	 1329.8 	 -266.936 	21.49 	 37.94 	 26.39 	
347.456 	 1044.32 	 -261.08 	-10.92 	 27.65 	 -58.03 	
403.576 	 1084.34 	 -135.664 	-31.5 	 35.35 	 -125.3 	
-345.016 	 1425.45 	 80.52 	-20.58 	 74.55 	 -15.82 	
-506.544 	 1052.62 	 197.152 	8.12 	 69.65 	 71.82 	
-10.736 	 976 	 100.528 	30.17 	 64.19 	 99.61 	
-45.384 	 937.448 	 71.736 	24.01 	 57.68 	 42.63 	
136.64 	 844.24 	 45.872 	15.47 	 31.22 	 -34.65 	
81.496 	 844.24 	 5.856 	13.93 	 24.92 	 -85.75 	
132.736 	 788.12 	 -116.632 	17.78 	 31.22 	 -98 	
-110.776 	 918.904 	 -95.648 	23.45 	 45.43 	 -38.85 	
-41.968 	 948.184 	 -88.328 	21.77 	 48.16 	 -2.8 	
42.944 	 902.8 	 -99.064 	18.13 	 47.32 	 5.25 	
45.384 	 961.848 	 -87.84 	12.6 	 45.22 	 0.77 	
45.872 	 952.088 	 -55.632 	3.22 	 41.58 	 -2.38 	
114.192 	 1139.97 	 -81.984 	-2.87 	 41.02 	 -2.8 	
104.432 	 1064.33 	 -74.176 	-0.49 	 45.36 	 -8.47 	
-19.032 	 1200.97 	 -115.168 	3.64 	 42 	 -14.21 	
-93.208 	 1321.5 	 -204.96 	7.07 	 33.46 	 -28.49 	
-112.24 	 1005.77 	 -294.752 	16.03 	 27.93 	 -31.36 	
-2.44 	 1122.4 	 -401.624 	22.89 	 22.96 	 -1.54 	
-165.92 	 1007.72 	 -441.152 	15.75 	 21.42 	 0.21 	
-61.488 	 990.152 	 -395.28 	0.77 	 15.75 	 -12.46 	
-171.288 	 936.96 	 -282.552 	-9.87 	 10.43 	 -7.98 	
-208.864 	 871.568 	 -195.688 	-14.49 	 -0.98 	 1.75 	
-74.176 	 790.072 	 -172.752 	-12.39 	 -8.33 	 15.19 	
-4.88 	 762.256 	 -176.168 	-7.98 	 -10.43 	 28.07 	
40.016 	 825.208 	 -192.76 	-7.21 	 -11.06 	 31.01 	
105.896 	 813.008 	 -236.192 	-9.1 	 -5.53 	 26.39 	
40.016 	 920.856 	 -244.976 	-8.4 	 -1.89 	 27.93 	
210.816 	 1253.18 	 -271.816 	-13.51 	 -0.28 	 27.44 	
176.656 	 1091.17 	 -233.752 	-20.86 	 9.45 	 28.42 	
113.704 	 1287.83 	 -240.584 	-18.06 	 5.81 	 21.56 	
70.76 	 1314.18 	 -192.272 	-29.12 	 3.08 	 -0.7 	
-66.856 	 1201.46 	 -26.352 	-52.71 	 -2.66 	 -32.76 	
-5.856 	 1055.54 	 87.84 	-82.11 	 -18.69 	 -70.42 	
270.84 	 741.76 	 231.8 	-67.76 	 -25.55 	 -41.51 	
-169.824 	 807.64 	 321.104 	-5.81 	 3.92 	 57.4 	
-67.344 	 867.664 	 137.616 	41.58 	 -5.81 	 108.36 	
190.32 	 918.904 	 -101.016 	43.26 	 2.31 	 69.23 	
296.704 	 865.224 	 -144.936 	13.93 	 8.68 	 -25.97 	
241.072 	 920.856 	 -28.792 	-19.95 	 5.04 	 -118.93 	
258.64 	 536.312 	 61.488 	-31.22 	 -5.6 	 -171.01 	
-460.184 	 1238.54 	 233.752 	5.53 	 8.54 	 7.14 	
-124.928 	 880.352 	 98.088 	37.66 	 24.57 	 118.09 	
90.768 	 1054.08 	 16.104 	47.04 	 37.31 	 133.56 	
411.872 	 1095.56 	 -64.904 	10.92 	 33.6 	 21.07 	
341.6 	 1000.89 	 10.736 	-15.82 	 16.52 	 -80.99 	
166.896 	 1098.49 	 9.272 	-25.27 	 -0.7 	 -171.5 	
-120.048 	 1513.78 	 -275.72 	-6.72 	 31.64 	 -125.3 	
-875.472 	 1021.38 	 -212.28 	14.28 	 35.91 	 72.94 	
273.768 	 884.744 	 -346.48 	24.64 	 44.73 	 132.44 	
155.672 	 954.04 	 -294.752 	4.97 	 57.82 	 19.88 	
305.976 	 844.24 	 -245.464 	-18.9 	 57.96 	 -76.02 	
-46.848 	 869.616 	 -69.296 	-19.46 	 47.95 	 -85.4 	
-353.8 	 803.736 	 -67.344 	-1.82 	 43.96 	 4.13 	
-30.744 	 819.84 	 -160.552 	14.63 	 53.27 	 41.65 	
56.608 	 842.776 	 -193.248 	13.44 	 60.97 	 22.75 	
235.704 	 889.136 	 -218.624 	7.28 	 67.97 	 -3.99 	
151.768 	 920.856 	 -211.792 	4.48 	 83.72 	 -9.87 	
47.824 	 918.416 	 -231.312 	5.04 	 91.49 	 0.84 	
-26.352 	 1139.48 	 -198.616 	5.25 	 88.76 	 4.62 	
67.344 	 1028.7 	 -180.072 	4.06 	 76.37 	 8.61 	
28.792 	 1327.85 	 -187.392 	1.05 	 67.2 	 6.23 	
-153.72 	 1030.66 	 -95.16 	-6.16 	 63.91 	 -7.49 	
-72.224 	 1083.36 	 -15.616 	-13.23 	 61.25 	 -3.43 	
-110.288 	 972.584 	 56.12 	-14.77 	 64.82 	 7.42 	
-142.984 	 874.984 	 95.16 	-4.06 	 57.96 	 4.9 	
-142.496 	 920.856 	 52.216 	15.4 	 41.16 	 -9.03 	
-94.184 	 925.248 	 -40.016 	29.89 	 29.47 	 -13.79 	
18.056 	 951.112 	 -100.528 	31.22 	 28 	 -4.97 	
107.36 	 907.192 	 -107.848 	24.15 	 36.26 	 3.43 	
94.184 	 885.72 	 -75.152 	19.32 	 40.46 	 5.39 	
110.288 	 891.576 	 -69.784 	17.5 	 39.55 	 3.22 	
64.904 	 915 	 -66.856 	14.63 	 35.63 	 0.84 	
105.408 	 984.784 	 -54.168 	8.33 	 32.97 	 5.74 	
197.152 	 1027.24 	 -84.912 	6.23 	 39.97 	 8.75 	
122 	 1028.22 	 -64.904 	9.73 	 48.79 	 7.35 	
196.176 	 1177.06 	 -162.016 	11.69 	 52.08 	 -5.25 	
93.696 	 1303.45 	 -219.112 	16.24 	 54.11 	 -15.89 	
67.832 	 1152.17 	 -284.504 	13.09 	 52.57 	 -11.9 	
153.232 	 1090.68 	 -310.368 	12.39 	 40.46 	 25.62 	
185.44 	 888.648 	 -386.008 	4.2 	 43.82 	 34.72 	
221.064 	 908.168 	 -382.592 	-6.16 	 46.62 	 -19.04 	
111.264 	 864.248 	 -299.632 	-16.38 	 44.45 	 -97.09 	
-108.824 	 810.568 	 -198.616 	-32.13 	 26.25 	 -166.25 	
49.288 	 798.856 	 -172.752 	-37.94 	 10.57 	 -161.21 	
-469.944 	 884.256 	 -68.32 	-21.77 	 31.99 	 15.61 	
-229.848 	 753.472 	 -101.016 	1.96 	 19.11 	 93.66 	
60.024 	 869.616 	 -182.024 	11.27 	 16.17 	 79.17 	
160.552 	 816.912 	 -219.6 	-0.56 	 9.59 	 -4.83 	
120.048 	 1045.78 	 -192.272 	-14 	 -9.59 	 -84.98 	
247.416 	 1294.66 	 -225.944 	-19.88 	 -15.89 	 -104.51 	
-572.912 	 1080.92 	 -135.664 	-12.88 	 17.29 	 34.3 	
-142.984 	 1288.81 	 -158.6 	8.47 	 18.97 	 99.61 	
-229.848 	 1067.26 	 -15.616 	-4.69 	 27.3 	 62.93 	
118.584 	 804.224 	 85.4 	-30.1 	 11.69 	 -25.83 	
0.488 	 734.44 	 238.632 	-20.23 	 -1.12 	 -96.74 	
-127.368 	 1200.48 	 86.376 	6.72 	 5.18 	 -84.28 	
-820.816 	 1114.59 	 67.344 	29.96 	 -3.78 	 28.28 	
-211.792 	 955.504 	 -99.552 	38.08 	 -1.75 	 83.58 	
-44.896 	 909.144 	 -121.024 	20.16 	 -2.45 	 48.23 	
111.264 	 828.136 	 -46.848 	2.52 	 -4.76 	 4.48 	
81.008 	 774.944 	 43.92 	-4.2 	 -11.34 	 -12.67 	
-35.136 	 818.376 	 53.192 	3.08 	 -15.89 	 -0.21 	
-163.968 	 893.528 	 62.952 	10.71 	 -33.25 	 14.63 	
-91.256 	 969.168 	 -6.344 	10.99 	 -47.32 	 29.4 	
-66.368 	 1159 	 -36.112 	7.91 	 -60.97 	 33.11 	
-57.096 	 1146.31 	 -52.216 	2.8 	 -76.02 	 37.73 	
-89.792 	 1181.45 	 -125.416 	1.12 	 -91.21 	 38.29 	
-67.344 	 1003.82 	 -247.904 	5.6 	 -101.71 	 24.36 	
49.776 	 851.072 	 -353.8 	19.11 	 -101.92 	 26.81 	
160.552 	 976.488 	 -383.08 	9.03 	 -77.49 	 30.45 	
71.248 	 1044.32 	 -359.168 	-5.04 	 -53.13 	 14.14 	
66.368 	 1000.89 	 -273.28 	-12.6 	 -36.12 	 5.25 	
80.52 	 942.816 	 -177.144 	-16.17 	 -23.59 	 1.82 	
26.352 	 782.752 	 -121.024 	-14.07 	 -13.65 	 3.15 	
67.832 	 775.432 	 -132.248 	-7.14 	 -11.06 	 7.21 	
93.208 	 810.08 	 -148.352 	-2.94 	 -8.4 	 15.05 	
97.6 	 846.192 	 -158.112 	-3.78 	 -6.51 	 15.19 	
106.384 	 859.368 	 -157.136 	-0.63 	 -5.81 	 12.74 	
94.184 	 920.368 	 -207.4 	4.76 	 -3.92 	 19.25 	
165.92 	 1052.13 	 -206.424 	7.84 	 -4.55 	 19.46 	
208.376 	 1043.83 	 -186.904 	7.35 	 -3.22 	 20.16 	
126.392 	 1190.72 	 -169.336 	9.03 	 -4.13 	 18.48 	
204.472 	 1151.19 	 -13.664 	7.98 	 -4.48 	 23.59 	
149.328 	 945.744 	 71.736 	10.99 	 2.73 	 49.84 	
230.336 	 968.68 	 60.024 	18.41 	 1.12 	 65.94 	
200.568 	 1016.5 	 38.064 	16.31 	 -3.01 	 28 	
267.912 	 909.144 	 -40.016 	4.06 	 -26.25 	 -69.51 	
137.128 	 849.12 	 -74.176 	0.98 	 -32.41 	 -144.62 	
105.896 	 806.664 	 -115.656 	-8.96 	 -38.5 	 -201.67 	
-43.432 	 702.232 	 -68.32 	-19.6 	 -33.95 	 -218.19 	
-220.576 	 824.232 	 -135.664 	-11.69 	 -29.05 	 -173.81 	
-233.752 	 1086.29 	 -104.92 	24.29 	 4.41 	 11.2 	
-273.768 	 974.536 	 -88.328 	36.4 	 23.8 	 122.01 	
75.64 	 1020.41 	 -122.488 	35.28 	 35.56 	 178.43 	
2.44 	 1065.3 	 -72.712 	24.71 	 37.17 	 170.52 	
306.464 	 1021.38 	 -135.176 	0.91 	 22.26 	 79.8 	
363.072 	 1129.23 	 -235.704 	-6.09 	 13.3 	 -20.44 	
-12.688 	 1074.58 	 -270.84 	-16.52 	 -1.12 	 -114.94 	
-216.672 	 860.344 	 -337.208 	-25.34 	 -19.11 	 -188.72 	
-328.912 	 1154.61 	 -380.152 	-31.08 	 -24.57 	 -174.86 	
-531.432 	 1022.85 	 -310.856 	-22.54 	 -13.02 	 -43.54 	
-418.704 	 934.032 	 -249.856 	-7 	 -1.05 	 60.41 	
-149.328 	 917.928 	 -202.032 	7.28 	 16.59 	 136.64 	
-178.608 	 866.2 	 -131.76 	6.09 	 29.33 	 166.39 	
-173.24 	 770.552 	 -83.448 	-8.75 	 13.65 	 106.68 	
235.216 	 656.848 	 -133.712 	-30.94 	 -19.74 	 -23.45 	
114.68 	 805.2 	 -123.464 	-40.39 	 -24.08 	 -102.55 	
-26.84 	 834.968 	 -101.504 	-54.32 	 -32.62 	 -161 	
-151.768 	 933.544 	 -149.328 	-26.67 	 -13.79 	 -91.63 	
-495.808 	 1207.31 	 -104.432 	6.79 	 3.22 	 26.81 	
-287.92 	 1026.75 	 -131.272 	21.35 	 -3.29 	 73.15 	
-281.576 	 1273.19 	 -85.4 	23.24 	 -13.51 	 88.41 	
-141.032 	 1117.03 	 50.264 	5.32 	 -26.88 	 80.5 	
-8.784 	 974.536 	 79.544 	-5.81 	 -37.8 	 77.63 	
62.952 	 990.152 	 100.04 	-8.26 	 -48.58 	 65.17 	
156.16 	 1010.65 	 99.552 	-12.74 	 -56 	 32.41 	
117.12 	 887.672 	 55.632 	-10.22 	 -58.1 	 6.51 	
76.616 	 867.664 	 13.176 	-1.19 	 -63.42 	 -4.69 	
23.912 	 848.144 	 -15.128 	0.98 	 -66.08 	 -3.78 	
65.392 	 795.928 	 -47.824 	-1.82 	 -73.36 	 5.18 	
74.176 	 815.936 	 -34.16 	-1.12 	 -80.01 	 11.13 	
160.552 	 841.8 	 -45.384 	-3.15 	 -89.6 	 14.28 	
198.616 	 784.216 	 -21.96 	-2.17 	 -89.53 	 15.75 	
340.136 	 1144.85 	 -108.824 	5.88 	 -87.92 	 27.16 	
443.104 	 1149.73 	 -143.96 	8.26 	 -66.22 	 31.78 	
484.096 	 1322.48 	 -160.552 	12.46 	 -36.26 	 33.88 	
332.816 	 1409.34 	 -127.368 	7 	 -10.01 	 19.32 	
-142.496 	 934.032 	 -125.904 	0.98 	 -4.97 	 -4.2 	
-29.28 	 911.584 	 -204.472 	7.91 	 -19.74 	 -2.94 	
-16.104 	 1079.46 	 -232.288 	6.44 	 -17.85 	 9.17 	
61.488 	 1045.78 	 -272.304 	-5.81 	 -7.28 	 13.79 	
125.904 	 1066.28 	 -211.792 	-23.8 	 3.85 	 14.7 	
112.728 	 946.232 	 -142.008 	-46.13 	 9.87 	 -8.4 	
130.784 	 844.24 	 -109.312 	-69.23 	 -0.84 	 -60.13 	
18.056 	 721.264 	 -63.44 	-84.7 	 -14.98 	 -125.37 	
-126.88 	 659.776 	 64.904 	-88.34 	 -36.75 	 -160.37 	
-354.776 	 708.088 	 122 	-29.12 	 -35.28 	 -37.24 	
-368.44 	 863.272 	 52.216 	31.85 	 -42.56 	 73.99 	
41.48 	 1186.33 	 -83.448 	56.07 	 -25.76 	 124.95 	
103.944 	 1295.15 	 -128.832 	23.8 	 -26.81 	 64.47 	
337.208 	 1221.95 	 -169.824 	-24.15 	 -35.63 	 -56.84 	
42.944 	 1208.29 	 25.864 	-54.88 	 -42.56 	 -133.07 	
-16.592 	 974.536 	 261.568 	-36.82 	 -52.43 	 -122.85 	
-249.368 	 941.84 	 241.56 	41.3 	 -15.4 	 35.21 	
18.056 	 1085.31 	 200.568 	75.46 	 2.03 	 125.02 	
136.64 	 1189.26 	 143.472 	50.26 	 14.49 	 114.03 	
235.704 	 971.608 	 75.152 	-3.36 	 -6.65 	 -4.9 	
310.856 	 858.392 	 -27.816 	-34.16 	 -18.9 	 -93.03 	
54.656 	 782.264 	 -62.464 	-55.23 	 -18.9 	 -134.4 	
-131.76 	 730.536 	 84.912 	-47.88 	 -20.65 	 -121.17 	
-183.976 	 817.4 	 131.76 	4.48 	 2.52 	 0.07 	
-103.456 	 976 	 119.56 	52.22 	 26.81 	 93.73 	
-3.904 	 1015.04 	 67.832 	60.97 	 39.76 	 116.97 	
307.44 	 1038.46 	 -48.8 	24.85 	 29.33 	 34.37 	
494.344 	 1093.12 	 -127.368 	-16.03 	 21.56 	 -70.77 	
108.336 	 858.88 	 -24.888 	-20.86 	 39.62 	 -98 	
-475.8 	 1476.2 	 113.704 	25.55 	 55.51 	 -4.13 	
-324.032 	 1032.61 	 32.696 	47.11 	 61.25 	 51.66 	
-211.792 	 964.288 	 -151.28 	62.16 	 73.36 	 66.36 	
-40.504 	 1073.6 	 -279.136 	49.21 	 86.1 	 36.19 	
-139.08 	 1052.62 	 -267.912 	16.31 	 84.7 	 -19.46 	
30.744 	 991.616 	 -266.448 	-17.15 	 78.89 	 -57.68 	
-265.96 	 874.008 	 -123.952 	-26.11 	 77.14 	 -35 	
-261.568 	 818.376 	 -64.904 	-17.78 	 57.4 	 -0.28 	
-46.848 	 790.56 	 -103.456 	-9.66 	 50.75 	 16.1 	
14.64 	 807.152 	 -141.52 	-4.34 	 53.76 	 21 	
57.096 	 863.272 	 -167.384 	-2.17 	 57.47 	 16.73 	
36.112 	 862.784 	 -161.528 	0.07 	 62.23 	 15.19 	
32.696 	 970.632 	 -208.376 	3.85 	 66.64 	 16.03 	
68.808 	 1042.37 	 -201.056 	7.28 	 67.55 	 10.85 	
72.224 	 970.632 	 -208.864 	13.09 	 67.55 	 9.1 	
19.032 	 1208.78 	 -190.32 	16.52 	 61.04 	 2.03 	
51.24 	 1199.5 	 -107.848 	7.14 	 61.04 	 -5.95 	
128.344 	 988.688 	 -6.344 	-2.52 	 69.79 	 4.06 	
66.856 	 989.176 	 68.32 	-4.06 	 71.33 	 18.13 	
133.224 	 947.696 	 110.776 	-5.04 	 67.69 	 17.36 	
86.376 	 845.216 	 97.112 	7.14 	 59.92 	 3.92 	
80.52 	 846.68 	 27.328 	22.26 	 51.94 	 -5.88 	
122.488 	 816.424 	 -45.384 	30.8 	 50.61 	 -7.7 	
81.008 	 839.848 	 -55.144 	33.46 	 48.58 	 -3.15 	
130.296 	 906.704 	 -38.552 	29.33 	 40.46 	 3.57 	
125.416 	 887.184 	 -42.456 	20.37 	 30.73 	 6.65 	
106.872 	 914.512 	 -37.576 	15.75 	 17.92 	 2.38 	
110.288 	 905.24 	 -19.032 	11.13 	 8.54 	 1.19 	
268.4 	 1206.82 	 -77.104 	4.55 	 6.37 	 10.71 	
296.704 	 1165.34 	 -64.904 	-1.19 	 8.61 	 19.67 	
253.272 	 1292.22 	 -108.824 	-7.49 	 7.49 	 7.21 	
15.616 	 1235.13 	 -176.656 	-10.29 	 -4.2 	 -54.18 	
-85.4 	 899.384 	 -297.192 	-7.14 	 -33.04 	 -147.14 	
-1.952 	 1074.09 	 -396.744 	-18.9 	 -44.45 	 -198.87 	
-122.976 	 1190.72 	 -467.016 	-37.87 	 -39.69 	 -156.66 	
-376.248 	 988.688 	 -253.76 	-26.53 	 0.91 	 38.99 	
-207.4 	 844.728 	 -155.184 	-1.68 	 31.43 	 150.36 	
-366.488 	 797.88 	 -46.848 	5.81 	 31.57 	 123.76 	
113.216 	 728.584 	 -111.264 	-24.71 	 -16.45 	 -26.81 	
307.928 	 662.704 	 -87.84 	-33.46 	 -36.82 	 -92.82 	
127.368 	 983.32 	 -94.184 	-11.69 	 -11.55 	 -30.03 	
-363.56 	 1020.41 	 -76.616 	12.81 	 16.17 	 73.92 	
-234.24 	 948.672 	 -132.736 	16.31 	 9.8 	 68.74 	
226.92 	 1195.6 	 -233.264 	-12.39 	 -20.79 	 -24.01 	
533.384 	 1064.33 	 -223.016 	-19.18 	 -12.95 	 -45.15 	
-228.384 	 1373.23 	 -56.608 	-1.61 	 9.24 	 30.87 	
-106.384 	 1497.67 	 -42.456 	7.77 	 19.81 	 42 	
-143.472 	 1181.94 	 76.128 	-8.19 	 12.81 	 15.89 	
25.376 	 821.304 	 180.072 	-11.34 	 6.23 	 4.83 	
-26.84 	 943.792 	 223.504 	0 	 5.88 	 -3.22 	
-105.896 	 905.24 	 173.728 	13.65 	 -2.52 	 -16.38 	
-104.432 	 962.824 	 50.264 	25.9 	 -4.76 	 -15.47 	
-74.664 	 902.312 	 -26.352 	28.63 	 2.17 	 -3.01 	
21.472 	 887.672 	 -28.304 	22.26 	 10.22 	 5.46 	
182.512 	 823.256 	 -33.184 	17.43 	 21.49 	 7.56 	
225.456 	 846.68 	 -23.424 	18.27 	 42.84 	 7.7 	
277.184 	 868.152 	 -47.336 	20.09 	 68.46 	 0.98 	
174.216 	 885.72 	 -43.432 	21.49 	 94.22 	 -9.31 	
158.112 	 1186.33 	 -89.304 	16.94 	 109.27 	 -12.88 	
-10.736 	 1171.69 	 -47.336 	13.72 	 107.52 	 -16.45 	
-173.24 	 1127.77 	 -50.752 	13.16 	 85.33 	 -17.36 	
-161.528 	 1349.81 	 -152.256 	12.67 	 53.69 	 -21.49 	
-200.568 	 1085.31 	 -245.464 	19.04 	 24.5 	 -27.37 	
-67.344 	 1080.92 	 -333.792 	26.18 	 2.94 	 -6.02 	
-43.92 	 968.68 	 -400.16 	19.74 	 -2.17 	 19.88 	
59.048 	 1025.29 	 -423.096 	13.37 	 -7.91 	 21.07 	
123.464 	 973.072 	 -384.544 	4.41 	 -1.61 	 19.25 	
68.808 	 889.136 	 -303.536 	-6.79 	 13.37 	 5.88 	
80.032 	 799.832 	 -223.016 	-12.18 	 26.95 	 -4.83 	
100.04 	 780.312 	 -162.992 	-14.35 	 31.92 	 -17.78 	
-21.96 	 755.912 	 -128.832 	-17.29 	 22.96 	 -51.8 	
18.544 	 851.072 	 -120.536 	-19.46 	 0.21 	 -87.08 	
-2.928 	 853.024 	 -148.352 	-25.27 	 -13.51 	 -116.2 	
-69.296 	 1018.94 	 -206.424 	-32.97 	 -14.98 	 -119.63 	
-218.136 	 1196.58 	 -215.696 	-37.31 	 -4.2 	 -74.83 	
-448.472 	 1202.92 	 -183.488 	-25.69 	 6.3 	 8.61 	
-422.608 	 1271.24 	 -162.016 	-25.06 	 0.07 	 73.92 	
-258.152 	 1290.76 	 -91.256 	-34.86 	 2.66 	 109.13 	
-169.824 	 881.328 	 105.896 	-44.17 	 14.98 	 111.37 	
46.848 	 771.528 	 241.072 	-41.51 	 25.06 	 83.65 	
-63.928 	 611.464 	 364.536 	-16.87 	 18.9 	 7.77 	
-66.856 	 627.08 	 279.136 	29.12 	 -5.53 	 -72.1 	
-106.872 	 834.48 	 79.544 	56 	 -17.71 	 -110.32 	
-100.528 	 743.712 	 -6.832 	62.72 	 -7.35 	 -126.49 	
-196.176 	 898.896 	 -89.792 	59.5 	 13.93 	 -106.96 	
-500.2 	 1139.97 	 -101.016 	52.78 	 29.26 	 -44.87 	
-562.664 	 1080.43 	 -141.032 	32.69 	 26.67 	 26.04 	
-445.544 	 1062.86 	 -123.952 	14.84 	 19.6 	 80.78 	
-244.488 	 994.544 	 -77.592 	-0.49 	 15.47 	 109.34 	
-37.576 	 1071.16 	 -71.736 	-7.42 	 15.4 	 100.38 	
69.296 	 956.48 	 -33.184 	-3.78 	 19.74 	 60.06 	
64.904 	 1015.04 	 -80.52 	0.56 	 14.98 	 9.94 	
11.712 	 1157.05 	 -172.752 	11.41 	 -0.14 	 -47.04 	
-22.936 	 1071.65 	 -320.616 	14.28 	 -13.3 	 -96.04 	
73.2 	 1012.6 	 -457.256 	1.12 	 -5.6 	 -104.3 	
-181.048 	 948.672 	 -514.84 	-8.54 	 9.87 	 -94.57 	
-468.968 	 1207.8 	 -487.512 	-12.39 	 17.15 	 -50.05 	
-658.312 	 1181.45 	 -410.408 	-20.51 	 11.76 	 21.35 	
-384.056 	 942.816 	 -305.976 	-29.96 	 0.49 	 77.28 	
-137.616 	 783.728 	 -171.288 	-32.76 	 3.36 	 100.03 	
30.744 	 652.456 	 -59.536 	-32.83 	 7.07 	 80.78 	
132.736 	 608.536 	 3.904 	-28.42 	 4.9 	 30.8 	
127.856 	 607.072 	 7.32 	-16.73 	 -7.21 	 -37.87 	
29.768 	 771.04 	 10.248 	-3.01 	 -18.27 	 -88.97 	
52.216 	 1122.89 	 -110.288 	-2.17 	 -20.65 	 -119.98 	
-198.128 	 1188.28 	 -123.952 	-1.05 	 -5.53 	 -110.81 	
