#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,src0,src1,src2,src3,src4,src5,src6,src7,
652996230,-339,130,-960,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
653035437,-328,110,-931,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
653074954,-382,131,-882,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
653114375,-394,183,-864,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
653155456,-464,139,-803,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
653194806,-522,37,-798,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
653234554,-371,161,-986,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
653273753,-443,198,-887,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
653313495,-499,154,-815,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
653353475,-459,160,-845,,,,,,,,,,0x05a,,,,,,,,,,,,,,,,,,,,,,,,,,
653393569,-437,221,-869,,,,,,,,,,0x00c,,,,,,,,,,,,,,,,,,,,,,,,,,
653432993,-457,173,-842,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
653472519,-436,226,-862,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
653511942,-407,194,-922,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
653551467,-413,194,-898,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
653592545,-437,213,-878,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
653631970,-397,209,-931,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
653671179,-412,219,-877,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
653710920,-422,162,-862,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
653750125,-369,232,-941,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
653789641,-352,195,-940,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
653829066,-355,177,-891,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
653870144,-339,200,-906,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
653909341,-319,177,-907,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
653949084,-305,169,-908,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
653988282,-332,174,-879,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
654028025,-312,163,-910,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
654067232,-317,153,-928,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
654106749,-323,160,-918,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
654147737,-316,141,-929,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
654187253,-288,168,-945,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
654226829,-297,178,-932,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
654266354,-283,184,-929,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
654305551,-287,158,-933,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
654345295,-264,181,-951,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
654386374,-264,160,-952,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
654425596,-260,179,-947,,,,,,,,,,0x02e,,,,,,,,,,,,,,,,,,,,,,,,,,
654464802,-262,169,-931,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
654504319,-216,192,-956,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
654543743,-236,154,-927,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
654583269,-248,178,-934,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
654624246,-196,169,-975,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
654663771,-198,185,-973,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
654702970,-204,181,-956,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
654742711,-191,184,-953,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
654781915,-201,191,-947,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
654821432,-196,192,-955,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
654860864,-179,197,-970,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
654901935,-193,183,-956,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
654941357,-159,195,-984,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
654980880,-142,215,-983,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
655020078,-166,211,-961,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
655059828,-152,205,-947,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
655099025,-141,241,-947,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
655138768,-124,241,-958,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
655179528,-132,234,-947,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
655219044,-134,227,-960,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
655258629,-150,231,-941,,,,,,,,,,0x079,,,,,,,,,,,,,,,,,,,,,,,,,,
655298146,-121,235,-961,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
655337570,-142,232,-944,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
655377096,-120,243,-947,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
655417850,-112,248,-964,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
655456812,-115,248,-950,,,,,,,,,,0x02a,,,,,,,,,,,,,,,,,,,,,,,,,,
655496594,-99,243,-963,,,,,,,,,,0x05c,,,,,,,,,,,,,,,,,,,,,,,,,,
655536109,-104,251,-950,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
655575541,-95,254,-950,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
655615057,-83,238,-963,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
655656037,-88,221,-961,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
655695563,-81,258,-969,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
655734760,-84,234,-965,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
655774512,-93,252,-947,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
655813709,-85,258,-952,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
655853450,-78,253,-964,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
655894211,-90,242,-956,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
655933727,-71,255,-970,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
655973158,-64,245,-976,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
656012675,-73,253,-970,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
656052099,-71,247,-966,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
656091625,-42,259,-982,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
656130823,-59,264,-966,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
656170574,-76,250,-928,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
656211326,-39,276,-961,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
656250844,-49,255,-947,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
656290423,-37,269,-953,,,,,,,,,,0x059,,,,,,,,,,,,,,,,,,,,,,,,,,
656329939,-33,269,-969,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
656369367,-42,260,-956,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
656408885,-28,268,-961,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
656449962,-29,272,-952,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
656487840,-26,277,-947,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
656528390,-27,280,-942,,,,,,,,,,0x01e,,,,,,,,,,,,,,,,,,,,,,,,,,
656568131,-27,296,-945,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
656607336,-35,293,-937,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
656646854,-25,273,-941,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
656686286,-8,297,-953,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
656727357,-5,274,-959,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
656766780,-28,291,-933,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
656806306,-11,277,-948,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
656845504,-9,296,-954,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
656885253,-4,287,-951,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
656924450,-15,300,-941,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
656964192,-3,288,-940,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
657004954,-18,307,-932,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
657044470,-3,279,-955,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
657083903,-10,284,-957,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
657123420,0,284,-968,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
657162619,3,284,-959,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
657202368,1,290,-950,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
657241566,-3,287,-943,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
657281316,-6,283,-941,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
657322224,-16,290,-939,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
657361741,5,287,-963,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
657401173,-6,281,-947,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
657440688,-10,298,-939,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
657480111,-3,293,-950,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
657519629,-9,289,-949,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
657559602,-13,277,-950,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
657599928,-8,293,-953,,,,,,,,,,0x06c,,,,,,,,,,,,,,,,,,,,,,,,,,
657639126,-7,281,-949,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
657678869,-2,287,-960,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
657718078,0,294,-956,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
657757594,-7,287,-945,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
657797026,-7,292,-946,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
657836543,-7,282,-950,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
657877296,-14,277,-947,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
657917038,-7,288,-952,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
657956237,0,284,-953,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
657995987,-7,286,-940,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
658035186,1,291,-950,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
658074702,2,284,-961,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
658115689,-3,287,-957,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
658155205,-21,277,-933,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
658194638,-6,286,-946,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
658234152,3,290,-948,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
658273350,-24,280,-941,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
658313100,10,290,-975,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
658352451,-4,266,-958,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
658392193,5,281,-955,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
658432948,9,290,-956,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
658472465,-11,279,-934,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
658511896,6,262,-956,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
658551413,4,279,-963,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
658590612,0,269,-949,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
658630144,12,283,-958,,,,,,,,,,0x04e,,,,,,,,,,,,,,,,,,,,,,,,,,
658670896,2,280,-947,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
658710646,-10,277,-937,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
658749848,15,264,-951,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
658789363,-7,259,-953,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
658828794,17,262,-989,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
658868311,26,232,-986,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
658907735,29,210,-974,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
658948805,67,217,-994,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
658988003,61,198,-989,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
659027747,29,210,-967,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
659066945,32,230,-944,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
659106694,0,233,-918,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
659145893,43,228,-947,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
659185410,57,199,-948,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
659226397,57,147,-968,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
659265912,115,203,-1040,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
659305339,45,180,-984,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
659344856,36,193,-909,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
659384207,49,169,-946,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
659423959,84,162,-1000,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
659464711,98,211,-993,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
659504229,46,59,-951,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
659543654,94,192,-998,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
659583171,79,175,-1010,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
659622602,45,80,-924,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
659662894,90,150,-982,,,,,,,,,,0x00a,,,,,,,,,,,,,,,,,,,,,,,,,,
659702666,59,97,-985,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
659742415,64,109,-987,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
659781615,69,112,-981,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
659821365,68,100,-959,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
659860561,56,136,-994,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
659900078,56,150,-966,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
659941067,12,52,-953,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
659980584,84,107,-1038,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
660020015,14,106,-956,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
660059530,49,72,-974,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
660098729,60,61,-1023,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
660138478,12,97,-958,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
660179230,61,88,-1023,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
660218756,6,54,-970,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
660258173,0,1,-977,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
660297689,22,13,-1023,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
660337121,5,48,-1003,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
660376637,-12,-14,-1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
660415998,21,26,-1034,,,,,,,,,,0x059,,,,,,,,,,,,,,,,,,,,,,,,,,
660455741,11,38,-1034,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
660496493,23,23,-1046,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
660536244,32,37,-1035,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
660575441,17,5,-992,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
660614959,58,32,-1011,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
660654383,65,15,-1001,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
660693900,47,6,-975,,,,,,,,,,0x00a,,,,,,,,,,,,,,,,,,,,,,,,,,
660734996,61,55,-989,,,,,,,,,,0x07c,,,,,,,,,,,,,,,,,,,,,,,,,,
660774194,37,60,-964,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
660813393,60,5,-988,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
660853141,86,1,-995,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
660892340,82,-10,-1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
660931864,88,2,-1000,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
660971280,89,-2,-1017,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
661012351,74,10,-980,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
661051783,85,-4,-997,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
661091300,86,15,-986,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
661130507,87,25,-993,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
661170249,69,40,-975,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
661209445,65,34,-981,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
661249193,65,6,-991,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
661289946,83,-7,-1014,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
661329469,76,-18,-1000,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
661368894,82,-12,-1005,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
661408411,78,9,-985,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
661447996,65,-6,-977,,,,,,,,,,0x079,,,,,,,,,,,,,,,,,,,,,,,,,,
661487514,78,9,-987,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
661526712,80,0,-1001,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
661566456,75,1,-988,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
661607209,76,2,-990,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
661646961,79,7,-996,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
661686159,73,-2,-988,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
661725675,78,13,-996,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
661765877,67,5,-996,,,,,,,,,,0x07a,,,,,,,,,,,,,,,,,,,,,,,,,,
661804415,65,-2,-986,,,,,,,,,,0x00c,,,,,,,,,,,,,,,,,,,,,,,,,,
661845179,79,2,-1009,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
661884920,71,-7,-998,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
661924118,75,4,-1004,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
661963868,80,11,-1010,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
662003068,64,3,-990,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
662042592,76,1,-997,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
662082016,76,2,-994,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
662121532,76,-3,-988,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
662162847,87,7,-994,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
662202043,68,12,-973,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
662241249,78,16,-990,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
662280991,74,-1,-988,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
662320190,76,-2,-987,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
662359940,81,-15,-997,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
662399137,78,-11,-996,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
662440217,83,-8,-1007,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
662479794,76,-3,-992,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
662519312,82,2,-996,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
662558519,79,-1,-1000,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
662598253,76,0,-987,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
662637450,79,0,-999,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
662677199,75,-9,-995,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
662716398,71,-1,-987,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
662757476,76,-3,-989,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
662795346,76,-12,-996,,,,,,,,,,0x03a,,,,,,,,,,,,,,,,,,,,,,,,,,
662836209,76,-6,-993,,,,,,,,,,0x00c,,,,,,,,,,,,,,,,,,,,,,,,,,
662875639,74,-16,-991,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
662915154,77,-12,-990,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
662956240,78,-6,-990,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
662994109,73,-6,-989,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
663034863,73,0,-994,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
663074613,70,-13,-995,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
663113810,61,-15,-986,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
663153334,49,-19,-988,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
663192758,34,-21,-995,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
663232275,12,-33,-987,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
663273260,-10,-32,-978,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
663312775,-11,-44,-1002,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
663351983,-27,-63,-1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
663391725,-33,-62,-1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
663430922,-54,-69,-994,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
663470446,-50,-67,-1008,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
663510023,-67,-87,-1007,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
663549539,-66,-62,-992,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
663590525,-98,-51,-958,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
663630040,-100,-86,-985,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
663669247,-123,-44,-955,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
