#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,src0,src1,src2,src3,src4,src5,src6,src7,
10513848744,-146,-802,2907,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10513888488,39,-1028,2114,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10513927687,185,-599,564,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10513967212,438,35,-704,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10514006634,490,214,-774,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10514046157,191,-463,384,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10514086912,-69,-996,2181,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10514126655,-38,-1003,2481,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10514165861,142,-581,1304,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10514205757,328,42,77,,,,,,,,,,0x029,,,,,,,,,,,,,,,,,,,,,,,,,,
10514246056,507,562,-625,,,,,,,,,,0x05a,,,,,,,,,,,,,,,,,,,,,,,,,,
10514284276,385,157,-169,,,,,,,,,,0x00c,,,,,,,,,,,,,,,,,,,,,,,,,,
10514323700,78,-1010,1008,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10514363227,-182,-2111,1953,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10514404206,-14,-1994,1565,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10514443723,233,-435,672,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10514482929,625,567,-53,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10514522673,587,673,-156,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10514561881,301,-93,408,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10514601624,85,-1335,1506,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10514640824,32,-1645,1473,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10514681905,267,-931,1091,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10514721329,413,-21,487,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10514760853,555,484,1,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10514800052,374,366,14,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10514839788,87,-579,967,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10514878997,-198,-1589,1988,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10514918741,-126,-1718,1817,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10514959504,134,-771,1183,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10514999021,385,189,369,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10515038447,609,725,-10,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10515077972,397,594,37,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10515117396,177,-459,606,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10515156912,-125,-1900,991,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10515196113,36,-2262,1157,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10515236011,240,-1041,1080,,,,,,,,,,0x029,,,,,,,,,,,,,,,,,,,,,,,,,,
10515276775,459,-44,600,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10515315739,748,705,362,,,,,,,,,,0x02a,,,,,,,,,,,,,,,,,,,,,,,,,,
10515355514,529,539,361,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
10515395039,122,-788,702,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10515434463,-319,-2466,749,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10515473988,-6,-2251,562,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10515514964,272,-701,704,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10515554481,545,430,611,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10515593688,564,591,345,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10515633429,538,-508,378,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10515672634,-183,-1927,172,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10515712149,-240,-2254,82,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10515751573,164,-1323,247,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10515791097,529,-199,423,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10515832076,796,341,425,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10515871600,577,232,460,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10515910798,97,-929,501,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10515950543,-439,-2324,380,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10515989749,-287,-2354,230,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10516029490,193,-1124,491,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10516068698,658,68,536,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10516109771,789,594,387,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10516149195,430,142,369,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10516188721,-87,-1017,402,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10516228142,-540,-2494,114,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
10516267804,-333,-2218,43,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10516307005,203,-1014,363,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10516347525,663,-72,521,,,,,,,,,,0x02a,,,,,,,,,,,,,,,,,,,,,,,,,,
10516387306,778,371,496,,,,,,,,,,0x05c,,,,,,,,,,,,,,,,,,,,,,,,,,
10516426823,410,-117,534,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10516466245,-252,-1341,554,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10516505772,-364,-2322,511,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10516545196,45,-1512,826,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10516584722,347,-542,744,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10516623920,656,129,509,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10516663666,644,463,296,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10516704428,330,127,254,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10516744170,9,-872,577,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10516783377,-408,-1987,737,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10516822894,-203,-2374,442,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10516862319,88,-1323,510,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10516901843,382,-227,449,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10516941267,539,324,343,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10516982347,434,-138,489,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10517021547,162,-1307,875,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10517061290,-247,-2583,235,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10517100497,-6,-1848,-206,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10517140013,394,-166,277,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10517179429,713,705,647,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10517218945,557,339,721,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10517260401,128,-910,687,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
10517299609,-314,-2334,68,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10517338808,50,-2060,-98,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10517378553,262,-663,509,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10517418536,587,26,568,,,,,,,,,,0x05a,,,,,,,,,,,,,,,,,,,,,,,,,,
10517457299,673,251,506,,,,,,,,,,0x02c,,,,,,,,,,,,,,,,,,,,,,,,,,
10517498385,337,-384,419,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10517537583,-70,-1921,-144,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10517577008,-13,-2570,-690,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10517616533,263,-1344,-15,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10517655957,564,-117,642,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10517695482,756,330,767,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10517734680,489,42,565,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10517774422,32,-1189,27,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10517815183,-104,-2505,-831,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10517854925,97,-1821,-444,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10517894132,333,-747,221,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10517933649,707,45,637,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10517973071,674,403,896,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10518012594,435,-183,703,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10518053672,-46,-1528,129,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10518091549,-206,-2901,-702,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10518132302,64,-1838,-292,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10518172044,411,-474,387,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10518211250,713,523,709,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10518250768,614,628,659,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10518290343,283,-222,503,,,,,,,,,,0x079,,,,,,,,,,,,,,,,,,,,,,,,,,
10518329859,-211,-1985,7,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10518371161,-105,-3035,-670,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10518410368,102,-1741,-121,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10518448788,490,-464,685,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
10518489108,687,450,1079,,,,,,,,,,0x02c,,,,,,,,,,,,,,,,,,,,,,,,,,
10518528315,545,442,811,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10518568058,123,-386,103,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10518609144,-98,-2164,-914,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10518648343,48,-2459,-983,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10518687767,338,-1345,-56,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10518727290,566,-309,545,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10518766489,753,264,745,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10518806234,546,161,701,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10518845434,218,-600,216,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10518885174,-33,-2085,-669,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10518925938,1,-2252,-805,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10518965454,353,-1269,48,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10519004889,714,-182,600,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10519044405,749,440,790,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10519083829,348,-167,598,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10519123352,-123,-2049,-392,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10519164107,-135,-2407,-974,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10519203857,253,-1187,-161,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10519243055,687,121,453,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10519282797,708,526,733,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10519322159,323,-811,731,,,,,,,,,,0x059,,,,,,,,,,,,,,,,,,,,,,,,,,
10519361677,23,-2528,473,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10519401103,131,-1447,376,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10519442182,456,10,443,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10519481605,627,879,507,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10519520352,465,328,480,,,,,,,,,,0x04a,,,,,,,,,,,,,,,,,,,,,,,,,,
10519560127,-24,-2207,1001,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
10519599869,-6,-2520,972,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10519640955,395,-743,534,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10519680154,645,913,527,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10519719588,564,1153,42,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10519759106,113,-152,366,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10519798531,-122,-2247,1412,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10519838055,-71,-2200,1860,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10519879132,238,-931,1368,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10519917012,391,-123,511,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10519957767,671,865,-96,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10519997509,495,1030,-744,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10520036715,37,148,425,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10520076233,-351,-1190,2496,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10520115667,-100,-670,2852,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10520155182,16,-68,1454,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10520196160,463,64,240,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10520235686,599,608,-773,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10520274886,336,693,-1275,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10520314628,-89,240,509,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10520353981,-706,466,2796,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
10520393498,-345,1336,3047,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10520434810,26,623,1056,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10520474010,423,402,-188,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10520513435,466,136,-1103,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10520552180,260,21,-949,,,,,,,,,,0x04a,,,,,,,,,,,,,,,,,,,,,,,,,,
10520591955,-205,571,658,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
10520631705,-556,1878,1973,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10520672458,-365,2102,1798,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10520712200,-113,1241,567,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10520751407,313,95,-633,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10520790923,519,-559,-1135,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10520830356,91,-115,-387,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10520869874,-535,1364,1032,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10520909298,-525,2552,1823,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10520950378,-351,1846,809,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10520989576,93,594,28,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10521029328,385,-298,-560,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10521068527,381,-631,-602,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10521108044,-137,620,340,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10521147469,-579,2225,1005,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10521188542,-474,2564,1067,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10521227973,-318,1509,420,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10521267490,80,199,-168,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10521306687,313,-527,-359,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10521346439,156,-268,81,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10521385791,-249,1174,561,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
10521425534,-395,2353,1013,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10521466619,-401,2244,694,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10521505819,-133,1085,67,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10521545251,266,-98,-10,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10521584770,473,-791,210,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10521624970,219,-427,244,,,,,,,,,,0x03e,,,,,,,,,,,,,,,,,,,,,,,,,,
10521663509,-315,1333,182,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10521704261,-503,2890,395,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10521744012,-415,2826,434,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10521783212,-218,1112,248,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10521822954,142,-263,403,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10521862162,383,-939,712,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10521901679,42,230,258,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10521941114,-309,2159,-423,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10521982185,-319,3233,-334,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10522021385,-317,1938,-80,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10522061135,-18,-191,752,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10522100334,371,-1384,1139,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10522140084,145,-296,464,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10522179281,-373,2217,-462,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10522220352,-345,3150,-127,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10522259786,-370,1714,454,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10522299302,137,-677,613,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10522338726,474,-1330,371,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10522378242,49,86,-52,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
