#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,src0,src1,src2,src3,src4,src5,src6,src7,
10349548693,0,-4,1005,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10349589448,-1,-4,1007,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10349629197,-1,-4,1005,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10349668396,-1,-4,1007,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10349707913,-1,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10349747346,-1,-4,1007,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10349786863,-1,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10349827949,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10349865819,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10349906571,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10349946322,0,-5,1005,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10349985520,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10350025044,-1,-4,1007,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10350064468,0,-4,1005,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10350103985,-1,-5,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10350144970,0,-4,1005,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10350184488,-1,-4,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10350223694,0,-4,1005,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10350263437,-1,-4,1007,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10350302634,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10350342385,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10350382359,-1,-5,1006,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
10350422462,-1,-4,1006,,,,,,,,,,0x04c,,,,,,,,,,,,,,,,,,,,,,,,,,
10350462042,0,-5,1006,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
10350501560,0,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10350540767,-1,-5,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10350580503,0,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10350619700,-1,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10350659451,0,-4,1005,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10350700205,-1,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10350739729,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10350779153,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10350818671,-1,-3,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10350858104,0,-4,1004,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10350897619,-1,-4,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10350938379,0,-5,1003,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10350978123,-1,-4,1008,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10351017322,-1,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10351057071,-1,-4,1007,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10351096270,-1,-4,1008,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10351135794,-1,-4,1004,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10351175221,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10351216290,-1,-5,1004,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10351255722,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10351295239,-1,-4,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10351334447,0,-4,1004,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10351374189,0,-4,1007,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10351413388,-1,-4,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10351454265,0,-4,1006,,,,,,,,,,0x04e,,,,,,,,,,,,,,,,,,,,,,,,,,
10351493842,-1,-4,1007,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
10351533365,0,-4,1004,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10351572790,-1,-4,1008,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10351612308,0,-5,1004,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10351651514,-1,-4,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10351691258,0,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10351732012,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10351771764,-1,-5,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10351810962,0,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10351850487,-1,-5,1007,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10351889911,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10351929426,0,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10351968856,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10352008373,0,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10352049136,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10352088877,0,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10352128075,0,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10352167600,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10352207024,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10352246550,-1,-5,1005,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10352285974,-1,-4,1007,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10352327044,0,-5,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10352366251,-1,-4,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10352405994,-1,-5,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10352445201,-1,-5,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10352485721,0,-3,1007,,,,,,,,,,0x02a,,,,,,,,,,,,,,,,,,,,,,,,,,
10352524094,-1,-5,1003,,,,,,,,,,0x01d,,,,,,,,,,,,,,,,,,,,,,,,,,
10352565174,-1,-3,1010,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10352604597,0,-6,1002,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10352644122,-1,-3,1008,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10352683551,-1,-5,1005,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10352723068,0,-3,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10352762276,-1,-5,1008,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10352802019,-1,-4,1004,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10352843099,-1,-4,1008,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10352882531,-1,-5,1005,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10352921729,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10352961254,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10353000679,-1,-4,1005,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10353040196,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10353079403,0,-5,1005,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10353119144,-1,-4,1007,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10353160230,-1,-4,1004,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10353198098,-1,-4,1009,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10353238853,0,-5,1002,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10353278378,-1,-3,1010,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10353317801,0,-5,1000,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10353357328,-1,-3,1010,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10353396751,-1,-6,1003,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10353436269,-1,-3,1008,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10353477030,-1,-5,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10353516774,-1,-3,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10353555925,-1,-5,1007,,,,,,,,,,0x05f,,,,,,,,,,,,,,,,,,,,,,,,,,
10353595669,0,-4,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10353634868,-1,-5,1007,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10353674393,0,-4,1005,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10353713816,-1,-5,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10353754889,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10353794087,0,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10353833830,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10353873037,-1,-5,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10353912782,0,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10353951979,-1,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10353991504,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10354032483,-1,-4,1005,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10354072010,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10354111434,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10354150950,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10354190157,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10354229900,0,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10354270988,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10354308858,-1,-5,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10354349610,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10354389136,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10354428562,0,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10354468084,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10354507281,0,-4,1005,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10354547017,-1,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10354587155,-1,-4,1006,,,,,,,,,,0x05b,,,,,,,,,,,,,,,,,,,,,,,,,,
10354627474,-1,-4,1006,,,,,,,,,,0x02c,,,,,,,,,,,,,,,,,,,,,,,,,,
10354666681,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10354706198,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10354745622,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10354785146,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10354824570,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10354865641,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10354904839,0,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10354944582,-1,-4,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10354983789,-1,-5,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10355023532,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10355062729,0,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10355103809,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10355143233,-1,-5,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10355182757,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10355222181,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10355261697,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10355300904,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10355340646,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10355381406,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10355420924,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10355460347,0,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10355499872,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10355539296,0,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10355578820,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10355619726,0,-4,1006,,,,,,,,,,0x01b,,,,,,,,,,,,,,,,,,,,,,,,,,
10355659258,-1,-4,1006,,,,,,,,,,0x02c,,,,,,,,,,,,,,,,,,,,,,,,,,
10355698464,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10355738205,-1,-5,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10355777411,0,-3,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10355816929,0,-5,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10355857908,-3,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10355897432,0,-3,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10355936855,0,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10355976372,-2,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10356015579,0,-4,1005,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10356055322,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10356094527,0,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10356135824,-2,-5,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10356175023,-2,-4,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10356214549,0,-4,1007,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10356253973,0,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10356293498,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10356332695,-2,-5,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10356372441,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10356413204,0,-4,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10356452945,0,-4,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10356492152,-1,-5,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10356531670,0,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10356571094,0,-4,1007,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10356610619,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10356650196,0,-5,1006,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
10356690497,0,-4,1006,,,,,,,,,,0x04a,,,,,,,,,,,,,,,,,,,,,,,,,,
10356730270,0,-5,1006,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
10356770013,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10356809222,-2,-5,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10356848963,0,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10356888163,0,-3,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10356927689,0,-5,1005,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10356968995,-2,-4,1007,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10357008203,-1,-4,1004,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10357047400,0,-4,1008,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10357087141,0,-4,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10357126348,-1,-4,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10357166090,-1,-4,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10357205296,0,-4,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10357244810,0,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10357285790,0,-5,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10357325317,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10357364740,0,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10357404265,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10357443462,-1,-4,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10357483204,-1,-5,1007,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10357524290,0,-4,1004,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10357562159,-1,-5,1008,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10357602922,-1,-4,1004,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10357642441,-1,-5,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10357682012,0,-4,1005,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
10357722315,-1,-4,1007,,,,,,,,,,0x04a,,,,,,,,,,,,,,,,,,,,,,,,,,
10357760534,-1,-4,1004,,,,,,,,,,0x03c,,,,,,,,,,,,,,,,,,,,,,,,,,
10357800269,-1,-5,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10357841030,-1,-5,1005,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10357880774,-1,-4,1007,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10357919982,0,-5,1005,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10357959499,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10357998924,0,-4,1005,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10358038450,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10358079754,-1,-5,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10358118962,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10358158159,0,-5,1007,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10358197903,0,-4,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10358237111,-1,-5,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10358276853,0,-4,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10358316059,-1,-4,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10358357130,0,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10358396556,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10358436080,0,-4,1005,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10358475504,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10358515030,-1,-4,1005,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10358554229,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10358593971,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10358634732,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10358674249,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10358713826,-1,-4,1006,,,,,,,,,,0x079,,,,,,,,,,,,,,,,,,,,,,,,,,
10358753343,0,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10358793544,0,-4,1006,,,,,,,,,,0x03a,,,,,,,,,,,,,,,,,,,,,,,,,,
10358833645,-1,-4,1006,,,,,,,,,,0x04c,,,,,,,,,,,,,,,,,,,,,,,,,,
10358872842,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10358912583,-1,-5,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10358951791,-1,-5,1005,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10358991534,0,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10359030740,0,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10359071811,-1,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10359111236,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10359150761,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10359190184,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10359229708,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10359268906,0,-4,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10359308650,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10359349409,-1,-5,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10359388927,0,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10359428352,0,-5,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
