# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
346519410,-27.816,-33.184,1004.792
346527760,-26.840,-34.160,1005.280
346536101,-27.328,-34.648,1005.768
346544444,-27.816,-34.160,1006.256
346552794,-27.816,-34.160,1005.768
346561137,-27.816,-34.160,1005.768
346569480,-27.328,-34.160,1005.768
346577822,-26.840,-33.184,1005.280
346586172,-28.304,-33.672,1005.280
346594515,-27.328,-33.672,1005.280
346602858,-27.816,-33.672,1005.280
346611200,-28.792,-34.648,1005.280
346619551,-28.792,-34.648,1007.232
346627893,-29.280,-33.672,1005.768
346636235,-29.280,-34.160,1005.768
346644578,-28.304,-34.160,1006.256
346652928,-27.816,-33.672,1006.256
346661270,-27.816,-33.672,1005.768
346669613,-27.328,-34.160,1005.280
346677964,-26.840,-34.160,1005.768
346686307,-27.816,-34.160,1005.280
346694651,-27.816,-34.648,1005.280
346702993,-27.816,-34.160,1005.768
346711335,-28.792,-34.648,1004.792
346719687,-28.304,-34.160,1004.792
346728031,-27.816,-34.160,1006.744
346736375,-28.304,-34.160,1005.768
346744718,-28.304,-34.160,1006.256
346753061,-27.816,-33.672,1005.768
346761404,-28.304,-33.672,1005.768
346769755,-28.792,-33.672,1005.280
346778098,-28.304,-34.160,1004.792
346786441,-28.792,-33.672,1005.280
346794784,-27.816,-33.672,1004.792
346803134,-27.328,-34.160,1005.280
346811475,-26.840,-33.672,1005.280
346819818,-26.840,-34.160,1004.792
346828168,-26.840,-33.672,1005.768
346836509,-27.816,-34.160,1006.256
346844852,-27.816,-34.648,1006.744
346853195,-27.816,-34.648,1005.768
346861546,-27.816,-33.672,1006.256
346869888,-28.792,-34.648,1007.232
346878229,-28.304,-34.648,1006.744
346886579,-27.328,-34.648,1004.304
346894922,-28.304,-34.648,1005.280
346903264,-27.816,-34.160,1005.768
346911607,-28.304,-34.160,1005.768
346919957,-27.816,-33.672,1005.280
346928300,-27.816,-34.160,1004.304
346936643,-28.304,-34.648,1005.280
346944992,-27.816,-33.184,1006.256
346953334,-27.816,-34.160,1006.744
346961677,-27.816,-33.672,1004.792
