# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
87565187,-836.920,503.616,-105.408
87573529,-543.144,214.720,-733.952
87581869,-252.296,8.296,-1371.768
87590218,35.136,-279.624,-2002.752
87598560,373.808,-457.744,-2643.008
87606902,551.440,-418.216,-3332.552
87615252,611.464,-368.440,-4038.200
87623595,661.728,-999.424,-4653.568
87631937,706.624,-614.392,-5308.464
87640279,940.864,-1654.808,-5128.392
87648629,569.496,-912.560,-4736.040
87656971,632.936,-892.552,-3949.872
87665313,597.800,-441.152,-3286.680
87673656,540.216,-102.480,-2442.928
87681999,464.088,292.800,-1504.992
87690341,373.320,745.664,-641.232
87698693,121.024,1217.072,187.880
87707036,-346.968,1580.144,1051.152
87715378,-816.912,1781.688,2112.552
87723720,-1340.048,1646.512,3195.424
87732063,-1467.416,2248.216,3855.688
87740406,-1393.240,3032.920,5270.888
87748757,-1241.960,3585.824,6089.752
87757100,-1188.280,3655.120,7212.640
87765443,-1220.976,3700.992,7572.784
87773786,-1038.952,3813.232,7284.864
87782128,-623.176,4402.736,4936.608
87790470,-1167.784,2989.488,4909.768
87798821,-912.072,2470.256,3550.200
87807164,-1022.848,1780.712,2287.744
87815507,-1004.304,1088.728,1264.408
87823849,-1055.544,764.208,622.200
87832191,-936.472,588.040,-37.088
87840541,-709.064,446.032,-723.704
87848883,-403.088,58.072,-1321.016
87857224,-63.440,-278.160,-1912.960
87865567,312.320,-490.440,-2415.112
87873917,551.440,-526.064,-2847.480
87882258,666.120,-508.008,-3244.712
87890600,823.256,-588.040,-3631.208
87898950,940.864,-904.264,-3889.360
87907292,1124.840,-521.184,-4149.464
87915631,1302.960,-1166.808,-3991.352
87923981,924.272,-451.400,-3746.376
87932323,810.080,-594.384,-2775.256
87940666,785.680,-342.088,-2359.480
87949009,690.032,-10.248,-1862.696
87957351,577.792,228.872,-1134.112
87965701,351.848,522.160,-446.032
87974044,24.888,765.672,179.096
87982385,-441.152,944.280,950.624
87990727,-1019.432,1065.792,1917.840
87999071,-1525.488,916.952,2974.360
88007422,-1705.072,1111.664,4188.992
88015766,-2042.280,1891.976,5414.360
88024110,-1515.240,2937.760,6143.920
88032453,-917.440,3899.608,6032.168
88040795,-925.736,3630.232,6233.712
88049136,-985.760,3435.520,6050.224
88057486,-1050.664,2785.016,6077.552
88065828,-669.536,2454.640,5308.464
88074170,-625.128,2171.112,4030.392
88082511,-583.160,1855.376,2922.144
88090863,-697.840,1386.408,2141.344
88099205,-771.040,918.904,1521.584
88107547,-738.344,792.512,975.512
88115889,-624.152,728.096,669.048
88124231,-551.440,672.464,395.768
88132581,-452.376,709.552,22.448
88140924,-271.328,702.232,-470.920
88149266,-175.192,467.504,-1009.672
88157609,-123.952,119.560,-1642.608
88165952,60.512,-133.224,-2500.024
88174302,289.384,-299.144,-3406.728
88182644,537.776,-461.160,-4238.768
88190987,482.144,-1281.000,-4438.848
88199328,861.808,-1009.184,-5004.440
88207671,803.248,-1450.824,-4713.104
88216022,728.584,-500.200,-4591.104
88224364,671.976,-1050.664,-2969.968
88232706,874.984,-513.864,-3181.760
88241048,731.024,-359.656,-2849.432
88249398,492.392,-102.480,-2124.264
88257741,233.264,344.528,-1217.560
88266084,36.600,844.728,-286.944
88274427,-359.168,1249.280,720.776
88282770,-946.232,1421.544,1849.520
88291113,-1346.880,1669.448,3034.384
88299463,-1584.048,1545.984,4491.064
88307804,-1732.888,2699.616,5395.328
88316147,-1282.952,3009.984,6475.760
