# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
23479013,-24.888,39.528,1004.304
23487364,-25.864,40.016,1003.816
23495706,-26.352,39.040,1004.304
23504048,-25.864,38.552,1004.792
23512391,-25.376,37.576,1006.256
23520734,-25.376,38.552,1006.744
23529084,-24.400,39.040,1005.280
23537426,-24.400,37.576,1004.792
23545769,-23.424,37.576,1005.768
23554112,-23.912,37.576,1005.280
23562454,-24.888,37.088,1005.280
23570805,-24.400,36.112,1003.328
23579147,-24.400,36.600,1004.792
23587490,-24.400,37.576,1005.768
23595837,-23.424,37.088,1005.280
23604179,-23.424,37.576,1005.768
23612521,-19.032,36.112,993.080
23620862,-24.888,35.136,1020.408
23629212,-29.280,48.312,1004.792
23637554,-25.864,37.088,1000.888
23645896,-27.816,36.600,1003.816
23654238,-31.232,38.064,1003.816
23662589,-26.352,40.016,1009.184
23670929,-24.400,39.040,1004.792
23679272,-23.912,37.088,1005.768
23687622,-23.424,37.576,1002.840
23695965,-20.496,34.648,1005.280
23704306,-21.472,35.624,1010.160
23712648,-21.960,37.088,1003.328
23720990,-22.448,38.064,1002.840
23729341,-24.400,38.064,1005.768
23737684,-24.888,39.528,1005.768
23746026,-25.864,40.992,1003.816
23754368,-25.864,41.480,1001.376
23762711,-25.864,41.480,1004.792
23771062,-27.328,40.504,1005.280
23779405,-25.864,40.016,1005.280
23787747,-24.400,40.016,1003.328
23796089,-24.400,39.528,1004.792
23804431,-23.912,39.040,1008.208
23812782,-23.424,37.576,1006.256
23821125,-23.912,37.088,1004.792
23829467,-23.912,36.112,1005.280
23837807,-25.864,36.600,1005.768
23846157,-25.376,34.648,1006.744
23854500,-24.400,34.648,1003.328
23862842,-24.400,34.160,1004.304
23871191,-23.912,35.136,1006.256
23879533,-22.936,34.648,1005.768
23887875,-24.888,36.112,1005.768
23896217,-24.400,36.600,1005.280
23904559,-24.400,36.600,1005.280
23912908,-24.888,37.088,1006.256
23921251,-26.840,38.064,1004.792
23929594,-27.328,38.552,1002.352
23937937,-26.840,39.040,1005.280
23946287,-27.328,40.504,1007.720
23954631,-26.840,40.504,1005.768
23962972,-26.352,40.504,1004.304
23971317,-25.864,38.552,1005.280
23979660,-24.400,39.528,1005.280
23988003,-23.424,39.528,1005.768
23996345,-23.424,38.552,1003.816
24004696,-22.936,37.576,1003.816
24013038,-23.424,37.576,1005.768
24021381,-24.400,38.064,1006.744
24029723,-24.888,37.088,1006.744
24038065,-23.912,37.088,1003.328
24046408,-24.400,37.088,1003.816
24054759,-24.400,37.576,1006.256
24063101,-24.888,37.576,1004.304
24071444,-24.400,39.040,1004.304
24079786,-25.376,38.552,1006.256
24088129,-25.376,39.040,1006.744
24096479,-25.376,39.040,1006.744
24104820,-25.376,39.040,1004.304
24113162,-24.888,37.576,1004.792
24121504,-24.400,37.576,1006.256
24129854,-22.936,37.576,1007.232
24138195,-22.448,36.600,1005.280
24146538,-21.960,37.088,1005.768
24154888,-21.960,36.600,1007.232
24163230,-22.936,36.112,1006.744
24171573,-23.912,36.600,1003.816
24179916,-24.888,36.600,999.912
24188258,-28.792,35.624,1006.744
24196609,-24.888,38.064,1007.720
24204950,-28.792,40.504,1003.328
24213293,-28.304,38.552,1002.352
24221636,-25.864,36.600,1006.744
24229979,-26.352,38.064,1006.744
24238321,-24.888,40.992,1002.352
24246672,-24.400,38.552,1005.280
24255015,-24.400,37.576,1005.768
24263358,-24.888,39.528,1004.792
24271700,-24.400,39.528,1005.768
24280043,-24.400,38.064,1004.792
24288386,-24.400,38.552,1003.328
24296737,-25.376,38.064,1005.768
24305079,-25.376,38.064,1005.280
24313421,-23.912,37.088,1002.840
24321764,-24.400,37.576,1003.816
24330114,-24.400,36.600,1005.768
24338456,-24.400,37.576,1005.280
24346798,-23.912,37.088,1005.280
24355141,-23.912,37.088,1005.768
24363484,-24.888,37.576,1006.744
24371833,-25.376,37.576,1004.792
24380174,-25.376,38.064,1005.280
24388517,-23.912,38.552,1004.792
24396859,-25.864,38.552,1004.792
24405208,-25.864,39.040,1004.792
24413550,-25.376,38.064,1004.792
24421892,-24.888,38.064,1004.304
24430235,-24.400,38.552,1005.768
24438578,-23.424,37.576,1007.232
24446929,-22.936,36.600,1004.792
24455271,-21.472,37.088,1004.304
24463614,-21.960,37.088,1005.280
24471957,-22.936,37.576,1006.744
24480299,-25.864,37.088,1005.280
24488643,-27.328,37.576,1005.768
24496994,-28.304,38.552,1004.792
24505337,-28.304,38.552,1004.792
24513679,-27.816,38.552,1005.280
24522022,-26.840,38.064,1004.304
24530365,-25.376,38.552,1004.792
24538708,-23.424,37.576,1005.768
24547058,-22.936,37.576,1005.768
24555401,-22.448,37.576,1005.768
24563745,-22.448,38.064,1005.280
24572087,-23.912,37.576,1004.792
24580428,-24.400,37.576,1003.816
24588778,-24.888,38.552,1004.304
24597118,-25.864,38.552,1004.304
24605461,-25.864,39.040,1004.304
24613803,-26.840,38.552,1005.280
24622154,-26.352,38.552,1005.768
24630496,-25.864,37.576,1004.792
24638838,-25.864,37.576,1004.792
24647181,-25.864,37.576,1004.792
24655524,-24.888,37.088,1005.768
24663875,-24.400,37.576,1004.792
24672216,-24.888,37.576,1005.280
24680559,-24.400,38.552,1005.280
24688900,-23.912,38.552,1006.256
24697250,-24.400,38.064,1005.280
24705593,-23.912,38.552,1003.816
24713936,-23.424,38.552,1002.840
24722278,-23.424,38.552,1004.792
24730620,-23.424,38.064,1005.768
24738971,-22.936,38.552,1005.768
24747315,-23.424,39.040,1005.280
24755659,-23.424,38.064,1005.280
24764002,-23.912,38.064,1004.792
24772345,-24.888,37.576,1006.256
24780688,-26.352,37.576,1004.304
24789028,-26.840,37.576,1003.328
24797380,-27.816,36.600,1003.816
24805722,-26.840,37.088,1004.304
24814065,-25.864,37.088,1005.280
24822407,-25.376,38.064,1006.256
24830750,-24.888,38.064,1005.768
24839100,-23.424,37.088,1005.768
24847441,-22.936,38.064,1005.768
24855782,-23.424,38.064,1005.768
24864133,-23.424,38.552,1005.280
24872475,-23.912,38.064,1005.768
24880816,-24.400,38.552,1005.768
24889158,-25.376,38.552,1004.304
24897509,-26.352,38.064,1004.304
24905850,-25.864,38.064,1004.792
24914191,-25.376,37.576,1005.280
24922534,-25.376,37.088,1004.792
24930883,-24.888,37.576,1005.280
24939226,-24.888,37.576,1005.280
24947567,-24.888,37.576,1006.256
24955910,-24.888,38.552,1005.280
24964260,-24.400,37.088,1006.256
24972603,-24.400,38.552,1005.768
24980945,-24.400,38.064,1005.768
24989288,-24.400,38.064,1004.792
24997632,-23.424,37.576,1004.792
25005974,-22.936,37.576,1005.280
25014324,-23.424,38.064,1004.792
25022668,-23.424,38.064,1005.280
25031011,-23.424,38.064,1005.768
25039354,-24.400,38.064,1004.792
25047696,-25.376,38.552,1005.768
25056039,-25.864,38.552,1004.792
25064382,-26.352,38.064,1004.792
25072733,-26.840,38.552,1005.280
25081076,-26.840,38.552,1004.304
25089418,-25.376,38.064,1004.304
25097761,-25.376,38.064,1005.280
25106103,-25.376,38.064,1004.304
25114454,-24.888,38.064,1004.792
25122795,-24.400,37.576,1004.792
25131138,-22.936,37.576,1005.768
25139480,-22.936,37.088,1005.768
25147828,-23.424,37.576,1005.280
25156171,-24.400,37.576,1004.792
25164513,-24.400,38.064,1004.792
25172855,-24.888,38.064,1004.792
25181204,-26.352,38.064,1005.768
25189546,-26.840,39.040,1005.280
25197888,-26.352,37.576,1005.280
25206238,-25.864,38.552,1005.280
25214581,-25.376,38.064,1006.744
25222921,-24.888,38.552,1006.256
25231264,-23.912,38.064,1006.256
25239615,-23.912,37.576,1006.256
25247956,-23.912,38.552,1006.256
25256297,-23.912,37.576,1005.768
25264640,-24.400,37.576,1005.768
25272990,-24.400,38.064,1005.280
25281332,-24.400,38.064,1004.792
25289676,-24.400,38.552,1005.280
25298018,-25.376,38.552,1004.304
25306362,-24.888,38.552,1005.768
25314704,-24.400,38.064,1005.280
25323053,-23.912,38.064,1005.280
25331396,-23.424,36.600,1005.280
25339738,-23.424,38.064,1005.280
25348081,-23.912,38.064,1005.768
25356424,-25.864,39.528,1004.304
25364774,-22.448,39.528,1005.768
25373117,-28.792,37.088,1009.672
25381458,-25.376,39.040,1005.280
25389808,-27.328,38.552,1002.352
25398150,-27.328,37.088,1003.816
25406492,-24.400,38.064,1004.792
25414833,-24.400,38.064,1003.816
25423183,-25.376,37.576,1004.304
25431525,-23.912,37.088,1005.768
25439868,-24.400,37.088,1005.280
25448216,-23.912,37.088,1006.256
25456559,-23.424,37.088,1004.304
25464902,-23.912,37.088,1004.304
25473243,-23.912,37.576,1005.280
25481587,-25.376,38.064,1005.768
25489929,-26.352,39.040,1005.768
25498280,-26.840,39.040,1004.304
25506623,-26.840,38.552,1005.280
25514965,-25.864,39.040,1005.768
25523307,-25.376,38.064,1004.304
25531651,-25.376,37.576,1004.304
