# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
419861917,-589.504,1486.448,4092.856
419870266,-539.728,1220.000,4342.712
419878609,-642.208,819.840,4823.880
419886952,-693.448,482.632,5315.784
419895296,-623.176,194.224,5616.392
419903638,-483.120,99.552,5577.352
419911989,-340.624,231.800,5214.280
419920332,-405.040,363.560,4851.208
419928674,-479.704,400.160,4424.696
419937017,-534.848,519.232,3863.984
419945368,-515.816,687.592,3245.200
419953711,-468.968,754.936,2616.168
419962054,-474.336,934.520,1825.608
419970396,-468.968,885.232,1498.160
419978745,-455.304,774.456,1226.344
419987087,-447.496,601.704,1146.800
419995438,-465.552,485.072,1041.392
420003780,-428.464,441.640,867.664
420012123,-369.416,467.992,601.216
420020466,-408.456,425.536,422.120
420028816,-405.528,344.528,202.032
420037158,-371.368,247.904,-28.304
420045499,-322.568,165.920,-193.248
420053850,-284.016,123.952,-369.904
420062192,-232.288,75.640,-473.848
420070541,-187.392,41.968,-575.840
420078882,-159.576,28.304,-695.400
420087225,-147.864,-21.960,-762.256
420095575,-138.592,-101.992,-872.544
420103918,-114.680,-123.464,-976.976
420112261,-92.232,-114.680,-1142.896
420120602,-85.888,-185.928,-1265.872
420128953,-190.808,-320.616,-1367.864
420137294,-257.176,-442.128,-1593.320
420145636,-323.056,-515.816,-1785.592
420153987,-356.240,-597.800,-1922.232
420162330,-410.896,-647.088,-1943.216
420170672,-443.104,-664.168,-1941.264
420179015,-434.320,-678.808,-1963.712
420187367,-470.432,-591.944,-1955.416
420195708,-474.336,-688.080,-1728.984
420204051,-454.328,-496.296,-1629.920
420212395,-402.600,-231.312,-1524.512
420220746,-406.016,20.984,-1311.744
420229089,-496.784,287.920,-1092.632
420237431,-644.160,528.016,-793.976
420245774,-786.656,616.832,-409.432
420254125,-1011.624,620.248,18.056
420262468,-1195.112,632.936,368.440
420270811,-1375.184,592.432,832.528
420279153,-1529.880,692.960,1216.584
420287503,-1652.368,951.112,1541.592
420295846,-1583.560,1145.336,1947.608
420304188,-1564.528,1516.704,2475.624
420312538,-1457.168,1998.360,2909.944
420320880,-1469.368,1790.472,3682.448
420329229,-1577.704,1494.744,4517.416
420337570,-1591.856,1304.424,4964.912
420345913,-1441.552,862.296,5261.128
420354256,-1369.816,385.520,5469.992
420362605,-1323.944,80.520,5570.520
420370948,-1181.936,-80.520,5474.384
420379291,-970.632,-121.024,5185.000
420387642,-991.616,92.232,4776.544
420395985,-903.288,200.080,4355.400
420404327,-839.360,222.528,3903.024
420412670,-828.136,269.864,3434.544
420421022,-786.168,353.800,2927.024
420429364,-704.672,511.424,2381.928
420437708,-638.792,601.704,1956.880
420446051,-552.904,618.296,1606.008
420454395,-493.856,571.448,1271.240
420462746,-493.368,521.184,1069.696
420471089,-523.136,477.264,941.352
420479432,-529.968,453.352,739.808
420487775,-520.208,409.432,563.152
420496118,-436.272,366.976,360.632
420504469,-390.400,345.504,161.528
420512811,-374.296,333.792,-4.392
420521154,-344.528,330.376,-196.176
420529497,-308.416,336.232,-410.896
420537845,-267.424,347.456,-565.104
420546187,-306.952,203.008,-669.048
420554536,-323.544,125.416,-870.592
420562879,-299.144,117.608,-1140.944
420571227,-328.424,37.088,-1354.200
420579569,-405.528,-63.928,-1631.872
420587911,-407.968,-250.832,-1994.944
420596254,-417.240,-480.680,-2351.184
420604603,-479.704,-535.824,-2575.664
420612946,-512.888,-580.720,-2714.744
420621296,-557.296,-586.576,-2715.720
420629638,-595.360,-522.648,-2578.592
420637980,-578.768,-517.280,-2370.216
420646323,-547.048,-417.240,-2137.928
420654674,-501.176,-208.864,-1922.720
420663017,-453.352,60.512,-1650.904
420671360,-422.120,419.680,-1436.672
420679703,-366.976,676.368,-1148.752
420688054,-497.760,824.232,-750.056
420696397,-665.632,870.104,-251.808
420704739,-906.704,823.744,258.640
420713081,-1220.488,772.016,931.592
420721432,-1372.256,785.192,1461.072
420729774,-1449.360,903.776,1867.576
420738116,-1474.736,1232.688,2232.112
420746467,-1272.704,1797.304,2608.360
420754811,-1070.672,1987.136,3125.640
420763154,-1062.864,1845.128,3743.448
420771496,-1204.384,1504.016,4500.336
420779839,-1180.472,1082.872,4983.456
420788190,-1089.216,765.672,5121.560
420796531,-979.416,582.672,5075.688
420804875,-910.608,478.728,5076.664
420813225,-849.120,422.608,5038.600
420821567,-793.000,366.000,4908.792
420829910,-698.328,417.240,4552.064
420838252,-669.536,476.776,4228.520
420846601,-644.648,479.704,3891.800
420854943,-634.400,514.840,3518.480
420863291,-649.528,562.176,3087.576
420871633,-666.608,643.184,2662.528
420879984,-639.768,705.648,2245.288
420888326,-614.880,714.920,1920.768
420896668,-566.568,706.136,1647.976
420905011,-569.008,672.464,1418.616
420913361,-620.248,627.080,1165.344
420921703,-676.856,589.504,850.584
420930047,-693.936,512.888,487.512
420938389,-691.008,473.360,186.416
420946740,-629.032,460.184,-43.920
