# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
386756567,-39.040,265.960,1679.696
386764917,-44.408,245.952,1626.992
386773259,-41.968,246.928,1557.696
386781601,-37.088,237.168,1493.280
386789952,-36.600,211.792,1429.840
386798295,-38.552,190.320,1345.416
386806638,-27.328,173.240,1246.840
386814982,-24.400,136.152,1174.128
386823332,-38.552,132.248,1083.848
386831675,-41.968,113.216,1008.696
386840019,-37.576,70.760,931.104
386848362,-33.672,49.776,853.024
386856704,-32.208,29.768,794.464
386865055,-26.840,9.760,743.224
386873397,-11.224,6.832,676.856
386881740,17.080,-21.960,605.120
386890082,26.840,-25.864,543.144
386898433,19.032,-24.888,507.520
386906775,24.400,-33.184,456.280
386915118,32.696,-51.240,415.288
386923460,52.704,-65.880,377.712
386931811,75.152,-51.728,338.672
386940153,86.376,-36.600,314.272
386948496,95.648,-10.248,301.096
386956845,101.992,-0.976,317.688
386965186,108.824,3.904,344.040
386973529,102.480,12.688,384.544
386981880,86.376,12.200,428.952
386990222,73.688,15.616,470.920
386998563,76.128,10.736,508.008
387006913,78.568,16.592,519.720
387015255,68.808,34.648,523.136
387023597,58.560,73.688,511.912
387031946,48.312,69.784,535.336
387040288,4.880,94.184,579.744
387048638,-22.936,113.704,654.896
387056981,-46.848,90.768,751.520
387065324,-80.520,119.560,825.696
387073667,-105.896,95.160,942.816
387082010,-144.936,83.448,1084.336
387090360,-173.240,89.792,1222.440
387098703,-189.832,75.640,1342.976
387107047,-195.200,109.800,1425.936
387115390,-204.472,100.040,1531.344
387123741,-214.720,110.776,1607.472
387132082,-214.232,142.984,1703.608
387140425,-200.080,158.600,1802.184
387148775,-149.328,165.432,1889.048
387157118,-109.800,203.496,1927.600
387165460,-85.400,216.672,1935.896
387173809,-88.328,262.056,1905.640
387182152,-77.104,273.768,1853.912
387190494,-60.512,287.432,1753.384
387198836,-60.024,280.600,1664.568
387207187,-65.880,268.888,1582.096
387215530,-74.176,267.424,1500.600
387223874,-78.080,247.416,1431.304
387232217,-79.544,216.184,1366.888
387240559,-91.256,198.616,1305.400
387248910,-95.160,164.944,1258.552
387257253,-83.936,149.328,1190.720
387265596,-85.400,133.224,1140.456
387273938,-70.760,128.832,1072.136
387282288,-58.072,92.232,1032.120
387290630,-47.824,111.264,949.160
387298972,-31.720,93.208,903.776
387307322,-26.840,86.376,848.144
387315665,-18.544,80.032,793.488
387324007,-2.440,72.224,740.784
387332355,10.736,56.608,701.744
387340698,20.008,44.408,653.432
387349040,25.864,39.528,604.144
387357391,38.064,28.304,566.568
387365734,42.456,8.784,537.288
387374077,41.968,10.736,491.904
387382421,51.240,4.880,442.616
387390764,70.272,1.464,402.112
387399115,89.792,-5.856,368.928
387407458,91.744,-11.712,374.784
387415801,99.552,-12.200,363.560
387424144,104.920,-20.984,370.392
387432487,104.432,-40.504,391.376
387440838,102.968,-24.888,385.520
387449181,87.840,-32.696,409.920
387457522,57.584,-44.896,448.960
387465873,28.304,-51.728,488.976
387474216,0.000,-54.168,517.280
387482559,-37.576,-52.216,549.976
387490902,-70.272,-39.528,604.632
387499251,-95.648,-30.256,682.712
387507594,-122.488,-18.544,773.480
387515936,-124.440,-26.352,865.224
387524279,-136.640,-34.160,961.360
387532629,-147.376,-60.512,1042.856
387540970,-149.328,-43.920,1083.360
387549320,-141.032,-40.504,1122.400
387557662,-162.504,-44.896,1185.840
387566005,-210.328,-20.496,1286.856
387574354,-226.920,10.248,1362.008
387582695,-210.816,25.864,1450.336
387591038,-175.680,43.432,1511.336
387599387,-166.896,78.080,1546.960
387607730,-169.824,137.128,1577.216
387616073,-163.480,149.328,1613.816
387624416,-179.584,162.992,1680.672
387632766,-174.216,155.672,1735.328
387641110,-177.144,164.456,1746.064
387649452,-164.456,172.752,1722.640
387657796,-173.728,164.944,1711.416
387666146,-173.728,169.336,1684.088
387674489,-161.528,161.528,1646.024
387682833,-143.960,165.432,1594.296
387691176,-127.856,170.312,1532.320
387699519,-115.168,166.408,1453.752
387707862,-114.680,158.112,1374.208
387716213,-120.048,148.352,1299.056
387724556,-122.976,141.520,1224.392
387732899,-125.416,132.736,1155.096
387741241,-115.168,122.488,1086.776
387749592,-105.408,112.240,1016.504
387757934,-104.432,81.496,983.808
387766277,-111.264,72.712,944.768
387774627,-90.280,80.520,886.208
387782970,-81.984,32.208,872.056
387791312,-69.784,44.896,801.296
387799655,-51.728,29.768,758.840
387808006,-26.352,30.744,693.448
387816348,1.952,22.936,652.944
387824689,25.376,16.592,619.272
387833040,54.168,11.712,577.792
387841382,61.976,9.272,557.784
387849724,85.400,6.344,536.312
387858067,94.184,-4.392,530.944
387866418,103.456,-10.736,511.912
387874760,108.824,-5.856,493.856
387883101,121.512,-4.880,458.720
387891453,122.488,-6.832,442.616
387899795,122.976,-20.984,447.008
387908138,129.320,-21.472,449.936
387916481,126.392,-21.960,469.944
387924824,107.360,-24.400,514.352
387933175,83.448,-30.744,559.248
387941518,66.856,-47.336,598.288
387949861,46.360,-40.992,609.024
387958204,16.592,-36.112,642.208
387966554,-16.104,-25.376,686.616
387974896,-44.408,2.440,736.392
387983239,-47.824,2.440,808.616
387991582,-40.016,28.304,855.952
387999933,-56.120,18.056,940.864
388008275,-94.184,22.448,1026.752
388016616,-113.216,56.608,1096.536
388024967,-123.464,38.552,1220.488
388033310,-144.936,55.144,1323.944
388041650,-156.648,40.504,1459.608
388050001,-154.208,49.288,1523.536
388058344,-143.960,60.512,1586.488
388066686,-159.576,94.672,1633.336
388075035,-185.928,128.832,1685.064
388083377,-199.104,153.232,1726.544
388091719,-200.080,193.248,1758.752
388100070,-167.384,193.736,1783.152
388108412,-144.448,185.440,1773.392
388116755,-142.496,189.344,1758.752
388125097,-125.904,203.984,1703.608
388133448,-91.256,202.032,1608.448
388141791,-73.688,205.936,1504.992
388150133,-76.128,204.960,1417.640
388158481,-77.592,187.392,1339.072
388166822,-66.368,153.720,1276.120
388175172,-56.608,137.128,1201.944
388183514,-60.512,133.224,1131.184
388191858,-41.968,111.752,1038.464
388200202,-45.872,73.688,981.368
388208545,-63.928,72.712,915.976
388216896,-63.928,40.992,851.072
388225239,-62.952,12.688,782.752
388233581,-69.784,13.664,709.064
388241923,-65.880,-3.416,661.240
388250274,-37.088,-20.008,625.128
388258616,5.368,-20.008,583.160
388266959,43.920,-44.896,554.856
388275302,67.344,-42.456,525.576
388283653,69.784,-37.088,500.200
388291996,62.952,-38.552,477.752
388300339,55.632,-23.912,455.792
388308681,47.824,-18.544,449.448
388317032,61.488,-21.472,445.056
388325375,72.712,-14.640,456.280
388333717,81.984,-7.320,478.240
388342059,101.504,0.976,473.360
388350410,109.800,14.152,458.232
388358753,101.504,11.712,467.016
388367095,74.176,17.080,491.416
388375445,43.920,13.176,549.976
388383787,48.312,32.208,581.696
388392130,65.880,45.384,606.584
388400472,66.368,74.664,644.160
388408822,38.552,80.032,707.600
388417165,-16.104,90.768,818.376
388425507,-55.144,100.528,894.016
388433858,-66.856,53.192,1005.280
388442200,-87.352,75.640,1112.152
388450543,-128.344,71.248,1236.592
388458885,-163.968,81.496,1327.360
388467236,-175.680,103.456,1383.480
388475579,-167.872,100.040,1443.016
388483921,-168.360,93.208,1537.688
388492271,-159.088,124.928,1603.568
388500614,-137.616,138.104,1664.080
388508957,-141.520,159.088,1705.560
388517300,-152.256,168.360,1748.992
388525643,-144.448,182.512,1750.944
388533993,-136.640,174.216,1757.776
388542336,-122.976,180.560,1734.840
388550678,-95.648,179.584,1670.424
388559021,-73.200,172.752,1598.688
388567372,-74.176,177.632,1512.312
388575714,-72.224,180.072,1428.864
388584056,-61.488,165.432,1362.008
388592407,-58.560,145.912,1309.304
388600749,-49.776,152.256,1238.056
388609091,-40.016,128.344,1174.128
388617441,-28.792,119.560,1102.880
388625782,-20.496,93.696,1046.272
388634124,-28.792,92.720,991.128
388642474,-36.600,86.864,943.792
388650816,-25.864,55.632,894.016
388659158,-14.640,59.536,821.304
388667508,11.712,46.360,763.232
388675850,10.248,39.528,727.120
388684193,14.152,50.264,686.616
388692543,26.840,33.672,666.120
388700886,22.936,32.208,648.064
388709228,29.768,22.448,625.616
388717572,40.016,11.712,607.560
388725923,40.504,4.880,590.968
388734264,39.040,9.760,558.760
388742606,41.480,9.272,535.824
388750957,39.040,1.952,518.744
388759300,39.528,5.368,498.736
388767642,40.016,0.976,492.880
388775985,36.112,-3.416,480.192
388784328,25.864,-10.248,480.192
388792679,14.640,-14.640,482.632
388801023,2.440,-8.296,491.904
388809364,-17.080,-11.224,522.648
388817708,-32.208,-13.176,562.664
388826059,-47.336,-1.464,581.696
388834401,-70.272,8.296,624.152
388842744,-83.448,9.760,679.784
388851087,-100.040,23.424,736.392
388859437,-115.656,49.288,771.528
388867779,-131.272,56.120,839.360
388876122,-141.032,26.840,935.496
388884473,-164.944,59.048,1003.328
388892813,-179.584,56.120,1095.560
388901156,-200.080,57.584,1191.208
388909506,-188.368,65.392,1275.144
388917848,-193.736,82.960,1360.544
388926191,-176.168,95.160,1457.168
388934541,-164.456,115.656,1533.296
388942883,-148.840,142.496,1588.928
388951226,-122.976,162.504,1648.952
388959568,-106.872,166.408,1709.952
388967918,-91.256,188.368,1744.112
388976261,-72.712,191.296,1758.264
388984603,-70.272,194.712,1743.624
388992953,-72.224,198.616,1709.464
389001295,-74.176,195.688,1661.152
389009637,-79.056,195.688,1593.808
389017980,-83.936,195.688,1517.192
389026332,-89.792,185.440,1445.456
389034674,-94.672,166.408,1383.480
389043017,-98.576,141.520,1323.944
389051361,-102.968,126.392,1262.944
389059711,-105.408,103.456,1210.728
389068055,-97.600,94.184,1138.016
389076394,-89.792,90.768,1060.424
389084744,-77.104,55.144,1006.744
389093086,-80.032,68.320,933.056
389101430,-77.592,42.456,894.992
389109772,-65.880,50.264,831.552
389118122,-51.728,18.056,797.880
389126465,-37.576,25.864,740.296
389134807,-35.136,13.664,725.656
389143158,-8.784,20.984,663.192
389151501,4.880,25.376,622.200
389159844,29.280,18.056,585.600
389168186,43.920,20.496,551.928
389176535,43.920,7.320,542.656
389184877,43.432,15.128,517.280
389193219,50.752,3.416,502.640
389201569,45.384,-13.176,490.928
389209912,37.088,0.976,471.408
389218254,35.624,7.320,463.112
389226605,41.968,-0.488,481.656
