# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
12518639,-430.416,264.008,1438.624
12526981,-531.920,316.224,1519.144
12535324,-617.808,326.960,1638.704
12543668,-698.816,372.344,1808.528
12552011,-659.776,514.352,1920.280
12560362,-835.456,303.536,2015.440
12568704,-735.416,315.248,1986.648
12577047,-671.976,256.688,2009.096
12585390,-629.032,305.000,1880.264
12593734,-550.464,275.232,1834.392
12602076,-475.800,219.112,1710.928
12610427,-431.392,258.152,1552.816
12618771,-396.744,236.680,1420.568
12627114,-310.368,226.920,1304.424
12635457,-238.144,226.920,1214.144
12643799,-174.216,177.632,1129.232
12652141,-106.872,114.192,1040.904
12660484,-61.000,71.248,969.656
12668835,-29.280,9.272,890.112
12677177,3.904,-42.456,798.368
12685519,39.528,-84.424,719.312
12693861,73.688,-112.728,639.280
12702212,108.336,-140.544,557.784
12710554,133.224,-169.824,478.240
12718896,158.600,-203.496,406.016
12727238,200.080,-236.680,340.136
12735581,239.120,-253.272,285.480
12743931,272.792,-269.864,244.000
12752272,312.808,-284.016,214.720
12760615,349.896,-288.408,190.320
12768964,368.928,-302.560,184.464
12777306,383.080,-319.152,190.320
12785648,401.624,-330.864,203.496
12793991,404.064,-325.008,220.088
12802333,394.304,-312.808,235.704
12810685,375.760,-314.760,263.520
12819027,347.944,-321.104,312.320
12827369,307.440,-313.296,381.128
12835712,266.448,-298.656,433.832
12844055,223.992,-278.648,470.920
12852406,175.192,-256.200,522.160
12860749,121.024,-225.944,607.560
12869092,67.344,-175.192,705.160
12877435,-12.688,-87.840,793.976
12885778,-76.128,8.296,867.664
12894121,-158.112,94.184,937.936
12902464,-273.768,150.304,1064.816
12910808,-445.056,209.352,1271.728
12919158,-585.112,285.968,1483.032
12927500,-687.592,328.424,1660.176
12935842,-787.632,534.848,1816.336
12944184,-786.168,428.464,2125.728
12952527,-962.336,365.024,2140.856
12960877,-849.608,447.496,2155.496
12969219,-811.056,353.800,2183.312
12977562,-769.088,396.256,2076.928
12985905,-690.032,282.064,2037.400
12994247,-598.288,296.216,1893.440
13002598,-529.480,293.776,1795.840
13010940,-462.136,261.080,1727.520
13019283,-387.472,230.824,1603.568
13027626,-292.312,229.360,1453.752
13035968,-215.208,236.192,1319.064
13044319,-149.328,199.592,1199.016
13052662,-107.848,141.032,1070.672
13061005,-76.616,86.864,941.352
13069347,-51.240,38.552,805.200
13077690,-24.888,-11.224,671.488
13086032,13.176,-61.488,538.264
13094382,49.288,-115.656,428.952
13102724,80.520,-168.848,343.064
13111067,118.584,-219.112,290.360
13119410,160.552,-253.760,267.424
13127753,192.760,-271.328,255.712
13136104,219.112,-274.256,240.584
13144446,245.952,-276.696,227.896
13152789,256.688,-285.968,237.168
13161131,251.808,-311.344,272.304
13169474,246.928,-346.480,320.128
13177824,254.736,-359.656,344.040
13186164,264.008,-357.216,371.368
13194506,260.592,-356.728,406.016
13202856,256.200,-358.192,433.832
13211199,248.392,-351.360,448.960
13219539,236.680,-347.456,471.408
13227882,223.992,-330.376,491.416
13236232,200.080,-296.216,523.624
13244574,163.968,-256.200,573.400
13252917,128.344,-224.968,624.152
13261259,75.640,-180.072,688.568
13269608,19.520,-128.832,771.528
13277950,-38.064,-87.840,859.856
13286292,-90.768,-32.696,935.008
13294635,-138.104,36.112,1016.992
13302978,-214.720,52.704,1128.256
13311329,-292.800,102.968,1260.016
13319671,-349.896,108.824,1394.216
13328013,-414.312,159.088,1463.024
13336356,-482.144,382.592,1526.464
13344699,-421.632,540.704,1679.696
13353042,-748.104,-82.472,1809.992
13361394,-749.080,366.000,1706.536
13369737,-785.680,317.200,1774.856
13378081,-733.952,335.256,1797.792
13386423,-693.448,370.880,1801.696
13394766,-665.144,261.568,1867.576
13403109,-638.304,161.528,1828.536
13411458,-577.304,163.968,1729.472
13419801,-483.120,173.240,1603.080
13428144,-394.304,209.352,1476.200
13436486,-321.592,203.984,1377.624
13444828,-264.984,169.336,1270.264
13453179,-226.432,131.760,1159.000
13461521,-171.288,93.208,1055.056
13469862,-125.904,59.048,962.336
13478204,-85.888,25.376,874.008
13486555,-48.312,-13.664,781.776
13494896,-9.272,-62.952,698.816
13503239,23.912,-100.040,627.568
13511582,64.416,-127.856,569.008
13519924,102.968,-153.720,525.576
13528275,129.320,-174.216,503.128
13536617,154.208,-194.224,493.856
13544957,175.192,-209.352,486.048
13553308,197.640,-217.160,469.944
13561652,218.136,-228.384,453.840
13569993,233.264,-244.976,447.008
13578336,245.952,-264.496,460.672
13586679,265.960,-275.720,470.432
13595028,276.696,-272.792,486.048
13603371,276.208,-276.208,500.688
13611714,274.744,-277.672,514.840
13620056,261.568,-281.576,537.776
13628399,249.856,-272.304,552.416
13636743,241.560,-257.664,572.424
13645092,220.088,-240.096,597.800
13653435,192.760,-215.208,620.248
13661777,157.136,-185.928,655.872
13670120,114.680,-154.208,697.840
13678463,62.464,-110.288,747.616
13686813,-1.952,-74.176,813.008
13695156,-81.008,-39.528,897.920
13703497,-169.336,-7.808,1009.672
13711840,-262.056,30.256,1140.456
13720182,-363.560,133.224,1264.896
13728533,-438.712,101.992,1412.272
13736874,-506.056,344.040,1520.608
13745216,-498.736,241.560,1691.896
13753558,-662.216,40.016,1661.152
13761908,-693.448,339.160,1652.368
13770250,-644.648,231.800,1716.296
13778592,-631.960,305.976,1728.496
13786942,-581.696,208.864,1763.144
13795284,-548.024,166.408,1740.696
13803626,-501.664,186.904,1670.912
13811968,-428.464,138.592,1603.080
13820317,-370.880,121.512,1535.736
13828661,-321.104,124.928,1435.208
13837003,-266.936,96.624,1331.752
13845346,-203.496,75.152,1221.952
13853689,-155.184,62.952,1110.688
13862039,-104.920,41.480,1009.184
13870381,-53.680,3.416,923.784
13878725,-32.696,-22.936,843.752
13887068,-6.832,-49.776,760.792
13895411,20.984,-81.984,691.008
13903754,52.216,-111.752,644.160
13912097,79.544,-132.736,604.144
13920448,104.920,-155.672,569.984
13928790,135.176,-175.680,547.048
13937131,154.696,-194.224,533.384
13945472,170.312,-214.720,533.872
13953822,180.560,-234.728,539.728
13962164,185.440,-258.152,560.712
13970506,194.224,-273.280,579.256
13978850,196.664,-288.896,601.704
13987192,201.056,-301.096,598.776
13995543,209.352,-299.632,589.016
14003886,216.184,-286.944,578.768
14012228,213.256,-287.432,584.624
14020575,198.128,-284.992,589.992
14028916,186.416,-272.792,591.944
14037257,162.992,-256.688,596.824
14045607,132.736,-240.584,609.512
14053949,93.208,-217.648,644.648
14062292,62.464,-188.368,692.472
14070634,26.840,-153.232,740.296
14078985,-19.032,-125.904,787.144
14087328,-72.224,-90.768,853.512
14095670,-134.688,-63.928,923.296
14104012,-199.104,-30.256,1002.840
14112354,-268.888,4.392,1096.536
14120706,-333.304,53.192,1189.256
14129048,-405.040,115.656,1271.240
14137390,-470.432,192.760,1376.648
14145734,-493.368,496.784,1492.304
14154076,-617.320,45.384,1811.456
14162419,-784.704,83.936,1780.712
14170770,-797.392,244.488,1821.216
14179112,-748.104,235.216,1926.624
14187455,-679.296,307.928,1950.536
14195797,-610.000,195.200,1966.640
14204139,-545.096,182.024,1870.504
14212490,-477.752,171.776,1733.864
14220831,-392.840,182.512,1595.760
14229174,-320.128,194.712,1477.176
14237517,-257.664,162.016,1357.616
14245859,-207.888,133.224,1218.536
14254207,-147.864,95.160,1089.216
14262550,-74.664,54.168,974.048
14270891,-30.256,34.648,881.328
14279242,16.104,-1.952,793.000
14287583,62.952,-34.160,711.016
14295926,105.896,-66.856,645.136
14304268,142.008,-98.576,593.896
14312612,174.216,-120.536,553.392
14320962,207.888,-140.056,514.352
14329304,232.776,-160.552,480.192
14337647,261.080,-183.000,457.256
14345990,283.528,-204.472,440.176
14354332,311.344,-223.504,422.120
14362683,331.352,-240.096,414.312
14371025,350.872,-257.664,415.776
14379369,371.856,-271.328,428.464
14387712,375.272,-281.088,449.936
14396055,360.632,-293.288,473.360
14404398,350.872,-299.632,500.200
14412742,332.816,-305.976,528.504
14421085,315.248,-301.584,550.952
14429436,291.336,-290.360,582.672
14437779,267.912,-283.040,609.512
14446121,244.488,-276.208,626.592
14454464,210.816,-263.032,642.696
14462806,169.824,-248.880,670.512
14471156,130.296,-233.264,692.472
14479497,93.208,-205.448,704.672
14487839,61.488,-166.896,733.952
14496181,15.128,-112.728,785.192
14504531,-45.384,-80.032,862.784
14512873,-116.632,-54.656,957.456
14521214,-203.008,-24.400,1063.352
14529564,-270.840,10.248,1140.944
14537908,-343.064,50.752,1199.504
14546248,-424.560,87.352,1282.952
14554590,-483.120,189.832,1371.280
14562941,-553.392,152.256,1486.448
14571283,-535.336,547.048,1599.664
14579625,-711.504,-47.336,1850.008
14587968,-750.544,201.056,1797.304
14596311,-704.672,232.288,1847.080
14604656,-648.064,224.968,1904.176
14612999,-568.032,247.904,1908.568
14621350,-488.976,159.088,1865.136
14629693,-445.544,142.984,1756.312
14638036,-392.840,121.024,1620.160
14646379,-309.392,147.376,1490.352
14654722,-241.560,142.008,1362.984
14663065,-193.736,118.584,1231.224
14671407,-146.400,88.328,1098.488
14679758,-97.112,65.880,992.104
14688101,-47.824,33.184,916.464
14696443,-4.880,5.856,860.832
14704786,34.160,-27.328,810.568
14713128,66.368,-61.488,767.136
14721479,98.576,-88.816,727.608
14729821,124.440,-111.264,682.712
14738164,149.816,-136.640,633.424
14746505,182.024,-168.360,586.088
14754856,214.232,-197.152,543.144
14763199,238.632,-218.624,501.664
14771542,262.056,-239.120,470.432
14779884,292.800,-258.640,457.744
14788227,314.760,-273.280,463.112
14796576,332.816,-281.088,469.944
14804917,345.504,-290.360,475.312
14813259,345.504,-304.024,480.192
14821600,332.328,-312.808,486.536
14829949,321.104,-317.688,496.784
14838291,297.192,-326.472,511.912
14846634,269.864,-337.696,530.944
14854984,238.144,-332.816,551.440
14863326,202.520,-316.224,571.448
14871669,174.704,-295.240,582.184
14880012,143.960,-262.056,598.288
14888354,107.360,-226.432,620.736
14896698,66.856,-196.664,660.752
14905047,21.472,-170.312,708.576
14913389,-26.352,-135.176,760.792
14921732,-91.256,-96.136,842.288
14930075,-161.040,-60.024,932.080
14938418,-227.408,-22.936,1041.880
14946762,-298.168,16.592,1184.376
14955112,-362.584,71.248,1306.376
14963456,-409.432,116.144,1403.488
14971798,-444.080,199.104,1473.760
14980139,-468.480,300.120,1545.496
14988488,-425.536,309.392,1707.024
14996831,-672.464,-78.080,1707.024
15005173,-648.552,307.440,1643.096
15013522,-550.952,197.152,1704.584
15021865,-534.848,285.968,1719.224
15030208,-466.040,194.224,1750.456
15038549,-438.224,200.568,1740.208
15046891,-396.744,200.080,1659.688
15055242,-349.408,153.232,1588.440
15063584,-305.488,169.824,1485.472
15071927,-261.568,163.480,1383.968
15080269,-219.600,138.592,1281.976
15088612,-184.464,120.536,1180.960
15096963,-155.672,101.504,1098.488
15105305,-121.512,66.368,1037.000
15113648,-83.448,38.064,985.760
15121991,-43.920,5.856,926.712
15130334,-17.568,-28.304,876.448
15138677,11.712,-63.440,824.720
15147020,29.280,-91.256,771.528
15155370,55.144,-127.856,725.656
15163713,84.424,-157.624,682.712
15172055,102.968,-184.464,646.112
15180397,127.368,-210.816,610.488
15188740,152.744,-233.752,581.696
15197091,177.144,-250.344,558.760
15205433,204.960,-263.032,545.096
15213776,225.456,-271.328,543.144
15222117,235.216,-285.480,549.488
15230468,240.096,-307.440,567.056
15238810,244.488,-326.472,577.792
15247152,244.000,-329.888,570.960
15255493,242.536,-322.568,558.272
15263843,235.216,-325.496,549.976
15272185,221.552,-329.888,544.608
15280527,201.056,-323.544,547.048
15288871,183.000,-314.760,554.368
15297213,158.600,-299.144,581.696
15305564,125.904,-289.872,614.880
15313907,97.112,-260.592,653.432
15322249,63.440,-224.968,706.624
15330591,29.280,-192.272,762.744
15338934,-7.808,-159.088,811.056
15347285,-39.528,-130.296,868.640
15355625,-80.520,-105.408,929.152
15363968,-116.632,-77.592,969.656
15372311,-155.672,-42.456,1007.720
15380654,-214.720,-1.952,1065.304
15389004,-276.208,27.328,1138.016
15397346,-343.552,66.368,1228.784
15405689,-423.584,94.184,1331.264
15414032,-494.832,155.184,1450.336
15422375,-523.136,233.752,1578.680
15430726,-495.808,346.480,1753.872
15439069,-687.104,-50.264,1849.520
15447411,-646.112,202.032,1826.096
15455753,-586.088,165.432,1853.424
15464096,-498.736,305.000,1807.064
15472439,-427.000,207.400,1813.896
15480789,-412.360,173.728,1716.784
15489130,-374.784,151.768,1600.152
15497472,-306.952,167.872,1447.896
15505823,-237.656,169.824,1318.576
15514164,-177.144,125.416,1199.016
15522505,-134.688,86.864,1086.776
15530848,-94.672,49.288,986.736
15539196,-50.264,17.568,902.312
15547538,-5.856,-27.328,834.480
15555881,28.304,-61.976,770.064
15564231,63.928,-103.944,703.208
15572573,94.184,-138.104,647.088
15580916,125.416,-159.576,600.240
15589257,155.672,-178.120,561.200
15597607,182.024,-198.128,534.360
15605950,205.448,-219.112,514.840
15614292,229.360,-240.584,494.344
15622633,251.320,-255.712,471.896
15630983,272.304,-270.840,460.672
15639325,292.800,-291.824,467.016
15647669,309.880,-303.048,477.752
15656011,315.248,-305.000,488.976
15664354,316.712,-298.168,501.176
15672698,306.952,-289.872,531.432
15681049,292.800,-291.824,569.984
15689389,277.184,-283.040,600.240
15697733,255.224,-267.424,618.296
15706076,228.384,-258.152,634.888
15714419,199.592,-242.048,641.232
15722769,170.800,-213.256,642.696
