A_X [mg],A_Y [mg],A_Z [mg],G_X [dps],G_Y [dps],G_Z [dps]
-91.134,-90.707,1019.25,0.69125,0.0175,-0.035
-90.341,-88.572,1016.26,0.79625,0.02625,0
-89.67,-85.522,1012.48,0.76125,-0.04375,-0.0175
-87.23,-84.485,1013.58,0.55125,-0.0875,-0.0175
-87.718,-85.583,1016.14,0.56,-0.04375,-0.035
-86.742,-81.923,1013.64,0.72625,-0.06125,0.00875
-83.936,-77.104,1007.96,0.84,-0.06125,0
-86.864,-75.213,1008.21,0.70875,0.00875,-0.02625
-91.073,-77.836,1013.64,0.56875,-0.035,-0.00875
-90.158,-80.703,1018.09,0.58625,-0.07,-0.0175
-91.561,-82.167,1017.66,0.72625,0.035,-0.035
-90.768,-81.374,1017.24,0.74375,0.02625,-0.04375
-88.938,-84.424,1015.71,0.6475,0.04375,-0.02625
-89.121,-87.657,1018.21,0.6475,0.04375,0.00875
-87.962,-88.694,1015.47,0.70875,0.02625,-0.00875
-87.291,-85.522,1011.68,0.74375,0.0175,0.00875
-84.912,-85.4,1011.62,0.665,-0.0175,0.035
-87.169,-85.034,1010.95,0.63875,0,0.00875
-87.596,-81.679,1007.9,0.74375,-0.00875,-0.02625
-87.047,-79.483,1008.7,0.63875,-0.07875,0
-88.511,-80.337,1015.1,0.5075,-0.0525,-0.035
-91.683,-82.106,1019.68,0.6125,0.00875,-0.0175
-91.195,-80.947,1017.6,0.8225,-0.00875,0.04375
-89.548,-79.117,1013.27,0.88375,0.00875,-0.0175
-93.208,-82.228,1016.5,0.65625,0.06125,-0.04375
-90.036,-88.267,1020.9,0.5425,-0.02625,0.04375
-86.071,-88.084,1016.75,0.84875,-0.035,0
-86.376,-81.374,1004.85,1.05,0.0175,-0.04375
-85.827,-79.239,1003.69,0.665,0,-0.02625
-84.607,-86.315,1014.61,0.2275,-0.0875,0.02625
-86.437,-90.402,1020.29,0.49,-0.0175,0.00875
-88.877,-82.106,1011.44,1.1025,0.09625,0.035
-91.317,-74.542,1004.61,0.9275,0.04375,0.02625
-89.792,-78.995,1014.98,0.35875,-0.035,0.02625
-91.683,-87.413,1029.01,0.25375,-0.035,0.0175
-91.744,-85.827,1025.47,0.8225,0.04375,-0.035
-90.646,-77.531,1008.94,1.19,0.06125,-0.02625
-88.023,-74.664,1004.43,0.735,0,-0.04375
-88.084,-83.326,1014.13,0.2275,-0.0875,-0.0175
-85.156,-90.646,1023.4,0.4375,-0.0875,0
-85.095,-84.18,1012.05,1.0325,0.02625,0.02625
-85.339,-78.019,999.668,1.0675,0.11375,0.02625
-87.718,-81.008,1004.55,0.51625,-0.035,-0.00875
-88.206,-88.633,1017.97,0.2625,-0.11375,0.00875
-91.561,-89.426,1023.58,0.60375,-0.035,0
-91.866,-83.204,1017.42,1.015,0.07,-0.00875
-91.927,-78.995,1010.95,0.91,0,0.00875
-89.792,-81.069,1015.53,0.49875,-0.06125,0.04375
-88.206,-84.119,1020.65,0.44625,-0.0525,0.00875
-86.925,-82.96,1017.91,0.6825,-0.0175,-0.0175
-86.803,-78.141,1010.1,0.84,0.06125,-0.035
-86.071,-79.117,1007.66,0.7525,0.07,0
-87.718,-81.618,1009.92,0.595,0.00875,-0.0175
-87.779,-83.509,1012.54,0.63875,-0.02625,-0.0175
-90.341,-84.79,1014.61,0.7175,0.00875,-0.00875
-89.365,-83.631,1013.94,0.74375,-0.0175,-0.0175
-90.524,-86.376,1014.37,0.70875,-0.02625,-0.0175
-90.646,-86.071,1016.56,0.6475,-0.035,-0.02625
-90.28,-87.596,1020.29,0.6125,-0.02625,-0.02625
-88.938,-85.705,1019,0.65625,-0.00875,-0.00875
-88.267,-83.57,1014.8,0.7875,0,0.02625
-86.193,-80.398,1011.38,0.74375,0.0175,0.035
-85.827,-80.154,1011.93,0.67375,-0.00875,0
-85.949,-81.069,1012.97,0.6125,-0.0175,0.02625
-87.23,-80.642,1010.83,0.7525,0.02625,-0.0175
-88.267,-78.995,1008.94,0.805,0.02625,-0.02625
-91.012,-79.544,1012.11,0.67375,-0.0175,-0.035
-91.317,-83.692,1016.26,0.53375,-0.035,0
-91.622,-86.132,1018.7,0.63875,-0.06125,0.02625
-90.097,-83.692,1016.69,0.76125,0,-0.00875
-89.426,-83.448,1014.43,0.63875,-0.00875,0
-88.633,-85.095,1018.94,0.53375,-0.04375,-0.04375
-88.511,-87.291,1018.7,0.665,-0.00875,-0.035
-86.071,-83.57,1012.11,0.88375,0.035,-0.0525
-84.912,-78.995,1006.5,0.86625,0.00875,-0.00875
-87.108,-82.533,1009.98,0.595,-0.0175,0.0175
-87.718,-84.607,1015.89,0.51625,-0.07,0
-87.413,-83.082,1015.16,0.84,0.00875,-0.04375
-90.036,-77.958,1008.7,0.98875,0.04375,0
-91.988,-78.995,1010.1,0.6475,0.0525,-0.00875
-92.354,-84.729,1021.14,0.35875,-0.04375,0
-90.402,-87.23,1025.41,0.525,-0.04375,0.00875
-90.097,-84.119,1017.42,0.9275,0.0175,0.0175
-87.535,-78.812,1006.87,0.93625,0.0175,0.00875
-86.254,-81.801,1009.18,0.49,-0.07875,0.00875
-85.766,-87.169,1016.93,0.35875,-0.07,-0.02625
-85.583,-86.62,1017.66,0.6825,-0.02625,-0.0175
-84.668,-81.923,1008.09,0.98,0.035,-0.00875
-88.633,-79.605,1005.16,0.79625,0.0525,-0.035
-89.548,-83.204,1011.99,0.5425,-0.00875,0.0175
-90.585,-85.4,1019.31,0.56875,-0.07875,0.0175
-90.646,-83.448,1019.55,0.77,0.02625,0.00875
-92.232,-81.557,1016.99,0.7875,0.0175,-0.04375
-92.11,-81.801,1014.92,0.665,0,-0.0175
-89.609,-81.679,1015.65,0.5775,-0.06125,0.04375
-86.071,-81.191,1014.86,0.595,-0.07875,-0.00875
-85.888,-80.886,1013.39,0.65625,-0.02625,-0.00875
-86.071,-82.472,1012.05,0.70875,0.0175,0.0175
-85.095,-81.618,1009.67,0.77,-0.0175,-0.0175
-86.254,-80.154,1007.17,0.69125,0.00875,0
-88.999,-82.96,1011.99,0.56875,0.00875,-0.0175
-89.914,-87.108,1018.21,0.55125,0.00875,-0.0175
-90.402,-87.108,1017.91,0.7525,0.035,0.02625
