A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
149.328 	 891.576 	 107.36 	-3.85 	 4.13 	 42.35 	
127.368 	 751.52 	 109.312 	10.01 	 0.28 	 66.71 	
183 	 843.264 	 101.016 	21.28 	 -9.1 	 77.07 	
297.68 	 964.776 	 78.568 	18.55 	 -16.87 	 58.24 	
335.744 	 1040.42 	 70.272 	4.9 	 -21.14 	 14.21 	
353.8 	 1012.6 	 43.432 	-7.07 	 -23.66 	 -35.56 	
288.408 	 928.176 	 47.824 	-8.47 	 -23.66 	 -68.39 	
203.496 	 911.096 	 10.736 	-16.52 	 -19.18 	 -108.78 	
67.832 	 929.152 	 31.72 	-28.56 	 -13.93 	 -154.35 	
30.256 	 862.784 	 48.8 	-23.38 	 -14.49 	 -140.7 	
-29.768 	 1022.36 	 101.504 	6.51 	 -1.47 	 6.51 	
-79.544 	 972.584 	 51.24 	23.31 	 -3.57 	 76.72 	
135.664 	 986.736 	 30.256 	22.75 	 -2.38 	 89.46 	
250.832 	 971.608 	 32.696 	4.69 	 0.63 	 43.68 	
408.456 	 863.272 	 30.744 	-13.72 	 6.65 	 -31.08 	
258.64 	 885.72 	 57.096 	-22.19 	 17.92 	 -97.16 	
30.744 	 995.032 	 111.264 	-3.57 	 17.43 	 -64.75 	
-123.464 	 1162.42 	 68.808 	28.7 	 7.98 	 51.87 	
47.824 	 1184.86 	 -8.784 	44.03 	 4.34 	 122.22 	
192.76 	 1258.06 	 -107.36 	24.36 	 6.02 	 77 	
428.952 	 954.528 	 -148.84 	-0.28 	 9.1 	 -20.51 	
248.88 	 864.248 	 -115.656 	-21.35 	 26.04 	 -70.07 	
276.208 	 879.864 	 -156.16 	-38.85 	 30.45 	 -115.08 	
241.072 	 862.784 	 -146.4 	-53.2 	 39.41 	 -146.37 	
29.768 	 845.216 	 -113.704 	-65.1 	 58.45 	 -168 	
-502.64 	 889.624 	 4.88 	-71.54 	 69.3 	 -175.7 	
-536.312 	 924.76 	 93.696 	-61.39 	 59.71 	 -126.42 	
-802.76 	 892.552 	 188.368 	-42.84 	 51.31 	 -50.19 	
-660.752 	 881.816 	 198.616 	-16.52 	 30.03 	 12.6 	
-509.472 	 863.76 	 166.896 	6.16 	 12.74 	 62.72 	
-369.416 	 838.384 	 129.808 	24.64 	 -0.91 	 94.78 	
-177.632 	 875.472 	 85.888 	38.29 	 -7.77 	 116.9 	
-56.608 	 859.368 	 23.912 	45.29 	 -6.02 	 119.63 	
41.48 	 902.8 	 -7.808 	44.8 	 1.61 	 98.07 	
72.224 	 973.56 	 -36.6 	37.24 	 7.98 	 56.07 	
85.888 	 1005.77 	 -71.248 	27.86 	 12.6 	 12.25 	
83.936 	 1160.46 	 -103.456 	25.41 	 18.27 	 -4.76 	
-10.248 	 1290.27 	 -98.576 	17.5 	 25.06 	 3.08 	
-28.304 	 1231.22 	 -71.736 	3.85 	 33.39 	 11.48 	
-90.768 	 1073.6 	 -7.808 	-4.2 	 33.53 	 24.5 	
-86.864 	 820.328 	 42.944 	-7.63 	 29.68 	 37.1 	
24.4 	 880.84 	 45.872 	-7 	 20.72 	 45.43 	
36.112 	 921.832 	 67.344 	-5.53 	 12.88 	 37.38 	
81.496 	 978.44 	 71.248 	-2.17 	 10.15 	 18.2 	
35.624 	 1021.38 	 44.408 	3.71 	 11.13 	 0.63 	
17.08 	 957.944 	 20.008 	13.23 	 14 	 -1.05 	
29.768 	 975.024 	 27.328 	13.79 	 19.67 	 18.06 	
168.848 	 933.056 	 25.864 	12.81 	 24.43 	 43.12 	
199.104 	 891.576 	 55.144 	10.01 	 31.01 	 43.82 	
98.088 	 881.328 	 32.208 	-17.64 	 27.44 	 -50.54 	
193.736 	 899.872 	 81.496 	-40.25 	 11.48 	 -153.3 	
57.096 	 1374.7 	 239.608 	-35.07 	 18.76 	 -66.99 	
-481.656 	 1108.74 	 283.528 	-16.17 	 33.39 	 101.36 	
43.432 	 808.616 	 189.344 	17.99 	 36.54 	 96.53 	
375.76 	 986.736 	 72.712 	10.57 	 21.84 	 -31.36 	
166.408 	 864.248 	 142.984 	0.98 	 8.05 	 -113.47 	
-42.456 	 1797.79 	 -11.712 	5.25 	 12.11 	 -22.12 	
-257.176 	 1144.36 	 -133.712 	-4.2 	 9.8 	 81.48 	
267.912 	 943.304 	 -130.296 	-6.3 	 24.5 	 26.67 	
450.424 	 805.2 	 -66.368 	-20.79 	 40.6 	 -53.62 	
16.104 	 698.816 	 -28.792 	-23.73 	 22.54 	 -101.08 	
-310.368 	 1358.1 	 34.648 	-18.55 	 2.59 	 18.55 	
-250.832 	 702.232 	 31.72 	3.08 	 7.35 	 79.03 	
191.296 	 907.192 	 -35.624 	8.96 	 3.78 	 -14.07 	
234.24 	 913.536 	 -22.448 	-6.16 	 -5.74 	 -81.2 	
-44.896 	 1215.12 	 68.808 	-7.84 	 -17.78 	 -20.16 	
-164.456 	 829.112 	 65.392 	6.58 	 -16.52 	 77.42 	
-127.368 	 927.2 	 -0.976 	23.87 	 -18.9 	 68.11 	
196.664 	 927.688 	 -123.952 	19.39 	 -31.29 	 7.77 	
94.672 	 1049.2 	 -97.112 	-1.19 	 -44.03 	 -20.23 	
56.12 	 1076.04 	 -46.36 	-16.17 	 -58.31 	 5.39 	
3.416 	 1045.78 	 21.96 	-15.4 	 -76.79 	 17.01 	
-30.744 	 1367.38 	 20.984 	-6.16 	 -105.35 	 15.05 	
-53.68 	 1219.51 	 36.112 	-6.16 	 -129.36 	 9.45 	
52.704 	 924.272 	 29.768 	-6.79 	 -144.62 	 14 	
161.04 	 779.824 	 24.4 	-1.33 	 -147 	 29.61 	
218.624 	 785.68 	 24.888 	2.87 	 -138.95 	 30.73 	
359.168 	 911.096 	 24.4 	5.74 	 -124.18 	 19.88 	
286.944 	 1003.33 	 35.624 	4.41 	 -98.35 	 5.74 	
193.736 	 975.512 	 47.824 	4.83 	 -78.19 	 -13.58 	
162.504 	 950.624 	 47.824 	9.38 	 -62.3 	 -21.28 	
121.512 	 912.072 	 21.96 	17.57 	 -50.61 	 -15.47 	
179.584 	 937.448 	 -13.664 	24.85 	 -38.99 	 -2.52 	
178.608 	 935.008 	 -34.16 	26.6 	 -27.86 	 8.61 	
203.008 	 944.768 	 -58.56 	26.74 	 -21.49 	 17.57 	
163.968 	 937.936 	 -47.824 	26.46 	 -22.19 	 22.4 	
234.24 	 931.592 	 -45.872 	25.13 	 -25.62 	 8.05 	
236.192 	 932.08 	 -78.08 	20.02 	 -35.14 	 -56.56 	
244 	 885.232 	 -124.928 	16.03 	 -39.83 	 -123.06 	
1.952 	 764.208 	 -140.056 	18.48 	 -38.5 	 -162.61 	
-55.632 	 1199.5 	 -218.624 	43.47 	 -31.29 	 -57.33 	
-269.864 	 1148.26 	 -307.928 	68.67 	 -14.7 	 100.87 	
-28.304 	 1284.9 	 -352.336 	64.89 	 -7.14 	 132.3 	
135.176 	 915.976 	 -385.52 	26.04 	 -8.61 	 -3.99 	
130.784 	 959.896 	 -393.328 	1.05 	 -11.62 	 -84.56 	
8.296 	 844.24 	 -454.328 	3.36 	 -11.06 	 -44.1 	
-205.448 	 1011.62 	 -441.152 	23.17 	 3.43 	 71.05 	
-222.04 	 1074.58 	 -392.352 	1.61 	 4.27 	 37.17 	
244 	 812.52 	 -438.224 	-28.14 	 -3.99 	 -83.02 	
-71.248 	 683.2 	 -400.16 	-41.16 	 -12.04 	 -115.29 	
-360.632 	 1011.14 	 -348.432 	-7.35 	 7.07 	 20.58 	
-412.848 	 881.816 	 -272.304 	6.02 	 13.44 	 73.78 	
35.624 	 805.688 	 -294.752 	-4.06 	 1.12 	 -5.81 	
79.544 	 841.8 	 -364.536 	-15.89 	 -10.64 	 -67.76 	
-101.504 	 921.832 	 -450.424 	-13.51 	 -6.65 	 -27.72 	
-349.896 	 934.032 	 -401.136 	-9.59 	 1.33 	 22.68 	
-148.84 	 973.072 	 -369.416 	-16.45 	 7.63 	 31.08 	
-78.568 	 877.912 	 -370.392 	-19.67 	 8.96 	 21.07 	
-73.688 	 996.496 	 -381.616 	-13.44 	 14.35 	 10.08 	
-69.784 	 1172.18 	 -397.72 	-11.62 	 18.41 	 8.68 	
-45.872 	 1232.2 	 -362.096 	-16.45 	 19.39 	 15.96 	
61.976 	 1214.63 	 -268.888 	-27.51 	 25.41 	 14.91 	
20.984 	 943.304 	 -135.664 	-36.82 	 35.91 	 17.22 	
-45.872 	 794.952 	 -29.28 	-29.4 	 38.29 	 31.43 	
0 	 866.688 	 15.128 	-20.93 	 31.5 	 34.44 	
89.792 	 933.544 	 9.272 	-17.85 	 26.25 	 25.76 	
26.352 	 1005.77 	 20.008 	-15.33 	 26.11 	 11.9 	
-44.408 	 913.536 	 35.624 	-8.61 	 23.73 	 -9.66 	
-26.84 	 924.76 	 27.816 	0.77 	 21.28 	 -14.56 	
9.272 	 955.016 	 8.296 	8.54 	 24.22 	 2.66 	
86.864 	 956.968 	 -5.368 	11.06 	 29.96 	 18.13 	
142.984 	 968.68 	 -1.952 	11.2 	 38.29 	 26.88 	
155.184 	 944.28 	 4.392 	13.79 	 43.68 	 26.81 	
190.808 	 894.504 	 7.808 	18.55 	 45.43 	 24.36 	
223.504 	 894.504 	 -27.328 	23.94 	 46.27 	 25.06 	
268.4 	 900.848 	 -90.28 	29.54 	 47.67 	 20.79 	
330.864 	 915.976 	 -145.424 	34.37 	 56.14 	 27.79 	
404.552 	 1131.18 	 -230.824 	33.81 	 67.97 	 32.62 	
506.544 	 1300.03 	 -291.336 	23.45 	 86.24 	 16.66 	
366 	 1117.03 	 -300.608 	4.83 	 108.78 	 -21.28 	
221.552 	 958.92 	 -270.352 	-2.03 	 107.45 	 -63 	
144.936 	 792.024 	 -268.4 	-5.95 	 94.57 	 -97.3 	
178.608 	 780.8 	 -273.768 	-13.02 	 85.26 	 -120.26 	
120.048 	 783.728 	 -291.336 	-20.86 	 86.8 	 -118.93 	
-15.616 	 972.584 	 -300.608 	-16.45 	 96.67 	 -38.92 	
-203.008 	 1051.15 	 -295.24 	-3.08 	 104.02 	 41.93 	
-72.712 	 1067.26 	 -239.608 	11.13 	 107.8 	 84.56 	
0.976 	 1052.62 	 -197.64 	15.19 	 108.71 	 61.46 	
141.52 	 925.736 	 -162.504 	9.03 	 101.22 	 -16.94 	
248.392 	 982.832 	 -155.184 	3.99 	 94.92 	 -65.38 	
203.008 	 894.992 	 -170.312 	-4.9 	 92.82 	 -102.83 	
301.096 	 936.472 	 -194.712 	-8.19 	 102.83 	 -85.19 	
-111.752 	 1012.6 	 -183 	3.78 	 120.89 	 -1.4 	
-122.976 	 1077.99 	 -190.32 	28.49 	 126.35 	 68.46 	
-44.408 	 999.912 	 -243.024 	49.21 	 123.06 	 103.18 	
154.208 	 1045.78 	 -301.584 	49.84 	 113.82 	 74.34 	
217.648 	 922.808 	 -318.664 	27.37 	 100.8 	 -16.8 	
272.304 	 929.64 	 -293.288 	2.73 	 83.86 	 -82.32 	
143.472 	 867.176 	 -249.856 	-17.64 	 70.84 	 -136.71 	
156.648 	 822.28 	 -254.248 	-31.36 	 70.42 	 -173.74 	
-94.184 	 907.192 	 -293.776 	-39.9 	 88.9 	 -178.43 	
-505.08 	 1045.3 	 -223.992 	-38.08 	 96.67 	 -127.26 	
-564.616 	 1154.12 	 -179.096 	-30.38 	 86.59 	 -44.03 	
-594.872 	 1081.9 	 -155.672 	-23.31 	 68.67 	 36.82 	
-340.136 	 942.816 	 -157.624 	-14 	 54.95 	 83.16 	
-210.328 	 949.16 	 -141.52 	-3.85 	 49.91 	 110.32 	
-113.216 	 845.704 	 -142.984 	6.09 	 51.94 	 119.07 	
-11.224 	 1022.36 	 -107.848 	13.44 	 50.82 	 99.96 	
75.152 	 1008.21 	 -83.936 	11.76 	 48.58 	 67.06 	
137.616 	 947.208 	 -52.704 	5.25 	 46.62 	 42.56 	
157.136 	 981.368 	 -21.472 	-5.46 	 45.71 	 21 	
138.592 	 919.392 	 38.552 	-14 	 44.31 	 -0.84 	
133.712 	 905.24 	 87.352 	-14.56 	 50.61 	 -8.33 	
0.488 	 961.848 	 122.488 	-6.65 	 57.68 	 -7.07 	
-13.176 	 1044.32 	 136.152 	1.12 	 60.69 	 -1.4 	
40.504 	 1084.82 	 111.264 	6.23 	 62.86 	 5.18 	
-3.416 	 980.392 	 110.288 	12.04 	 62.58 	 11.27 	
69.296 	 946.232 	 112.728 	15.19 	 58.45 	 14.28 	
147.376 	 920.856 	 100.04 	14.49 	 55.02 	 10.92 	
180.072 	 899.872 	 101.016 	14.07 	 51.45 	 1.96 	
187.88 	 931.104 	 82.96 	16.87 	 47.39 	 -7.14 	
124.928 	 1036.51 	 60.024 	22.47 	 42.28 	 -0.14 	
61 	 1015.04 	 21.472 	29.96 	 35.56 	 24.85 	
165.432 	 1011.14 	 -19.032 	36.54 	 27.79 	 49.49 	
247.904 	 949.16 	 -43.432 	37.45 	 22.26 	 50.82 	
345.504 	 896.944 	 -82.472 	28 	 18.2 	 16.24 	
414.8 	 879.376 	 -95.16 	16.66 	 14.77 	 -33.32 	
354.288 	 846.68 	 -65.392 	6.02 	 13.37 	 -78.4 	
240.584 	 809.592 	 -58.56 	0.14 	 10.43 	 -115.15 	
50.264 	 923.296 	 -33.672 	13.23 	 5.18 	 -94.71 	
-146.888 	 1125.33 	 -64.416 	31.22 	 10.08 	 -5.39 	
-10.248 	 1054.08 	 -119.072 	45.92 	 14.07 	 48.09 	
129.32 	 1176.57 	 -163.48 	47.25 	 17.85 	 68.32 	
256.2 	 956.48 	 -223.016 	34.58 	 24.71 	 52.15 	
303.048 	 994.056 	 -227.408 	21.56 	 27.86 	 12.18 	
268.888 	 968.192 	 -240.096 	11.27 	 27.16 	 -45.22 	
134.2 	 878.4 	 -264.496 	7.63 	 17.99 	 -96.46 	
92.72 	 844.728 	 -365.024 	9.1 	 21.98 	 -78.12 	
-251.32 	 976 	 -371.368 	29.68 	 29.54 	 18.13 	
-77.592 	 990.152 	 -401.624 	44.1 	 31.5 	 65.31 	
-3.416 	 1020.9 	 -383.08 	38.78 	 34.72 	 66.5 	
30.744 	 1010.16 	 -386.984 	18.34 	 29.26 	 22.4 	
95.648 	 893.04 	 -350.384 	-5.95 	 11.41 	 -35.28 	
86.864 	 816.424 	 -314.76 	-25.27 	 -5.81 	 -78.33 	
141.52 	 793.976 	 -305.488 	-31.43 	 -19.11 	 -117.32 	
50.264 	 835.944 	 -316.224 	-32.06 	 -17.85 	 -136.43 	
-179.584 	 939.888 	 -375.76 	-21 	 -6.3 	 -70.21 	
-359.656 	 989.664 	 -352.824 	-4.48 	 2.17 	 15.19 	
-172.752 	 970.632 	 -375.76 	3.15 	 7.91 	 55.93 	
-172.752 	 954.04 	 -379.664 	1.19 	 12.11 	 74.06 	
-60.512 	 938.424 	 -364.536 	-5.81 	 9.94 	 75.46 	
68.808 	 983.808 	 -340.136 	-13.93 	 7.14 	 67.69 	
91.256 	 980.88 	 -314.76 	-23.8 	 5.74 	 49.28 	
144.936 	 1096.05 	 -299.144 	-30.1 	 2.38 	 24.29 	
226.432 	 1162.42 	 -263.032 	-31.29 	 1.4 	 13.09 	
224.968 	 1089.7 	 -176.656 	-29.82 	 4.2 	 18.48 	
151.28 	 934.032 	 -77.104 	-26.95 	 5.39 	 28.28 	
101.016 	 826.184 	 -22.448 	-23.38 	 3.08 	 28.49 	
111.752 	 791.048 	 15.616 	-17.08 	 -4.9 	 24.29 	
223.504 	 907.192 	 29.28 	-16.03 	 -10.64 	 21.84 	
235.216 	 1005.28 	 70.272 	-20.51 	 -12.32 	 11.76 	
223.992 	 1029.68 	 116.144 	-20.44 	 -10.99 	 -1.47 	
146.4 	 877.424 	 122.488 	-12.88 	 -7.56 	 -9.87 	
126.392 	 875.472 	 79.056 	4.83 	 -8.61 	 -6.65 	
180.072 	 904.752 	 13.176 	19.39 	 -6.02 	 11.9 	
254.736 	 921.832 	 -20.008 	26.6 	 -1.47 	 33.32 	
326.472 	 955.504 	 -51.728 	28.84 	 5.32 	 52.15 	
324.52 	 971.12 	 -44.408 	26.67 	 10.01 	 51.03 	
368.928 	 936.472 	 -47.824 	18.62 	 10.99 	 23.66 	
395.768 	 832.04 	 -73.2 	12.11 	 9.31 	 -17.99 	
375.76 	 878.4 	 -64.416 	8.47 	 11.2 	 -58.1 	
401.136 	 853.512 	 -80.032 	0.77 	 11.27 	 -114.24 	
326.96 	 870.104 	 -84.424 	-2.1 	 17.71 	 -145.18 	
120.536 	 834.968 	 -71.248 	14.63 	 23.1 	 -101.5 	
-220.576 	 1176.57 	 -80.032 	40.39 	 21.7 	 7.14 	
34.648 	 1101.42 	 -149.328 	53.06 	 14.84 	 68.74 	
67.832 	 1101.9 	 -205.936 	54.04 	 10.5 	 91.98 	
196.176 	 1118.5 	 -295.728 	43.96 	 6.09 	 75.95 	
203.008 	 965.752 	 -318.664 	25.55 	 1.05 	 18.62 	
292.8 	 820.328 	 -330.864 	12.39 	 -0.98 	 -31.71 	
210.816 	 801.296 	 -382.104 	2.1 	 -3.15 	 -74.9 	
187.392 	 890.112 	 -394.792 	-4.9 	 -5.39 	 -113.4 	
-53.192 	 931.592 	 -328.424 	-18.27 	 -5.11 	 -144.2 	
-270.84 	 963.8 	 -294.752 	-27.79 	 -12.32 	 -151.48 	
-346.968 	 1015.04 	 -247.904 	-25.48 	 -13.16 	 -86.73 	
-467.016 	 942.816 	 -230.824 	-16.66 	 -7.98 	 -15.96 	
-265.472 	 946.72 	 -256.2 	-3.29 	 -3.36 	 25.9 	
-151.768 	 974.536 	 -303.536 	3.99 	 8.47 	 63.28 	
-162.016 	 940.864 	 -333.304 	6.65 	 17.08 	 95.34 	
-12.688 	 941.352 	 -353.8 	4.48 	 17.99 	 117.04 	
86.864 	 932.568 	 -347.456 	-2.94 	 18.76 	 120.68 	
186.904 	 876.936 	 -326.472 	-14 	 19.53 	 105.98 	
244.976 	 885.232 	 -300.608 	-24.08 	 15.82 	 78.75 	
319.152 	 874.008 	 -266.936 	-33.18 	 11.13 	 51.52 	
351.848 	 895.48 	 -235.216 	-39.41 	 8.82 	 26.18 	
318.176 	 887.184 	 -187.88 	-41.72 	 7.91 	 0.21 	
314.272 	 997.472 	 -165.432 	-38.85 	 5.25 	 -20.65 	
260.592 	 971.608 	 -132.736 	-29.75 	 2.52 	 -14.56 	
377.712 	 1181.45 	 -90.768 	-24.29 	 -0.84 	 -4.76 	
203.008 	 931.104 	 -21.472 	-21.84 	 -2.87 	 -0.98 	
238.144 	 888.16 	 36.112 	-18.27 	 -6.58 	 3.08 	
124.44 	 714.432 	 76.616 	-14.7 	 -8.12 	 11.97 	
260.592 	 893.04 	 90.768 	-8.68 	 -13.58 	 19.74 	
269.376 	 962.336 	 113.704 	-7.49 	 -9.59 	 21.35 	
279.136 	 1033.1 	 126.88 	-5.74 	 -1.82 	 22.4 	
208.864 	 1014.06 	 111.752 	-0.21 	 2.94 	 21.56 	
233.752 	 930.128 	 58.56 	7.21 	 7.07 	 18.2 	
341.6 	 933.544 	 3.904 	10.01 	 15.12 	 10.99 	
380.152 	 904.752 	 -1.952 	5.25 	 30.17 	 -2.87 	
384.544 	 935.008 	 37.088 	0.77 	 42.21 	 -22.68 	
323.544 	 975.512 	 77.104 	-14.77 	 47.18 	 -69.58 	
361.12 	 926.712 	 97.112 	-31.43 	 43.89 	 -114.87 	
180.072 	 713.456 	 155.184 	-30.73 	 40.18 	 -123.41 	
124.928 	 869.128 	 186.904 	-0.14 	 32.41 	 -55.86 	
-53.68 	 963.312 	 143.472 	29.96 	 26.46 	 38.57 	
246.928 	 949.648 	 83.448 	46.62 	 16.31 	 95.9 	
210.816 	 1058.47 	 81.008 	40.32 	 15.47 	 101.92 	
399.672 	 1086.29 	 27.816 	7.91 	 16.1 	 29.68 	
525.576 	 864.248 	 53.192 	-16.73 	 24.5 	 -54.04 	
323.544 	 985.272 	 73.2 	-32.34 	 40.95 	 -107.1 	
261.08 	 938.424 	 34.648 	-46.27 	 49.56 	 -145.81 	
-42.944 	 1099.95 	 91.256 	-64.68 	 58.45 	 -167.02 	
-255.712 	 1020.41 	 141.032 	-71.33 	 52.85 	 -137.34 	
-360.632 	 866.2 	 202.52 	-53.97 	 42.98 	 -80.78 	
-472.872 	 812.52 	 247.416 	-24.01 	 33.25 	 -31.08 	
-337.208 	 914.512 	 200.568 	2.38 	 27.09 	 7.56 	
-392.352 	 986.736 	 155.184 	16.87 	 23.52 	 34.86 	
-424.072 	 1023.34 	 123.952 	28.21 	 14.07 	 57.68 	
-339.16 	 983.808 	 125.416 	37.31 	 1.47 	 91 	
-201.544 	 898.408 	 103.944 	46.55 	 -9.94 	 131.67 	
-23.912 	 929.64 	 54.656 	48.58 	 -18.55 	 144.62 	
12.2 	 932.08 	 18.544 	38.57 	 -30.1 	 118.79 	
64.416 	 928.664 	 -14.152 	19.53 	 -51.1 	 64.47 	
139.568 	 902.8 	 -87.352 	1.05 	 -77.35 	 13.86 	
197.64 	 974.536 	 -107.848 	-10.29 	 -98.56 	 -17.85 	
266.448 	 969.168 	 -106.872 	-14.91 	 -108.08 	 -20.93 	
293.776 	 1041.88 	 -124.44 	-17.08 	 -103.32 	 1.82 	
295.728 	 970.144 	 -107.36 	-18.41 	 -86.66 	 13.44 	
303.048 	 979.416 	 -104.432 	-18.13 	 -66.92 	 14.07 	
248.392 	 949.16 	 -73.2 	-17.85 	 -50.47 	 11.55 	
219.6 	 945.744 	 -46.36 	-19.95 	 -41.44 	 5.81 	
133.224 	 954.528 	 -37.088 	-17.57 	 -40.6 	 2.45 	
266.448 	 1005.77 	 -41.48 	-9.45 	 -41.51 	 10.22 	
409.92 	 1141.92 	 -22.448 	-6.3 	 -33.88 	 17.64 	
270.84 	 1054.57 	 17.08 	-7 	 -25.27 	 15.89 	
261.568 	 880.84 	 45.872 	-6.51 	 -15.4 	 18.2 	
242.048 	 735.904 	 73.688 	-2.66 	 -4.41 	 25.2 	
343.552 	 836.92 	 96.136 	4.13 	 5.11 	 25.83 	
413.336 	 926.224 	 126.88 	8.26 	 24.57 	 22.54 	
402.6 	 985.76 	 167.872 	10.92 	 44.03 	 9.38 	
331.84 	 916.464 	 165.92 	22.19 	 64.12 	 -2.17 	
324.032 	 819.84 	 86.376 	45.71 	 82.46 	 -3.08 	
341.112 	 865.224 	 0.976 	70.84 	 98.49 	 7.7 	
338.184 	 894.504 	 -54.168 	81.9 	 114.52 	 22.05 	
272.792 	 984.784 	 -73.2 	74.9 	 115.43 	 25.69 	
331.84 	 1042.86 	 -57.584 	50.61 	 105.07 	 8.33 	
203.496 	 938.912 	 -6.344 	20.72 	 83.02 	 -41.51 	
327.936 	 916.464 	 30.744 	0.63 	 58.03 	 -95.76 	
208.864 	 904.264 	 46.848 	-15.75 	 40.67 	 -143.5 	
139.08 	 915 	 59.048 	-27.23 	 31.36 	 -172.27 	
102.48 	 885.232 	 72.712 	-22.4 	 29.05 	 -131.74 	
-238.632 	 1074.09 	 117.12 	8.12 	 46.06 	 9.87 	
-99.552 	 1032.12 	 62.952 	29.19 	 39.34 	 86.73 	
58.072 	 1030.66 	 26.352 	34.44 	 37.66 	 113.19 	
121.024 	 1051.15 	 3.904 	23.8 	 35.35 	 89.53 	
290.848 	 1081.41 	 -9.76 	-0.14 	 29.05 	 27.58 	
328.424 	 1218.05 	 -7.808 	-19.6 	 19.67 	 -39.76 	
142.496 	 975.024 	 9.76 	-30.8 	 7.63 	 -103.53 	
132.248 	 888.648 	 -0.488 	-20.44 	 -4.55 	 -99.61 	
-208.864 	 1042.86 	 -25.864 	3.5 	 -4.97 	 43.26 	
49.776 	 943.792 	 -99.552 	17.15 	 -9.03 	 115.5 	
201.056 	 968.68 	 -114.68 	17.5 	 -1.68 	 119.77 	
329.4 	 1002.35 	 -126.392 	8.54 	 11.2 	 60.97 	
304.512 	 952.088 	 -81.984 	-10.15 	 21.21 	 -28.91 	
202.032 	 944.768 	 -24.888 	-31.01 	 18.55 	 -88.48 	
88.816 	 833.992 	 21.472 	-44.52 	 2.03 	 -142.87 	
35.624 	 857.904 	 60.512 	-50.68 	 -9.31 	 -185.29 	
-271.816 	 805.688 	 104.432 	-42.21 	 -18.27 	 -186.97 	
-423.096 	 1007.72 	 139.08 	-18.2 	 -27.86 	 -109.9 	
-494.344 	 1012.6 	 114.68 	6.72 	 -41.58 	 -42.42 	
-368.44 	 1008.21 	 90.28 	22.12 	 -51.94 	 13.58 	
-351.848 	 969.656 	 64.904 	29.96 	 -62.23 	 47.88 	
-288.408 	 951.112 	 53.192 	34.37 	 -76.79 	 70.63 	
-245.952 	 928.664 	 37.576 	32.97 	 -95.13 	 88.97 	
-180.56 	 889.624 	 12.2 	27.72 	 -118.86 	 94.36 	
-68.808 	 926.224 	 -29.768 	20.37 	 -144.97 	 87.01 	
66.368 	 914.024 	 -98.088 	12.32 	 -162.75 	 74.48 	
124.44 	 936.96 	 -142.008 	9.87 	 -175.49 	 63.7 	
290.36 	 1078.97 	 -175.192 	9.52 	 -179.41 	 52.22 	
424.072 	 1305.4 	 -230.336 	8.61 	 -170.24 	 37.59 	
394.304 	 1071.65 	 -205.936 	5.11 	 -145.18 	 25.13 	
393.816 	 938.912 	 -164.456 	1.47 	 -116.06 	 14.7 	
332.816 	 808.128 	 -130.296 	-0.14 	 -86.17 	 10.22 	
276.208 	 761.28 	 -95.648 	0.84 	 -64.47 	 9.87 	
299.144 	 929.64 	 -72.224 	1.26 	 -51.66 	 6.37 	
383.568 	 1104.83 	 -40.992 	-9.73 	 -41.09 	 -2.94 	
287.432 	 1078.48 	 3.416 	-22.05 	 -32.9 	 -17.5 	
161.528 	 977.952 	 37.576 	-21.28 	 -33.74 	 -31.64 	
143.472 	 868.64 	 23.424 	-6.51 	 -35.21 	 -29.75 	
132.248 	 891.576 	 -26.84 	10.36 	 -31.5 	 -20.02 	
164.944 	 935.984 	 -61.488 	22.75 	 -23.94 	 -10.29 	
161.528 	 933.544 	 -87.84 	34.37 	 -13.44 	 16.17 	
206.424 	 955.992 	 -162.992 	47.25 	 -7.42 	 61.39 	
313.784 	 1004.79 	 -212.768 	49.7 	 -7.42 	 83.23 	
409.432 	 930.616 	 -248.392 	34.09 	 -4.13 	 58.94 	
447.496 	 881.816 	 -264.008 	9.31 	 -8.61 	 6.09 	
389.424 	 924.76 	 -245.952 	-18.41 	 -16.52 	 -48.37 	
347.456 	 909.144 	 -240.584 	-45.64 	 -26.81 	 -118.37 	
265.472 	 855.952 	 -141.032 	-60.48 	 -26.04 	 -163.03 	
-17.08 	 854.488 	 -51.728 	-29.96 	 -12.67 	 -81.55 	
-199.104 	 993.08 	 -66.368 	26.04 	 -4.48 	 28.35 	
127.368 	 1134.6 	 -151.28 	52.99 	 1.68 	 92.05 	
103.456 	 1142.41 	 -222.04 	51.24 	 2.45 	 92.19 	
290.848 	 1187.3 	 -328.424 	20.02 	 -3.08 	 17.78 	
153.232 	 1010.65 	 -304.024 	-20.16 	 -19.39 	 -52.78 	
87.84 	 575.352 	 -234.728 	-27.44 	 -30.17 	 -63.28 	
-133.712 	 954.04 	 -257.176 	15.33 	 -18.62 	 25.69 	
40.504 	 1077.5 	 -323.544 	39.97 	 -14.91 	 84.98 	
108.824 	 1165.83 	 -353.312 	25.69 	 0.49 	 99.82 	
141.032 	 1104.34 	 -310.368 	-4.27 	 4.9 	 63.84 	
175.68 	 915.976 	 -252.296 	-34.72 	 -4.69 	 -8.75 	
186.904 	 784.216 	 -214.232 	-47.74 	 -15.12 	 -61.53 	
148.84 	 895.968 	 -254.736 	-55.72 	 -28.49 	 -112 	
