A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-231.312 	 940.864 	 -207.4 	-0.91 	 -13.02 	 -2.17 	
-246.928 	 922.808 	 -196.664 	0 	 -15.4 	 -3.08 	
-276.208 	 946.232 	 -192.76 	2.03 	 -17.92 	 -1.26 	
-292.312 	 949.648 	 -191.784 	2.03 	 -22.4 	 -1.75 	
-318.176 	 928.176 	 -184.952 	3.22 	 -23.94 	 -1.19 	
-346.48 	 947.208 	 -167.872 	3.08 	 -24.57 	 -2.31 	
-358.68 	 944.28 	 -162.504 	1.82 	 -22.05 	 -1.19 	
-353.8 	 902.312 	 -162.992 	3.92 	 -19.6 	 2.8 	
-331.84 	 924.272 	 -165.92 	5.18 	 -16.59 	 5.67 	
-353.312 	 892.552 	 -154.696 	5.39 	 -14.7 	 5.53 	
-363.56 	 902.312 	 -154.208 	5.32 	 -14.21 	 2.8 	
-374.784 	 905.24 	 -165.432 	4.97 	 -13.3 	 1.26 	
-408.944 	 900.848 	 -146.4 	5.18 	 -12.04 	 1.4 	
-385.52 	 915.976 	 -156.648 	4.06 	 -11.9 	 0.91 	
-370.88 	 913.048 	 -162.016 	2.45 	 -9.38 	 0.63 	
-357.704 	 930.616 	 -164.944 	1.4 	 -7.28 	 0.14 	
-337.696 	 938.424 	 -160.552 	-0.77 	 -4.27 	 -1.05 	
-338.672 	 930.616 	 -153.232 	-2.17 	 -1.54 	 -1.68 	
-336.232 	 936.472 	 -150.304 	-3.64 	 0.49 	 -1.12 	
-347.456 	 929.64 	 -142.008 	-4.06 	 0.98 	 -1.05 	
-345.992 	 920.856 	 -134.688 	-3.43 	 1.33 	 -1.05 	
-331.84 	 925.248 	 -130.296 	-3.57 	 1.19 	 -1.61 	
-355.264 	 923.784 	 -128.344 	-2.87 	 0.7 	 -2.45 	
-353.312 	 918.904 	 -125.904 	-2.45 	 0.56 	 -2.59 	
-380.152 	 918.416 	 -123.464 	-0.91 	 -0.49 	 -2.52 	
-370.88 	 928.664 	 -126.88 	0.63 	 -2.31 	 -2.73 	
-355.752 	 933.056 	 -145.912 	1.33 	 -2.73 	 -0.84 	
-354.288 	 939.888 	 -143.96 	1.4 	 -1.12 	 2.03 	
-358.192 	 935.984 	 -146.888 	1.61 	 -0.14 	 3.29 	
-325.008 	 944.768 	 -149.816 	0.91 	 0.49 	 4.83 	
-322.568 	 920.856 	 -146.888 	0.42 	 2.31 	 5.67 	
-316.712 	 933.544 	 -142.496 	1.05 	 2.87 	 5.25 	
-314.76 	 940.376 	 -150.792 	0.84 	 3.01 	 5.81 	
-294.752 	 947.696 	 -154.208 	0.49 	 2.87 	 7.49 	
-291.824 	 940.376 	 -148.352 	0.14 	 2.87 	 7.63 	
-277.184 	 946.232 	 -153.232 	-0.14 	 2.94 	 6.65 	
-278.648 	 947.696 	 -145.424 	-0.28 	 3.15 	 4.97 	
-271.328 	 949.648 	 -144.936 	-0.63 	 2.73 	 4.13 	
-275.72 	 944.768 	 -136.152 	-0.98 	 2.59 	 4.62 	
-280.112 	 933.544 	 -138.104 	-0.56 	 2.1 	 5.25 	
-301.096 	 943.792 	 -138.104 	0.56 	 -1.61 	 4.55 	
-287.432 	 946.72 	 -139.568 	1.47 	 -6.02 	 3.99 	
-276.696 	 944.768 	 -144.448 	2.03 	 -8.82 	 4.69 	
-269.376 	 947.696 	 -143.96 	2.1 	 -9.87 	 4.41 	
-262.056 	 940.864 	 -142.008 	2.66 	 -10.15 	 3.71 	
-253.76 	 943.792 	 -141.032 	2.8 	 -9.45 	 3.29 	
-263.032 	 949.648 	 -138.104 	3.5 	 -8.75 	 2.66 	
-253.272 	 951.6 	 -150.304 	3.43 	 -7.56 	 1.61 	
-247.904 	 937.448 	 -146.888 	3.15 	 -5.46 	 0.14 	
-247.904 	 943.792 	 -158.6 	3.71 	 -2.66 	 0.35 	
-254.736 	 963.8 	 -158.6 	2.8 	 0 	 0.84 	
-255.712 	 949.648 	 -155.672 	1.54 	 1.82 	 1.19 	
-261.568 	 945.256 	 -153.232 	1.33 	 2.38 	 1.19 	
-254.736 	 956.968 	 -155.184 	0.98 	 2.52 	 0.84 	
-264.008 	 943.792 	 -152.744 	1.05 	 2.52 	 0.63 	
-261.08 	 947.696 	 -151.28 	2.03 	 1.75 	 1.12 	
-262.544 	 952.576 	 -160.552 	2.17 	 0.42 	 0.91 	
-244.488 	 950.624 	 -162.504 	1.96 	 0.28 	 1.89 	
-242.048 	 955.504 	 -160.064 	1.26 	 0.7 	 2.03 	
-262.544 	 946.72 	 -162.504 	1.89 	 1.05 	 1.82 	
-253.76 	 955.504 	 -159.576 	2.38 	 -0.7 	 0.91 	
-277.184 	 946.72 	 -158.6 	2.73 	 -2.52 	 -0.07 	
-255.712 	 952.576 	 -169.336 	2.73 	 -3.71 	 0.49 	
-248.88 	 948.184 	 -170.312 	2.52 	 -3.08 	 1.96 	
-249.368 	 945.256 	 -166.896 	2.38 	 -1.61 	 2.52 	
-255.712 	 941.352 	 -163.968 	2.73 	 -1.47 	 3.08 	
-254.248 	 950.624 	 -172.752 	2.73 	 -2.8 	 2.24 	
-253.272 	 946.72 	 -176.656 	2.24 	 -3.5 	 1.4 	
-255.224 	 948.672 	 -179.584 	2.24 	 -4.41 	 1.4 	
-277.672 	 955.504 	 -174.704 	1.4 	 -5.74 	 1.33 	
-262.544 	 944.768 	 -168.848 	0.42 	 -7.63 	 1.12 	
-266.448 	 955.992 	 -169.824 	0.07 	 -8.75 	 1.96 	
-291.336 	 946.232 	 -165.92 	0.42 	 -10.78 	 4.34 	
-290.36 	 949.16 	 -157.136 	0.49 	 -15.75 	 7.07 	
-266.936 	 935.496 	 -155.184 	1.05 	 -20.86 	 8.12 	
-250.344 	 945.744 	 -161.04 	1.89 	 -24.29 	 7.77 	
-240.584 	 958.432 	 -161.04 	1.68 	 -24.71 	 7.35 	
-230.336 	 959.408 	 -159.088 	1.33 	 -23.31 	 6.37 	
-215.208 	 958.92 	 -160.064 	1.4 	 -19.81 	 6.09 	
-224.48 	 960.872 	 -147.376 	1.47 	 -16.66 	 7.49 	
-212.28 	 957.944 	 -151.28 	0.98 	 -13.44 	 7.91 	
-223.992 	 955.504 	 -147.864 	1.33 	 -11.83 	 6.09 	
-216.184 	 962.824 	 -150.792 	1.4 	 -10.01 	 4.9 	
-213.256 	 962.336 	 -150.792 	1.19 	 -8.19 	 4.2 	
-215.208 	 961.848 	 -142.496 	1.26 	 -6.79 	 4.2 	
-202.032 	 959.896 	 -148.352 	1.47 	 -5.74 	 3.64 	
-210.816 	 957.456 	 -141.032 	1.89 	 -4.34 	 3.71 	
-213.744 	 953.552 	 -145.424 	2.31 	 -4.9 	 3.36 	
-204.472 	 967.216 	 -158.6 	2.03 	 -4.41 	 2.17 	
-209.84 	 953.552 	 -163.48 	1.4 	 -2.31 	 0.91 	
-208.864 	 959.896 	 -157.624 	1.4 	 -0.49 	 1.12 	
-216.672 	 966.728 	 -165.92 	0.21 	 1.33 	 0.84 	
-213.744 	 962.824 	 -166.408 	-1.19 	 3.15 	 0.7 	
-219.112 	 972.584 	 -171.288 	-2.73 	 4.9 	 0.77 	
-218.624 	 975.024 	 -170.8 	-4.55 	 7.42 	 0.07 	
-228.384 	 973.072 	 -159.576 	-6.3 	 11.06 	 -0.98 	
-237.168 	 958.92 	 -148.84 	-7 	 15.82 	 -0.35 	
-238.144 	 960.384 	 -145.912 	-6.72 	 20.79 	 2.03 	
-239.12 	 956.48 	 -143.472 	-6.79 	 26.11 	 2.73 	
-233.264 	 957.456 	 -136.64 	-6.65 	 31.01 	 3.36 	
-223.016 	 955.504 	 -130.296 	-6.3 	 37.31 	 3.71 	
-182.512 	 952.088 	 -145.424 	-6.37 	 46.34 	 3.08 	
-184.952 	 952.088 	 -145.424 	-5.6 	 58.03 	 1.12 	
-155.184 	 939.4 	 -159.576 	-4.69 	 72.17 	 -1.82 	
-158.112 	 936.472 	 -177.632 	-4.41 	 85.68 	 -5.95 	
-160.064 	 934.52 	 -195.2 	-4.76 	 98.21 	 -9.52 	
-172.264 	 945.256 	 -202.52 	-4.34 	 106.61 	 -10.57 	
-163.48 	 957.456 	 -205.936 	-5.53 	 111.58 	 -9.45 	
-143.472 	 954.528 	 -200.08 	-7.56 	 114.31 	 -8.19 	
-105.896 	 955.992 	 -207.4 	-8.61 	 115.92 	 -8.82 	
-56.608 	 989.664 	 -206.912 	-8.47 	 117.46 	 -9.59 	
-21.472 	 1000.4 	 -207.888 	-8.33 	 121.1 	 -8.19 	
-60.512 	 1006.26 	 -201.056 	-6.16 	 121.73 	 -7.98 	
-69.784 	 977.464 	 -196.176 	-3.5 	 116.06 	 -10.64 	
-81.008 	 950.624 	 -201.056 	-1.05 	 107.24 	 -13.16 	
-79.544 	 968.192 	 -213.256 	0 	 96.67 	 -14.07 	
-98.088 	 982.832 	 -207.888 	-1.75 	 85.26 	 -16.8 	
-59.536 	 1016.02 	 -203.984 	-6.51 	 77.21 	 -19.74 	
-50.264 	 1006.74 	 -207.4 	-10.36 	 72.66 	 -19.74 	
-51.24 	 982.344 	 -213.256 	-10.64 	 68.81 	 -18.69 	
-35.136 	 975.512 	 -211.792 	-7.7 	 61.6 	 -14.63 	
-25.864 	 990.152 	 -224.968 	-5.74 	 52.43 	 -11.41 	
-79.056 	 1047.25 	 -284.992 	-4.69 	 42.63 	 -9.1 	
44.408 	 995.032 	 -245.464 	-6.93 	 34.37 	 -7.77 	
34.648 	 974.048 	 -228.872 	-8.61 	 25.41 	 -8.89 	
55.144 	 985.76 	 -216.672 	-8.96 	 16.17 	 -11.27 	
55.144 	 943.304 	 -206.424 	-7.98 	 9.45 	 -13.79 	
44.896 	 964.288 	 -186.416 	-6.51 	 3.22 	 -17.5 	
-50.752 	 901.824 	 -174.216 	-4.27 	 -4.97 	 -23.8 	
-155.672 	 894.992 	 -158.112 	-1.68 	 -14 	 -29.05 	
-273.768 	 937.936 	 -108.824 	-0.28 	 -28.91 	 -35.49 	
-343.552 	 969.656 	 -78.08 	-4.13 	 -42.35 	 -40.95 	
-435.296 	 986.248 	 -39.528 	-9.94 	 -51.38 	 -42.7 	
-407.968 	 976 	 5.856 	-10.15 	 -53.55 	 -29.19 	
-451.4 	 906.216 	 16.592 	-5.18 	 -51.73 	 -15.19 	
-407.48 	 922.32 	 17.08 	1.54 	 -52.92 	 -14 	
-397.72 	 965.752 	 15.616 	1.89 	 -47.6 	 -17.78 	
-384.056 	 931.104 	 5.856 	1.26 	 -38.43 	 -20.51 	
-429.44 	 901.824 	 16.592 	4.34 	 -28.42 	 -20.72 	
-427.488 	 904.264 	 -4.88 	7.63 	 -21.91 	 -19.95 	
-394.792 	 929.64 	 -38.064 	10.29 	 -14.77 	 -14.63 	
-372.832 	 935.984 	 -61.488 	8.75 	 -8.54 	 -9.87 	
-382.592 	 864.736 	 -82.96 	8.47 	 -7.28 	 -8.19 	
-344.04 	 911.096 	 -79.544 	7.35 	 -7.56 	 -9.03 	
-325.984 	 882.304 	 -82.96 	3.85 	 -1.96 	 -9.59 	
-373.32 	 854.976 	 -70.76 	2.38 	 3.99 	 -9.87 	
-406.992 	 882.304 	 -72.712 	0.49 	 7.77 	 -11.97 	
-416.264 	 867.176 	 -83.936 	0 	 10.99 	 -10.08 	
-401.136 	 908.168 	 -87.352 	-1.54 	 14.42 	 -8.89 	
-414.8 	 890.112 	 -87.352 	-2.59 	 20.79 	 -8.33 	
-439.2 	 834.48 	 -93.208 	0.91 	 25.34 	 -6.23 	
-486.536 	 866.2 	 -103.944 	3.57 	 25.27 	 -6.02 	
-621.712 	 837.408 	 -134.2 	0.28 	 23.94 	 -15.75 	
-620.736 	 822.28 	 -113.216 	1.82 	 22.68 	 -12.67 	
-546.56 	 821.792 	 -123.464 	4.34 	 20.79 	 3.71 	
-496.296 	 871.568 	 -140.056 	1.89 	 16.52 	 9.03 	
-346.48 	 934.032 	 -156.648 	0.91 	 13.79 	 8.68 	
-357.216 	 968.192 	 -178.608 	1.82 	 14.42 	 6.37 	
-404.064 	 984.784 	 -190.808 	1.89 	 10.36 	 -0.14 	
-410.408 	 963.312 	 -186.904 	1.33 	 5.81 	 -3.57 	
-424.072 	 910.608 	 -185.928 	-0.7 	 5.88 	 -2.31 	
-458.72 	 857.904 	 -164.456 	-1.68 	 5.53 	 0.21 	
-458.232 	 859.368 	 -172.752 	-1.61 	 3.64 	 3.01 	
-415.776 	 920.856 	 -184.464 	-2.52 	 0.56 	 5.53 	
-418.216 	 948.672 	 -191.296 	-5.25 	 1.19 	 6.86 	
-412.36 	 937.448 	 -178.608 	-7.98 	 3.08 	 6.86 	
-406.016 	 940.864 	 -163.968 	-7.49 	 3.36 	 9.52 	
-335.256 	 948.184 	 -147.864 	-7.56 	 2.8 	 14.07 	
-308.904 	 905.24 	 -128.344 	-7.35 	 4.69 	 16.73 	
-308.904 	 879.376 	 -130.296 	-3.36 	 2.94 	 15.68 	
-279.136 	 916.464 	 -128.832 	0.42 	 0.14 	 14 	
-264.008 	 924.76 	 -133.224 	0.7 	 0.63 	 13.16 	
-285.48 	 913.536 	 -143.472 	2.31 	 1.33 	 11.34 	
-332.328 	 940.376 	 -137.616 	6.37 	 -2.17 	 8.12 	
-340.624 	 970.144 	 -142.496 	7.21 	 -7.28 	 6.09 	
-313.784 	 960.384 	 -160.552 	5.46 	 -12.25 	 4.69 	
-290.848 	 943.792 	 -154.208 	4.97 	 -14.7 	 5.81 	
-291.336 	 957.944 	 -134.688 	4.41 	 -17.29 	 5.88 	
-287.432 	 959.896 	 -109.8 	1.89 	 -18.97 	 4.2 	
-330.864 	 923.784 	 -91.256 	-0.77 	 -19.04 	 2.52 	
-394.792 	 911.584 	 -85.888 	0.14 	 -21.63 	 1.26 	
-404.552 	 895.968 	 -93.696 	2.73 	 -25.55 	 2.45 	
-359.656 	 929.64 	 -116.632 	4.06 	 -27.51 	 5.11 	
-333.304 	 923.784 	 -131.272 	3.22 	 -24.99 	 6.23 	
-316.712 	 936.96 	 -139.568 	2.45 	 -20.86 	 7.14 	
-337.208 	 907.192 	 -132.248 	1.61 	 -17.29 	 5.81 	
-322.568 	 924.272 	 -129.808 	1.54 	 -15.61 	 3.85 	
-337.696 	 927.2 	 -118.584 	1.12 	 -14.7 	 3.36 	
-323.544 	 946.72 	 -109.312 	-0.35 	 -14.28 	 2.73 	
-308.416 	 943.304 	 -108.824 	-2.24 	 -11.76 	 2.38 	
-322.08 	 942.328 	 -93.696 	-1.61 	 -10.29 	 1.61 	
-319.152 	 951.112 	 -100.528 	-0.77 	 -9.66 	 0.07 	
-329.4 	 951.6 	 -96.136 	-0.84 	 -10.64 	 -1.26 	
-347.944 	 938.912 	 -88.816 	-0.42 	 -13.86 	 -1.75 	
-321.104 	 951.6 	 -88.816 	-0.63 	 -19.67 	 -0.91 	
-316.712 	 950.624 	 -98.576 	-2.03 	 -21.21 	 0.56 	
-291.824 	 939.888 	 -94.184 	-2.8 	 -18.69 	 1.75 	
-294.752 	 941.84 	 -86.864 	-1.89 	 -14.21 	 1.4 	
-283.04 	 943.792 	 -89.792 	-0.98 	 -8.61 	 -0.28 	
-306.464 	 947.696 	 -85.888 	-0.42 	 -2.38 	 -2.03 	
-320.616 	 940.864 	 -81.008 	0.84 	 1.89 	 -2.59 	
-316.224 	 943.792 	 -84.424 	2.03 	 4.69 	 -2.66 	
-308.904 	 945.744 	 -92.72 	1.47 	 6.72 	 -2.66 	
-330.376 	 929.152 	 -87.352 	0.35 	 8.54 	 -2.87 	
-333.792 	 926.712 	 -93.208 	0.07 	 8.33 	 -3.5 	
-348.432 	 921.344 	 -86.376 	0 	 7.63 	 -4.62 	
-378.2 	 926.712 	 -75.64 	0.42 	 5.53 	 -4.9 	
-366.488 	 929.152 	 -84.424 	-0.07 	 2.24 	 -4.9 	
-390.4 	 924.76 	 -77.104 	0 	 -1.19 	 -4.9 	
-382.592 	 937.936 	 -87.352 	0.56 	 -3.99 	 -3.36 	
-370.392 	 930.616 	 -82.96 	0 	 -5.88 	 -2.31 	
-366.488 	 927.2 	 -81.008 	-0.07 	 -6.3 	 -0.98 	
-355.752 	 934.52 	 -85.888 	-0.07 	 -5.46 	 0.63 	
-349.408 	 935.008 	 -77.592 	-0.7 	 -4.13 	 -0.42 	
-364.048 	 926.224 	 -73.2 	-0.63 	 -1.89 	 -0.49 	
-357.704 	 938.424 	 -73.688 	-0.28 	 -1.26 	 -0.14 	
-341.6 	 925.248 	 -79.544 	-1.47 	 -0.35 	 -0.07 	
-368.44 	 925.736 	 -65.392 	-1.19 	 0 	 0.63 	
-353.312 	 936.96 	 -70.272 	-1.05 	 -0.42 	 0.28 	
-340.136 	 931.592 	 -73.688 	-0.84 	 0.14 	 -0.35 	
-341.112 	 939.4 	 -76.128 	-0.35 	 1.47 	 -0.21 	
-340.624 	 920.368 	 -79.056 	-0.7 	 2.66 	 -1.05 	
-359.168 	 925.248 	 -73.2 	-0.35 	 2.87 	 -1.12 	
-354.288 	 931.592 	 -81.496 	-0.49 	 2.38 	 -0.7 	
-350.384 	 928.176 	 -82.472 	-0.84 	 2.1 	 -1.19 	
-352.336 	 928.664 	 -77.104 	-0.77 	 1.89 	 -0.91 	
-356.24 	 929.64 	 -71.248 	-0.77 	 1.96 	 -1.19 	
-360.144 	 929.64 	 -69.784 	-0.56 	 2.03 	 -2.17 	
-352.824 	 934.52 	 -77.104 	-0.21 	 2.73 	 -0.77 	
-348.432 	 926.224 	 -73.2 	-0.28 	 3.01 	 -0.42 	
-366.976 	 925.736 	 -73.2 	-0.35 	 3.15 	 -1.47 	
-366 	 931.104 	 -69.296 	-0.14 	 2.66 	 -1.26 	
-380.152 	 926.712 	 -73.688 	0.14 	 1.89 	 -1.26 	
-362.584 	 933.056 	 -82.472 	-0.07 	 0.98 	 -0.98 	
-372.832 	 924.272 	 -71.248 	-0.35 	 0.56 	 0 	
-358.68 	 930.128 	 -70.272 	-0.21 	 0 	 0.07 	
-362.584 	 927.2 	 -72.712 	-0.14 	 -1.05 	 -0.28 	
-360.632 	 920.856 	 -68.32 	0.07 	 -1.75 	 -0.14 	
-365.024 	 930.616 	 -69.296 	0.35 	 -1.61 	 0.14 	
-365.024 	 925.736 	 -72.224 	0.56 	 -0.98 	 0 	
-363.072 	 925.248 	 -76.616 	0.49 	 -0.77 	 -0.21 	
-372.832 	 933.544 	 -72.712 	0.56 	 -1.47 	 -0.28 	
-364.536 	 925.248 	 -78.568 	0.7 	 -1.82 	 0.21 	
-358.68 	 927.688 	 -75.152 	0.7 	 -1.68 	 0.21 	
-361.12 	 928.664 	 -78.568 	0.35 	 -0.84 	 0.07 	
-357.704 	 927.688 	 -75.64 	0.14 	 -0.49 	 0.49 	
-356.24 	 921.344 	 -76.616 	-0.28 	 0.07 	 0.42 	
-351.36 	 928.176 	 -70.272 	-0.14 	 0.91 	 0.84 	
-367.464 	 938.912 	 -75.152 	0.07 	 1.54 	 0.14 	
-367.464 	 922.808 	 -69.784 	0.35 	 1.19 	 -0.35 	
-368.928 	 926.712 	 -73.688 	0.56 	 0.35 	 0.28 	
-354.776 	 931.104 	 -77.592 	-0.21 	 0.21 	 0.21 	
-365.024 	 919.88 	 -71.736 	-0.07 	 0.84 	 0.56 	
-356.728 	 920.368 	 -67.344 	0.35 	 1.19 	 0.28 	
-359.656 	 925.248 	 -70.76 	0.84 	 0.84 	 -0.49 	
-366.976 	 934.52 	 -79.056 	0.84 	 0.21 	 0.21 	
-364.536 	 931.104 	 -69.784 	0.35 	 -0.56 	 0.28 	
-358.68 	 928.176 	 -74.664 	0.07 	 -1.19 	 -0.07 	
-363.072 	 923.296 	 -74.176 	0.28 	 -0.98 	 0.49 	
-366.976 	 929.64 	 -73.688 	0.77 	 -1.05 	 0.07 	
-353.312 	 934.032 	 -76.128 	0.56 	 -0.98 	 0.35 	
-363.072 	 924.272 	 -76.616 	0.63 	 -0.77 	 0.77 	
-365.512 	 929.152 	 -73.688 	0.63 	 -0.77 	 0.42 	
-359.656 	 932.08 	 -76.616 	0.28 	 -0.63 	 0.56 	
-342.088 	 924.76 	 -85.888 	-0.35 	 1.19 	 0.42 	
-344.528 	 930.616 	 -81.496 	-0.42 	 3.43 	 0.63 	
-344.04 	 929.64 	 -81.496 	0 	 6.37 	 -0.28 	
-310.856 	 931.104 	 -87.84 	-0.14 	 11.41 	 -2.24 	
-317.688 	 924.76 	 -103.944 	0.28 	 19.74 	 -3.85 	
-356.24 	 920.368 	 -101.016 	1.61 	 25.06 	 -4.55 	
-380.64 	 921.832 	 -103.456 	1.19 	 25.55 	 -4.34 	
-365.512 	 935.496 	 -106.872 	-0.07 	 23.52 	 -3.64 	
-412.848 	 915 	 -101.016 	0.21 	 19.95 	 -2.59 	
-359.656 	 944.28 	 -112.728 	-0.63 	 15.47 	 -2.59 	
-425.048 	 909.632 	 -100.04 	-0.77 	 11.34 	 -2.03 	
-537.776 	 900.848 	 -85.4 	0.84 	 0.7 	 1.05 	
-552.416 	 1001.86 	 -59.048 	-1.61 	 -34.37 	 6.79 	
132.736 	 911.096 	 -135.664 	-7.49 	 -34.86 	 9.66 	
402.6 	 667.584 	 -370.392 	10.92 	 79.8 	 -7.28 	
-550.952 	 894.992 	 -284.504 	28.7 	 159.88 	 -30.94 	
-1557.21 	 1342.49 	 -19.52 	4.62 	 87.08 	 -16.66 	
-1026.26 	 875.472 	 -87.84 	-30.38 	 -92.54 	 18.9 	
70.272 	 794.952 	 -206.424 	-28.28 	 -155.82 	 27.79 	
775.432 	 743.224 	 -301.584 	-3.08 	 -49.63 	 19.11 	
21.96 	 912.56 	 -273.768 	19.04 	 98.91 	 -10.22 	
-457.256 	 824.72 	 -288.408 	22.47 	 152.95 	 -28.14 	
-1402.51 	 1277.1 	 -40.016 	10.43 	 92.61 	 -12.32 	
-1484.5 	 960.384 	 -35.624 	-16.31 	 -94.15 	 21.7 	
-166.896 	 878.4 	 -232.288 	-24.08 	 -215.04 	 40.18 	
1348.34 	 568.52 	 -475.312 	-1.4 	 -95.76 	 34.51 	
130.296 	 982.344 	 -350.384 	24.36 	 111.86 	 -7.49 	
-435.784 	 838.872 	 -363.072 	20.23 	 185.57 	 -36.19 	
-1831.46 	 1321.02 	 56.12 	2.38 	 112.49 	 -14.77 	
-1329.31 	 872.544 	 -64.416 	-21.28 	 -115.92 	 26.39 	
343.552 	 859.368 	 -301.096 	-19.11 	 -198.59 	 44.94 	
906.704 	 723.704 	 -449.936 	13.65 	 -23.87 	 18.13 	
-405.04 	 1036.51 	 -335.256 	25.83 	 118.16 	 -7.35 	
-686.616 	 924.76 	 -251.32 	8.12 	 119.28 	 -14.28 	
-1038.46 	 1082.87 	 -23.424 	-16.17 	 18.34 	 6.79 	
-199.592 	 838.384 	 -85.888 	-21 	 -73.43 	 22.12 	
146.888 	 832.528 	 -133.712 	-5.53 	 -59.5 	 19.81 	
-145.424 	 924.272 	 -134.2 	8.47 	 -17.15 	 6.09 	
-232.776 	 999.424 	 -135.664 	10.99 	 -2.87 	 2.45 	
-248.88 	 957.456 	 -150.304 	3.5 	 -4.48 	 5.67 	
-232.288 	 908.656 	 -154.208 	1.19 	 -7.42 	 4.97 	
-197.64 	 936.472 	 -162.504 	0.42 	 -7 	 -0.84 	
-225.944 	 947.208 	 -153.232 	-1.26 	 -2.38 	 -3.71 	
-263.032 	 946.232 	 -148.352 	-0.28 	 -0.77 	 -2.8 	
-264.008 	 1006.74 	 -146.4 	-0.14 	 -4.76 	 -0.28 	
-194.224 	 1019.92 	 -139.08 	-3.71 	 -7.35 	 4.06 	
-166.896 	 1030.66 	 -116.632 	-6.86 	 -6.09 	 6.37 	
-148.84 	 992.104 	 -91.744 	-6.79 	 -2.45 	 4.55 	
-135.664 	 977.952 	 -84.424 	-2.73 	 1.82 	 3.64 	
-171.288 	 958.92 	 -91.256 	2.45 	 3.57 	 2.38 	
-162.504 	 981.856 	 -129.808 	7.56 	 -1.54 	 1.05 	
-203.496 	 1004.3 	 -151.28 	8.89 	 -7 	 -3.57 	
-170.8 	 1006.74 	 -163.48 	7.21 	 -9.17 	 -9.38 	
-119.56 	 994.544 	 -147.864 	0.7 	 -0.91 	 -8.75 	
-223.016 	 933.056 	 -105.896 	-1.47 	 6.79 	 -4.9 	
-245.464 	 943.792 	 -95.648 	0.63 	 3.64 	 -3.71 	
-266.936 	 1004.79 	 -105.896 	1.61 	 -1.68 	 -6.3 	
-308.416 	 1076.04 	 -122 	3.22 	 -5.04 	 -11.62 	
-347.944 	 1153.14 	 -139.08 	4.83 	 -4.55 	 -12.95 	
-418.216 	 1183.4 	 -151.768 	6.72 	 -3.99 	 -9.66 	
-477.264 	 1132.16 	 -152.256 	7.07 	 -5.39 	 -6.72 	
-528.504 	 1034.07 	 -152.744 	8.54 	 -11.83 	 -4.48 	
-541.68 	 994.544 	 -172.752 	11.13 	 -22.05 	 -2.1 	
-546.072 	 1023.82 	 -172.752 	11.76 	 -32.76 	 -2.1 	
-559.248 	 1009.18 	 -160.552 	9.31 	 -38.64 	 -1.68 	
-521.672 	 950.624 	 -150.792 	9.45 	 -42.63 	 2.31 	
-501.176 	 944.28 	 -146.888 	12.88 	 -46.69 	 7.77 	
-493.856 	 923.784 	 -136.152 	15.12 	 -53.62 	 10.43 	
-412.848 	 869.128 	 -123.464 	15.12 	 -60.83 	 10.5 	
-324.032 	 786.656 	 -101.504 	15.68 	 -64.4 	 14.98 	
-266.936 	 725.168 	 -67.832 	16.45 	 -66.57 	 16.8 	
-186.904 	 661.728 	 -30.256 	17.36 	 -65.8 	 21.63 	
-173.24 	 672.464 	 -10.736 	18.97 	 -58.31 	 27.44 	
-185.44 	 667.096 	 -11.712 	23.59 	 -54.39 	 31.29 	
-203.496 	 869.128 	 -34.648 	28.42 	 -56.63 	 31.36 	
-204.472 	 918.904 	 -55.632 	30.73 	 -64.33 	 27.79 	
-131.272 	 966.24 	 -79.544 	30.87 	 -69.86 	 29.68 	
-100.528 	 984.296 	 -81.496 	28.77 	 -69.3 	 32.34 	
-61.976 	 903.776 	 -72.712 	25.06 	 -63.35 	 30.66 	
-18.056 	 894.992 	 -84.424 	22.75 	 -53.13 	 34.09 	
-41.48 	 908.656 	 -109.8 	24.85 	 -45.15 	 39.55 	
-50.264 	 965.264 	 -117.12 	24.78 	 -43.61 	 41.51 	
-24.888 	 1016.5 	 -122.488 	19.6 	 -46.27 	 40.53 	
-14.152 	 1061.89 	 -142.008 	10.5 	 -46.97 	 39.83 	
76.128 	 1294.18 	 -194.224 	-2.66 	 -43.4 	 35.14 	
-56.12 	 848.632 	 -181.536 	-14 	 -31.15 	 33.25 	
-147.376 	 1029.68 	 -320.616 	-11.83 	 -27.79 	 26.67 	
-133.712 	 1035.05 	 -406.016 	-4.97 	 -31.99 	 9.31 	
-147.864 	 1096.54 	 -436.76 	-1.68 	 -34.09 	 5.25 	
-76.128 	 1126.3 	 -390.4 	-11.9 	 -33.88 	 7.84 	
-95.648 	 928.664 	 -278.648 	-27.16 	 -28.7 	 3.64 	
-54.656 	 798.368 	 -185.928 	-29.05 	 -21 	 1.68 	
-29.28 	 789.584 	 -153.232 	-17.15 	 -16.17 	 4.27 	
-26.84 	 847.656 	 -158.6 	-4.62 	 -13.51 	 1.89 	
6.344 	 875.96 	 -189.832 	3.5 	 -10.85 	 -1.05 	
-35.136 	 941.352 	 -200.568 	6.65 	 -10.15 	 -3.15 	
-80.032 	 991.128 	 -211.792 	2.24 	 -11.34 	 -4.76 	
-160.552 	 988.2 	 -164.944 	-5.81 	 -23.73 	 -3.85 	
-371.856 	 906.704 	 -106.384 	-11.13 	 -49.91 	 5.04 	
