# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
331687378,144.936,-508.496,-257.664
331695719,187.392,-390.400,-223.016
331704069,227.896,-272.792,-187.392
331712411,240.096,-166.896,-126.880
331720753,222.528,-71.736,-34.648
331729094,185.440,-4.392,94.184
331737445,102.968,78.080,241.560
331745787,-5.856,120.536,518.256
331754129,-145.912,78.568,1027.240
331762478,-248.880,43.920,1628.944
331770821,-234.240,129.320,2125.728
331779163,-160.552,328.424,2498.072
331787506,-86.376,525.088,2819.664
331795848,66.368,701.256,3042.192
331804199,42.944,601.216,3180.784
331812542,223.504,732.976,3082.208
331820885,116.632,914.024,2342.888
331829228,369.904,671.488,2385.344
331837571,116.632,372.832,2020.320
331845914,-50.752,299.144,1417.152
331854264,-86.864,222.528,1152.656
331862604,-24.400,102.968,990.640
331870947,-102.968,-87.352,815.936
331879289,-133.712,-169.824,618.784
331887639,-110.288,-211.792,484.096
331895980,-81.496,-280.112,377.712
331904322,-57.096,-333.792,271.816
331912673,-43.920,-420.168,167.384
331921015,-35.136,-484.584,45.384
331929358,-23.424,-517.768,-80.520
331937700,20.008,-540.216,-185.928
331946050,89.304,-533.872,-256.688
331954393,154.696,-490.440,-257.176
331962736,183.976,-418.704,-211.304
331971078,201.544,-338.672,-152.256
331979421,205.448,-244.976,-81.008
331987764,234.728,-148.352,-13.664
331996115,215.208,-68.320,105.896
332004457,152.744,-31.232,263.032
332012800,50.752,-9.272,432.368
332021141,-97.112,-2.440,704.184
332029492,-246.928,21.472,1072.136
332037835,-345.992,1.464,1637.728
332046177,-306.952,113.704,2362.896
332054521,-229.360,348.920,2940.688
332062864,-60.512,676.856,3287.168
332071207,87.352,908.168,3380.864
332079557,374.784,1016.016,3285.704
332087901,271.816,963.800,2788.920
332096244,185.440,681.736,2636.664
332104586,80.032,561.688,1972.496
332112927,-36.600,463.600,1441.064
332121270,-41.480,342.088,1067.256
332129619,-80.520,111.752,774.944
332137962,-125.416,-36.112,517.768
332146305,-144.448,-130.296,330.864
332154654,-109.800,-241.072,226.920
332162996,-67.344,-306.952,150.792
332171337,-33.184,-373.808,82.960
332179679,-4.880,-466.528,-8.784
332188030,3.904,-537.288,-104.432
332196371,-4.392,-595.360,-183.000
332204714,-4.880,-660.264,-244.488
332213056,8.296,-689.056,-280.112
332221406,37.088,-663.192,-290.848
332229748,64.904,-584.624,-273.768
332238091,72.224,-495.808,-236.680
332246433,88.816,-392.840,-194.712
332254783,109.800,-254.248,-129.320
332263126,115.656,-141.032,-20.496
332271469,109.312,-34.160,185.440
332279811,42.456,27.328,509.960
332288153,-89.792,42.944,893.528
332296505,-177.144,81.496,1333.704
332304848,-195.200,178.120,1850.496
332313190,-187.392,216.184,2453.664
332321533,-212.768,345.992,2891.400
332329876,-206.424,417.240,3239.832
332338219,-79.056,591.456,3331.576
332346562,51.240,501.176,3207.624
332354913,242.048,641.232,2897.256
332363257,-119.072,611.952,2073.024
332371599,88.328,577.304,1941.264
332379942,-81.496,149.816,1702.144
332388285,-216.672,142.008,1207.312
332396628,-163.480,138.592,915.000
332404979,-85.400,-61.976,749.568
332413322,-153.232,-164.456,495.808
332421664,-167.384,-254.736,333.304
332430005,-104.432,-337.696,239.608
332438355,-61.976,-404.552,149.816
332446696,-40.504,-477.264,48.312
332455039,-9.760,-517.768,-52.216
332463381,23.424,-538.752,-122.976
332471730,59.048,-562.176,-175.192
332480072,85.400,-589.016,-208.864
332488415,113.704,-587.552,-227.896
332496763,125.416,-570.472,-226.432
332505106,132.736,-527.528,-211.304
332513448,153.720,-449.936,-177.632
332521790,159.088,-369.416,-130.784
332530140,169.336,-269.376,-78.568
332538481,158.600,-180.560,-2.928
332546824,164.944,-93.696,72.712
332555174,119.560,0.488,165.432
332563517,10.736,79.056,350.384
332571860,-110.776,94.672,672.464
332580202,-250.832,112.240,1068.720
332588546,-379.176,124.440,1529.392
332596888,-424.560,188.368,2005.680
332605239,-388.448,301.096,2678.632
332613580,-340.136,410.408,3234.464
332621923,-167.872,755.424,3525.312
332630266,-81.008,791.536,3545.808
332638616,199.592,802.272,3152.480
332646958,302.072,778.848,2499.048
332655301,155.672,737.368,2285.304
332663643,1.464,271.816,1752.408
332671986,-159.576,302.072,1138.016
332680336,-158.600,191.296,826.184
332688679,-40.992,82.472,678.320
332697021,-132.248,-129.320,526.552
332705362,-150.304,-187.392,342.576
332713712,-114.192,-246.928,266.448
332722054,-57.584,-311.344,211.304
332730397,-18.056,-374.784,149.816
332738739,-6.344,-448.960,83.936
332747090,-0.488,-502.152,37.576
332755433,7.320,-539.728,-1.464
332763775,26.352,-557.784,-49.288
332772117,32.696,-560.712,-91.744
332780460,33.672,-556.320,-101.016
332788811,25.864,-521.672,-93.696
332797152,25.864,-451.888,-89.792
332805496,22.936,-350.872,-66.368
332813839,39.040,-236.192,-15.616
332822181,59.536,-136.640,84.912
332830532,39.528,-8.784,234.240
332838875,34.160,88.816,429.928
332847217,-66.368,137.616,666.120
332855560,-175.680,130.296,1033.584
332863903,-260.104,160.064,1403.488
