A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
130	-238	935
86	-299	956
81	-271	937
101	-267	944
88	-221	896
88	-336	893
80	-336	960
107	-190	916
68	-196	960
59	-374	925
78	-410	855
22	-605	889
4	-687	840
48	-347	909
60	-354	936
58	-213	927
63	-204	965
15	-149	946
101	-181	922
82	-200	960
116	-201	968
135	-243	927
103	-268	939
94	-294	925
100	-357	897
97	-391	899
120	-422	865
98	-514	891
99	-311	904
115	-290	909
118	-324	896
70	-243	969
75	-160	954
93	-91	959
100	-289	933
113	-293	921
120	-424	924
115	-355	904
103	-364	913
110	-348	916
101	-364	904
114	-366	904
119	-355	897
113	-407	909
109	-369	898
114	-386	884
121	-411	880
124	-413	873
117	-412	888
118	-446	866
121	-474	863
122	-412	874
112	-413	880
122	-422	874
121	-439	868
118	-447	869
122	-445	865
119	-469	860
130	-459	855
123	-498	859
115	-471	860
117	-464	855
114	-467	858
118	-472	856
126	-464	850
118	-467	854
123	-480	852
120	-469	851
121	-466	853
124	-465	850
125	-487	844
120	-473	852
117	-476	851
118	-489	853
123	-459	850
126	-476	848
127	-497	840
125	-498	839
123	-483	847
121	-484	843
127	-488	843
121	-482	848
120	-499	840
128	-481	843
120	-490	848
122	-486	842
119	-489	844
120	-483	847
121	-484	840
120	-497	843
122	-491	844
122	-485	845
121	-483	841
120	-485	842
122	-493	839
122	-485	843
119	-490	845
122	-490	837
123	-485	843
117	-479	851
124	-486	844
120	-493	842
121	-490	844
121	-480	843
120	-483	843
120	-494	845
122	-487	846
125	-479	846
122	-489	843
120	-496	844
123	-495	839
118	-472	853
117	-475	847
120	-486	844
121	-489	849
124	-475	843
117	-482	847
120	-485	844
121	-481	841
120	-479	850
119	-477	851
123	-487	847
126	-502	837
123	-489	848
122	-482	846
125	-489	842
125	-491	847
121	-486	835
121	-492	850
118	-474	841
122	-491	849
124	-492	842
116	-540	831
113	-535	852
95	-502	874
109	-465	865
128	-300	906
161	-294	917
166	-242	930
131	-95	961
156	-115	949
89	-171	952
95	-128	926
101	-7	971
148	20	986
133	-46	960
120	8	981
161	-28	947
81	-96	978
61	-173	1000
87	-130	967
162	-147	924
127	-26	884
315	152	816
-203	-385	1170
52	362	1092
61	-210	902
145	24	1039
93	-290	864
33	122	1089
40	-14	1067
137	-18	878
-46	-161	1044
60	231	1086
73	-30	1031
52	-78	941
179	-147	925
147	259	881
60	-98	1055
132	-80	1021
116	-5	842
110	-230	1043
204	160	888
67	-41	1019
86	-188	965
143	11	937
227	-171	987
225	15	790
104	-60	821
281	274	679
94	111	992
239	-280	930
220	-192	699
242	195	737
-5	-281	1136
134	-133	921
194	-185	926
230	-123	764
85	-41	1072
35	-16	978
98	141	859
47	-283	942
154	58	982
-81	-169	1183
74	125	743
73	-422	1275
176	65	753
10	80	1080
67	146	979
192	27	1082
105	38	893
59	34	946
146	133	904
215	177	760
32	-169	1219
147	-299	677
127	8	1205
123	121	1019
145	-41	963
146	-78	847
131	-37	894
103	-56	1037
135	-72	1055
159	47	853
120	-139	1026
152	-71	1017
148	-115	962
150	-137	915
110	-21	915
134	-42	989
193	-61	956
197	-165	919
204	-98	1015
163	-110	999
161	-45	975
144	-87	960
204	-99	892
150	-118	986
135	-97	1026
146	-64	955
187	-118	932
115	-64	1014
177	-17	940
187	-103	955
184	-130	903
190	-135	960
183	-118	976
179	-146	940
158	-128	991
125	-123	1027
191	-137	955
172	-38	959
198	-156	877
164	-149	982
115	-71	1033
183	24	970
135	-63	959
202	-104	816
162	-188	990
229	-25	885
182	-45	1008
185	-98	1009
168	-103	971
245	-217	904
183	-123	952
181	-86	889
169	-27	948
147	-66	970
188	-9	944
207	-149	944
172	-106	987
171	-91	916
161	-207	922
149	-148	1029
135	-122	938
115	-86	992
105	-58	1000
151	-147	916
210	-102	958
169	-126	945
161	-119	968
153	-117	966
180	-25	955
182	-139	896
188	-122	900
158	-109	1015
182	-87	948
175	-46	940
141	-139	1061
185	-124	927
151	-156	962
172	-91	951
156	-111	950
173	-106	959
227	-191	836
151	-192	965
176	49	944
132	51	993
148	0	966
115	-159	1058
142	-28	941
113	39	935
126	-63	944
145	-7	981
150	122	888
162	-257	984
168	-267	905
175	-369	919
154	-346	907
66	-203	1020
144	-124	936
199	-249	959
214	-265	801
-52	-557	1098
130	-178	867
134	-263	979
139	-264	944
186	-377	900
214	-402	891
92	-119	881
172	-85	892
159	-234	912
117	-284	950
138	-384	940
132	-375	897
138	-300	975
142	-216	911
119	-262	937
124	-244	947
146	-154	933
169	-180	912
159	-191	951
145	-192	948
142	-270	940
141	-239	932
143	-247	932
150	-243	918
89	-391	988
73	-227	955
53	-67	1019
86	-89	990
142	-272	915
194	-421	840
169	-132	976
224	-89	929
276	-88	931
208	132	947
244	-78	991
258	-25	952
222	116	931
208	-112	981
156	26	1052
235	77	934
229	5	879
269	-72	825
262	-50	928
291	-86	882
224	-136	975
116	-123	1067
218	-194	874
149	-250	968
41	-188	966
59	-226	1010
19	-207	1017
81	-176	952
140	-118	1026
145	-214	960
68	-143	946
150	-30	885
167	-117	1047
162	-68	893
64	-210	984
129	-190	949
162	-167	985
177	-70	810
118	-190	975
150	-61	806
163	-31	946
98	20	1059
9	-240	974
-14	15	992
45	-87	1012
132	23	851
90	-116	965
53	-216	967
124	-99	934
92	-92	925
1	-201	1024
60	-123	984
84	-162	966
71	-202	976
81	-164	948
-5	-117	1021
50	-75	957
55	-255	1022
154	-147	895
149	-176	772
-1	-330	1059
105	-72	974
164	-92	910
96	-2	973
24	-209	993
70	-74	950
72	-215	973
91	-212	952
102	-226	940
15	-174	982
22	-233	990
91	-173	905
94	-266	967
7	-235	1064
117	-162	822
62	-139	1025
112	-117	964
127	-91	945
155	-176	940
138	-73	925
145	-110	936
166	-104	959
145	-98	941
50	-177	1049
127	-126	949
150	-274	886
92	-314	932
16	26	1078
133	-111	912
88	-212	1025
195	-233	901
148	-379	926
127	-85	922
91	105	998
132	-153	949
95	-147	986
111	-220	966
100	-189	969
105	-150	954
111	-141	953
120	-185	959
119	-209	934
128	-150	928
146	-246	954
218	-275	944
220	-249	892
190	-333	796
-78	-616	1122
148	-200	915
168	-384	835
128	-257	976
76	-274	902
52	-379	967
116	-285	953
135	-362	888
162	-330	908
194	-408	823
-55	-79	994
52	-314	1014
210	-416	991
252	7	554
-31	-372	1121
-28	-548	985
124	-328	906
164	-387	958
200	-317	881
134	-304	863
33	-386	946
102	-274	927
171	-336	997
170	-137	749
-10	-318	1147
41	-334	1054
155	-100	897
172	-272	974
234	-356	857
260	-343	913
248	-183	806
-72	-176	1093
128	-164	931
197	-232	974
242	-145	859
241	-240	962
190	-192	909
-16	-182	852
74	-128	919
133	-397	971
288	-130	960
268	-242	916
221	-165	910
-98	-111	964
151	98	807
86	-510	1094
145	-292	1053
176	-128	597
27	-528	971
184	-418	1220
336	-5	574
150	-74	840
179	-244	802
186	-396	1278
233	29	552
-48	-504	1205
104	-397	1183
310	57	800
95	-242	839
113	125	832
293	-383	989
233	-21	605
-1	-270	1159
324	-411	1084
218	61	667
36	-921	1279
233	-488	967
447	110	732
-268	-703	1344
139	7	834
307	-180	944
-205	-1133	1123
75	733	808
183	-616	1213
233	-144	588
183	786	1230
118	-889	788
276	-262	555
-81	-547	1674
59	-497	859
252	-468	847
118	-213	950
164	133	1158
213	-327	892
264	51	748
-46	-189	1457
5	-344	819
319	-104	743
-101	-766	1243
70	34	776
276	-155	1004
113	-30	763
227	566	879
186	-451	832
248	-141	816
196	305	939
157	-349	805
365	-59	920
