Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
11320333	1142	1746	241	557.296	852.048	117.608	-674	-4053	300	-47.180	-283.710	21.000	1658	31.477	
11330655	1045	1561	93	509.960	761.768	45.384	-735	-4150	580	-51.450	-290.500	40.600	1658	31.477	
11340978	1024	1383	47	499.712	674.904	22.936	-829	-4228	791	-58.030	-295.960	55.370	1638	31.398	
11351300	925	1352	188	451.400	659.776	91.744	-952	-4293	989	-66.640	-300.510	69.230	1638	31.398	
11361623	469	1487	211	228.872	725.656	102.968	-1086	-4346	1171	-76.020	-304.220	81.970	1640	31.406	
11371945	204	1618	274	99.552	789.584	133.712	-1212	-4417	1172	-84.840	-309.190	82.040	1640	31.406	
11382268	-73	1662	480	-35.624	811.056	234.240	-1330	-4519	1024	-93.100	-316.330	71.680	1652	31.453	
11392590	-241	1803	632	-117.608	879.864	308.416	-1441	-4634	789	-100.870	-324.380	55.230	1652	31.453	
11402912	-252	1892	760	-122.976	923.296	370.880	-1534	-4749	448	-107.380	-332.430	31.360	1651	31.449	
11413234	-304	1918	982	-148.352	935.984	479.216	-1599	-4862	93	-111.930	-340.340	6.510	1651	31.449	
11423556	-227	1971	1171	-110.776	961.848	571.448	-1638	-4961	-138	-114.660	-347.270	-9.660	1649	31.441	
11433878	-81	1954	1357	-39.528	953.552	662.216	-1661	-5044	-238	-116.270	-353.080	-16.660	1649	31.441	
11444200	129	1878	1527	62.952	916.464	745.176	-1680	-5117	-270	-117.600	-358.190	-18.900	1645	31.426	
11454522	356	1716	1667	173.728	837.408	813.496	-1710	-5185	-281	-119.700	-362.950	-19.670	1645	31.426	
11464844	499	1501	1766	243.512	732.488	861.808	-1760	-5246	-307	-123.200	-367.220	-21.490	1637	31.395	
11475166	590	1311	1750	287.920	639.768	854.000	-1834	-5295	-370	-128.380	-370.650	-25.900	1637	31.395	
11485488	559	1131	1696	272.792	551.928	827.648	-1924	-5321	-414	-134.680	-372.470	-28.980	1648	31.438	
11495811	522	1096	1715	254.736	534.848	836.920	-2027	-5307	-375	-141.890	-371.490	-26.250	1648	31.438	
11506133	505	1214	1589	246.440	592.432	775.432	-2129	-5254	-277	-149.030	-367.780	-19.390	1651	31.449	
11516456	558	1286	1540	272.304	627.568	751.520	-2224	-5168	-191	-155.680	-361.760	-13.370	1651	31.449	
11526778	720	1247	1362	351.360	608.536	664.656	-2312	-5069	-221	-161.840	-354.830	-15.470	1648	31.438	
11537101	907	1266	1232	442.616	617.808	601.216	-2398	-4968	-335	-167.860	-347.760	-23.450	1648	31.438	
11547423	1051	1237	1049	512.888	603.656	511.912	-2472	-4870	-466	-173.040	-340.900	-32.620	1655	31.465	
11557745	1034	1256	985	504.592	612.928	480.680	-2533	-4769	-591	-177.310	-333.830	-41.370	1655	31.465	
11568067	1169	1492	792	570.472	728.096	386.496	-2579	-4656	-664	-180.530	-325.920	-46.480	1647	31.434	
11578389	1406	1618	437	686.128	789.584	213.256	-2605	-4548	-772	-182.350	-318.360	-54.040	1647	31.434	
11588711	1653	1783	213	806.664	870.104	103.944	-2613	-4460	-926	-182.910	-312.200	-64.820	1656	31.469	
11599033	1938	1829	69	945.744	892.552	33.672	-2601	-4389	-1025	-182.070	-307.230	-71.750	1656	31.469	
11609355	1996	1749	149	974.048	853.512	72.712	-2580	-4329	-1049	-180.600	-303.030	-73.430	1643	31.418	
11619677	1899	1714	189	926.712	836.432	92.232	-2557	-4262	-982	-178.990	-298.340	-68.740	1643	31.418	
11629999	1843	1716	175	899.384	837.408	85.400	-2530	-4179	-878	-177.100	-292.530	-61.460	1652	31.453	
11640321	1998	1757	84	975.024	857.416	40.992	-2501	-4097	-795	-175.070	-286.790	-55.650	1652	31.453	
11650644	2194	1901	-94	1070.672	927.688	-45.872	-2464	-4034	-749	-172.480	-282.380	-52.430	1658	31.477	
11660966	2444	2048	-418	1192.672	999.424	-203.984	-2420	-3993	-734	-169.400	-279.510	-51.380	1658	31.477	
11671289	2783	2089	-712	1358.104	1019.432	-347.456	-2374	-3969	-753	-166.180	-277.830	-52.710	1652	31.453	
11681611	3077	1947	-961	1501.576	950.136	-468.968	-2337	-3959	-747	-163.590	-277.130	-52.290	1652	31.453	
11691934	3321	1763	-1288	1620.648	860.344	-628.544	-2322	-3954	-589	-162.540	-276.780	-41.230	1653	31.457	
11702256	3545	1560	-1555	1729.960	761.280	-758.840	-2337	-3945	-233	-163.590	-276.150	-16.310	1653	31.457	
11712579	3633	1402	-1645	1772.904	684.176	-802.760	-2379	-3933	254	-166.530	-275.310	17.780	1656	31.469	
11722901	3519	1382	-1616	1717.272	674.416	-788.608	-2438	-3913	742	-170.660	-273.910	51.940	1656	31.469	
11733223	3266	1601	-1629	1593.808	781.288	-794.952	-2491	-3877	1092	-174.370	-271.390	76.440	1654	31.461	
11743545	3102	1932	-1821	1513.776	942.816	-888.648	-2508	-3825	1192	-175.560	-267.750	83.440	1654	31.461	
11753867	3371	2270	-2147	1645.048	1107.760	-1047.736	-2469	-3782	970	-172.830	-264.740	67.900	1652	31.453	
11764189	3866	2450	-2496	1886.608	1195.600	-1218.048	-2365	-3781	494	-165.550	-264.670	34.580	1652	31.453	
11774511	4328	2670	-2845	2112.064	1302.960	-1388.360	-2200	-3825	15	-154.000	-267.750	1.050	1653	31.457	
11784833	4383	2805	-3123	2138.904	1368.840	-1524.024	-1980	-3883	-192	-138.600	-271.810	-13.440	1653	31.457	
11795155	4013	2950	-3696	1958.344	1439.600	-1803.648	-1728	-3903	-18	-120.960	-273.210	-1.260	1644	31.422	
11805478	3285	3038	-4432	1603.080	1482.544	-2162.816	-1468	-3847	423	-102.760	-269.290	29.610	1644	31.422	
11815800	2591	3236	-5233	1264.408	1579.168	-2553.704	-1217	-3702	879	-85.190	-259.140	61.530	1649	31.441	
11826123	2087	3634	-6093	1018.456	1773.392	-2973.384	-957	-3487	1088	-66.990	-244.090	76.160	1649	31.441	
11836445	1822	3937	-6771	889.136	1921.256	-3304.248	-661	-3230	921	-46.270	-226.100	64.470	1647	31.434	
11846768	1668	4333	-7200	813.984	2114.504	-3513.600	-310	-2943	424	-21.700	-206.010	29.680	1647	31.434	
11857090	1724	4368	-7560	841.312	2131.584	-3689.280	106	-2621	-184	7.420	-183.470	-12.880	1655	31.465	
11867413	2022	4132	-7891	986.736	2016.416	-3850.808	556	-2269	-627	38.920	-158.830	-43.890	1655	31.465	
11877735	1967	3946	-8445	959.896	1925.648	-4121.160	1004	-1884	-669	70.280	-131.880	-46.830	1650	31.445	
11888057	1627	3800	-8796	793.976	1854.400	-4292.448	1436	-1452	-292	100.520	-101.640	-20.440	1650	31.445	
11898379	752	4362	-9283	366.976	2128.656	-4530.104	1862	-963	346	130.340	-67.410	24.220	1658	31.477	
11908701	-739	5313	-9706	-360.632	2592.744	-4736.528	2339	-394	1023	163.730	-27.580	71.610	1658	31.477	
11919023	-1540	6280	-9504	-751.520	3064.640	-4637.952	2913	266	1458	203.910	18.620	102.060	1652	31.453	
11929345	-2355	8100	-9475	-1149.240	3952.800	-4623.800	3630	971	1513	254.100	67.970	105.910	1652	31.453	
11939667	-2984	10673	-8959	-1456.192	5208.424	-4371.992	4568	1723	1278	319.760	120.610	89.460	1654	31.461	
11949989	-3786	13447	-8335	-1847.568	6562.136	-4067.480	5771	2528	904	403.970	176.960	63.280	1654	31.461	
11960312	-3956	15202	-7270	-1930.528	7418.576	-3547.760	7208	3392	556	504.560	237.440	38.920	1654	31.461	
11970634	-4604	16657	-5868	-2246.752	8128.616	-2863.584	8789	4283	490	615.230	299.810	34.300	1654	31.461	
11980957	-5657	18215	-3929	-2760.616	8888.920	-1917.352	10468	5192	865	732.760	363.440	60.550	1667	31.512	
11991279	-7410	18969	-1939	-3616.080	9256.872	-946.232	12213	6080	1442	854.910	425.600	100.940	1667	31.512	
12001602	-9207	19577	24	-4493.016	9553.576	11.712	13921	6927	1832	974.470	484.890	128.240	1652	31.453	
12011924	-11679	19200	1274	-5699.352	9369.601	621.712	15475	7757	1704	1083.250	542.990	119.280	1652	31.453	
12022247	-14579	18393	2205	-7114.552	8975.784	1076.040	16731	8714	1077	1171.170	609.980	75.390	1658	31.477	
12032569	-4804	2035	1048	-2344.352	993.080	511.424	14946	9257	5853	1046.220	647.990	409.710	1658	31.477	
12042891	-5191	-3916	-3752	-2533.208	-1911.008	-1830.976	7092	5409	24751	496.440	378.630	1732.570	1644	31.422	
12053213	8348	3059	3490	4073.824	1492.792	1703.120	9589	2014	12172	671.230	140.980	852.040	1644	31.422	
12063535	-10767	8409	-672	-5254.296	4103.592	-327.936	14097	1989	-8672	986.790	139.230	-607.040	1656	31.469	
12073858	2186	15132	-2634	1066.768	7384.416	-1285.392	14421	5576	-18437	1009.470	390.320	-1290.590	1656	31.469	
12084180	-2646	10670	-2068	-1291.248	5206.960	-1009.184	12739	9135	-16979	891.730	639.450	-1188.530	1660	31.484	
12094502	2190	7994	-2706	1068.720	3901.072	-1320.528	10765	11601	-8447	753.550	812.070	-591.290	1660	31.484	
12104824	4076	8587	-5749	1989.088	4190.456	-2805.512	9836	12441	2554	688.520	870.870	178.780	1650	31.445	
12115146	2530	10577	-9079	1234.640	5161.576	-4430.552	10229	11716	10483	716.030	820.120	733.810	1650	31.445	
12125468	1665	11334	-9977	812.520	5530.992	-4868.776	11126	10156	13024	778.820	710.920	911.680	1654	31.461	
12135790	-5262	11182	-8484	-2567.856	5456.816	-4140.192	11719	8526	11672	820.330	596.820	817.040	1654	31.461	
12146113	-8341	10515	-5493	-4070.408	5131.320	-2680.584	11819	7647	8464	827.330	535.290	592.480	1652	31.453	
12156435	-7545	8320	-2925	-3681.960	4060.160	-1427.400	11420	7505	4160	799.400	525.350	291.200	1652	31.453	
12166758	-6383	6429	-1906	-3114.904	3137.352	-930.128	10479	7876	-184	733.530	551.320	-12.880	1649	31.441	
12177080	-4317	4917	-1058	-2106.696	2399.496	-516.304	9075	8566	-3260	635.250	599.620	-228.200	1649	31.441	
12187403	-2641	4080	-790	-1288.808	1991.040	-385.520	7382	9217	-4680	516.740	645.190	-327.600	1656	31.469	
12197725	-1506	4462	-1044	-734.928	2177.456	-509.472	5661	9620	-4655	396.270	673.400	-325.850	1656	31.469	
12208047	-368	4866	-1515	-179.584	2374.608	-739.320	4175	9700	-3665	292.250	679.000	-256.550	1646	31.430	
12218369	-56	5350	-1979	-27.328	2610.800	-965.752	3044	9479	-2242	213.080	663.530	-156.940	1646	31.430	
12228691	-42	5608	-2215	-20.496	2736.704	-1080.920	2282	9065	-703	159.740	634.550	-49.210	1642	31.414	
12239013	-693	5561	-2659	-338.184	2713.768	-1297.592	1821	8526	585	127.470	596.820	40.950	1642	31.414	
12249335	-1647	5008	-2953	-803.736	2443.904	-1441.064	1540	7939	1424	107.800	555.730	99.680	1661	31.488	
12259657	-2298	4704	-3038	-1121.424	2295.552	-1482.544	1321	7340	1640	92.470	513.800	114.800	1661	31.488	
12269979	-2757	4507	-3004	-1345.416	2199.416	-1465.952	1086	6734	1235	76.020	471.380	86.450	1655	31.465	
12280302	-2953	4381	-2966	-1441.064	2137.928	-1447.408	815	6136	425	57.050	429.520	29.750	1655	31.465	
12290624	-3078	3833	-2863	-1502.064	1870.504	-1397.144	507	5570	-249	35.490	389.900	-17.430	1655	31.465	
12300947	-2751	3206	-2634	-1342.488	1564.528	-1285.392	189	5047	-357	13.230	353.290	-24.990	1655	31.465	
12311269	-2269	2896	-2301	-1107.272	1413.248	-1122.888	-102	4528	8	-7.140	316.960	0.560	1659	31.480	
12321592	-2153	2819	-2161	-1050.664	1375.672	-1054.568	-337	3992	549	-23.590	279.440	38.430	1659	31.480	
12331914	-2234	2775	-2045	-1090.192	1354.200	-997.960	-522	3453	958	-36.540	241.710	67.060	1661	31.488	
12342236	-2516	2642	-2037	-1227.808	1289.296	-994.056	-681	2913	1061	-47.670	203.910	74.270	1661	31.488	
12352558	-2640	2720	-1982	-1288.320	1327.360	-967.216	-824	2389	975	-57.680	167.230	68.250	1655	31.465	
12362880	-2094	2836	-1743	-1021.872	1383.968	-850.584	-944	1865	729	-66.080	130.550	51.030	1655	31.465	
12373202	-1773	3096	-1529	-865.224	1510.848	-746.152	-1021	1315	391	-71.470	92.050	27.370	1656	31.469	
12383524	-1641	3189	-1119	-800.808	1556.232	-546.072	-1051	779	175	-73.570	54.530	12.250	1656	31.469	
12393846	-1395	3019	-880	-680.760	1473.272	-429.440	-1043	292	149	-73.010	20.440	10.430	1649	31.441	
12404168	-1193	2894	-600	-582.184	1412.272	-292.800	-1015	-155	289	-71.050	-10.850	20.230	1649	31.441	
12414491	-1075	3031	-135	-524.600	1479.128	-65.880	-971	-569	570	-67.970	-39.830	39.900	1647	31.434	
12424813	-957	3175	86	-467.016	1549.400	41.968	-902	-957	815	-63.140	-66.990	57.050	1647	31.434	
12435136	-861	3221	233	-420.168	1571.848	113.704	-820	-1320	868	-57.400	-92.400	60.760	1654	31.461	
12445458	-900	3487	413	-439.200	1701.656	201.544	-730	-1639	765	-51.100	-114.730	53.550	1654	31.461	
12455781	-915	3451	574	-446.520	1684.088	280.112	-627	-1896	626	-43.890	-132.720	43.820	1663	31.496	
12466103	-1013	3344	517	-494.344	1631.872	252.296	-530	-2090	504	-37.100	-146.300	35.280	1663	31.496	
12476425	-915	3423	650	-446.520	1670.424	317.200	-440	-2231	408	-30.800	-156.170	28.560	1655	31.465	
12486747	-904	3303	690	-441.152	1611.864	336.720	-352	-2346	248	-24.640	-164.220	17.360	1655	31.465	
12497069	-716	3225	655	-349.408	1573.800	319.640	-269	-2444	-48	-18.830	-171.080	-3.360	1649	31.441	
12507391	-561	2931	695	-273.768	1430.328	339.160	-191	-2535	-469	-13.370	-177.450	-32.830	1649	31.441	
12517713	-500	2670	645	-244.000	1302.960	314.760	-125	-2609	-891	-8.750	-182.630	-62.370	1663	31.496	
12528035	-361	2423	588	-176.168	1182.424	286.944	-64	-2659	-1162	-4.480	-186.130	-81.340	1663	31.496	
12538357	-160	2336	614	-78.080	1139.968	299.632	-10	-2691	-1201	-0.700	-188.370	-84.070	1648	31.438	
12548679	66	2239	680	32.208	1092.632	331.840	42	-2717	-1052	2.940	-190.190	-73.640	1648	31.438	
12559001	264	2221	687	128.832	1083.848	335.256	88	-2747	-827	6.160	-192.290	-57.890	1651	31.449	
12569324	364	2113	709	177.632	1031.144	345.992	128	-2782	-631	8.960	-194.740	-44.170	1651	31.449	
12579646	448	2019	711	218.624	985.272	346.968	156	-2818	-529	10.920	-197.260	-37.030	1656	31.469	
12589969	458	1939	792	223.504	946.232	386.496	178	-2853	-520	12.460	-199.710	-36.400	1656	31.469	
12600291	511	2019	913	249.368	985.272	445.544	201	-2883	-577	14.070	-201.810	-40.390	1664	31.500	
12610614	527	2230	1088	257.176	1088.240	530.944	241	-2908	-659	16.870	-203.560	-46.130	1664	31.500	
12620936	370	2381	1246	180.560	1161.928	608.048	305	-2921	-723	21.350	-204.470	-50.610	1654	31.461	
12631258	215	2459	1254	104.920	1199.992	611.952	384	-2910	-766	26.880	-203.700	-53.620	1654	31.461	
12641580	114	2468	1226	55.632	1204.384	598.288	471	-2878	-799	32.970	-201.460	-55.930	1659	31.480	
12651902	64	2469	1211	31.232	1204.872	590.968	556	-2832	-829	38.920	-198.240	-58.030	1659	31.480	
12662224	35	2438	1166	17.080	1189.744	569.008	638	-2778	-878	44.660	-194.460	-61.460	1658	31.477	
12672546	137	2496	1187	66.856	1218.048	579.256	717	-2722	-963	50.190	-190.540	-67.410	1658	31.477	
12682868	154	2573	1238	75.152	1255.624	604.144	801	-2674	-1063	56.070	-187.180	-74.410	1664	31.500	
12693190	47	2585	1232	22.936	1261.480	601.216	891	-2623	-1143	62.370	-183.610	-80.010	1664	31.500	
12703513	5	2624	1226	2.440	1280.512	598.288	984	-2563	-1189	68.880	-179.410	-83.230	1658	31.477	
12713835	-79	2586	1228	-38.552	1261.968	599.264	1078	-2499	-1215	75.460	-174.930	-85.050	1658	31.477	
12724158	-281	2505	1400	-137.128	1222.440	683.200	1153	-2434	-1283	80.710	-170.380	-89.810	1651	31.449	
12734480	-106	3119	1719	-51.728	1522.072	838.872	1156	-2384	-1296	80.920	-166.880	-90.720	1651	31.449	
12744803	-300	2132	2032	-146.400	1040.416	991.616	1028	-2389	-744	71.960	-167.230	-52.080	1653	31.457	
12755125	48	2489	1751	23.424	1214.632	854.488	803	-2474	-432	56.210	-173.180	-30.240	1653	31.457	
12765447	-288	2524	1575	-140.544	1231.712	768.600	677	-2585	-641	47.390	-180.950	-44.870	1657	31.473	
12775769	-418	2457	1453	-203.984	1199.016	709.064	646	-2654	-1078	45.220	-185.780	-75.460	1657	31.473	
12786091	-421	2339	1344	-205.448	1141.432	655.872	678	-2682	-1517	47.460	-187.740	-106.190	1660	31.484	
12796413	-411	2194	1296	-200.568	1070.672	632.448	736	-2693	-1833	51.520	-188.510	-128.310	1660	31.484	
12806735	-376	1990	1280	-183.488	971.120	624.640	796	-2686	-1975	55.720	-188.020	-138.250	1651	31.449	
12817057	-475	1779	1232	-231.800	868.152	601.216	846	-2667	-1980	59.220	-186.690	-138.600	1651	31.449	
12827379	-416	1808	1035	-203.008	882.304	505.080	887	-2646	-1924	62.090	-185.220	-134.680	1651	31.449	
12837704	-504	1452	951	-245.952	708.576	464.088	918	-2635	-1821	64.260	-184.450	-127.470	1651	31.449	
12848024	-508	1377	855	-247.904	671.976	417.240	908	-2616	-1646	63.560	-183.120	-115.220	1651	31.449	
12858347	-525	1093	856	-256.200	533.384	417.728	871	-2598	-1416	60.970	-181.860	-99.120	1651	31.449	
12868669	-436	1015	833	-212.768	495.320	406.504	800	-2574	-1122	56.000	-180.180	-78.540	1649	31.441	
12878992	-382	940	872	-186.416	458.720	425.536	710	-2542	-778	49.700	-177.940	-54.460	1649	31.441	
12889314	-302	841	890	-147.376	410.408	434.320	598	-2500	-429	41.860	-175.000	-30.030	1661	31.488	
12899637	-264	806	913	-128.832	393.328	445.544	465	-2451	-117	32.550	-171.570	-8.190	1661	31.488	
12909959	-212	820	997	-103.456	400.160	486.536	323	-2400	102	22.610	-168.000	7.140	1668	31.516	
12920281	-176	873	1066	-85.888	426.024	520.208	186	-2355	182	13.020	-164.850	12.740	1668	31.516	
12930603	-226	876	1129	-110.288	427.488	550.952	65	-2317	133	4.550	-162.190	9.310	1656	31.469	
12940925	-263	872	1197	-128.344	425.536	584.136	-42	-2279	2	-2.940	-159.530	0.140	1656	31.469	
12951247	-276	898	1229	-134.688	438.224	599.752	-133	-2239	-159	-9.310	-156.730	-11.130	1657	31.473	
12961569	-356	871	1191	-173.728	425.048	581.208	-212	-2198	-314	-14.840	-153.860	-21.980	1657	31.473	
12971891	-353	905	1148	-172.264	441.640	560.224	-285	-2154	-451	-19.950	-150.780	-31.570	1653	31.457	
12982213	-368	960	1101	-179.584	468.480	537.288	-350	-2110	-575	-24.500	-147.700	-40.250	1653	31.457	
12992536	-380	964	1089	-185.440	470.432	531.432	-403	-2069	-686	-28.210	-144.830	-48.020	1667	31.512	
13002858	-420	968	1076	-204.960	472.384	525.088	-447	-2028	-771	-31.290	-141.960	-53.970	1667	31.512	
13013181	-388	844	1064	-189.344	411.872	519.232	-484	-1986	-835	-33.880	-139.020	-58.450	1664	31.500	
13023503	-320	738	1158	-156.160	360.144	565.104	-524	-1949	-888	-36.680	-136.430	-62.160	1664	31.500	
13033826	-349	832	1116	-170.312	406.016	544.608	-566	-1921	-908	-39.620	-134.470	-63.560	1652	31.453	
13044148	-332	1016	1105	-162.016	495.808	539.240	-596	-1890	-890	-41.720	-132.300	-62.300	1652	31.453	
13054470	-155	1098	1222	-75.640	535.824	596.336	-609	-1857	-846	-42.630	-129.990	-59.220	1657	31.473	
13064792	-106	1155	1299	-51.728	563.640	633.912	-612	-1828	-749	-42.840	-127.960	-52.430	1657	31.473	
13075114	-202	1356	1310	-98.576	661.728	639.280	-604	-1798	-575	-42.280	-125.860	-40.250	1656	31.469	
13085436	-49	1780	1347	-23.912	868.640	657.336	-575	-1760	-327	-40.250	-123.200	-22.890	1656	31.469	
13095758	79	2182	1431	38.552	1064.816	698.328	-507	-1731	-55	-35.490	-121.170	-3.850	1662	31.492	
13106080	58	2455	1477	28.304	1198.040	720.776	-405	-1708	176	-28.350	-119.560	12.320	1662	31.492	
13116402	233	2541	1556	113.704	1240.008	759.328	-280	-1696	314	-19.600	-118.720	21.980	1648	31.438	
13126725	270	2730	1788	131.760	1332.240	872.544	-142	-1692	372	-9.940	-118.440	26.040	1648	31.438	
13137047	348	3035	1974	169.824	1481.080	963.312	15	-1688	401	1.050	-118.160	28.070	1655	31.465	
13147370	-11	3788	2224	-5.368	1848.544	1085.312	233	-1685	481	16.310	-117.950	33.670	1655	31.465	
13157692	76	2767	2456	37.088	1350.296	1198.528	458	-1646	655	32.060	-115.220	45.850	1662	31.492	
13168015	475	3179	2267	231.800	1551.352	1106.296	652	-1613	722	45.640	-112.910	50.540	1662	31.492	
13178337	735	2559	2374	358.680	1248.792	1158.512	807	-1601	678	56.490	-112.070	47.460	1665	31.504	
13188659	677	2554	2377	330.376	1246.352	1159.976	898	-1593	671	62.860	-111.510	46.970	1665	31.504	
13198981	558	2470	2213	272.304	1205.360	1079.944	975	-1574	695	68.250	-110.180	48.650	1668	31.516	
13209303	454	2111	2045	221.552	1030.168	997.960	1022	-1540	691	71.540	-107.800	48.370	1668	31.516	
13219625	588	1947	1794	286.944	950.136	875.472	1032	-1498	610	72.240	-104.860	42.700	1652	31.453	
13229947	651	1740	1713	317.688	849.120	835.944	1012	-1453	472	70.840	-101.710	33.040	1652	31.453	
13240269	496	1735	1567	242.048	846.680	764.696	961	-1397	312	67.270	-97.790	21.840	1659	31.480	
13250591	482	1812	1479	235.216	884.256	721.752	894	-1322	129	62.580	-92.540	9.030	1659	31.480	
13260914	535	1852	1452	261.080	903.776	708.576	821	-1243	-112	57.470	-87.010	-7.840	1657	31.473	
13271236	502	1672	1344	244.976	815.936	655.872	739	-1167	-407	51.730	-81.690	-28.490	1657	31.473	
13281559	533	1540	1241	260.104	751.520	605.608	636	-1086	-666	44.520	-76.020	-46.620	1665	31.504	
13291881	531	1470	1114	259.128	717.360	543.632	514	-1004	-827	35.980	-70.280	-57.890	1665	31.504	
13302204	516	1343	1059	251.808	655.384	516.792	382	-920	-894	26.740	-64.400	-62.580	1660	31.484	
13312526	543	1288	967	264.984	628.544	471.896	241	-839	-913	16.870	-58.730	-63.910	1660	31.484	
13322848	392	1289	928	191.296	629.032	452.864	106	-763	-905	7.420	-53.410	-63.350	1659	31.480	
13333170	225	1273	943	109.800	621.224	460.184	-15	-688	-886	-1.050	-48.160	-62.020	1659	31.480	
13343492	151	1196	927	73.688	583.648	452.376	-126	-615	-885	-8.820	-43.050	-61.950	1665	31.504	
13353814	35	1244	826	17.080	607.072	403.088	-228	-548	-877	-15.960	-38.360	-61.390	1665	31.504	
13364136	-121	1183	848	-59.048	577.304	413.824	-319	-477	-837	-22.330	-33.390	-58.590	1665	31.504	
13374458	-130	1191	878	-63.440	581.208	428.464	-402	-402	-816	-28.140	-28.140	-57.120	1665	31.504	
13384780	28	1298	1022	13.664	633.424	498.736	-474	-342	-880	-33.180	-23.940	-61.600	1660	31.484	
13395103	104	1360	1082	50.752	663.680	528.016	-526	-311	-1015	-36.820	-21.770	-71.050	1660	31.484	
13405425	52	1339	1002	25.376	653.432	488.976	-565	-305	-1176	-39.550	-21.350	-82.320	1653	31.457	
13415748	193	1330	910	94.184	649.040	444.080	-600	-314	-1334	-42.000	-21.980	-93.380	1653	31.457	
13426070	167	1266	865	81.496	617.808	422.120	-640	-343	-1425	-44.800	-24.010	-99.750	1646	31.430	
13436393	175	1326	799	85.400	647.088	389.912	-690	-376	-1384	-48.300	-26.320	-96.880	1646	31.430	
13446715	90	1363	619	43.920	665.144	302.072	-739	-418	-1268	-51.730	-29.260	-88.760	1655	31.465	
13457037	-44	1658	367	-21.472	809.104	179.096	-782	-471	-1157	-54.740	-32.970	-80.990	1655	31.465	
13467359	-186	2101	239	-90.768	1025.288	116.632	-804	-534	-1107	-56.280	-37.380	-77.490	1652	31.453	
13477681	-152	2708	252	-74.176	1321.504	122.976	-792	-606	-1173	-55.440	-42.420	-82.110	1652	31.453	
13488003	64	3253	339	31.232	1587.464	165.432	-739	-698	-1374	-51.730	-48.860	-96.180	1661	31.488	
13498325	294	3267	414	143.472	1594.296	202.032	-668	-819	-1647	-46.760	-57.330	-115.290	1661	31.488	
13508647	682	3194	493	332.816	1558.672	240.584	-619	-973	-1875	-43.330	-68.110	-131.250	1652	31.453	
13518969	877	3098	466	427.976	1511.824	227.408	-594	-1164	-1961	-41.580	-81.480	-137.270	1652	31.453	
13529292	1013	3070	319	494.344	1498.160	155.672	-580	-1376	-1890	-40.600	-96.320	-132.300	1667	31.512	
13539614	1045	3040	156	509.960	1483.520	76.128	-562	-1594	-1721	-39.340	-111.580	-120.470	1667	31.512	
13549937	1020	2921	46	497.760	1425.448	22.448	-536	-1803	-1511	-37.520	-126.210	-105.770	1653	31.457	
13560259	1070	2668	-37	522.160	1301.984	-18.056	-517	-1997	-1312	-36.190	-139.790	-91.840	1653	31.457	
13570582	1074	2375	-63	524.112	1159.000	-30.744	-521	-2179	-1101	-36.470	-152.530	-77.070	1659	31.480	
13580904	1124	2206	16	548.512	1076.528	7.808	-553	-2342	-811	-38.710	-163.940	-56.770	1659	31.480	
13591226	1315	2114	61	641.720	1031.632	29.768	-606	-2494	-482	-42.420	-174.580	-33.740	1666	31.508	
13601548	1456	2173	71	710.528	1060.424	34.648	-657	-2652	-194	-45.990	-185.640	-13.580	1666	31.508	
13611870	1525	2150	83	744.200	1049.200	40.504	-685	-2821	52	-47.950	-197.470	3.640	1653	31.457	
13622192	1558	2066	36	760.304	1008.208	17.568	-692	-2997	288	-48.440	-209.790	20.160	1653	31.457	
13632514	1571	1999	-62	766.648	975.512	-30.256	-687	-3167	557	-48.090	-221.690	38.990	1659	31.480	
13642836	1449	1970	-89	707.112	961.360	-43.432	-679	-3323	912	-47.530	-232.610	63.840	1659	31.480	
13653158	1215	2138	-66	592.920	1043.344	-32.208	-679	-3458	1339	-47.530	-242.060	93.730	1659	31.480	
13663481	876	2229	-58	427.488	1087.752	-28.304	-684	-3579	1677	-47.880	-250.530	117.390	1659	31.480	
13673803	774	2419	-69	377.712	1180.472	-33.672	-691	-3701	1749	-48.370	-259.070	122.430	1651	31.449	
13684126	282	2439	-43	137.616	1190.232	-20.984	-693	-3832	1561	-48.510	-268.240	109.270	1651	31.449	
13694448	-38	2447	-40	-18.544	1194.136	-19.520	-685	-3975	1085	-47.950	-278.250	75.950	1657	31.473	
13704771	-321	2459	138	-156.648	1199.992	67.344	-650	-4131	445	-45.500	-289.170	31.150	1657	31.473	
13715093	-416	2227	289	-203.008	1086.776	141.032	-593	-4270	-19	-41.510	-298.900	-1.330	1661	31.488	
13725415	-454	2119	397	-221.552	1034.072	193.736	-548	-4381	-200	-38.360	-306.670	-14.000	1661	31.488	
13735737	-446	2114	489	-217.648	1031.632	238.632	-522	-4467	-189	-36.540	-312.690	-13.230	1660	31.484	
13746059	-352	2240	573	-171.776	1093.120	279.624	-508	-4543	-156	-35.560	-318.010	-10.920	1660	31.484	
13756381	-213	2440	698	-103.944	1190.720	340.624	-492	-4617	-185	-34.440	-323.190	-12.950	1653	31.457	
13766703	57	2607	787	27.816	1272.216	384.056	-467	-4696	-305	-32.690	-328.720	-21.350	1653	31.457	
