Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
7911	525	1860	691	256.200	907.680	337.208	59	142	45	4.130	9.940	3.150	1806	32.055	
18233	549	1882	714	267.912	918.416	348.432	72	146	50	5.040	10.220	3.500	1806	32.055	
28555	562	1882	748	274.256	918.416	365.024	85	148	46	5.950	10.360	3.220	1801	32.035	
38877	558	1872	788	272.304	913.536	384.544	93	148	44	6.510	10.360	3.080	1801	32.035	
49200	567	1877	818	276.696	915.976	399.184	97	148	49	6.790	10.360	3.430	1793	32.004	
59522	565	1882	848	275.720	918.416	413.824	97	148	54	6.790	10.360	3.780	1793	32.004	
69844	588	1882	857	286.944	918.416	418.216	95	148	56	6.650	10.360	3.920	1807	32.059	
80167	592	1870	861	288.896	912.560	420.168	89	146	50	6.230	10.220	3.500	1807	32.059	
90489	591	1841	867	288.408	898.408	423.096	80	144	34	5.600	10.080	2.380	1800	32.031	
100811	595	1814	847	290.360	885.232	413.336	65	140	10	4.550	9.800	0.700	1800	32.031	
111134	597	1788	839	291.336	872.544	409.432	48	135	-20	3.360	9.450	-1.400	1796	32.016	
121457	596	1770	831	290.848	863.760	405.528	29	130	-44	2.030	9.100	-3.080	1796	32.016	
131779	594	1747	829	289.872	852.536	404.552	7	124	-62	0.490	8.680	-4.340	1796	32.016	
142101	587	1727	820	286.456	842.776	400.160	-14	118	-80	-0.980	8.260	-5.600	1796	32.016	
152424	593	1718	797	289.384	838.384	388.936	-32	111	-102	-2.240	7.770	-7.140	1797	32.020	
162746	593	1716	773	289.384	837.408	377.224	-50	102	-118	-3.500	7.140	-8.260	1797	32.020	
173068	581	1710	758	283.528	834.480	369.904	-65	92	-118	-4.550	6.440	-8.260	1800	32.031	
183391	581	1718	752	283.528	838.384	366.976	-76	82	-102	-5.320	5.740	-7.140	1800	32.031	
193713	603	1743	742	294.264	850.584	362.096	-83	72	-76	-5.810	5.040	-5.320	1794	32.008	
204035	602	1766	743	293.776	861.808	362.584	-83	60	-46	-5.810	4.200	-3.220	1794	32.008	
214358	590	1792	747	287.920	874.496	364.536	-79	48	-16	-5.530	3.360	-1.120	1802	32.039	
224680	589	1812	736	287.432	884.256	359.168	-71	36	11	-4.970	2.520	0.770	1802	32.039	
235002	602	1830	732	293.776	893.040	357.216	-60	23	33	-4.200	1.610	2.310	1799	32.027	
245325	599	1845	735	292.312	900.360	358.680	-47	11	56	-3.290	0.770	3.920	1799	32.027	
255648	594	1862	725	289.872	908.656	353.800	-31	-1	83	-2.170	-0.070	5.810	1804	32.047	
265970	596	1880	725	290.848	917.440	353.800	-15	-10	111	-1.050	-0.700	7.770	1804	32.047	
276292	585	1892	716	285.480	923.296	349.408	1	-17	134	0.070	-1.190	9.380	1805	32.051	
286615	585	1897	702	285.480	925.736	342.576	16	-21	151	1.120	-1.470	10.570	1805	32.051	
296937	572	1905	705	279.136	929.640	344.040	30	-23	160	2.100	-1.610	11.200	1811	32.074	
307259	565	1902	696	275.720	928.176	339.648	43	-22	159	3.010	-1.540	11.130	1811	32.074	
317582	559	1894	683	272.792	924.272	333.304	55	-19	144	3.850	-1.330	10.080	1806	32.055	
327904	553	1884	680	269.864	919.392	331.840	64	-14	120	4.480	-0.980	8.400	1806	32.055	
338226	559	1887	664	272.792	920.856	324.032	70	-6	95	4.900	-0.420	6.650	1802	32.039	
348549	566	1877	647	276.208	915.976	315.736	75	1	71	5.250	0.070	4.970	1802	32.039	
358872	564	1869	646	275.232	912.072	315.248	78	8	54	5.460	0.560	3.780	1806	32.055	
369194	573	1877	643	279.624	915.976	313.784	80	15	46	5.600	1.050	3.220	1806	32.055	
379516	580	1877	636	283.040	915.976	310.368	82	20	45	5.740	1.400	3.150	1816	32.094	
389839	579	1876	629	282.552	915.488	306.952	87	22	45	6.090	1.540	3.150	1816	32.094	
400161	583	1876	631	284.504	915.488	307.928	91	21	44	6.370	1.470	3.080	1807	32.059	
410483	591	1868	628	288.408	911.584	306.464	96	18	43	6.720	1.260	3.010	1807	32.059	
420806	597	1855	631	291.336	905.240	307.928	97	13	44	6.790	0.910	3.080	1800	32.031	
431128	605	1856	634	295.240	905.728	309.392	99	6	48	6.930	0.420	3.360	1800	32.031	
441450	616	1852	638	300.608	903.776	311.344	97	-3	54	6.790	-0.210	3.780	1805	32.051	
451773	618	1855	648	301.584	905.240	316.224	96	-14	61	6.720	-0.980	4.270	1805	32.051	
462096	619	1849	646	302.072	902.312	315.248	94	-26	69	6.580	-1.820	4.830	1809	32.066	
472418	631	1856	649	307.928	905.728	316.712	91	-38	80	6.370	-2.660	5.600	1809	32.066	
482740	626	1845	666	305.488	900.360	325.008	87	-51	93	6.090	-3.570	6.510	1812	32.078	
493063	626	1848	676	305.488	901.824	329.888	81	-62	110	5.670	-4.340	7.700	1812	32.078	
503385	619	1847	693	302.072	901.336	338.184	73	-74	127	5.110	-5.180	8.890	1807	32.059	
513707	624	1845	696	304.512	900.360	339.648	65	-84	133	4.550	-5.880	9.310	1807	32.059	
524030	619	1834	693	302.072	894.992	338.184	55	-95	124	3.850	-6.650	8.680	1803	32.043	
534352	621	1822	693	303.048	889.136	338.184	43	-106	106	3.010	-7.420	7.420	1803	32.043	
544674	617	1815	684	301.096	885.720	333.792	32	-115	89	2.240	-8.050	6.230	1809	32.066	
554997	609	1794	676	297.192	875.472	329.888	18	-122	79	1.260	-8.540	5.530	1809	32.066	
565319	606	1779	671	295.728	868.152	327.448	5	-127	74	0.350	-8.890	5.180	1813	32.082	
575641	602	1774	670	293.776	865.712	326.960	-9	-132	68	-0.630	-9.240	4.760	1813	32.082	
585964	609	1771	661	297.192	864.248	322.568	-24	-137	60	-1.680	-9.590	4.200	1811	32.074	
596287	622	1774	660	303.536	865.712	322.080	-37	-143	52	-2.590	-10.010	3.640	1811	32.074	
606609	626	1771	669	305.488	864.248	326.472	-53	-149	52	-3.710	-10.430	3.640	1806	32.055	
616931	622	1761	670	303.536	859.368	326.960	-67	-156	63	-4.690	-10.920	4.410	1806	32.055	
627254	624	1766	661	304.512	861.808	322.568	-83	-163	83	-5.810	-11.410	5.810	1808	32.063	
637576	636	1761	672	310.368	859.368	327.936	-101	-171	106	-7.070	-11.970	7.420	1808	32.063	
647898	641	1767	683	312.808	862.296	333.304	-121	-180	129	-8.470	-12.600	9.030	1802	32.039	
658221	645	1773	695	314.760	865.224	339.160	-140	-190	145	-9.800	-13.300	10.150	1802	32.039	
668543	630	1776	699	307.440	866.688	341.112	-160	-201	146	-11.200	-14.070	10.220	1807	32.059	
678865	617	1766	684	301.096	861.808	333.792	-179	-212	134	-12.530	-14.840	9.380	1807	32.059	
689188	605	1747	671	295.240	852.536	327.448	-202	-222	115	-14.140	-15.540	8.050	1813	32.082	
699511	618	1708	666	301.584	833.504	325.008	-230	-230	97	-16.100	-16.100	6.790	1813	32.082	
709833	635	1696	653	309.880	827.648	318.664	-262	-239	87	-18.340	-16.730	6.090	1805	32.051	
720155	638	1690	666	311.344	824.720	325.008	-298	-248	90	-20.860	-17.360	6.300	1805	32.051	
730478	650	1692	664	317.200	825.696	324.032	-334	-257	107	-23.380	-17.990	7.490	1808	32.063	
740800	658	1706	680	321.104	832.528	331.840	-368	-267	133	-25.760	-18.690	9.310	1808	32.063	
751122	680	1729	694	331.840	843.752	338.672	-399	-278	163	-27.930	-19.460	11.410	1815	32.090	
761445	698	1754	728	340.624	855.952	355.264	-426	-290	191	-29.820	-20.300	13.370	1815	32.090	
771767	690	1772	755	336.720	864.736	368.440	-447	-303	216	-31.290	-21.210	15.120	1820	32.109	
782089	688	1783	756	335.744	870.104	368.928	-465	-315	231	-32.550	-22.050	16.170	1820	32.109	
792411	713	1817	767	347.944	886.696	374.296	-478	-326	229	-33.460	-22.820	16.030	1817	32.098	
802734	734	1861	777	358.192	908.168	379.176	-484	-336	214	-33.880	-23.520	14.980	1817	32.098	
813056	742	1902	801	362.096	928.176	390.888	-481	-345	199	-33.670	-24.150	13.930	1809	32.066	
823378	749	1932	832	365.512	942.816	406.016	-470	-353	190	-32.900	-24.710	13.300	1809	32.066	
833701	761	1953	857	371.368	953.064	418.216	-450	-361	178	-31.500	-25.270	12.460	1811	32.074	
844023	760	1946	872	370.880	949.648	425.536	-424	-369	154	-29.680	-25.830	10.780	1811	32.074	
854345	768	1923	862	374.784	938.424	420.656	-397	-376	117	-27.790	-26.320	8.190	1806	32.055	
864668	786	1904	849	383.568	929.152	414.312	-370	-381	73	-25.900	-26.670	5.110	1806	32.055	
874991	803	1896	849	391.864	925.248	414.312	-343	-386	33	-24.010	-27.020	2.310	1813	32.082	
885313	814	1884	845	397.232	919.392	412.360	-316	-391	4	-22.120	-27.370	0.280	1813	32.082	
895635	827	1874	859	403.576	914.512	419.192	-288	-393	-10	-20.160	-27.510	-0.700	1812	32.078	
905958	823	1853	858	401.624	904.264	418.704	-260	-396	-16	-18.200	-27.720	-1.120	1812	32.078	
916280	824	1844	850	402.112	899.872	414.800	-233	-397	-15	-16.310	-27.790	-1.050	1810	32.070	
926602	803	1822	827	391.864	889.136	403.576	-207	-397	-13	-14.490	-27.790	-0.910	1810	32.070	
936925	796	1802	792	388.448	879.376	386.496	-184	-394	-19	-12.880	-27.580	-1.330	1812	32.078	
947247	791	1780	773	386.008	868.640	377.224	-163	-388	-33	-11.410	-27.160	-2.310	1812	32.078	
957569	794	1755	751	387.472	856.440	366.488	-144	-381	-47	-10.080	-26.670	-3.290	1819	32.105	
967892	788	1735	748	384.544	846.680	365.024	-131	-370	-48	-9.170	-25.900	-3.360	1819	32.105	
978215	781	1729	755	381.128	843.752	368.440	-120	-356	-35	-8.400	-24.920	-2.450	1808	32.063	
988537	784	1714	740	382.592	836.432	361.120	-111	-341	-16	-7.770	-23.870	-1.120	1808	32.063	
998859	775	1704	738	378.200	831.552	360.144	-105	-323	-3	-7.350	-22.610	-0.210	1813	32.082	
1009182	777	1692	737	379.176	825.696	359.656	-102	-306	-8	-7.140	-21.420	-0.560	1813	32.082	
1019504	787	1691	739	384.056	825.208	360.632	-99	-288	-25	-6.930	-20.160	-1.750	1819	32.105	
1029826	801	1681	756	390.888	820.328	368.928	-97	-271	-48	-6.790	-18.970	-3.360	1819	32.105	
1040149	805	1683	775	392.840	821.304	378.200	-97	-254	-66	-6.790	-17.780	-4.620	1814	32.086	
1050471	811	1686	786	395.768	822.768	383.568	-95	-239	-74	-6.650	-16.730	-5.180	1814	32.086	
1060793	827	1690	799	403.576	824.720	389.912	-93	-226	-78	-6.510	-15.820	-5.460	1802	32.039	
1071116	836	1699	808	407.968	829.112	394.304	-91	-215	-78	-6.370	-15.050	-5.460	1802	32.039	
1081439	841	1711	820	410.408	834.968	400.160	-86	-208	-78	-6.020	-14.560	-5.460	1807	32.059	
1091761	835	1709	822	407.480	833.992	401.136	-80	-202	-77	-5.600	-14.140	-5.390	1807	32.059	
1102083	841	1713	841	410.408	835.944	410.408	-72	-198	-76	-5.040	-13.860	-5.320	1811	32.074	
1112406	842	1724	855	410.896	841.312	417.240	-64	-196	-80	-4.480	-13.720	-5.600	1811	32.074	
1122728	832	1727	848	406.016	842.776	413.824	-55	-197	-89	-3.850	-13.790	-6.230	1808	32.063	
1133050	839	1714	852	409.432	836.432	415.776	-47	-198	-104	-3.290	-13.860	-7.280	1808	32.063	
1143373	852	1710	853	415.776	834.480	416.264	-39	-202	-125	-2.730	-14.140	-8.750	1821	32.113	
1153696	845	1693	839	412.360	826.184	409.432	-35	-207	-146	-2.450	-14.490	-10.220	1821	32.113	
1164018	832	1687	841	406.016	823.256	410.408	-32	-214	-156	-2.240	-14.980	-10.920	1796	32.016	
1174340	838	1672	849	408.944	815.936	414.312	-32	-222	-152	-2.240	-15.540	-10.640	1796	32.016	
1184663	856	1657	856	417.728	808.616	417.728	-32	-233	-138	-2.240	-16.310	-9.660	1818	32.102	
1194985	866	1652	887	422.608	806.176	432.856	-33	-247	-119	-2.310	-17.290	-8.330	1818	32.102	
1205307	844	1632	894	411.872	796.416	436.272	-39	-265	-102	-2.730	-18.550	-7.140	1819	32.105	
1215630	839	1638	880	409.432	799.344	429.440	-47	-283	-98	-3.290	-19.810	-6.860	1819	32.105	
1225952	868	1704	870	423.584	831.552	424.560	-55	-304	-115	-3.850	-21.280	-8.050	1820	32.109	
1236274	838	1679	903	408.944	819.352	440.664	-61	-326	-139	-4.270	-22.820	-9.730	1820	32.109	
1246597	838	1650	892	408.944	805.200	435.296	-69	-347	-162	-4.830	-24.290	-11.340	1805	32.051	
1256920	821	1646	865	400.648	803.248	422.120	-81	-365	-184	-5.670	-25.550	-12.880	1805	32.051	
1267242	861	1642	849	420.168	801.296	414.312	-95	-382	-207	-6.650	-26.740	-14.490	1808	32.063	
1277564	877	1654	809	427.976	807.152	394.792	-110	-399	-231	-7.700	-27.930	-16.170	1808	32.063	
1287887	833	1648	808	406.504	804.224	394.304	-125	-417	-239	-8.750	-29.190	-16.730	1815	32.090	
1298209	763	1619	791	372.344	790.072	386.008	-142	-431	-222	-9.940	-30.170	-15.540	1815	32.090	
1308531	762	1666	880	371.856	813.008	429.440	-160	-436	-176	-11.200	-30.520	-12.320	1809	32.066	
1318854	817	1674	793	398.696	816.912	386.984	-174	-443	-157	-12.180	-31.010	-10.990	1809	32.066	
1329176	787	1699	786	384.056	829.112	383.568	-187	-453	-183	-13.090	-31.710	-12.810	1804	32.047	
1339498	760	1705	807	370.880	832.040	393.816	-197	-461	-240	-13.790	-32.270	-16.800	1804	32.047	
1349820	784	1704	795	382.592	831.552	387.960	-208	-467	-327	-14.560	-32.690	-22.890	1821	32.113	
1360143	825	1721	754	402.600	839.848	367.952	-219	-476	-429	-15.330	-33.320	-30.030	1821	32.113	
1370465	799	1707	739	389.912	833.016	360.632	-229	-485	-523	-16.030	-33.950	-36.610	1819	32.105	
1380787	770	1701	782	375.760	830.088	381.616	-241	-492	-585	-16.870	-34.440	-40.950	1819	32.105	
1391110	728	1712	775	355.264	835.456	378.200	-254	-496	-618	-17.780	-34.720	-43.260	1815	32.090	
1401432	721	1768	777	351.848	862.784	379.176	-265	-498	-637	-18.550	-34.860	-44.590	1815	32.090	
1411754	724	1753	817	353.312	855.464	398.696	-275	-498	-664	-19.250	-34.860	-46.480	1810	32.070	
1422077	769	1799	674	375.272	877.912	328.912	-283	-502	-704	-19.810	-35.140	-49.280	1810	32.070	
1432400	768	1850	616	374.784	902.800	300.608	-287	-508	-743	-20.090	-35.560	-52.010	1809	32.066	
1442722	742	1808	664	362.096	882.304	324.032	-286	-513	-755	-20.020	-35.910	-52.850	1809	32.066	
1453044	754	1818	749	367.952	887.184	365.512	-285	-516	-724	-19.950	-36.120	-50.680	1814	32.086	
1463367	750	1798	680	366.000	877.424	331.840	-281	-519	-670	-19.670	-36.330	-46.900	1814	32.086	
1473689	785	1741	663	383.080	849.608	323.544	-275	-526	-593	-19.250	-36.820	-41.510	1805	32.051	
1484011	770	1741	716	375.760	849.608	349.408	-268	-537	-485	-18.760	-37.590	-33.950	1805	32.051	
1494334	737	1800	717	359.656	878.400	349.896	-254	-549	-351	-17.780	-38.430	-24.570	1810	32.070	
1504656	746	1895	689	364.048	924.760	336.232	-227	-562	-200	-15.890	-39.340	-14.000	1810	32.070	
1514978	702	1811	701	342.576	883.768	342.088	-188	-575	-31	-13.160	-40.250	-2.170	1826	32.133	
1525300	697	1755	738	340.136	856.440	360.144	-148	-585	158	-10.360	-40.950	11.060	1826	32.133	
1535623	606	1652	782	295.728	806.176	381.616	-111	-593	355	-7.770	-41.510	24.850	1809	32.066	
1545945	417	1403	915	203.496	684.664	446.520	-84	-592	529	-5.880	-41.440	37.030	1809	32.066	
1556267	400	1419	1016	195.200	692.472	495.808	-73	-583	603	-5.110	-40.810	42.210	1826	32.133	
1566590	973	1507	951	474.824	735.416	464.088	-63	-592	525	-4.410	-41.440	36.750	1826	32.133	
1576912	711	1408	902	346.968	687.104	440.176	-48	-634	390	-3.360	-44.380	27.300	1825	32.129	
1587234	798	1542	903	389.424	752.496	440.664	-36	-664	304	-2.520	-46.480	21.280	1825	32.129	
1597557	748	1539	929	365.024	751.032	453.352	-16	-693	307	-1.120	-48.510	21.490	1808	32.063	
1607880	757	1554	896	369.416	758.352	437.248	5	-714	359	0.350	-49.980	25.130	1808	32.063	
1618202	822	1557	894	401.136	759.816	436.272	25	-735	387	1.750	-51.450	27.090	1815	32.090	
1628524	791	1562	878	386.008	762.256	428.464	40	-759	348	2.800	-53.130	24.360	1815	32.090	
1638847	822	1615	833	401.136	788.120	406.504	48	-783	237	3.360	-54.810	16.590	1819	32.105	
1649169	792	1595	821	386.496	778.360	400.648	50	-810	93	3.500	-56.700	6.510	1819	32.105	
1659491	809	1560	808	394.792	761.280	394.304	40	-837	-30	2.800	-58.590	-2.100	1819	32.105	
1669814	847	1500	797	413.336	732.000	388.936	16	-868	-111	1.120	-60.760	-7.770	1819	32.105	
1680137	870	1439	749	424.560	702.232	365.512	-27	-906	-147	-1.890	-63.420	-10.290	1813	32.082	
1690459	887	1394	719	432.856	680.272	350.872	-84	-948	-143	-5.880	-66.360	-10.010	1813	32.082	
1700781	797	1378	664	388.936	672.464	324.032	-160	-993	-104	-11.200	-69.510	-7.280	1812	32.078	
1711104	644	1371	615	314.272	669.048	300.120	-250	-1030	-58	-17.500	-72.100	-4.060	1812	32.078	
1721426	559	1408	623	272.792	687.104	304.024	-354	-1059	-51	-24.780	-74.130	-3.570	1816	32.094	
1731748	435	1435	600	212.280	700.280	292.800	-471	-1080	-117	-32.970	-75.600	-8.190	1816	32.094	
1742071	399	1456	563	194.712	710.528	274.744	-598	-1095	-256	-41.860	-76.650	-17.920	1822	32.117	
1752393	404	1579	603	197.152	770.552	294.264	-733	-1109	-436	-51.310	-77.630	-30.520	1822	32.117	
1762715	427	1766	652	208.376	861.808	318.176	-863	-1129	-615	-60.410	-79.030	-43.050	1811	32.074	
1773038	375	1999	811	183.000	975.512	395.768	-979	-1153	-743	-68.530	-80.710	-52.010	1811	32.074	
1783361	245	2264	952	119.560	1104.832	464.576	-1079	-1172	-800	-75.530	-82.040	-56.000	1801	32.035	
1793683	266	2373	1102	129.808	1158.024	537.776	-1163	-1184	-824	-81.410	-82.880	-57.680	1801	32.035	
1804005	384	2518	1224	187.392	1228.784	597.312	-1242	-1194	-829	-86.940	-83.580	-58.030	1804	32.047	
1814328	359	2624	1396	175.192	1280.512	681.248	-1316	-1205	-810	-92.120	-84.350	-56.700	1804	32.047	
1824650	328	2761	1502	160.064	1347.368	732.976	-1392	-1213	-773	-97.440	-84.910	-54.110	1808	32.063	
1834972	292	2904	1570	142.496	1417.152	766.160	-1467	-1215	-749	-102.690	-85.050	-52.430	1808	32.063	
1845295	134	3043	1660	65.392	1484.984	810.080	-1541	-1210	-763	-107.870	-84.700	-53.410	1818	32.102	
1855618	21	3112	1663	10.248	1518.656	811.544	-1612	-1193	-829	-112.840	-83.510	-58.030	1818	32.102	
1865940	-120	3080	1670	-58.560	1503.040	814.960	-1696	-1167	-953	-118.720	-81.690	-66.710	1809	32.066	
1876262	-224	2977	1659	-109.312	1452.776	809.592	-1796	-1133	-1113	-125.720	-79.310	-77.910	1809	32.066	
1886585	-335	2934	1610	-163.480	1431.792	785.680	-1916	-1093	-1290	-134.120	-76.510	-90.300	1813	32.082	
1896907	-404	2877	1566	-197.152	1403.976	764.208	-2046	-1046	-1472	-143.220	-73.220	-103.040	1813	32.082	
1907229	-488	2866	1530	-238.144	1398.608	746.640	-2184	-993	-1635	-152.880	-69.510	-114.450	1817	32.098	
1917552	-542	2854	1528	-264.496	1392.752	745.664	-2324	-933	-1761	-162.680	-65.310	-123.270	1817	32.098	
1927875	-579	2843	1528	-282.552	1387.384	745.664	-2462	-866	-1841	-172.340	-60.620	-128.870	1816	32.094	
1938197	-681	2795	1512	-332.328	1363.960	737.856	-2594	-794	-1891	-181.580	-55.580	-132.370	1816	32.094	
1948519	-588	2783	1778	-286.944	1358.104	867.664	-2720	-719	-1943	-190.400	-50.330	-136.010	1808	32.063	
1958842	-451	2661	1821	-220.088	1298.568	888.648	-2836	-655	-1984	-198.520	-45.850	-138.880	1808	32.063	
1969164	-458	2407	1727	-223.504	1174.616	842.776	-2950	-598	-1984	-206.500	-41.860	-138.880	1818	32.102	
1979486	-526	2280	1691	-256.688	1112.640	825.208	-3068	-532	-1940	-214.760	-37.240	-135.800	1818	32.102	
1989809	-505	2171	1745	-246.440	1059.448	851.560	-3183	-453	-1842	-222.810	-31.710	-128.940	1819	32.105	
2000131	-624	2093	1675	-304.512	1021.384	817.400	-3294	-363	-1694	-230.580	-25.410	-118.580	1819	32.105	
2010453	-648	1995	1693	-316.224	973.560	826.184	-3403	-257	-1539	-238.210	-17.990	-107.730	1806	32.055	
2020776	-649	1975	1741	-316.712	963.800	849.608	-3504	-147	-1450	-245.280	-10.290	-101.500	1806	32.055	
2031099	-668	2039	1806	-325.984	995.032	881.328	-3590	-44	-1473	-251.300	-3.080	-103.110	1809	32.066	
2041421	-630	2036	1912	-307.440	993.568	933.056	-3656	46	-1622	-255.920	3.220	-113.540	1809	32.066	
2051743	-653	1925	2058	-318.664	939.400	1004.304	-3705	113	-1908	-259.350	7.910	-133.560	1811	32.074	
2062066	-324	1898	2271	-158.112	926.224	1108.248	-3744	147	-2290	-262.080	10.290	-160.300	1811	32.074	
2072388	-141	1636	2255	-68.808	798.368	1100.440	-3771	130	-2642	-263.970	9.100	-184.940	1805	32.051	
2082710	0	1475	2193	0.000	719.800	1070.184	-3796	84	-2842	-265.720	5.880	-198.940	1805	32.051	
2093035	60	1251	2232	29.280	610.488	1089.216	-3817	28	-2839	-267.190	1.960	-198.730	1819	32.105	
2103356	82	1039	2153	40.016	507.032	1050.664	-3835	-24	-2673	-268.450	-1.680	-187.110	1819	32.105	
2113678	73	849	2301	35.624	414.312	1122.888	-3850	-64	-2399	-269.500	-4.480	-167.930	1811	32.074	
2124000	52	820	2357	25.376	400.160	1150.216	-3859	-87	-2074	-270.130	-6.090	-145.180	1811	32.074	
2134323	-18	752	2415	-8.784	366.976	1178.520	-3855	-95	-1785	-269.850	-6.650	-124.950	1806	32.055	
2144645	-22	641	2349	-10.736	312.808	1146.312	-3847	-94	-1631	-269.290	-6.580	-114.170	1806	32.055	
2154967	14	531	2273	6.832	259.128	1109.224	-3840	-97	-1664	-268.800	-6.790	-116.480	1819	32.105	
2165290	84	447	2145	40.992	218.136	1046.760	-3831	-109	-1834	-268.170	-7.630	-128.380	1819	32.105	
2175612	223	384	2031	108.824	187.392	991.128	-3819	-136	-2053	-267.330	-9.520	-143.710	1809	32.066	
2185934	445	341	1866	217.160	166.408	910.608	-3800	-180	-2259	-266.000	-12.600	-158.130	1809	32.066	
2196257	614	194	1794	299.632	94.672	875.472	-3771	-242	-2423	-263.970	-16.940	-169.610	1815	32.090	
2206579	811	161	1662	395.768	78.568	811.056	-3735	-314	-2505	-261.450	-21.980	-175.350	1815	32.090	
2216901	976	96	1547	476.288	46.848	754.936	-3687	-390	-2467	-258.090	-27.300	-172.690	1813	32.082	
2227224	1140	48	1474	556.320	23.424	719.312	-3624	-466	-2298	-253.680	-32.620	-160.860	1813	32.082	
2237547	1188	87	1372	579.744	42.456	669.536	-3545	-535	-2020	-248.150	-37.450	-141.400	1809	32.066	
2247869	1284	37	1218	626.592	18.056	594.384	-3446	-594	-1708	-241.220	-41.580	-119.560	1809	32.066	
2258191	1450	-17	1071	707.600	-8.296	522.648	-3334	-651	-1462	-233.380	-45.570	-102.340	1807	32.059	
2268514	1563	-57	923	762.744	-27.816	450.424	-3211	-715	-1312	-224.770	-50.050	-91.840	1807	32.059	
2278836	1634	-42	794	797.392	-20.496	387.472	-3075	-783	-1228	-215.250	-54.810	-85.960	1816	32.094	
2289158	1679	-58	655	819.352	-28.304	319.640	-2924	-853	-1185	-204.680	-59.710	-82.950	1816	32.094	
2299481	1773	-139	481	865.224	-67.832	234.728	-2762	-925	-1172	-193.340	-64.750	-82.040	1818	32.102	
2309804	1902	-216	311	928.176	-105.408	151.768	-2593	-1004	-1176	-181.510	-70.280	-82.320	1818	32.102	
2320126	1973	-160	153	962.824	-78.080	74.664	-2415	-1088	-1165	-169.050	-76.160	-81.550	1820	32.109	
2330448	2039	-99	60	995.032	-48.312	29.280	-2222	-1173	-1123	-155.540	-82.110	-78.610	1820	32.109	
2340771	2241	-93	-121	1093.608	-45.384	-59.048	-2018	-1259	-1082	-141.260	-88.130	-75.740	1813	32.082	
2351093	2482	-43	-257	1211.216	-20.984	-125.416	-1805	-1356	-1057	-126.350	-94.920	-73.990	1813	32.082	
2361415	2641	-28	-429	1288.808	-13.664	-209.352	-1583	-1466	-1021	-110.810	-102.620	-71.470	1831	32.152	
2371738	2879	-16	-576	1404.952	-7.808	-281.088	-1352	-1587	-966	-94.640	-111.090	-67.620	1831	32.152	
2382060	3079	17	-726	1502.552	8.296	-354.288	-1113	-1725	-911	-77.910	-120.750	-63.770	1818	32.102	
2392382	3227	109	-857	1574.776	53.192	-418.216	-866	-1880	-855	-60.620	-131.600	-59.850	1818	32.102	
2402705	3406	174	-1001	1662.128	84.912	-488.488	-612	-2051	-796	-42.840	-143.570	-55.720	1818	32.102	
2413028	3591	216	-1133	1752.408	105.408	-552.904	-357	-2237	-741	-24.990	-156.590	-51.870	1818	32.102	
2423350	3694	241	-1217	1802.672	117.608	-593.896	-105	-2433	-674	-7.350	-170.310	-47.180	1818	32.102	
2433672	3848	329	-1283	1877.824	160.552	-626.104	143	-2632	-575	10.010	-184.240	-40.250	1818	32.102	
2443995	4036	492	-1301	1969.568	240.096	-634.888	389	-2841	-446	27.230	-198.870	-31.220	1833	32.160	
2454318	4288	734	-1408	2092.544	358.192	-687.104	642	-3070	-305	44.940	-214.900	-21.350	1833	32.160	
2464640	4606	990	-1548	2247.728	483.120	-755.424	906	-3331	-175	63.420	-233.170	-12.250	1828	32.141	
2474962	4775	1145	-1664	2330.200	558.760	-812.032	1179	-3626	-86	82.530	-253.820	-6.020	1828	32.141	
2485285	5065	1178	-1798	2471.720	574.864	-877.424	1458	-3946	-88	102.060	-276.220	-6.160	1821	32.113	
2495607	5258	1220	-1957	2565.904	595.360	-955.016	1740	-4285	-167	121.800	-299.950	-11.690	1821	32.113	
2505929	5395	1596	-1887	2632.760	778.848	-920.856	2038	-4627	-226	142.660	-323.890	-15.820	1829	32.145	
2516252	5488	1736	-1988	2678.144	847.168	-970.144	2369	-4970	-211	165.830	-347.900	-14.770	1829	32.145	
2526574	5477	1746	-2104	2672.776	852.048	-1026.752	2717	-5315	-152	190.190	-372.050	-10.640	1821	32.113	
2536896	5552	2114	-2075	2709.376	1031.632	-1012.600	3079	-5668	-86	215.530	-396.760	-6.020	1821	32.113	
2547218	5552	2512	-1997	2709.376	1225.856	-974.536	3487	-6036	-43	244.090	-422.520	-3.010	1820	32.109	
2557541	5694	3304	-1966	2778.672	1612.352	-959.408	3955	-6410	-63	276.850	-448.700	-4.410	1820	32.109	
2567863	5998	3928	-2310	2927.024	1916.864	-1127.280	4532	-6788	-203	317.240	-475.160	-14.210	1834	32.164	
2578185	6437	5144	-1918	3141.256	2510.272	-935.984	5249	-7164	-357	367.430	-501.480	-24.990	1834	32.164	
2588508	7209	6663	-1396	3517.992	3251.544	-681.248	6179	-7553	-414	432.530	-528.710	-28.980	1817	32.098	
2598830	8573	8488	-759	4183.624	4142.144	-370.392	7340	-7991	-531	513.800	-559.370	-37.170	1817	32.098	
2609152	9960	10725	-786	4860.480	5233.800	-383.568	8738	-8491	-764	611.660	-594.370	-53.480	1834	32.164	
