Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
4887481	3761	223	-379	1835.368	108.824	-184.952	1432	-1190	-214	100.240	-83.300	-14.980	1548	31.047	
4897803	3840	145	-474	1873.920	70.760	-231.312	1418	-1286	54	99.260	-90.020	3.780	1564	31.109	
4908125	3878	206	-529	1892.464	100.528	-258.152	1365	-1405	256	95.550	-98.350	17.920	1564	31.109	
4918447	4016	322	-654	1959.808	157.136	-319.152	1285	-1540	203	89.950	-107.800	14.210	1563	31.105	
4928770	4190	361	-824	2044.720	176.168	-402.112	1190	-1686	-144	83.300	-118.020	-10.080	1563	31.105	
4939092	4614	519	-930	2251.632	253.272	-453.840	1092	-1834	-606	76.440	-128.380	-42.420	1562	31.102	
4949414	4876	444	-1216	2379.488	216.672	-593.408	999	-1991	-975	69.930	-139.370	-68.250	1562	31.102	
4959736	5137	400	-1346	2506.856	195.200	-656.848	898	-2147	-1164	62.860	-150.290	-81.480	1548	31.047	
4970058	5240	60	-1338	2557.120	29.280	-652.944	778	-2302	-1083	54.460	-161.140	-75.810	1548	31.047	
4980380	5403	-90	-1439	2636.664	-43.920	-702.232	611	-2447	-750	42.770	-171.290	-52.500	1561	31.098	
4990702	5240	-369	-1693	2557.120	-180.072	-826.184	396	-2583	-306	27.720	-180.810	-21.420	1561	31.098	
5001024	4951	-766	-1936	2416.088	-373.808	-944.768	119	-2693	-2	8.330	-188.510	-0.140	1550	31.055	
5011346	4930	-1546	-2063	2405.840	-754.448	-1006.744	-236	-2778	116	-16.520	-194.460	8.120	1550	31.055	
5021668	5140	-1885	-2187	2508.320	-919.880	-1067.256	-677	-2840	278	-47.390	-198.800	19.460	1569	31.129	
5031990	5000	-2282	-2574	2440.000	-1113.616	-1256.112	-1177	-2870	605	-82.390	-200.900	42.350	1569	31.129	
5042312	4827	-2259	-2864	2355.576	-1102.392	-1397.632	-1728	-2833	979	-120.960	-198.310	68.530	1552	31.063	
5052635	4278	-2874	-3223	2087.664	-1402.512	-1572.824	-2325	-2724	1264	-162.750	-190.680	88.480	1552	31.063	
5062957	3749	-3208	-3041	1829.512	-1565.504	-1484.008	-3005	-2535	1372	-210.350	-177.450	96.040	1568	31.125	
5073279	3236	-3692	-3210	1579.168	-1801.696	-1566.480	-3763	-2283	1417	-263.410	-159.810	99.190	1568	31.125	
5083601	3034	-4280	-3338	1480.592	-2088.640	-1628.944	-4610	-1996	1315	-322.700	-139.720	92.050	1562	31.102	
5093923	3099	-4524	-3823	1512.312	-2207.712	-1865.624	-5541	-1717	1134	-387.870	-120.190	79.380	1562	31.102	
5104245	3037	-4540	-4413	1482.056	-2215.520	-2153.544	-6532	-1472	982	-457.240	-103.040	68.740	1564	31.109	
5114567	3162	-4438	-5391	1543.056	-2165.744	-2630.808	-7562	-1263	903	-529.340	-88.410	63.210	1564	31.109	
5124890	3498	-4752	-5902	1707.024	-2318.976	-2880.176	-8637	-1111	909	-604.590	-77.770	63.630	1569	31.129	
5135212	4695	-5864	-5758	2291.160	-2861.632	-2809.904	-9798	-1059	932	-685.860	-74.130	65.240	1569	31.129	
5145534	6106	-7771	-4388	2979.728	-3792.248	-2141.344	-11104	-1173	924	-777.280	-82.110	64.680	1568	31.125	
5155856	7116	-9313	-2929	3472.608	-4544.744	-1429.352	-12562	-1408	1174	-879.340	-98.560	82.180	1568	31.125	
5166178	6152	-9863	-824	3002.176	-4813.144	-402.112	-14057	-1534	2022	-983.990	-107.380	141.540	1559	31.090	
5176501	2270	-8639	90	1107.760	-4215.832	43.920	-15398	-1224	2826	-1077.860	-85.680	197.820	1559	31.090	
5186823	-1570	-6307	49	-766.160	-3077.816	23.912	-16319	-384	2590	-1142.330	-26.880	181.300	1557	31.082	
5197145	1806	1887	-1962	881.328	920.856	-957.456	-13547	576	-342	-948.290	40.320	-23.940	1557	31.082	
5207467	4841	1792	-3220	2362.408	874.496	-1571.360	-4922	-354	-3640	-344.540	-24.780	-254.800	1573	31.145	
5217790	5632	-5556	-1695	2748.416	-2711.328	-827.160	-1504	-392	-2540	-105.280	-27.440	-177.800	1573	31.145	
5228112	2719	-11700	139	1326.872	-5709.600	67.832	-1833	-724	-2641	-128.310	-50.680	-184.870	1577	31.160	
5238435	5712	-11198	-1505	2787.456	-5464.624	-734.440	-4020	-1126	-616	-281.400	-78.820	-43.120	1577	31.160	
5248757	928	-12233	307	452.864	-5969.704	149.816	-8054	-1020	1029	-563.780	-71.400	72.030	1562	31.102	
5259080	334	-11840	511	162.992	-5777.920	249.368	-11708	-389	1721	-819.560	-27.230	120.470	1562	31.102	
5269402	-1493	-8769	403	-728.584	-4279.272	196.664	-12813	492	2042	-896.910	34.440	142.940	1551	31.059	
5279725	-2433	-6991	1100	-1187.304	-3411.608	536.800	-12620	1607	2746	-883.400	112.490	192.220	1551	31.059	
5290047	-2794	-5466	1359	-1363.472	-2667.408	663.192	-12213	2935	3948	-854.910	205.450	276.360	1560	31.094	
5300370	-2082	-2934	1603	-1016.016	-1431.792	782.264	-11440	4403	5202	-800.800	308.210	364.140	1560	31.094	
5310692	-1442	-348	1045	-703.696	-169.824	509.960	-10217	5796	5743	-715.190	405.720	402.010	1564	31.109	
5321014	-914	530	1022	-446.032	258.640	498.736	-8628	6940	5369	-603.960	485.800	375.830	1564	31.109	
5331336	-980	424	321	-478.240	206.912	156.648	-6925	7768	4390	-484.750	543.760	307.300	1569	31.129	
5341658	-420	-531	119	-204.960	-259.128	58.072	-5311	8342	3643	-371.770	583.940	255.010	1569	31.129	
5351980	941	-1994	-240	459.208	-973.072	-117.120	-3870	8704	3820	-270.900	609.280	267.400	1569	31.129	
5362302	2204	-2917	-344	1075.552	-1423.496	-167.872	-2587	8826	5007	-181.090	617.820	350.490	1569	31.129	
5372624	2125	-3117	-284	1037.000	-1521.096	-138.592	-1376	8709	6546	-96.320	609.630	458.220	1569	31.129	
5382946	1276	-2641	-191	622.688	-1288.808	-93.208	-249	8386	7485	-17.430	587.020	523.950	1569	31.129	
5393269	-30	-1575	-108	-14.640	-768.600	-52.704	731	7905	7328	51.170	553.350	512.960	1563	31.105	
5403591	-640	-859	102	-312.320	-419.192	49.776	1490	7309	5927	104.300	511.630	414.890	1563	31.105	
5413913	-652	-313	34	-318.176	-152.744	16.592	1969	6630	3648	137.830	464.100	255.360	1562	31.102	
5424235	-686	-15	214	-334.768	-7.320	104.432	2184	5925	1211	152.880	414.750	84.770	1562	31.102	
5434557	-800	33	11	-390.400	16.104	5.368	2203	5255	-899	154.210	367.850	-62.930	1561	31.098	
5444879	-1176	-33	-46	-573.888	-16.104	-22.448	2107	4642	-2512	147.490	324.940	-175.840	1561	31.098	
5455201	-1332	-208	219	-650.016	-101.504	106.872	1960	4080	-3508	137.200	285.600	-245.560	1564	31.109	
5465524	-1305	-598	158	-636.840	-291.824	77.104	1810	3531	-3790	126.700	247.170	-265.300	1564	31.109	
5475846	-1340	-1057	8	-653.920	-515.816	3.904	1682	2974	-3513	117.740	208.180	-245.910	1561	31.098	
5486168	-1673	-1413	-25	-816.424	-689.544	-12.200	1589	2430	-2965	111.230	170.100	-207.550	1561	31.098	
5496490	-2210	-1478	-36	-1078.480	-721.264	-17.568	1535	1939	-2469	107.450	135.730	-172.830	1563	31.105	
5506812	-2517	-1444	-129	-1228.296	-704.672	-62.952	1522	1531	-2221	106.540	107.170	-155.470	1563	31.105	
5517134	-2424	-1404	-517	-1182.912	-685.152	-252.296	1549	1192	-2180	108.430	83.440	-152.600	1563	31.105	
5527456	-2402	-1128	-462	-1172.176	-550.464	-225.456	1610	898	-2172	112.700	62.860	-152.040	1563	31.105	
5537779	-2328	-783	-262	-1136.064	-382.104	-127.856	1721	635	-2036	120.470	44.450	-142.520	1571	31.137	
5548101	-2237	-547	-315	-1091.656	-266.936	-153.720	1875	393	-1779	131.250	27.510	-124.530	1571	31.137	
5558423	-2241	-440	-396	-1093.608	-214.720	-193.248	2053	174	-1538	143.710	12.180	-107.660	1574	31.148	
5568745	-2295	-511	-295	-1119.960	-249.368	-143.960	2234	-15	-1397	156.380	-1.050	-97.790	1574	31.148	
5579067	-2243	-562	-311	-1094.584	-274.256	-151.768	2396	-176	-1326	167.720	-12.320	-92.820	1564	31.109	
5589389	-2003	-449	-274	-977.464	-219.112	-133.712	2540	-329	-1181	177.800	-23.030	-82.670	1564	31.109	
5599711	-1740	-619	-252	-849.120	-302.072	-122.976	2661	-510	-962	186.270	-35.700	-67.340	1560	31.094	
5610034	-1569	-713	-173	-765.672	-347.944	-84.424	2734	-735	-869	191.380	-51.450	-60.830	1560	31.094	
5620356	-1402	-917	-140	-684.176	-447.496	-68.320	2762	-991	-970	193.340	-69.370	-67.900	1573	31.145	
5630678	-1322	-1079	-19	-645.136	-526.552	-9.272	2750	-1258	-1237	192.500	-88.060	-86.590	1573	31.145	
5641000	-1197	-1238	116	-584.136	-604.144	56.608	2713	-1516	-1540	189.910	-106.120	-107.800	1569	31.129	
5651322	-1246	-1340	213	-608.048	-653.920	103.944	2668	-1755	-1735	186.760	-122.850	-121.450	1569	31.129	
5661644	-1218	-1515	395	-594.384	-739.320	192.760	2617	-1965	-1728	183.190	-137.550	-120.960	1567	31.121	
5671966	-1040	-1755	432	-507.520	-856.440	210.816	2554	-2164	-1544	178.780	-151.480	-108.080	1567	31.121	
5682288	-692	-1840	370	-337.696	-897.920	180.560	2473	-2370	-1223	173.110	-165.900	-85.610	1558	31.086	
5692610	-284	-1848	274	-138.592	-901.824	133.712	2382	-2595	-776	166.740	-181.650	-54.320	1558	31.086	
5702932	12	-1797	237	5.856	-876.936	115.656	2283	-2839	-283	159.810	-198.730	-19.810	1563	31.105	
5713254	126	-1827	271	61.488	-891.576	132.248	2174	-3088	123	152.180	-216.160	8.610	1563	31.105	
5723576	128	-1829	190	62.464	-892.552	92.720	2056	-3318	331	143.920	-232.260	23.170	1547	31.043	
5733898	102	-1779	186	49.776	-868.152	90.768	1948	-3504	370	136.360	-245.280	25.900	1547	31.043	
5744220	350	-1801	134	170.800	-878.888	65.392	1859	-3645	335	130.130	-255.150	23.450	1565	31.113	
5754542	687	-1908	251	335.256	-931.104	122.488	1782	-3760	359	124.740	-263.200	25.130	1565	31.113	
5764864	1171	-1973	463	571.448	-962.824	225.944	1708	-3872	568	119.560	-271.040	39.760	1556	31.078	
5775186	1495	-1985	656	729.560	-968.680	320.128	1624	-4001	993	113.680	-280.070	69.510	1556	31.078	
5785508	1610	-1894	797	785.680	-924.272	388.936	1525	-4138	1523	106.750	-289.660	106.610	1551	31.059	
5795830	1728	-1812	834	843.264	-884.256	406.992	1416	-4277	2003	99.120	-299.390	140.210	1551	31.059	
5806153	2001	-1912	921	976.488	-933.056	449.448	1299	-4417	2379	90.930	-309.190	166.530	1545	31.035	
5816475	2340	-1987	1147	1141.920	-969.656	559.736	1167	-4562	2685	81.690	-319.340	187.950	1545	31.035	
5826797	2753	-1954	1348	1343.464	-953.552	657.824	1028	-4714	2913	71.960	-329.980	203.910	1538	31.008	
5837119	3157	-1756	1551	1540.616	-856.928	756.888	899	-4863	3139	62.930	-340.410	219.730	1538	31.008	
5847441	3408	-1338	1575	1663.104	-652.944	768.600	799	-4997	3395	55.930	-349.790	237.650	1541	31.020	
5857763	3561	-1209	1392	1737.768	-589.992	679.296	739	-5106	3615	51.730	-357.420	253.050	1541	31.020	
5868085	3835	-1561	1258	1871.480	-761.768	613.904	702	-5188	3764	49.140	-363.160	263.480	1521	30.941	
5878408	4275	-1835	1376	2086.200	-895.480	671.488	664	-5255	3841	46.480	-367.850	268.870	1521	30.941	
5888730	4803	-1528	1345	2343.864	-745.664	656.360	649	-5307	3936	45.430	-371.490	275.520	1519	30.934	
5899052	5087	-1131	1285	2482.456	-551.928	627.080	702	-5339	4121	49.140	-373.730	288.470	1519	30.934	
5909374	5060	-623	1120	2469.280	-304.024	546.560	818	-5343	4370	57.260	-374.010	305.900	1519	30.934	
5919696	4621	-221	932	2255.048	-107.848	454.816	1003	-5301	4585	70.210	-371.070	320.950	1519	30.934	
5930019	4388	-154	317	2141.344	-75.152	154.696	1238	-5199	4601	86.660	-363.930	322.070	1515	30.918	
5940341	4636	-265	-452	2262.368	-129.320	-220.576	1517	-5064	4315	106.190	-354.480	302.050	1515	30.918	
5950663	4889	-402	-809	2385.832	-196.176	-394.792	1839	-4935	3703	128.730	-345.450	259.210	1528	30.969	
5960985	5300	-544	-940	2586.400	-265.472	-458.720	2215	-4817	2935	155.050	-337.190	205.450	1528	30.969	
5971307	5544	-569	-766	2705.472	-277.672	-373.808	2635	-4710	2302	184.450	-329.700	161.140	1528	30.969	
5981629	5223	-614	-583	2548.824	-299.632	-284.504	3079	-4596	1976	215.530	-321.720	138.320	1528	30.969	
5991951	4666	-560	-463	2277.008	-273.280	-225.944	3514	-4443	1890	245.980	-311.010	132.300	1520	30.938	
6002273	4395	-457	-641	2144.760	-223.016	-312.808	3930	-4241	1931	275.100	-296.870	135.170	1520	30.938	
6012595	4541	-399	-1124	2216.008	-194.712	-548.512	4319	-4022	1924	302.330	-281.540	134.680	1523	30.949	
6022917	4416	-409	-1217	2155.008	-199.592	-593.896	4681	-3810	1682	327.670	-266.700	117.740	1523	30.949	
6033240	4173	-725	-1153	2036.424	-353.800	-562.664	5012	-3586	1139	350.840	-251.020	79.730	1527	30.965	
6043562	3799	-1107	-962	1853.912	-540.216	-469.456	5297	-3328	385	370.790	-232.960	26.950	1527	30.965	
6053884	3340	-1458	-729	1629.920	-711.504	-355.752	5527	-3011	-405	386.890	-210.770	-28.350	1514	30.914	
6064206	3008	-1704	-617	1467.904	-831.552	-301.096	5701	-2627	-1058	399.070	-183.890	-74.060	1514	30.914	
6074528	2971	-1642	-488	1449.848	-801.296	-238.144	5821	-2196	-1445	407.470	-153.720	-101.150	1521	30.941	
6084851	3210	-1587	-589	1566.480	-774.456	-287.432	5895	-1764	-1528	412.650	-123.480	-106.960	1521	30.941	
6095173	3454	-1611	-821	1685.552	-786.168	-400.648	5917	-1378	-1412	414.190	-96.460	-98.840	1515	30.918	
6105495	3392	-1690	-792	1655.296	-824.720	-386.496	5879	-1055	-1227	411.530	-73.850	-85.890	1515	30.918	
6115817	3124	-1801	-730	1524.512	-878.888	-356.240	5780	-780	-1098	404.600	-54.600	-76.860	1526	30.961	
6126139	2812	-1898	-685	1372.256	-926.224	-334.280	5624	-534	-1123	393.680	-37.380	-78.610	1526	30.961	
6136461	2400	-2026	-616	1171.200	-988.688	-300.608	5415	-296	-1338	379.050	-20.720	-93.660	1517	30.926	
6146783	2084	-2063	-532	1016.992	-1006.744	-259.616	5161	-51	-1722	361.270	-3.570	-120.540	1517	30.926	
6157105	1860	-2101	-412	907.680	-1025.288	-201.056	4875	201	-2172	341.250	14.070	-152.040	1529	30.973	
6167427	1778	-2170	-304	867.664	-1058.960	-148.352	4561	450	-2553	319.270	31.500	-178.710	1529	30.973	
6177749	1883	-2143	-302	918.904	-1045.784	-147.376	4226	674	-2746	295.820	47.180	-192.220	1517	30.926	
6188071	2006	-2106	-380	978.928	-1027.728	-185.440	3886	854	-2715	272.020	59.780	-190.050	1517	30.926	
6198393	2068	-2097	-377	1009.184	-1023.336	-183.976	3548	981	-2503	248.360	68.670	-175.210	1520	30.938	
6208715	2150	-2017	-328	1049.200	-984.296	-160.064	3218	1055	-2165	225.260	73.850	-151.550	1520	30.938	
6219037	2171	-1978	-285	1059.448	-965.264	-139.080	2900	1077	-1777	203.000	75.390	-124.390	1526	30.961	
6229359	2067	-1849	-219	1008.696	-902.312	-106.872	2596	1055	-1427	181.720	73.850	-99.890	1526	30.961	
6239681	1933	-1669	-206	943.304	-814.472	-100.528	2313	1006	-1164	161.910	70.420	-81.480	1527	30.965	
6250003	1811	-1456	-173	883.768	-710.528	-84.424	2051	939	-997	143.570	65.730	-69.790	1527	30.965	
6260325	1767	-1289	-224	862.296	-629.032	-109.312	1796	856	-857	125.720	59.920	-59.990	1521	30.941	
6270647	1435	-729	46	700.280	-355.752	22.448	1532	759	-805	107.240	53.130	-56.350	1521	30.941	
6280969	1544	-181	60	753.472	-88.328	29.280	1251	675	-1112	87.570	47.250	-77.840	1523	30.949	
6291291	1608	-336	-140	784.704	-163.968	-68.320	952	579	-1709	66.640	40.530	-119.630	1523	30.949	
6301614	1616	-475	-144	788.608	-231.800	-70.272	680	478	-2051	47.600	33.460	-143.570	1520	30.938	
6311936	1597	-480	-157	779.336	-234.240	-76.616	481	388	-1969	33.670	27.160	-137.830	1520	30.938	
6322258	1504	-477	-115	733.952	-232.776	-56.120	349	315	-1667	24.430	22.050	-116.690	1528	30.969	
6332580	1611	-497	-210	786.168	-242.536	-102.480	257	267	-1341	17.990	18.690	-93.870	1528	30.969	
6342902	1349	-246	-237	658.312	-120.048	-115.656	200	240	-1031	14.000	16.800	-72.170	1515	30.918	
6353224	1203	-347	-100	587.064	-169.336	-48.800	179	237	-771	12.530	16.590	-53.970	1515	30.918	
6363546	1197	-442	-114	584.136	-215.696	-55.632	168	234	-592	11.760	16.380	-41.440	1528	30.969	
6373868	1261	-347	-25	615.368	-169.336	-12.200	162	220	-458	11.340	15.400	-32.060	1528	30.969	
6384190	1195	-175	62	583.160	-85.400	30.256	159	200	-333	11.130	14.000	-23.310	1529	30.973	
6394512	1151	-318	19	561.688	-155.184	9.272	158	192	-247	11.060	13.440	-17.290	1529	30.973	
6404834	1199	-334	83	585.112	-162.992	40.504	139	187	-223	9.730	13.090	-15.610	1518	30.930	
6415156	1307	-150	171	637.816	-73.200	83.448	107	175	-198	7.490	12.250	-13.860	1518	30.930	
6425478	1439	-10	282	702.232	-4.880	137.616	71	152	-132	4.970	10.640	-9.240	1536	31.000	
6435801	1548	-34	255	755.424	-16.592	124.440	31	115	-35	2.170	8.050	-2.450	1536	31.000	
6446123	1620	-90	335	790.560	-43.920	163.480	-17	69	85	-1.190	4.830	5.950	1528	30.969	
6456445	1764	-106	521	860.832	-51.728	254.248	-73	12	235	-5.110	0.840	16.450	1528	30.969	
6466767	1990	-110	669	971.120	-53.680	326.472	-130	-64	413	-9.100	-4.480	28.910	1534	30.992	
6477089	2134	-48	848	1041.392	-23.424	413.824	-184	-161	612	-12.880	-11.270	42.840	1534	30.992	
6487411	2210	-47	1033	1078.480	-22.936	504.104	-228	-268	800	-15.960	-18.760	56.000	1526	30.961	
6497733	2282	-60	1049	1113.616	-29.280	511.912	-265	-376	975	-18.550	-26.320	68.250	1526	30.961	
6508055	2227	68	1123	1086.776	33.184	548.024	-296	-475	1151	-20.720	-33.250	80.570	1527	30.965	
6518377	2139	198	1153	1043.832	96.624	562.664	-318	-556	1324	-22.260	-38.920	92.680	1527	30.965	
6528699	1994	238	1067	973.072	116.144	520.696	-325	-614	1459	-22.750	-42.980	102.130	1537	31.004	
6539021	1816	233	1046	886.208	113.704	510.448	-324	-644	1540	-22.680	-45.080	107.800	1537	31.004	
6549343	1685	285	1110	822.280	139.080	541.680	-317	-644	1593	-22.190	-45.080	111.510	1535	30.996	
6559665	1703	385	1105	831.064	187.880	539.240	-300	-620	1654	-21.000	-43.400	115.780	1535	30.996	
6569988	1599	400	1015	780.312	195.200	495.320	-266	-584	1712	-18.620	-40.880	119.840	1533	30.988	
6580310	1474	412	1066	719.312	201.056	520.208	-220	-531	1744	-15.400	-37.170	122.080	1533	30.988	
6590632	1434	513	1165	699.792	250.344	568.520	-157	-462	1759	-10.990	-32.340	123.130	1530	30.977	
6600954	1385	564	1288	675.880	275.232	628.544	-72	-385	1748	-5.040	-26.950	122.360	1530	30.977	
6611276	1313	521	1369	640.744	254.248	668.072	31	-298	1680	2.170	-20.860	117.600	1536	31.000	
6621599	1315	446	1450	641.720	217.648	707.600	148	-206	1549	10.360	-14.420	108.430	1536	31.000	
6631921	1449	272	1453	707.112	132.736	709.064	271	-118	1387	18.970	-8.260	97.090	1531	30.980	
6642243	1720	-6	1540	839.360	-2.928	751.520	389	-49	1262	27.230	-3.430	88.340	1531	30.980	
6652565	2042	-200	1879	996.496	-97.600	916.952	493	-9	1260	34.510	-0.630	88.200	1529	30.973	
6662887	2411	-430	2174	1176.568	-209.840	1060.912	585	-5	1415	40.950	-0.350	99.050	1529	30.973	
6673209	2744	-543	2290	1339.072	-264.984	1117.520	666	-37	1649	46.620	-2.590	115.430	1530	30.977	
6683531	2882	-565	2300	1406.416	-275.720	1122.400	747	-98	1837	52.290	-6.860	128.590	1530	30.977	
6693853	3028	-553	2201	1477.664	-269.864	1074.088	835	-172	1880	58.450	-12.040	131.600	1545	31.035	
6704175	3092	-343	2142	1508.896	-167.384	1045.296	936	-250	1774	65.520	-17.500	124.180	1545	31.035	
6714497	2978	-203	2003	1453.264	-99.064	977.464	1065	-316	1530	74.550	-22.120	107.100	1538	31.008	
6724819	2775	-166	1864	1354.200	-81.008	909.632	1219	-355	1157	85.330	-24.850	80.990	1538	31.008	
6735141	2624	-181	1764	1280.512	-88.328	860.832	1390	-360	731	97.300	-25.200	51.170	1543	31.027	
6745463	2396	-299	1731	1169.248	-145.912	844.728	1570	-333	315	109.900	-23.310	22.050	1543	31.027	
6755785	2213	-452	1605	1079.944	-220.576	783.240	1748	-272	-85	122.360	-19.040	-5.950	1536	31.000	
6766107	2045	-649	1455	997.960	-316.712	710.040	1909	-181	-464	133.630	-12.670	-32.480	1536	31.000	
6776429	1948	-733	1442	950.624	-357.704	703.696	2044	-65	-769	143.080	-4.550	-53.830	1534	30.992	
6786751	1905	-853	1364	929.640	-416.264	665.632	2147	61	-949	150.290	4.270	-66.430	1534	30.992	
6797073	1822	-892	1306	889.136	-435.296	637.328	2211	184	-1017	154.770	12.880	-71.190	1538	31.008	
6807396	1672	-935	1222	815.936	-456.280	596.336	2240	298	-1019	156.800	20.860	-71.330	1538	31.008	
6817718	1528	-928	1135	745.664	-452.864	553.880	2238	403	-1021	156.660	28.210	-71.470	1544	31.031	
6828040	1394	-896	1060	680.272	-437.248	517.280	2211	497	-1048	154.770	34.790	-73.360	1544	31.031	
6838362	1285	-898	1008	627.080	-438.224	491.904	2162	581	-1116	151.340	40.670	-78.120	1545	31.035	
6848684	1235	-1037	959	602.680	-506.056	467.992	2097	656	-1194	146.790	45.920	-83.580	1545	31.035	
6859007	1265	-1178	980	617.320	-574.864	478.240	2010	720	-1204	140.700	50.400	-84.280	1539	31.012	
6869329	1305	-1272	994	636.840	-620.736	485.072	1911	765	-1083	133.770	53.550	-75.810	1539	31.012	
6879651	1347	-1410	910	657.336	-688.080	444.080	1803	789	-849	126.210	55.230	-59.430	1552	31.063	
6889973	1465	-1413	838	714.920	-689.544	408.944	1689	788	-529	118.230	55.160	-37.030	1552	31.063	
6900295	1615	-1270	690	788.120	-619.760	336.720	1581	755	-135	110.670	52.850	-9.450	1547	31.043	
6910618	1688	-1067	500	823.744	-520.696	244.000	1493	692	249	104.510	48.440	17.430	1547	31.043	
6920940	1677	-963	352	818.376	-469.944	171.776	1431	607	487	100.170	42.490	34.090	1545	31.035	
6931262	1712	-1063	354	835.456	-518.744	172.752	1384	510	496	96.880	35.700	34.720	1545	31.035	
6941584	1946	-1201	390	949.648	-586.088	190.320	1338	405	356	93.660	28.350	24.920	1546	31.039	
6951906	2189	-1317	431	1068.232	-642.696	210.328	1295	290	222	90.650	20.300	15.540	1546	31.039	
6962229	2389	-1386	318	1165.832	-676.368	155.184	1261	172	192	88.270	12.040	13.440	1544	31.031	
6972551	2549	-1268	291	1243.912	-618.784	142.008	1243	58	343	87.010	4.060	24.010	1544	31.031	
6982873	2571	-1083	139	1254.648	-528.504	67.832	1252	-48	680	87.640	-3.360	47.600	1543	31.027	
6993195	2360	-885	83	1151.680	-431.880	40.504	1288	-144	1029	90.160	-10.080	72.030	1543	31.027	
7003517	2157	-744	-19	1052.616	-363.072	-9.272	1344	-221	1185	94.080	-15.470	82.950	1542	31.023	
7013840	2034	-565	-15	992.592	-275.720	-7.320	1417	-275	1143	99.190	-19.250	80.010	1542	31.023	
7024162	2065	-516	-86	1007.720	-251.808	-41.968	1507	-317	1007	105.490	-22.190	70.490	1543	31.027	
7034484	2227	-382	-94	1086.776	-186.416	-45.872	1607	-361	891	112.490	-25.270	62.370	1543	31.027	
7044806	2315	-287	-130	1129.720	-140.056	-63.440	1714	-409	885	119.980	-28.630	61.950	1539	31.012	
7055128	2294	-150	-149	1119.472	-73.200	-72.712	1822	-456	925	127.540	-31.920	64.750	1539	31.012	
7065451	2308	-10	-137	1126.304	-4.880	-66.856	1925	-503	955	134.750	-35.210	66.850	1541	31.020	
7075773	2263	69	-151	1104.344	33.672	-73.688	2026	-554	943	141.820	-38.780	66.010	1541	31.020	
7086095	2136	178	-159	1042.368	86.864	-77.592	2119	-607	847	148.330	-42.490	59.290	1543	31.027	
7096417	2135	242	-145	1041.880	118.096	-70.760	2207	-655	706	154.490	-45.850	49.420	1543	31.027	
7106739	2252	273	-139	1098.976	133.224	-67.832	2287	-706	612	160.090	-49.420	42.840	1551	31.059	
7117062	2374	284	-170	1158.512	138.592	-82.960	2356	-767	608	164.920	-53.690	42.560	1551	31.059	
7127384	2494	465	-234	1217.072	226.920	-114.192	2413	-839	676	168.910	-58.730	47.320	1546	31.039	
7137706	2539	638	-307	1239.032	311.344	-149.816	2468	-919	769	172.760	-64.330	53.830	1546	31.039	
7148028	2491	716	-377	1215.608	349.408	-183.976	2516	-1001	775	176.120	-70.070	54.250	1549	31.051	
7158350	2450	817	-375	1195.600	398.696	-183.000	2552	-1076	668	178.640	-75.320	46.760	1549	31.051	
7168673	2399	852	-430	1170.712	415.776	-209.840	2572	-1140	499	180.040	-79.800	34.930	1541	31.020	
7178995	2391	777	-462	1166.808	379.176	-225.456	2571	-1193	292	179.970	-83.510	20.440	1541	31.020	
7189317	2518	760	-540	1228.784	370.880	-263.520	2541	-1240	91	177.870	-86.800	6.370	1557	31.082	
7199639	2728	718	-694	1331.264	350.384	-338.672	2484	-1288	-9	173.880	-90.160	-0.630	1557	31.082	
7209961	2909	646	-832	1419.592	315.248	-406.016	2399	-1343	24	167.930	-94.010	1.680	1549	31.051	
7220284	3028	341	-1054	1477.664	166.408	-514.352	2276	-1405	98	159.320	-98.350	6.860	1549	31.051	
7230606	3182	214	-1308	1552.816	104.432	-638.304	2105	-1470	179	147.350	-102.900	12.530	1540	31.016	
7240928	3362	101	-1693	1640.656	49.288	-826.184	1899	-1537	318	132.930	-107.590	22.260	1540	31.016	
7251250	3678	129	-2099	1794.864	62.952	-1024.312	1665	-1608	516	116.550	-112.560	36.120	1542	31.023	
7261572	3823	-56	-2688	1865.624	-27.328	-1311.744	1413	-1691	711	98.910	-118.370	49.770	1542	31.023	
7271895	4214	-3	-3155	2056.432	-1.464	-1539.640	1135	-1779	888	79.450	-124.530	62.160	1551	31.059	
7282217	4506	-312	-3838	2198.928	-152.256	-1872.944	845	-1883	1080	59.150	-131.810	75.600	1551	31.059	
7292539	4746	-467	-4321	2316.048	-227.896	-2108.648	526	-1994	1209	36.820	-139.580	84.630	1539	31.012	
7302861	5032	-1420	-4636	2455.616	-692.960	-2262.368	167	-2116	1227	11.690	-148.120	85.890	1539	31.012	
7313183	5272	-2407	-4600	2572.736	-1174.616	-2244.800	-284	-2256	1065	-19.880	-157.920	74.550	1546	31.039	
7323505	5413	-3096	-4783	2641.544	-1510.848	-2334.104	-806	-2399	880	-56.420	-167.930	61.600	1546	31.039	
7333827	5464	-3600	-4967	2666.432	-1756.800	-2423.896	-1353	-2520	743	-94.710	-176.400	52.010	1548	31.047	
