Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
10015441	1013	468	-738	494.344	228.384	-360.144	1665	269	-514	116.550	18.830	-35.980	1744	31.813	
10025763	1157	406	-881	564.616	198.128	-429.928	1532	175	-372	107.240	12.250	-26.040	1744	31.813	
10036085	1341	410	-1055	654.408	200.080	-514.840	1386	66	-225	97.020	4.620	-15.750	1741	31.801	
10046408	1383	517	-1273	674.904	252.296	-621.224	1237	-57	-87	86.590	-3.990	-6.090	1741	31.801	
10056730	1343	622	-1542	655.384	303.536	-752.496	1096	-182	-18	76.720	-12.740	-1.260	1741	31.801	
10067052	1386	597	-1851	676.368	291.336	-903.288	964	-300	-49	67.480	-21.000	-3.430	1741	31.801	
10077375	1646	506	-2315	803.248	246.928	-1129.720	829	-422	-145	58.030	-29.540	-10.150	1737	31.785	
10087697	2154	184	-2748	1051.152	89.792	-1341.024	681	-565	-231	47.670	-39.550	-16.170	1737	31.785	
10098019	2670	-273	-3297	1302.960	-133.224	-1608.936	495	-749	-253	34.650	-52.430	-17.710	1737	31.785	
10108342	3204	-795	-3554	1563.552	-387.960	-1734.352	251	-975	-117	17.570	-68.250	-8.190	1737	31.785	
10118664	3949	-1028	-3892	1927.112	-501.664	-1899.296	-61	-1247	286	-4.270	-87.290	20.020	1745	31.816	
10128987	4467	-932	-4476	2179.896	-454.816	-2184.288	-437	-1571	953	-30.590	-109.970	66.710	1745	31.816	
10139309	4843	-853	-5599	2363.384	-416.264	-2732.312	-878	-1927	1690	-61.460	-134.890	118.300	1739	31.793	
10149631	5619	-606	-7177	2742.072	-295.728	-3502.376	-1407	-2313	2196	-98.490	-161.910	153.720	1739	31.793	
10159954	6796	-535	-8432	3316.448	-261.080	-4114.816	-2028	-2774	2127	-141.960	-194.180	148.890	1735	31.777	
10170276	7748	-1360	-9365	3781.024	-663.680	-4570.120	-2773	-3390	1220	-194.110	-237.300	85.400	1735	31.777	
10180598	10631	-3390	-9337	5187.928	-1654.320	-4556.456	-3715	-4238	-191	-260.050	-296.660	-13.370	1742	31.805	
10190921	14281	-6555	-7541	6969.128	-3198.840	-3680.008	-4950	-5493	-1229	-346.500	-384.510	-86.030	1742	31.805	
10201243	17189	-9356	-4576	8388.232	-4565.728	-2233.088	-6534	-7184	-1409	-457.380	-502.880	-98.630	1747	31.824	
10211566	17992	-12408	-1082	8780.096	-6055.104	-528.016	-8447	-9151	-1014	-591.290	-640.570	-70.980	1747	31.824	
10221888	17547	-15429	2554	8562.937	-7529.352	1246.352	-10658	-11112	-549	-746.060	-777.840	-38.430	1747	31.824	
10232210	15539	-18725	6236	7583.032	-9137.800	3043.168	-13102	-12818	-158	-917.140	-897.260	-11.060	1747	31.824	
10242533	13027	-21597	9337	6357.176	-10539.336	4556.456	-15670	-14031	453	-1096.900	-982.170	31.710	1743	31.809	
10252855	9301	-22022	11916	4538.888	-10746.736	5815.008	-18269	-14497	2093	-1278.830	-1014.790	146.510	1743	31.809	
10263177	3652	1821	-677	1782.176	888.648	-330.376	-9629	-10728	9694	-674.030	-750.960	678.580	1735	31.777	
10273500	5819	-13051	-4395	2839.672	-6368.888	-2144.760	-4459	-5397	10768	-312.130	-377.790	753.760	1735	31.777	
10283822	3380	-20072	5477	1649.440	-9795.136	2672.776	-10439	-6019	6086	-730.730	-421.330	426.020	1737	31.785	
10294144	11242	-19683	3480	5486.096	-9605.304	1698.240	-14717	-8575	1866	-1030.190	-600.250	130.620	1737	31.785	
10304466	13069	-14944	4157	6377.672	-7292.672	2028.616	-16994	-8860	819	-1189.580	-620.200	57.330	1753	31.848	
10314788	14084	-8577	3412	6872.992	-4185.576	1665.056	-17289	-8806	2437	-1210.230	-616.420	170.590	1753	31.848	
10325111	12230	-5219	347	5968.240	-2546.872	169.336	-16296	-8522	3967	-1140.720	-596.540	277.690	1747	31.824	
10335433	9527	-1695	-978	4649.176	-827.160	-477.264	-14792	-8203	3351	-1035.440	-574.210	234.570	1747	31.824	
10345755	7641	263	-3836	3728.808	128.344	-1871.968	-12755	-8092	1356	-892.850	-566.440	94.920	1740	31.797	
10356078	6247	344	-5629	3048.536	167.872	-2746.952	-10505	-8184	-705	-735.350	-572.880	-49.350	1740	31.797	
10366400	5720	-1024	-6540	2791.360	-499.712	-3191.520	-8237	-8310	-2043	-576.590	-581.700	-143.010	1742	31.805	
10376722	4680	-2880	-5826	2283.840	-1405.440	-2843.088	-6192	-8324	-2501	-433.440	-582.680	-175.070	1742	31.805	
10387045	3876	-4254	-4756	1891.488	-2075.952	-2320.928	-4530	-8129	-2225	-317.100	-569.030	-155.750	1744	31.813	
10397367	3138	-4888	-3119	1531.344	-2385.344	-1522.072	-3316	-7740	-1484	-232.120	-541.800	-103.880	1744	31.813	
10407690	2594	-4828	-2437	1265.872	-2356.064	-1189.256	-2480	-7208	-633	-173.600	-504.560	-44.310	1749	31.832	
10418012	2445	-4681	-1900	1193.160	-2284.328	-927.200	-1931	-6586	-8	-135.170	-461.020	-0.560	1749	31.832	
10428334	2579	-4191	-1472	1258.552	-2045.208	-718.336	-1556	-5945	207	-108.920	-416.150	14.490	1751	31.840	
10438657	3022	-3462	-1070	1474.736	-1689.456	-522.160	-1270	-5343	134	-88.900	-374.010	9.380	1751	31.840	
10448979	3538	-2447	-747	1726.544	-1194.136	-364.536	-999	-4810	-22	-69.930	-336.700	-1.540	1750	31.836	
10459301	3456	-1826	-537	1686.528	-891.088	-262.056	-719	-4332	-152	-50.330	-303.240	-10.640	1750	31.836	
10469624	3295	-1713	-364	1607.960	-835.944	-177.632	-451	-3854	-237	-31.570	-269.780	-16.590	1740	31.797	
10479946	3279	-1778	42	1600.152	-867.664	20.496	-238	-3365	-135	-16.660	-235.550	-9.450	1740	31.797	
10490268	3332	-2019	402	1626.016	-985.272	196.176	-105	-2875	226	-7.350	-201.250	15.820	1743	31.809	
10500590	3540	-1949	655	1727.520	-951.112	319.640	-57	-2404	746	-3.990	-168.280	52.220	1743	31.809	
10510912	3573	-1539	816	1743.624	-751.032	398.208	-54	-1961	1262	-3.780	-137.270	88.340	1738	31.789	
10521235	3503	-1003	713	1709.464	-489.464	347.944	-39	-1540	1594	-2.730	-107.800	111.580	1738	31.789	
10531557	3407	-777	783	1662.616	-379.176	382.104	4	-1135	1619	0.280	-79.450	113.330	1741	31.801	
10541879	3408	-610	858	1663.104	-297.680	418.704	71	-755	1334	4.970	-52.850	93.380	1741	31.801	
10552202	3380	-549	895	1649.440	-267.912	436.760	158	-406	894	11.060	-28.420	62.580	1738	31.789	
10562524	3298	-474	846	1609.424	-231.312	412.848	258	-83	473	18.060	-5.810	33.110	1738	31.789	
10572846	3102	-399	741	1513.776	-194.712	361.608	374	224	209	26.180	15.680	14.630	1748	31.828	
10583169	2851	-351	608	1391.288	-171.288	296.704	504	525	118	35.280	36.750	8.260	1748	31.828	
10593491	2662	-227	380	1299.056	-110.776	185.440	652	814	136	45.640	56.980	9.520	1741	31.801	
10603814	2459	-68	104	1199.992	-33.184	50.752	823	1088	187	57.610	76.160	13.090	1741	31.801	
10614136	2310	166	-150	1127.280	81.008	-73.200	1029	1341	179	72.030	93.870	12.530	1742	31.805	
10624458	2146	400	-466	1047.248	195.200	-227.408	1273	1572	78	89.110	110.040	5.460	1742	31.805	
10634781	1989	760	-728	970.632	370.880	-355.264	1557	1785	-65	108.990	124.950	-4.550	1743	31.809	
10645103	1882	985	-1073	918.416	480.680	-523.624	1880	1984	-204	131.600	138.880	-14.280	1743	31.809	
10655425	1756	1119	-1235	856.928	546.072	-602.680	2223	2171	-332	155.610	151.970	-23.240	1739	31.793	
10665748	1666	932	-1405	813.008	454.816	-685.640	2562	2346	-476	179.340	164.220	-33.320	1739	31.793	
10676070	1695	542	-1567	827.160	264.496	-764.696	2866	2506	-620	200.620	175.420	-43.400	1741	31.801	
10686393	1752	319	-1722	854.976	155.672	-840.336	3121	2647	-715	218.470	185.290	-50.050	1741	31.801	
10696715	1824	212	-1784	890.112	103.456	-870.592	3340	2768	-719	233.800	193.760	-50.330	1747	31.824	
10707037	1869	113	-1935	912.072	55.144	-944.280	3540	2867	-636	247.800	200.690	-44.520	1747	31.824	
10717360	1824	6	-1938	890.112	2.928	-945.744	3720	2944	-537	260.400	206.080	-37.590	1735	31.777	
10727682	1848	-168	-1902	901.824	-81.984	-928.176	3882	3003	-504	271.740	210.210	-35.280	1735	31.777	
10738004	1882	-251	-2108	918.416	-122.488	-1028.704	4021	3045	-570	281.470	213.150	-39.900	1738	31.789	
10748327	2108	-302	-2338	1028.704	-147.376	-1140.944	4139	3075	-683	289.730	215.250	-47.810	1738	31.789	
10758649	2347	-324	-2341	1145.336	-158.112	-1142.408	4244	3086	-774	297.080	216.020	-54.180	1741	31.801	
10768972	2257	-273	-2179	1101.416	-133.224	-1063.352	4337	3081	-834	303.590	215.670	-58.380	1741	31.801	
10779294	2047	-339	-1902	998.936	-165.432	-928.176	4420	3079	-900	309.400	215.530	-63.000	1749	31.832	
10789616	2008	-429	-1737	979.904	-209.352	-847.656	4483	3087	-1017	313.810	216.090	-71.190	1749	31.832	
10799939	2315	-623	-1631	1129.720	-304.024	-795.928	4525	3095	-1160	316.750	216.650	-81.200	1731	31.762	
10810261	2655	-759	-1687	1295.640	-370.392	-823.256	4546	3086	-1286	318.220	216.020	-90.020	1731	31.762	
10820583	2788	-822	-1694	1360.544	-401.136	-826.672	4553	3060	-1382	318.710	214.200	-96.740	1741	31.801	
10830906	2722	-948	-1612	1328.336	-462.624	-786.656	4554	3033	-1440	318.780	212.310	-100.800	1741	31.801	
10841228	2589	-1105	-1721	1263.432	-539.240	-839.848	4547	3018	-1494	318.290	211.260	-104.580	1733	31.770	
10851550	2387	-1044	-1795	1164.856	-509.472	-875.960	4534	3023	-1564	317.380	211.610	-109.480	1733	31.770	
10861872	2348	-1037	-1850	1145.824	-506.056	-902.800	4525	3052	-1618	316.750	213.640	-113.260	1740	31.797	
10872194	2541	-1213	-2052	1240.008	-591.944	-1001.376	4515	3088	-1647	316.050	216.160	-115.290	1740	31.797	
10882517	2745	-1329	-2113	1339.560	-648.552	-1031.144	4490	3116	-1654	314.300	218.120	-115.780	1738	31.789	
10892839	2875	-1354	-2105	1403.000	-660.752	-1027.240	4457	3130	-1624	311.990	219.100	-113.680	1738	31.789	
10903161	2891	-1439	-2069	1410.808	-702.232	-1009.672	4417	3133	-1579	309.190	219.310	-110.530	1749	31.832	
10913484	2775	-1456	-2028	1354.200	-710.528	-989.664	4366	3131	-1553	305.620	219.170	-108.710	1749	31.832	
10923806	2653	-1468	-1955	1294.664	-716.384	-954.040	4305	3132	-1555	301.350	219.240	-108.850	1737	31.785	
10934128	2623	-1460	-1919	1280.024	-712.480	-936.472	4234	3135	-1567	296.380	219.450	-109.690	1737	31.785	
10944450	2636	-1446	-1901	1286.368	-705.648	-927.688	4156	3134	-1565	290.920	219.380	-109.550	1733	31.770	
10954772	2667	-1344	-1845	1301.496	-655.872	-900.360	4074	3121	-1540	285.180	218.470	-107.800	1733	31.770	
10965095	2659	-1261	-1732	1297.592	-615.368	-845.216	3992	3095	-1459	279.440	216.650	-102.130	1744	31.813	
10975417	2624	-1217	-1554	1280.512	-593.896	-758.352	3911	3054	-1319	273.770	213.780	-92.330	1744	31.813	
10985739	2614	-1176	-1448	1275.632	-573.888	-706.624	3829	2995	-1152	268.030	209.650	-80.640	1744	31.813	
10996062	2614	-1167	-1403	1275.632	-569.496	-684.664	3745	2919	-1002	262.150	204.330	-70.140	1744	31.813	
11006384	2638	-1154	-1376	1287.344	-563.152	-671.488	3653	2828	-904	255.710	197.960	-63.280	1734	31.773	
11016706	2638	-1124	-1284	1287.344	-548.512	-626.592	3553	2722	-855	248.710	190.540	-59.850	1734	31.773	
11027028	2568	-1085	-1171	1253.184	-529.480	-571.448	3445	2608	-844	241.150	182.560	-59.080	1740	31.797	
11037350	2389	-1031	-1090	1165.832	-503.128	-531.920	3328	2491	-873	232.960	174.370	-61.110	1740	31.797	
11047673	2249	-1012	-966	1097.512	-493.856	-471.408	3203	2383	-918	224.210	166.810	-64.260	1737	31.785	
11057995	2189	-1038	-827	1068.232	-506.544	-403.576	3064	2280	-941	214.480	159.600	-65.870	1737	31.785	
11068317	2267	-1073	-778	1106.296	-523.624	-379.664	2912	2175	-928	203.840	152.250	-64.960	1743	31.809	
11078640	2263	-980	-824	1104.344	-478.240	-402.112	2753	2063	-889	192.710	144.410	-62.230	1743	31.809	
11088962	2225	-867	-801	1085.800	-423.096	-390.888	2597	1949	-834	181.790	136.430	-58.380	1742	31.805	
11099284	2239	-767	-716	1092.632	-374.296	-349.408	2449	1832	-775	171.430	128.240	-54.250	1742	31.805	
11109606	2176	-623	-660	1061.888	-304.024	-322.080	2310	1712	-710	161.700	119.840	-49.700	1739	31.793	
11119928	2055	-502	-567	1002.840	-244.976	-276.696	2181	1593	-647	152.670	111.510	-45.290	1739	31.793	
11130251	1949	-436	-447	951.112	-212.768	-218.136	2062	1478	-607	144.340	103.460	-42.490	1748	31.828	
11140573	1886	-357	-372	920.368	-174.216	-181.536	1948	1369	-596	136.360	95.830	-41.720	1748	31.828	
11150895	1822	-264	-339	889.136	-128.832	-165.432	1842	1263	-608	128.940	88.410	-42.560	1744	31.813	
11161218	1786	-176	-326	871.568	-85.888	-159.088	1746	1162	-633	122.220	81.340	-44.310	1744	31.813	
11171540	1706	219	-280	832.528	106.872	-136.640	1653	1068	-683	115.710	74.760	-47.810	1747	31.824	
11181862	1738	222	-314	848.144	108.336	-153.232	1564	979	-850	109.480	68.530	-59.500	1747	31.824	
11192184	1614	915	-208	787.632	446.520	-101.504	1449	887	-1122	101.430	62.090	-78.540	1738	31.789	
11202506	1687	970	-254	823.256	473.360	-123.952	1320	792	-1655	92.400	55.440	-115.850	1738	31.789	
11212829	1631	1014	-229	795.928	494.832	-111.752	1162	687	-2232	81.340	48.090	-156.240	1741	31.801	
11223151	1678	859	-185	818.864	419.192	-90.280	1019	578	-2625	71.330	40.460	-183.750	1741	31.801	
11233473	1612	872	-75	786.656	425.536	-36.600	913	476	-2643	63.910	33.320	-185.010	1749	31.832	
11243796	1587	783	-22	774.456	382.104	-10.736	850	390	-2379	59.500	27.300	-166.530	1749	31.832	
11254118	1467	780	1	715.896	380.640	0.488	812	315	-1958	56.840	22.050	-137.060	1745	31.816	
11264440	1317	853	45	642.696	416.264	21.960	791	250	-1497	55.370	17.500	-104.790	1745	31.816	
11274762	1177	912	48	574.376	445.056	23.424	782	196	-1085	54.740	13.720	-75.950	1739	31.793	
11285084	1186	981	31	578.768	478.728	15.128	777	152	-785	54.390	10.640	-54.950	1739	31.793	
11295407	1435	968	127	700.280	472.384	61.976	776	109	-609	54.320	7.630	-42.630	1743	31.809	
11305729	1746	838	222	852.048	408.944	108.336	776	62	-533	54.320	4.340	-37.310	1743	31.809	
11316051	1158	946	260	565.104	461.648	126.880	776	13	-531	54.320	0.910	-37.170	1748	31.828	
11326374	1499	841	184	731.512	410.408	89.792	777	-11	-566	54.390	-0.770	-39.620	1748	31.828	
11336696	1337	848	174	652.456	413.824	84.912	775	-46	-639	54.250	-3.220	-44.730	1740	31.797	
11347018	1220	1060	226	595.360	517.280	110.288	768	-70	-757	53.760	-4.900	-52.990	1740	31.797	
11357341	1434	792	192	699.792	386.496	93.696	757	-81	-889	52.990	-5.670	-62.230	1750	31.836	
11367663	1510	688	267	736.880	335.744	130.296	720	-97	-1035	50.400	-6.790	-72.450	1750	31.836	
11377986	1604	718	360	782.752	350.384	175.680	667	-116	-1176	46.690	-8.120	-82.320	1733	31.770	
11388308	1719	873	393	838.872	426.024	191.784	605	-142	-1315	42.350	-9.940	-92.050	1733	31.770	
11398630	1808	962	394	882.304	469.456	192.272	546	-176	-1452	38.220	-12.320	-101.640	1745	31.816	
11408953	1961	1034	386	956.968	504.592	188.368	486	-219	-1569	34.020	-15.330	-109.830	1745	31.816	
11419275	2221	1041	438	1083.848	508.008	213.744	425	-273	-1634	29.750	-19.110	-114.380	1752	31.844	
11429598	2395	1009	521	1168.760	492.392	254.248	356	-345	-1605	24.920	-24.150	-112.350	1752	31.844	
11439920	2608	927	670	1272.704	452.376	326.960	269	-431	-1455	18.830	-30.170	-101.850	1736	31.781	
11450242	2847	856	843	1389.336	417.728	411.384	163	-532	-1185	11.410	-37.240	-82.950	1736	31.781	
11460565	2821	912	1027	1376.648	445.056	501.176	50	-646	-818	3.500	-45.220	-57.260	1739	31.793	
11470887	2824	992	1107	1378.112	484.096	540.216	-55	-756	-401	-3.850	-52.920	-28.070	1739	31.793	
11481209	2727	1053	1188	1330.776	513.864	579.744	-146	-860	1	-10.220	-60.200	0.070	1748	31.828	
11491532	2479	1015	1209	1209.752	495.320	589.992	-220	-952	323	-15.400	-66.640	22.610	1748	31.828	
11501854	1848	1134	1222	901.824	553.392	596.336	-278	-1013	532	-19.460	-70.910	37.240	1742	31.805	
11512177	1107	1266	1211	540.216	617.808	590.968	-310	-1012	659	-21.700	-70.840	46.130	1742	31.805	
11522499	891	1214	1177	434.808	592.432	574.376	-315	-937	752	-22.050	-65.590	52.640	1742	31.805	
11532821	1252	1035	1180	610.976	505.080	575.840	-308	-828	841	-21.560	-57.960	58.870	1742	31.805	
11543144	1573	1038	1197	767.624	506.544	584.136	-304	-735	916	-21.280	-51.450	64.120	1737	31.785	
11553466	1593	1140	1181	777.384	556.320	576.328	-300	-666	972	-21.000	-46.620	68.040	1737	31.785	
11563788	1505	1095	1139	734.440	534.360	555.832	-295	-607	1020	-20.650	-42.490	71.400	1755	31.855	
11574111	1429	1008	1230	697.352	491.904	600.240	-300	-547	1102	-21.000	-38.290	77.140	1755	31.855	
11584433	1469	856	1342	716.872	417.728	654.896	-315	-484	1257	-22.050	-33.880	87.990	1743	31.809	
11594755	1535	738	1311	749.080	360.144	639.768	-336	-423	1490	-23.520	-29.610	104.300	1743	31.809	
11605077	1607	655	1362	784.216	319.640	664.656	-352	-362	1799	-24.640	-25.340	125.930	1740	31.797	
11615399	1635	525	1442	797.880	256.200	703.696	-358	-305	2151	-25.060	-21.350	150.570	1740	31.797	
11625722	1687	485	1491	823.256	236.680	727.608	-356	-256	2476	-24.920	-17.920	173.320	1744	31.813	
11636044	1729	562	1527	843.752	274.256	745.176	-344	-220	2720	-24.080	-15.400	190.400	1744	31.813	
11646366	1708	562	1477	833.504	274.256	720.776	-316	-202	2841	-22.120	-14.140	198.870	1734	31.773	
11656689	1618	526	1534	789.584	256.688	748.592	-278	-200	2819	-19.460	-14.000	197.330	1734	31.773	
11667011	1568	508	1684	765.184	247.904	821.792	-235	-212	2642	-16.450	-14.840	184.940	1752	31.844	
11677333	1480	585	1733	722.240	285.480	845.704	-185	-246	2306	-12.950	-17.220	161.420	1752	31.844	
11687656	1411	532	1555	688.568	259.616	758.840	-139	-293	1816	-9.730	-20.510	127.120	1743	31.809	
11697978	1407	527	1406	686.616	257.176	686.128	-112	-336	1258	-7.840	-23.520	88.060	1743	31.809	
11708300	1409	564	1375	687.592	275.232	671.000	-89	-363	816	-6.230	-25.410	57.120	1736	31.781	
11718622	1392	486	1357	679.296	237.168	662.216	-65	-366	596	-4.550	-25.620	41.720	1736	31.781	
11728946	1372	356	1358	669.536	173.728	662.704	-50	-341	571	-3.500	-23.870	39.970	1733	31.770	
11739267	1463	279	1324	713.944	136.152	646.112	-47	-294	681	-3.290	-20.580	47.670	1733	31.770	
11749589	1652	299	1175	806.176	145.912	573.400	-50	-247	885	-3.500	-17.290	61.950	1740	31.797	
11759911	1678	314	1152	818.864	153.232	562.176	-48	-211	1130	-3.360	-14.770	79.100	1740	31.797	
11770234	1569	203	1232	765.672	99.064	601.216	-35	-176	1357	-2.450	-12.320	94.990	1739	31.793	
11780556	1567	117	1221	764.696	57.096	595.848	-16	-134	1538	-1.120	-9.380	107.660	1739	31.793	
11790878	1596	132	1213	778.848	64.416	591.944	7	-90	1692	0.490	-6.300	118.440	1737	31.785	
11801201	1619	175	1284	790.072	85.400	626.592	38	-52	1831	2.660	-3.640	128.170	1737	31.785	
11811523	1585	188	1379	773.480	91.744	672.952	73	-16	1937	5.110	-1.120	135.590	1749	31.832	
11821846	1660	194	1445	810.080	94.672	705.160	111	19	2001	7.770	1.330	140.070	1749	31.832	
11832168	1809	135	1490	882.792	65.880	727.120	150	47	2035	10.500	3.290	142.450	1744	31.813	
11842490	1814	176	1618	885.232	85.888	789.584	190	62	2064	13.300	4.340	144.480	1744	31.813	
11852813	1956	83	1885	954.528	40.504	919.880	234	73	2106	16.380	5.110	147.420	1748	31.828	
11863135	1998	124	1901	975.024	60.512	927.688	277	77	2152	19.390	5.390	150.640	1748	31.828	
11873457	2032	73	1873	991.616	35.624	914.024	327	80	2178	22.890	5.600	152.460	1745	31.816	
11883780	2181	25	1959	1064.328	12.200	955.992	379	84	2165	26.530	5.880	151.550	1745	31.816	
11894102	2345	73	2028	1144.360	35.624	989.664	438	87	2130	30.660	6.090	149.100	1742	31.805	
11904425	2397	59	1972	1169.736	28.792	962.336	513	86	2057	35.910	6.020	143.990	1742	31.805	
11914747	2400	54	1921	1171.200	26.352	937.448	601	95	1900	42.070	6.650	133.000	1742	31.805	
11925069	2383	52	1810	1162.904	25.376	883.280	706	120	1637	49.420	8.400	114.590	1742	31.805	
11935392	2329	53	1698	1136.552	25.864	828.624	826	167	1287	57.820	11.690	90.090	1740	31.797	
11945714	2322	69	1656	1133.136	33.672	808.128	955	242	915	66.850	16.940	64.050	1740	31.797	
11956036	2373	98	1575	1158.024	47.824	768.600	1095	338	591	76.650	23.660	41.370	1747	31.824	
11966359	2370	102	1572	1156.560	49.776	767.136	1243	450	337	87.010	31.500	23.590	1747	31.824	
11976681	2364	52	1546	1153.632	25.376	754.448	1396	579	119	97.720	40.530	8.330	1740	31.797	
11987003	2396	43	1554	1169.248	20.984	758.352	1551	724	-92	108.570	50.680	-6.440	1740	31.797	
11997325	2374	-9	1597	1158.512	-4.392	779.336	1701	877	-311	119.070	61.390	-21.770	1751	31.840	
12007647	2356	-80	1624	1149.728	-39.040	792.512	1837	1033	-561	128.590	72.310	-39.270	1751	31.840	
12017970	2327	-161	1622	1135.576	-78.568	791.536	1952	1188	-813	136.640	83.160	-56.910	1754	31.852	
12028292	2264	-261	1658	1104.832	-127.368	809.104	2044	1340	-1027	143.080	93.800	-71.890	1754	31.852	
12038614	2292	-371	1689	1118.496	-181.048	824.232	2111	1485	-1175	147.770	103.950	-82.250	1743	31.809	
12048937	2381	-418	1674	1161.928	-203.984	816.912	2157	1612	-1239	150.990	112.840	-86.730	1743	31.809	
12059259	2414	-439	1632	1178.032	-214.232	796.416	2188	1713	-1236	153.160	119.910	-86.520	1756	31.859	
12069581	2359	-365	1703	1151.192	-178.120	831.064	2211	1791	-1197	154.770	125.370	-83.790	1756	31.859	
12079904	2285	-372	1623	1115.080	-181.536	792.024	2234	1853	-1137	156.380	129.710	-79.590	1748	31.828	
12090226	2201	-303	1586	1074.088	-147.864	773.968	2256	1901	-1070	157.920	133.070	-74.900	1748	31.828	
12100549	2166	-284	1630	1057.008	-138.592	795.440	2284	1934	-996	159.880	135.380	-69.720	1735	31.777	
12110871	2146	-254	1553	1047.248	-123.952	757.864	2315	1948	-945	162.050	136.360	-66.150	1735	31.777	
12121193	2112	-254	1569	1030.656	-123.952	765.672	2351	1942	-950	164.570	135.940	-66.500	1739	31.793	
12131516	2133	-294	1604	1040.904	-143.472	782.752	2387	1916	-1021	167.090	134.120	-71.470	1739	31.793	
12141838	2169	-291	1547	1058.472	-142.008	754.936	2419	1870	-1136	169.330	130.900	-79.520	1748	31.828	
12152160	2250	-221	1476	1098.000	-107.848	720.288	2449	1810	-1243	171.430	126.700	-87.010	1748	31.828	
12162483	2246	-132	1427	1096.048	-64.416	696.376	2476	1744	-1290	173.320	122.080	-90.300	1754	31.852	
12172805	2278	-42	1506	1111.664	-20.496	734.928	2497	1675	-1244	174.790	117.250	-87.080	1754	31.852	
12183128	2297	-23	1483	1120.936	-11.224	723.704	2513	1597	-1140	175.910	111.790	-79.800	1742	31.805	
12193450	2217	40	1518	1081.896	19.520	740.784	2517	1514	-1066	176.190	105.980	-74.620	1742	31.805	
12203772	2199	118	1387	1073.112	57.584	676.856	2509	1434	-1104	175.630	100.380	-77.280	1746	31.820	
12214095	2196	297	1303	1071.648	144.936	635.864	2497	1364	-1191	174.790	95.480	-83.370	1746	31.820	
12224417	2138	360	1214	1043.344	175.680	592.432	2488	1304	-1280	174.160	91.280	-89.600	1729	31.754	
12234739	1982	367	1148	967.216	179.096	560.224	2477	1257	-1381	173.390	87.990	-96.670	1729	31.754	
12245062	1800	358	1170	878.400	174.704	570.960	2456	1228	-1483	171.920	85.960	-103.810	1740	31.797	
12255384	1763	398	1276	860.344	194.224	622.688	2422	1213	-1556	169.540	84.910	-108.920	1740	31.797	
12265706	1759	447	1326	858.392	218.136	647.088	2381	1200	-1572	166.670	84.000	-110.040	1749	31.832	
12276028	1840	584	1267	897.920	284.992	618.296	2337	1183	-1520	163.590	82.810	-106.400	1749	31.832	
12286350	1867	694	1176	911.096	338.672	573.888	2298	1159	-1424	160.860	81.130	-99.680	1745	31.816	
12296673	1772	795	1116	864.736	387.960	544.608	2263	1129	-1337	158.410	79.030	-93.590	1745	31.816	
12306995	1696	913	1033	827.648	445.544	504.104	2233	1101	-1284	156.310	77.070	-89.880	1749	31.832	
12317317	1525	995	1061	744.200	485.560	517.768	2206	1073	-1263	154.420	75.110	-88.410	1749	31.832	
12327640	1435	1070	1039	700.280	522.160	507.032	2179	1047	-1260	152.530	73.290	-88.200	1751	31.840	
12337962	1460	1212	963	712.480	591.456	469.944	2153	1017	-1248	150.710	71.190	-87.360	1751	31.840	
12348284	1463	1331	830	713.944	649.528	405.040	2133	977	-1218	149.310	68.390	-85.260	1747	31.824	
12358607	1393	1402	642	679.784	684.176	313.296	2116	930	-1199	148.120	65.100	-83.930	1747	31.824	
12368929	1295	1475	493	631.960	719.800	240.584	2098	880	-1217	146.860	61.600	-85.190	1741	31.801	
12379252	1175	1573	369	573.400	767.624	180.072	2077	829	-1283	145.390	58.030	-89.810	1741	31.801	
12389574	1079	1601	231	526.552	781.288	112.728	2052	775	-1396	143.640	54.250	-97.720	1734	31.773	
12399896	875	1593	84	427.000	777.384	40.992	2018	717	-1529	141.260	50.190	-107.030	1734	31.773	
12410219	752	1591	-62	366.976	776.408	-30.256	1975	663	-1631	138.250	46.410	-114.170	1746	31.820	
12420541	866	1718	-132	422.608	838.384	-64.416	1922	605	-1633	134.540	42.350	-114.310	1746	31.820	
12430863	1075	1927	-307	524.600	940.376	-149.816	1871	526	-1506	130.970	36.820	-105.420	1747	31.824	
12441186	1179	2007	-498	575.352	979.416	-243.024	1824	420	-1325	127.680	29.400	-92.750	1747	31.824	
12451508	1071	1894	-662	522.648	924.272	-323.056	1768	296	-1208	123.760	20.720	-84.560	1739	31.793	
12461830	1123	1829	-844	548.024	892.552	-411.872	1684	163	-1202	117.880	11.410	-84.140	1739	31.793	
12472152	1355	1978	-1075	661.240	965.264	-524.600	1578	10	-1229	110.460	0.700	-86.030	1747	31.824	
12482474	1562	2007	-1352	762.256	979.416	-659.776	1463	-172	-1232	102.410	-12.040	-86.240	1747	31.824	
12492797	1596	1922	-1736	778.848	937.936	-847.168	1329	-379	-1235	93.030	-26.530	-86.450	1748	31.828	
12503119	1617	1737	-1904	789.096	847.656	-929.152	1164	-600	-1209	81.480	-42.000	-84.630	1748	31.828	
