Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
21585707	1593	1582	-1078	777.384	772.016	-526.064	-564	-1010	267	-39.480	-70.700	18.690	1481	30.785	
21596029	1633	1604	-1015	796.904	782.752	-495.320	-574	-1044	145	-40.180	-73.080	10.150	1481	30.785	
21606351	1692	1565	-968	825.696	763.720	-472.384	-579	-1076	78	-40.530	-75.320	5.460	1467	30.730	
21616673	1717	1541	-857	837.896	752.008	-418.216	-584	-1109	79	-40.880	-77.630	5.530	1467	30.730	
21626995	1705	1540	-803	832.040	751.520	-391.864	-592	-1138	159	-41.440	-79.660	11.130	1479	30.777	
21637317	1707	1531	-757	833.016	747.128	-369.416	-601	-1162	310	-42.070	-81.340	21.700	1479	30.777	
21647639	1667	1501	-687	813.496	732.488	-335.256	-613	-1181	505	-42.910	-82.670	35.350	1474	30.758	
21657961	1600	1500	-671	780.800	732.000	-327.448	-632	-1194	720	-44.240	-83.580	50.400	1474	30.758	
21668283	1515	1478	-627	739.320	721.264	-305.976	-655	-1199	928	-45.850	-83.930	64.960	1480	30.781	
21678605	1457	1446	-570	711.016	705.648	-278.160	-686	-1201	1100	-48.020	-84.070	77.000	1480	30.781	
21688927	1398	1425	-498	682.224	695.400	-243.024	-721	-1200	1218	-50.470	-84.000	85.260	1480	30.781	
21699249	1334	1404	-441	650.992	685.152	-215.208	-759	-1198	1281	-53.130	-83.860	89.670	1480	30.781	
21709571	1263	1396	-399	616.344	681.248	-194.712	-798	-1195	1298	-55.860	-83.650	90.860	1480	30.781	
21719893	1177	1401	-358	574.376	683.688	-174.704	-835	-1188	1288	-58.450	-83.160	90.160	1480	30.781	
21730215	1087	1418	-337	530.456	691.984	-164.456	-869	-1175	1268	-60.830	-82.250	88.760	1474	30.758	
21740537	1026	1439	-336	500.688	702.232	-163.968	-898	-1156	1243	-62.860	-80.920	87.010	1474	30.758	
21750859	976	1445	-347	476.288	705.160	-169.336	-923	-1132	1214	-64.610	-79.240	84.980	1475	30.762	
21761181	944	1452	-368	460.672	708.576	-179.584	-943	-1104	1186	-66.010	-77.280	83.020	1475	30.762	
21771503	930	1458	-377	453.840	711.504	-183.976	-958	-1076	1162	-67.060	-75.320	81.340	1479	30.777	
21781825	915	1459	-401	446.520	711.992	-195.688	-969	-1045	1142	-67.830	-73.150	79.940	1479	30.777	
21792147	909	1455	-442	443.592	710.040	-215.696	-979	-1015	1118	-68.530	-71.050	78.260	1472	30.750	
21802469	925	1457	-464	451.400	711.016	-226.432	-986	-986	1091	-69.020	-69.020	76.370	1472	30.750	
21812791	939	1492	-482	458.232	728.096	-235.216	-988	-959	1062	-69.160	-67.130	74.340	1485	30.801	
21823113	953	1522	-515	465.064	742.736	-251.320	-986	-936	1033	-69.020	-65.520	72.310	1485	30.801	
21833435	942	1546	-517	459.696	754.448	-252.296	-979	-913	1001	-68.530	-63.910	70.070	1476	30.766	
21843757	930	1580	-566	453.840	771.040	-276.208	-969	-893	964	-67.830	-62.510	67.480	1476	30.766	
21854079	922	1590	-612	449.936	775.920	-298.656	-955	-873	919	-66.850	-61.110	64.330	1481	30.785	
21864401	917	1581	-647	447.496	771.528	-315.736	-940	-852	871	-65.800	-59.640	60.970	1481	30.785	
21874723	908	1565	-657	443.104	763.720	-320.616	-925	-832	834	-64.750	-58.240	58.380	1473	30.754	
21885045	904	1554	-664	441.152	758.352	-324.032	-913	-811	804	-63.910	-56.770	56.280	1473	30.754	
21895367	893	1566	-698	435.784	764.208	-340.624	-900	-788	780	-63.000	-55.160	54.600	1479	30.777	
21905689	915	1607	-738	446.520	784.216	-360.144	-887	-766	759	-62.090	-53.620	53.130	1479	30.777	
21916011	905	1668	-820	441.640	813.984	-400.160	-873	-743	749	-61.110	-52.010	52.430	1475	30.762	
21926333	894	1704	-879	436.272	831.552	-428.952	-856	-721	742	-59.920	-50.470	51.940	1475	30.762	
21936655	889	1714	-933	433.832	836.432	-455.304	-838	-699	712	-58.660	-48.930	49.840	1482	30.789	
21946977	874	1718	-962	426.512	838.384	-469.456	-822	-679	655	-57.540	-47.530	45.850	1482	30.789	
21957299	860	1753	-978	419.680	855.464	-477.264	-805	-658	577	-56.350	-46.060	40.390	1474	30.758	
21967621	868	1810	-1048	423.584	883.280	-511.424	-787	-638	493	-55.090	-44.660	34.510	1474	30.758	
21977943	883	1871	-1198	430.904	913.048	-584.624	-765	-619	408	-53.550	-43.330	28.560	1472	30.750	
21988265	864	1905	-1363	421.632	929.640	-665.144	-740	-600	340	-51.800	-42.000	23.800	1472	30.750	
21998587	872	1980	-1538	425.536	966.240	-750.544	-712	-581	290	-49.840	-40.670	20.300	1475	30.762	
22008909	969	2070	-1602	472.872	1010.160	-781.776	-678	-569	224	-47.460	-39.830	15.680	1475	30.762	
22019231	1114	2139	-1523	543.632	1043.832	-743.224	-636	-573	110	-44.520	-40.110	7.700	1484	30.797	
22029553	1257	2124	-1384	613.416	1036.512	-675.392	-585	-595	-49	-40.950	-41.650	-3.430	1484	30.797	
22039875	1339	2019	-1256	653.432	985.272	-612.928	-535	-632	-213	-37.450	-44.240	-14.910	1474	30.758	
22050197	1296	1869	-1167	632.448	912.072	-569.496	-492	-670	-325	-34.440	-46.900	-22.750	1474	30.758	
22060519	1157	1747	-1182	564.616	852.536	-576.816	-459	-695	-331	-32.130	-48.650	-23.170	1484	30.797	
22070841	1001	1695	-1285	488.488	827.160	-627.080	-436	-697	-218	-30.520	-48.790	-15.260	1484	30.797	
22081163	863	1705	-1428	421.144	832.040	-696.864	-419	-675	-13	-29.330	-47.250	-0.910	1486	30.805	
22091485	759	1746	-1525	370.392	852.048	-744.200	-402	-636	234	-28.140	-44.520	16.380	1486	30.805	
22101807	695	1807	-1608	339.160	881.816	-784.704	-385	-587	467	-26.950	-41.090	32.690	1485	30.801	
22112129	663	1851	-1623	323.544	903.288	-792.024	-366	-538	636	-25.620	-37.660	44.520	1485	30.801	
22122451	669	1861	-1595	326.472	908.168	-778.360	-345	-495	697	-24.150	-34.650	48.790	1466	30.727	
22132773	710	1859	-1561	346.480	907.192	-761.768	-325	-465	638	-22.750	-32.550	44.660	1466	30.727	
22143095	728	1809	-1523	355.264	882.792	-743.224	-306	-449	481	-21.420	-31.430	33.670	1477	30.770	
22153417	739	1738	-1470	360.632	848.144	-717.360	-289	-442	270	-20.230	-30.940	18.900	1477	30.770	
22163739	751	1666	-1415	366.488	813.008	-690.520	-275	-439	57	-19.250	-30.730	3.990	1468	30.734	
22174061	772	1593	-1391	376.736	777.384	-678.808	-264	-437	-112	-18.480	-30.590	-7.840	1468	30.734	
22184383	774	1539	-1368	377.712	751.032	-667.584	-253	-433	-209	-17.710	-30.310	-14.630	1482	30.789	
22194705	778	1507	-1352	379.664	735.416	-659.776	-242	-424	-231	-16.940	-29.680	-16.170	1482	30.789	
22205027	786	1512	-1338	383.568	737.856	-652.944	-228	-414	-190	-15.960	-28.980	-13.300	1483	30.793	
22215349	788	1518	-1311	384.544	740.784	-639.768	-210	-401	-106	-14.700	-28.070	-7.420	1483	30.793	
22225671	805	1535	-1291	392.840	749.080	-630.008	-187	-389	-6	-13.090	-27.230	-0.420	1482	30.789	
22235993	813	1564	-1257	396.744	763.232	-613.416	-158	-381	85	-11.060	-26.670	5.950	1482	30.789	
22246315	832	1580	-1182	406.016	771.040	-576.816	-124	-379	146	-8.680	-26.530	10.220	1474	30.758	
22256637	836	1594	-1094	407.968	777.872	-533.872	-84	-382	177	-5.880	-26.740	12.390	1474	30.758	
22266959	833	1617	-1018	406.504	789.096	-496.784	-39	-391	188	-2.730	-27.370	13.160	1478	30.773	
22277281	802	1634	-934	391.376	797.392	-455.792	11	-401	182	0.770	-28.070	12.740	1478	30.773	
22287603	783	1671	-898	382.104	815.448	-438.224	66	-411	165	4.620	-28.770	11.550	1481	30.785	
22297925	730	1665	-860	356.240	812.520	-419.680	127	-420	143	8.890	-29.400	10.010	1481	30.785	
22308247	687	1652	-789	335.256	806.176	-385.032	189	-424	126	13.230	-29.680	8.820	1480	30.781	
22318569	652	1621	-782	318.176	791.048	-381.616	249	-424	111	17.430	-29.680	7.770	1480	30.781	
22328891	627	1579	-762	305.976	770.552	-371.856	310	-421	92	21.700	-29.470	6.440	1480	30.781	
22339213	605	1526	-722	295.240	744.688	-352.336	366	-415	59	25.620	-29.050	4.130	1480	30.781	
22349535	593	1496	-715	289.384	730.048	-348.920	417	-406	18	29.190	-28.420	1.260	1484	30.797	
22359857	577	1447	-717	281.576	706.136	-349.896	463	-394	-27	32.410	-27.580	-1.890	1484	30.797	
22370179	564	1385	-670	275.232	675.880	-326.960	504	-377	-69	35.280	-26.390	-4.830	1478	30.773	
22380502	575	1346	-649	280.600	656.848	-316.712	540	-358	-102	37.800	-25.060	-7.140	1478	30.773	
22390824	580	1296	-654	283.040	632.448	-319.152	573	-335	-128	40.110	-23.450	-8.960	1490	30.820	
22401146	555	1234	-596	270.840	602.192	-290.848	602	-310	-148	42.140	-21.700	-10.360	1490	30.820	
22411468	533	1197	-545	260.104	584.136	-265.960	627	-279	-166	43.890	-19.530	-11.620	1487	30.809	
22421792	542	1179	-514	264.496	575.352	-250.832	652	-245	-196	45.640	-17.150	-13.720	1487	30.809	
22432112	588	1128	-491	286.944	550.464	-239.608	675	-211	-250	47.250	-14.770	-17.500	1494	30.836	
22442435	607	1114	-489	296.216	543.632	-238.632	696	-177	-318	48.720	-12.390	-22.260	1494	30.836	
22452757	605	1144	-512	295.240	558.272	-249.856	719	-139	-390	50.330	-9.730	-27.300	1483	30.793	
22463079	614	1185	-518	299.632	578.280	-252.784	746	-95	-471	52.220	-6.650	-32.970	1483	30.793	
22473402	673	1258	-617	328.424	613.904	-301.096	780	-44	-560	54.600	-3.080	-39.200	1483	30.793	
22483724	694	1301	-627	338.672	634.888	-305.976	826	15	-625	57.820	1.050	-43.750	1483	30.793	
22494046	727	1342	-605	354.776	654.896	-295.240	879	85	-634	61.530	5.950	-44.380	1495	30.840	
22504368	828	1388	-640	404.064	677.344	-312.320	941	165	-577	65.870	11.550	-40.390	1495	30.840	
22514690	917	1423	-667	447.496	694.424	-325.496	1008	248	-480	70.560	17.360	-33.600	1482	30.789	
22525012	1039	1434	-771	507.032	699.792	-376.248	1076	336	-380	75.320	23.520	-26.600	1482	30.789	
22535334	1119	1431	-854	546.072	698.328	-416.752	1138	428	-294	79.660	29.960	-20.580	1476	30.766	
22545656	1227	1417	-1028	598.776	691.496	-501.664	1194	528	-209	83.580	36.960	-14.630	1476	30.766	
22555978	1393	1466	-1027	679.784	715.408	-501.176	1242	631	-120	86.940	44.170	-8.400	1479	30.777	
22566300	1500	1488	-1098	732.000	726.144	-535.824	1284	733	-28	89.880	51.310	-1.960	1479	30.777	
22576622	1639	1531	-1163	799.832	747.128	-567.544	1320	835	55	92.400	58.450	3.850	1484	30.797	
22586944	1780	1556	-1201	868.640	759.328	-586.088	1347	934	104	94.290	65.380	7.280	1484	30.797	
22597266	1901	1598	-1293	927.688	779.824	-630.984	1367	1026	115	95.690	71.820	8.050	1483	30.793	
22607588	1949	1637	-1342	951.112	798.856	-654.896	1379	1117	123	96.530	78.190	8.610	1483	30.793	
22617910	1952	1676	-1395	952.576	817.888	-680.760	1384	1212	156	96.880	84.840	10.920	1489	30.816	
22628232	1960	1694	-1462	956.480	826.672	-713.456	1382	1311	218	96.740	91.770	15.260	1489	30.816	
22638554	1966	1678	-1483	959.408	818.864	-723.704	1374	1408	287	96.180	98.560	20.090	1479	30.777	
22648876	1931	1645	-1491	942.328	802.760	-727.608	1358	1502	348	95.060	105.140	24.360	1479	30.777	
22659198	1880	1592	-1459	917.440	776.896	-711.992	1334	1594	399	93.380	111.580	27.930	1487	30.809	
22669520	1801	1521	-1444	878.888	742.248	-704.672	1297	1684	436	90.790	117.880	30.520	1487	30.809	
22679842	1712	1440	-1410	835.456	702.720	-688.080	1249	1770	445	87.430	123.900	31.150	1488	30.813	
22690164	1612	1349	-1385	786.656	658.312	-675.880	1187	1854	411	83.090	129.780	28.770	1488	30.813	
22700486	1519	1281	-1388	741.272	625.128	-677.344	1112	1935	339	77.840	135.450	23.730	1487	30.809	
22710808	1396	1212	-1392	681.248	591.456	-679.296	1025	2015	249	71.750	141.050	17.430	1487	30.809	
22721130	1318	1181	-1350	643.184	576.328	-658.800	929	2092	158	65.030	146.440	11.060	1485	30.801	
22731452	1259	1144	-1333	614.392	558.272	-650.504	827	2165	66	57.890	151.550	4.620	1485	30.801	
22741774	1179	1119	-1269	575.352	546.072	-619.272	724	2231	-31	50.680	156.170	-2.170	1490	30.820	
22752096	1124	1089	-1200	548.512	531.432	-585.600	619	2292	-138	43.330	160.440	-9.660	1490	30.820	
22762418	1158	1098	-1139	565.104	535.824	-555.832	512	2346	-261	35.840	164.220	-18.270	1481	30.785	
22772740	1172	1062	-1118	571.936	518.256	-545.584	404	2387	-393	28.280	167.090	-27.510	1481	30.785	
22783062	1194	993	-1054	582.672	484.584	-514.352	294	2416	-522	20.580	169.120	-36.540	1480	30.781	
22793384	1157	903	-1017	564.616	440.664	-496.296	178	2435	-650	12.460	170.450	-45.500	1480	30.781	
22803706	1156	805	-1019	564.128	392.840	-497.272	55	2445	-779	3.850	171.150	-54.530	1491	30.824	
22814028	1160	750	-927	566.080	366.000	-452.376	-69	2448	-895	-4.830	171.360	-62.650	1491	30.824	
22824350	1198	745	-832	584.624	363.560	-406.016	-193	2443	-989	-13.510	171.010	-69.230	1490	30.820	
22834672	1243	729	-787	606.584	355.752	-384.056	-308	2431	-1050	-21.560	170.170	-73.500	1490	30.820	
22844994	1303	778	-751	635.864	379.664	-366.488	-417	2411	-1089	-29.190	168.770	-76.230	1482	30.789	
22855316	1403	792	-696	684.664	386.496	-339.648	-515	2383	-1124	-36.050	166.810	-78.680	1482	30.789	
22865638	1387	838	-708	676.856	408.944	-345.504	-603	2349	-1145	-42.210	164.430	-80.150	1487	30.809	
22875960	1378	995	-527	672.464	485.560	-257.176	-676	2316	-1139	-47.320	162.120	-79.730	1487	30.809	
22886282	1350	1045	-467	658.800	509.960	-227.896	-727	2284	-1128	-50.890	159.880	-78.960	1501	30.863	
22896604	1429	1125	-437	697.352	549.000	-213.256	-766	2254	-1117	-53.620	157.780	-78.190	1501	30.863	
22906926	1495	1209	-377	729.560	589.992	-183.976	-791	2216	-1104	-55.370	155.120	-77.280	1490	30.820	
22917248	1607	1294	-333	784.216	631.472	-162.504	-806	2174	-1089	-56.420	152.180	-76.230	1490	30.820	
22927570	1602	1399	-349	781.776	682.712	-170.312	-810	2127	-1070	-56.700	148.890	-74.900	1482	30.789	
22937892	1609	1260	-295	785.192	614.880	-143.960	-805	2082	-1035	-56.350	145.740	-72.450	1482	30.789	
22948214	1248	-947	28	609.024	-462.136	13.664	-862	2022	-1075	-60.340	141.540	-75.250	1499	30.855	
22958537	1385	1727	93	675.880	842.776	45.384	-1467	1821	-1796	-102.690	127.470	-125.720	1499	30.855	
22968859	1159	2159	-160	565.592	1053.592	-78.080	-1685	1640	-1950	-117.950	114.800	-136.500	1488	30.813	
22979181	1711	970	-52	834.968	473.360	-25.376	-1682	1594	-1596	-117.740	111.580	-111.720	1488	30.813	
22989503	1339	1208	37	653.432	589.504	18.056	-1644	1558	-1140	-115.080	109.060	-79.800	1492	30.828	
22999825	1865	2088	-209	910.120	1018.944	-101.992	-1567	1519	-728	-109.690	106.330	-50.960	1492	30.828	
23010147	1790	1921	-158	873.520	937.448	-77.104	-1462	1463	-413	-102.340	102.410	-28.910	1482	30.789	
23020469	1728	1339	-49	843.264	653.432	-23.912	-1354	1389	-219	-94.780	97.230	-15.330	1482	30.789	
23030791	1581	1350	26	771.528	658.800	12.688	-1266	1314	-221	-88.620	91.980	-15.470	1495	30.840	
23041113	1377	2143	-69	671.976	1045.784	-33.672	-1255	1245	-521	-87.850	87.150	-36.470	1495	30.840	
23051435	1597	1776	-31	779.336	866.688	-15.128	-1180	1167	-777	-82.600	81.690	-54.390	1478	30.773	
23061757	1206	1364	0	588.528	665.632	0.000	-1090	1080	-1008	-76.300	75.600	-70.560	1478	30.773	
23072079	1135	1820	-135	553.880	888.160	-65.880	-1016	1015	-1254	-71.120	71.050	-87.780	1492	30.828	
23082401	1146	1982	-174	559.248	967.216	-84.912	-927	963	-1463	-64.890	67.410	-102.410	1492	30.828	
23092723	1133	1473	-214	552.904	718.824	-104.432	-834	920	-1590	-58.380	64.400	-111.300	1498	30.852	
23103045	1109	1621	-235	541.192	791.048	-114.680	-749	883	-1632	-52.430	61.810	-114.240	1498	30.852	
23113367	1077	1769	-280	525.576	863.272	-136.640	-662	848	-1627	-46.340	59.360	-113.890	1491	30.824	
23123689	1243	1700	-315	606.584	829.600	-153.720	-577	808	-1609	-40.390	56.560	-112.630	1491	30.824	
23134011	1245	1524	-351	607.560	743.712	-171.288	-499	757	-1574	-34.930	52.990	-110.180	1487	30.809	
23144333	1182	1477	-379	576.816	720.776	-184.952	-433	705	-1508	-30.310	49.350	-105.560	1487	30.809	
23154655	1122	1532	-412	547.536	747.616	-201.056	-376	659	-1413	-26.320	46.130	-98.910	1486	30.805	
23164977	1041	1495	-399	508.008	729.560	-194.712	-322	614	-1309	-22.540	42.980	-91.630	1486	30.805	
23175299	1059	1540	-419	516.792	751.520	-204.472	-268	565	-1219	-18.760	39.550	-85.330	1483	30.793	
23185621	1095	1564	-414	534.360	763.232	-202.032	-207	505	-1160	-14.490	35.350	-81.200	1483	30.793	
23195943	1126	1547	-427	549.488	754.936	-208.376	-150	436	-1116	-10.500	30.520	-78.120	1476	30.766	
23206265	1148	1652	-421	560.224	806.176	-205.448	-86	363	-1048	-6.020	25.410	-73.360	1476	30.766	
23216587	1119	1701	-398	546.072	830.088	-194.224	-13	288	-931	-0.910	20.160	-65.170	1482	30.789	
23226909	1180	1724	-349	575.840	841.312	-170.312	67	215	-768	4.690	15.050	-53.760	1482	30.789	
23237231	1262	1773	-366	615.856	865.224	-178.608	155	137	-573	10.850	9.590	-40.110	1484	30.797	
23247553	1282	1805	-333	625.616	880.840	-162.504	253	50	-357	17.710	3.500	-24.990	1484	30.797	
23257875	1316	1920	-259	642.208	936.960	-126.392	356	-44	-153	24.920	-3.080	-10.710	1479	30.777	
23268197	1271	1902	-183	620.248	928.176	-89.304	462	-143	15	32.340	-10.010	1.050	1479	30.777	
23278519	1165	1892	-171	568.520	923.296	-83.448	560	-237	155	39.200	-16.590	10.850	1493	30.832	
23288841	1099	1903	-164	536.312	928.664	-80.032	654	-321	267	45.780	-22.470	18.690	1493	30.832	
23299163	1103	1949	-175	538.264	951.112	-85.400	750	-398	341	52.500	-27.860	23.870	1490	30.820	
23309485	1108	2008	-173	540.704	979.904	-84.424	850	-472	382	59.500	-33.040	26.740	1490	30.820	
23319807	1030	2043	-185	502.640	996.984	-90.280	956	-541	434	66.920	-37.870	30.380	1490	30.820	
23330129	931	2128	-192	454.328	1038.464	-93.696	1073	-593	530	75.110	-41.510	37.100	1490	30.820	
23340451	877	2221	-156	427.976	1083.848	-76.128	1205	-634	637	84.350	-44.380	44.590	1490	30.820	
23350774	765	2277	-131	373.320	1111.176	-63.928	1345	-670	703	94.150	-46.900	49.210	1490	30.820	
23361096	648	2358	-107	316.224	1150.704	-52.216	1486	-699	700	104.020	-48.930	49.000	1483	30.793	
23371418	533	2435	-103	260.104	1188.280	-50.264	1627	-720	643	113.890	-50.400	45.010	1483	30.793	
23381741	476	2561	-71	232.288	1249.768	-34.648	1771	-729	553	123.970	-51.030	38.710	1496	30.844	
23392063	523	2748	-6	255.224	1341.024	-2.928	1924	-727	454	134.680	-50.890	31.780	1496	30.844	
23402385	605	2857	40	295.240	1394.216	19.520	2091	-723	381	146.370	-50.610	26.670	1484	30.797	
23412707	673	2984	99	328.424	1456.192	48.312	2268	-725	365	158.760	-50.750	25.550	1484	30.797	
23423029	673	3080	121	328.424	1503.040	59.048	2461	-734	421	172.270	-51.380	29.470	1482	30.789	
23433351	635	3102	75	309.880	1513.776	36.600	2657	-739	524	185.990	-51.730	36.680	1482	30.789	
23443673	587	3151	-16	286.456	1537.688	-7.808	2843	-736	642	199.010	-51.520	44.940	1484	30.797	
23453995	561	3209	-110	273.768	1565.992	-53.680	3017	-730	755	211.190	-51.100	52.850	1484	30.797	
23464317	493	3151	-274	240.584	1537.688	-133.712	3165	-722	835	221.550	-50.540	58.450	1481	30.785	
23474639	484	3155	-537	236.192	1539.640	-262.056	3269	-709	860	228.830	-49.630	60.200	1481	30.785	
23484961	335	3076	-746	163.480	1501.088	-364.048	3337	-701	865	233.590	-49.070	60.550	1494	30.836	
23495283	247	3090	-1023	120.536	1507.920	-499.224	3346	-671	821	234.220	-46.970	57.470	1494	30.836	
23505605	164	3011	-1231	80.032	1469.368	-600.728	3297	-618	692	230.790	-43.260	48.440	1486	30.805	
23515927	264	3032	-1504	128.832	1479.616	-733.952	3194	-542	442	223.580	-37.940	30.940	1486	30.805	
23526249	366	3091	-1664	178.608	1508.408	-812.032	3052	-452	77	213.640	-31.640	5.390	1492	30.828	
23536571	541	3239	-1901	264.008	1580.632	-927.688	2889	-349	-351	202.230	-24.430	-24.570	1492	30.828	
23546893	594	3462	-2088	289.872	1689.456	-1018.944	2724	-235	-751	190.680	-16.450	-52.570	1493	30.832	
23557215	686	3669	-2291	334.768	1790.472	-1118.008	2565	-108	-1080	179.550	-7.560	-75.600	1493	30.832	
23567537	798	3761	-2540	389.424	1835.368	-1239.520	2410	22	-1385	168.700	1.540	-96.950	1491	30.824	
23577859	1118	3794	-2623	545.584	1851.472	-1280.024	2255	138	-1732	157.850	9.660	-121.240	1491	30.824	
23588181	1510	3889	-2681	736.880	1897.832	-1308.328	2097	219	-2148	146.790	15.330	-150.360	1490	30.820	
23598503	1815	4038	-2822	885.720	1970.544	-1377.136	1948	261	-2564	136.360	18.270	-179.480	1490	30.820	
23608825	2153	4153	-2987	1050.664	2026.664	-1457.656	1816	269	-2909	127.120	18.830	-203.630	1498	30.852	
23619147	2439	4206	-2978	1190.232	2052.528	-1453.264	1706	240	-3165	119.420	16.800	-221.550	1498	30.852	
23629469	2754	4160	-3079	1343.952	2030.080	-1502.552	1613	176	-3340	112.910	12.320	-233.800	1496	30.844	
23639791	3133	4028	-3039	1528.904	1965.664	-1483.032	1538	71	-3448	107.660	4.970	-241.360	1496	30.844	
23650113	3411	3942	-3047	1664.568	1923.696	-1486.936	1480	-74	-3465	103.600	-5.180	-242.550	1492	30.828	
23660435	3561	3771	-2987	1737.768	1840.248	-1457.656	1438	-249	-3385	100.660	-17.430	-236.950	1492	30.828	
23670757	3778	3535	-2828	1843.664	1725.080	-1380.064	1403	-441	-3260	98.210	-30.870	-228.200	1504	30.875	
23681079	4075	3012	-2920	1988.600	1469.856	-1424.960	1364	-648	-3147	95.480	-45.360	-220.290	1504	30.875	
23691401	3892	2696	-2968	1899.296	1315.648	-1448.384	1307	-859	-3028	91.490	-60.130	-211.960	1493	30.832	
23701723	3724	2448	-2792	1817.312	1194.624	-1362.496	1248	-1043	-2786	87.360	-73.010	-195.020	1493	30.832	
23712045	3694	2251	-2476	1802.672	1098.488	-1208.288	1190	-1210	-2428	83.300	-84.700	-169.960	1505	30.879	
23722367	4061	2054	-2331	1981.768	1002.352	-1137.528	1136	-1396	-2121	79.520	-97.720	-148.470	1505	30.879	
23732689	4339	1767	-1953	2117.432	862.296	-953.064	1083	-1632	-1942	75.810	-114.240	-135.940	1495	30.840	
23743012	4217	1418	-1617	2057.896	691.984	-789.096	1022	-1897	-1812	71.540	-132.790	-126.840	1495	30.840	
23753334	3925	1074	-1296	1915.400	524.112	-632.448	948	-2155	-1644	66.360	-150.850	-115.080	1498	30.852	
23763656	3816	774	-1043	1862.208	377.712	-508.984	859	-2396	-1458	60.130	-167.720	-102.060	1498	30.852	
23773978	3736	502	-683	1823.168	244.976	-333.304	754	-2636	-1333	52.780	-184.520	-93.310	1501	30.863	
23784300	3566	249	-328	1740.208	121.512	-160.064	640	-2880	-1313	44.800	-201.600	-91.910	1501	30.863	
23794622	3310	77	-106	1615.280	37.576	-51.728	522	-3116	-1387	36.540	-218.120	-97.090	1494	30.836	
23804944	2890	-131	-45	1410.320	-63.928	-21.960	407	-3331	-1515	28.490	-233.170	-106.050	1494	30.836	
23815266	2425	-220	147	1183.400	-107.360	71.736	294	-3504	-1645	20.580	-245.280	-115.150	1500	30.859	
23825588	2092	-316	207	1020.896	-154.208	101.016	188	-3633	-1786	13.160	-254.310	-125.020	1500	30.859	
23835910	1898	-432	200	926.224	-210.816	97.600	92	-3732	-1956	6.440	-261.240	-136.920	1486	30.805	
23846232	1732	-472	293	845.216	-230.336	142.984	8	-3808	-2115	0.560	-266.560	-148.050	1486	30.805	
23856554	1507	-489	425	735.416	-238.632	207.400	-62	-3864	-2197	-4.340	-270.480	-153.790	1500	30.859	
23866876	1308	-554	433	638.304	-270.352	211.304	-118	-3895	-2196	-8.260	-272.650	-153.720	1500	30.859	
23877198	1002	-603	616	488.976	-294.264	300.608	-171	-3905	-2136	-11.970	-273.350	-149.520	1507	30.887	
23887520	875	-681	705	427.000	-332.328	344.040	-224	-3895	-2046	-15.680	-272.650	-143.220	1507	30.887	
23897842	626	-736	887	305.488	-359.168	432.856	-280	-3876	-1955	-19.600	-271.320	-136.850	1500	30.859	
23908164	476	-753	963	232.288	-367.464	469.944	-339	-3844	-1870	-23.730	-269.080	-130.900	1500	30.859	
23918486	456	-712	1032	222.528	-347.456	503.616	-399	-3811	-1816	-27.930	-266.770	-127.120	1512	30.906	
23928808	460	-675	1041	224.480	-329.400	508.008	-453	-3786	-1777	-31.710	-265.020	-124.390	1512	30.906	
23939130	384	-584	1065	187.392	-284.992	519.720	-498	-3768	-1697	-34.860	-263.760	-118.790	1494	30.836	
23949452	249	-446	1139	121.512	-217.648	555.832	-533	-3748	-1570	-37.310	-262.360	-109.900	1494	30.836	
23959774	227	-462	1090	110.776	-225.456	531.920	-565	-3729	-1478	-39.550	-261.030	-103.460	1502	30.867	
23970096	76	-520	1203	37.088	-253.760	587.064	-603	-3717	-1492	-42.210	-260.190	-104.440	1502	30.867	
23980418	-81	-674	1238	-39.528	-328.912	604.144	-650	-3705	-1610	-45.500	-259.350	-112.700	1501	30.863	
23990740	-245	-713	1371	-119.560	-347.944	669.048	-706	-3692	-1787	-49.420	-258.440	-125.090	1501	30.863	
24001062	-246	-862	1383	-120.048	-420.656	674.904	-766	-3678	-1981	-53.620	-257.460	-138.670	1494	30.836	
24011384	-273	-931	1451	-133.224	-454.328	708.088	-831	-3672	-2143	-58.170	-257.040	-150.010	1494	30.836	
24021706	-286	-1132	1363	-139.568	-552.416	665.144	-905	-3669	-2228	-63.350	-256.830	-155.960	1499	30.855	
24032028	-272	-1250	1301	-132.736	-610.000	634.888	-997	-3664	-2209	-69.790	-256.480	-154.630	1499	30.855	
24042350	-531	-1387	1347	-259.128	-676.856	657.336	-1110	-3654	-2085	-77.700	-255.780	-145.950	1506	30.883	
24052672	-626	-1467	1259	-305.488	-715.896	614.392	-1247	-3632	-1916	-87.290	-254.240	-134.120	1506	30.883	
24062994	-1094	-1431	1445	-533.872	-698.328	705.160	-1401	-3607	-1775	-98.070	-252.490	-124.250	1511	30.902	
24073316	-1288	-1350	1518	-628.544	-658.800	740.784	-1560	-3569	-1688	-109.200	-249.830	-118.160	1511	30.902	
24083638	-1547	-1226	1787	-754.936	-598.288	872.056	-1713	-3532	-1685	-119.910	-247.240	-117.950	1508	30.891	
