A_X [mg] A_Y [mg] A_Z [mg] G_X [dps] G_Y [dps] G_Z [dps] 
7.5348	-7.8936	971.81	1.9141	-1.1449	-0.4632
17.4018	0.4186	982.394	1.9403	-1.1886	-0.4457
7.4152	-8.7906	971.391	1.9097	-1.1886	-0.3846
17.4616	-1.3754	982.514	1.984	-1.228	-0.4457
5.6212	-7.8936	973.305	1.9097	-1.1668	-0.4545
16.3852	-3.4086	980.421	1.9403	-1.2105	-0.437
5.6212	-4.6644	971.929	1.8878	-1.2017	-0.4239
16.9832	-4.6046	979.404	1.9446	-1.2149	-0.4239
6.0996	-3.7674	974.919	1.8878	-1.2017	-0.4676
12.6178	-6.0996	976.235	1.8922	-1.1493	-0.4151
10.6444	-4.186	977.192	1.8704	-1.1886	-0.3933
13.2158	-6.4584	977.61	1.8747	-1.1449	-0.4239
10.764	-1.5548	977.969	1.8791	-1.2367	-0.4501
10.8238	-8.0132	974.321	1.9403	-1.193	-0.4501
12.7972	0.5382	977.79	1.9359	-1.2236	-0.3671
8.8504	-7.6544	971.75	1.9141	-1.1624	-0.4326
14.2324	0.0598	981.318	1.9752	-1.1406	-0.4239
7.2956	-10.8836	970.255	1.9184	-1.1449	-0.4151
16.6244	0.2392	983.65	1.9752	-1.2149	-0.4501
8.1328	-8.5514	970.973	1.8529	-1.1974	-0.472
17.4018	-0.0598	982.933	1.9359	-1.228	-0.4283
5.083	-6.6976	970.973	1.9446	-1.2411	-0.3933
17.043	-2.9302	981.677	1.9534	-1.2149	-0.4851
5.681	-6.279	971.75	1.8835	-1.193	-0.4195
16.9832	-3.0498	978.507	1.9359	-1.1755	-0.4064
9.3288	-5.3222	975.697	1.9053	-1.1886	-0.4151
15.6078	-5.2624	979.225	1.9272	-1.2017	-0.4239
6.6976	-2.9302	972.647	1.9053	-1.2017	-0.4588
11.6012	-6.7574	976.534	1.9403	-1.1755	-0.4588
12.0198	-2.093	976.953	1.8966	-1.228	-0.4763
12.6776	-6.578	975.637	1.9228	-1.2017	-0.4501
11.661	-1.0764	979.285	1.9315	-1.1755	-0.437
9.3886	-9.9268	971.571	1.8966	-1.1362	-0.4239
13.5148	0.8372	981.737	1.9315	-1.2192	-0.4588
9.3886	-9.0298	972.288	1.8922	-1.1886	-0.4501
15.4882	0.6578	981.856	1.9315	-1.2411	-0.4457
6.279	-8.073	969.717	1.866	-1.1843	-0.4414
16.445	-1.196	982.454	1.9752	-1.1799	-0.437
6.578	-7.4152	972.826	1.8878	-1.1362	-0.4414
16.5646	-1.9734	980.72	1.984	-1.1712	-0.4501
5.5016	-7.9534	972.228	1.9184	-1.1318	-0.4588
17.2224	-2.8106	980.242	1.9141	-1.1886	-0.4501
6.6976	-4.784	971.81	1.8791	-1.2411	-0.4326
15.4882	-4.2458	980.959	1.9403	-1.2061	-0.4457
6.6378	-4.5448	973.066	1.8572	-1.1624	-0.4195
12.9766	-5.5016	977.192	1.8966	-1.1843	-0.4457
8.8504	-2.392	975.338	1.9403	-1.1843	-0.4414
12.9766	-8.3122	974.082	1.9534	-1.1843	-0.4414
13.156	-0.897	980.421	1.9665	-1.193	-0.472
10.5846	-8.5514	973.424	1.9184	-1.1537	-0.4851
12.1394	-0.2392	981.258	1.9053	-1.2542	-0.4414
8.3122	-8.1328	971.87	1.8529	-1.2149	-0.4108
16.6244	0.9568	982.215	1.9272	-1.1799	-0.4283
7.7142	-8.6112	971.571	1.9184	-1.2061	-0.4588
15.3686	0.2392	980.242	1.984	-1.1755	-0.4632
6.7574	-9.867	972.348	1.9446	-1.1974	-0.402
18.0596	-1.6146	982.992	1.9097	-1.2149	-0.472
6.0996	-7.0564	971.032	1.7961	-1.1886	-0.4588
15.7872	-3.1694	982.574	1.9534	-1.2149	-0.4545
5.5016	-6.3986	970.195	1.8966	-1.2061	-0.4676
16.3852	-2.3322	980.84	1.9315	-1.2192	-0.4632
6.6378	-4.0066	975.099	1.8966	-1.1624	-0.4807
13.5746	-7.176	977.072	1.8878	-1.2367	-0.4326
9.269	-3.887	975.039	1.949	-1.228	-0.4283
14.4118	-6.3986	975.936	1.984	-1.1843	-0.4195
11.661	-1.3754	979.464	1.9315	-1.2192	-0.4326
9.867	-7.5348	974.262	1.8704	-1.1799	-0.4414
11.661	-0.7774	979.703	1.949	-1.228	-0.4501
9.0298	-8.97	972.527	1.8966	-1.1974	-0.3933
14.5912	0.7176	979.105	1.9359	-1.1886	-0.402
9.0298	-9.9866	971.391	1.9359	-1.2236	-0.4239
17.5214	-0.1794	983.65	1.9315	-1.1974	-0.4982
5.98	-8.1328	971.451	1.8616	-1.1318	-0.4151
15.3686	-0.897	983.949	1.9665	-1.1406	-0.4239
4.9036	-8.0132	969.597	1.8791	-1.1755	-0.4545
17.94	-0.897	981.497	1.9228	-1.1886	-0.4326
6.279	-5.9202	971.81	1.9053	-1.1406	-0.4239
16.3852	-4.5448	981.976	1.9315	-1.1886	-0.4807
5.8604	-4.9036	973.006	1.9184	-1.193	-0.4457
15.548	-4.5448	979.404	1.9621	-1.2061	-0.4457
8.5514	-3.7076	974.202	1.9097	-1.2323	-0.4545
13.0364	-5.4418	976.115	1.9228	-1.193	-0.4457
11.6012	-2.1528	978.448	1.9228	-1.1668	-0.4151
12.259	-7.8936	977.132	1.9053	-1.1624	-0.4239
10.764	-0.0598	976.295	1.8922	-1.2367	-0.4283
9.3886	-10.3454	972.348	1.8922	-1.1755	-0.4151
15.3686	-0.897	981.198	1.9272	-1.2542	-0.4457
9.9268	-8.1328	971.511	1.8267	-1.2017	-0.402
15.7274	0.2392	983.112	1.9927	-1.2105	-0.4239
6.6378	-8.9102	970.733	1.9315	-1.1974	-0.4457
15.6676	-0.2392	982.095	1.949	-1.1886	-0.4108
6.5182	-7.774	972.587	1.8704	-1.1537	-0.4064
17.1028	-2.5714	980.959	1.8704	-1.2105	-0.4938
7.2358	-6.279	971.81	1.8747	-1.1581	-0.4676
17.8204	-2.9302	982.574	1.9141	-1.1712	-0.4414
6.6378	-5.8604	972.408	1.8747	-1.1187	-0.4195
14.8304	-4.0066	979.823	1.9141	-1.1755	-0.3977
8.372	-4.0664	974.441	1.8878	-1.1318	-0.4501
14.95	-5.5016	978.448	1.8835	-1.1668	-0.472
8.671	-1.0764	974.262	1.9184	-1.1799	-0.4239
11.3022	-7.9534	973.723	1.9665	-1.1668	-0.4239
12.7972	-0.897	981.139	1.9403	-1.193	-0.437
10.7042	-8.1328	974.441	1.8878	-1.1974	-0.4588
12.3786	0.1196	981.258	1.9709	-1.2149	-0.4414
8.372	-8.372	971.391	1.8747	-1.1712	-0.4588
15.1892	1.0166	980.361	1.9534	-1.2149	-0.4632
7.3554	-7.774	973.185	1.9009	-1.193	-0.4501
15.7872	-0.897	980.6	1.9141	-1.1886	-0.4676
6.1594	-9.6278	971.451	1.866	-1.1799	-0.4501
18.3586	-1.495	982.813	1.9534	-1.2017	-0.4501
7.7142	-7.4152	971.331	1.8922	-1.1974	-0.4763
16.5646	-1.495	982.454	1.9184	-1.2673	-0.4545
4.5448	-5.98	971.69	1.8747	-1.1843	-0.4326
16.744	-4.5448	980.541	1.9272	-1.1624	-0.4326
6.3388	-3.2292	973.305	1.8791	-1.1581	-0.4676
13.5148	-5.6212	976.295	1.9315	-1.1581	-0.5069
10.764	-3.1694	977.79	1.9665	-1.2454	-0.437
12.4982	-5.9202	974.262	1.9315	-1.2105	-0.4108
10.5846	-1.3156	980.959	1.9184	-1.228	-0.4239
10.166	-9.0298	973.066	1.8223	-1.2061	-0.437
13.3952	0.2392	978.687	1.9665	-1.2323	-0.4807
9.9268	-8.0132	974.142	1.9097	-1.193	-0.472
14.7706	0	979.285	1.9403	-1.2149	-0.4108
8.0132	-9.3886	971.989	1.9141	-1.193	-0.4283
15.7872	0	983.65	1.9796	-1.1668	-0.4151
6.6378	-8.9102	970.076	1.8791	-1.1843	-0.4151
17.043	-1.1362	981.856	1.9097	-1.2586	-0.4676
5.3222	-7.0564	970.733	1.8878	-1.1886	-0.4457
17.4018	-1.6146	982.634	1.9446	-1.2629	-0.4632
4.784	-5.0232	971.87	1.9141	-1.2105	-0.4588
15.7274	-5.8006	980.301	1.984	-1.1755	-0.437
7.9534	-5.1428	973.424	1.9097	-1.1886	-0.4414
16.0264	-3.1694	977.252	1.9097	-1.1624	-0.4457
16.0264	-3.2292	977.192	1.9315	-1.1624	-0.4326
9.8072	-6.8172	974.919	1.9053	-1.1187	-0.4414
12.6776	-6.8172	977.85	1.9053	-1.1712	-0.472
8.372	-1.4352	976.056	1.9403	-1.1755	-0.4676
11.7806	-8.97	977.012	1.9141	-1.1624	-0.4326
13.9932	0.4784	977.012	1.9053	-1.1537	-0.4545
8.5514	-8.2524	973.664	1.9578	-1.2367	-0.4807
15.0696	0.0598	981.139	1.9053	-1.1712	-0.4763
9.0298	-9.4484	973.664	1.9184	-1.1799	-0.4457
13.3354	0.7176	981.079	1.8791	-1.1886	-0.4545
6.578	-9.3288	969.896	1.9665	-1.2105	-0.4588
18.0596	-1.5548	983.052	1.9228	-1.1668	-0.4545
5.5016	-5.1428	970.554	1.9578	-1.2105	-0.4632
17.2224	-1.6146	982.095	1.9446	-1.1799	-0.437
6.9966	-8.0132	973.125	1.9315	-1.2411	-0.4414
16.9234	-2.691	980.002	1.9053	-1.1886	-0.4195
6.2192	-5.382	974.441	1.9359	-1.2192	-0.472
15.1892	-4.0664	977.371	1.8835	-1.2367	-0.4326
8.5514	-3.289	974.561	1.949	-1.2367	-0.4457
13.9334	-6.3388	978.507	1.9315	-1.1974	-0.4676
7.774	-2.7508	975.458	1.9184	-1.1886	-0.4108
12.1992	-8.671	974.561	1.9796	-1.1799	-0.4195
11.6012	-1.0764	978.567	1.9796	-1.193	-0.4239
11.2424	-7.7142	973.424	1.9009	-1.2149	-0.4064
14.2922	0.3588	980.959	1.9446	-1.2149	-0.4414
6.6378	-8.1328	973.006	1.8747	-1.1843	-0.437
14.1128	0.3588	981.258	1.8966	-1.1974	-0.437
8.8504	-8.073	972.527	1.8966	-1.193	-0.437
16.5048	0.8372	981.378	1.9709	-1.1755	-0.4457
6.0996	-8.7308	971.63	1.9272	-1.1974	-0.437
17.4616	-0.6578	982.275	1.9534	-1.2367	-0.3977
6.279	-6.6976	971.75	1.9009	-1.1712	-0.4501
16.6842	-3.5282	981.976	1.9228	-1.2149	-0.4326
5.2624	-5.5016	970.315	1.8791	-1.2017	-0.3933
16.9234	-3.7674	979.464	1.9446	-1.228	-0.4283
8.6112	-4.9634	975.039	1.866	-1.2105	-0.4501
13.9334	-5.6212	976.295	1.9228	-1.2105	-0.4457
9.0896	-4.0066	978.866	1.9403	-1.193	-0.4195
13.9932	-8.4318	975.697	1.8835	-1.1449	-0.4632
10.166	-1.0166	976.953	1.8922	-1.2236	-0.4283
10.465	-8.0132	973.664	1.9053	-1.2017	-0.4545
14.5912	-0.5382	979.584	1.8878	-1.193	-0.4676
7.774	-7.5946	972.527	1.8966	-1.1843	-0.4632
13.6942	0.7774	981.916	1.9053	-1.1843	-0.4414
8.4916	-10.2258	971.152	1.9184	-1.1537	-0.4457
16.2656	1.196	982.873	1.9446	-1.2192	-0.4545
8.7308	-7.4152	970.973	1.8791	-1.193	-0.4676
17.342	-0.3588	983.889	1.9359	-1.2105	-0.4501
4.3056	-7.3554	969.238	1.8835	-1.1755	-0.4326
17.2224	-2.2126	982.574	1.9359	-1.1493	-0.4195
5.98	-6.0398	971.152	1.8529	-1.1537	-0.4239
16.8636	-3.8272	978.567	1.9053	-1.1886	-0.437
7.8338	-4.8438	974.68	1.9184	-1.1799	-0.4151
16.0862	-5.4418	978.986	1.9359	-1.2192	-0.3889
7.2358	-3.7076	975.876	1.9272	-1.1668	-0.4108
12.0796	-6.0398	976.534	1.9403	-1.1755	-0.4545
11.1228	-3.0498	976.235	1.9272	-1.1668	-0.4501
12.1394	-5.8604	976.414	1.9359	-1.2017	-0.4151
11.6012	-0.9568	977.491	1.9228	-1.1974	-0.4501
10.0464	-9.867	975.278	1.9272	-1.193	-0.4763
13.9334	0.0598	981.378	1.9665	-1.2367	-0.4588
8.8504	-9.867	971.391	1.9141	-1.1493	-0.4283
15.548	0.4186	982.394	1.9578	-1.2061	-0.3889
6.279	-8.3122	967.564	1.8704	-1.2105	-0.4414
17.8204	0.4186	984.428	1.984	-1.2105	-0.4545
5.9202	-8.2524	971.571	1.831	-1.1624	-0.4457
15.0696	-2.7508	980.959	1.9446	-1.1624	-0.437
4.9036	-7.176	973.185	1.9315	-1.0969	-0.4239
19.136	-3.8272	981.617	1.9534	-1.1799	-0.4283
5.7408	-3.7076	973.424	1.9053	-1.1799	-0.4414
13.9932	-3.289	979.345	1.9184	-1.193	-0.4064
7.5946	-4.0664	973.125	1.9446	-1.1886	-0.4763
14.1726	-4.6046	978.806	1.9097	-1.1843	-0.472
9.6876	-2.1528	975.218	1.9315	-1.1449	-0.4457
13.0962	-7.8338	975.996	1.949	-1.1493	-0.4632
12.4384	-0.9568	978.328	1.9534	-1.2017	-0.4108
10.2856	-8.97	973.544	1.8835	-1.1449	-0.4326
12.7374	-1.1362	981.916	1.9534	-1.1843	-0.4414
7.8338	-9.8072	970.135	1.8223	-1.1493	-0.5025
15.3088	0.4784	982.933	1.9184	-1.2017	-0.4894
7.8338	-8.372	970.913	1.8835	-1.1843	-0.472
16.3254	-0.2392	981.497	1.9359	-1.2498	-0.4326
6.0398	-9.0298	971.75	1.8966	-1.1712	-0.4195
17.8802	-2.1528	983.052	1.9883	-1.1799	-0.4195
6.0996	-7.0564	971.87	1.9097	-1.193	-0.4239
15.9068	-2.2126	980.899	1.9578	-1.228	-0.4545
6.0398	-6.0398	970.853	1.9009	-1.2192	-0.4588
16.5048	-2.8704	981.198	1.9621	-1.2411	-0.4851
6.578	-3.588	973.424	1.9403	-1.1624	-0.4676
14.1726	-6.2192	978.747	1.9534	-1.1581	-0.4283
10.1062	-3.2292	975.099	1.8572	-1.1799	-0.4239
14.2922	-6.0996	976.594	1.8966	-1.2236	-0.437
12.3188	-0.897	979.883	1.9315	-1.2498	-0.4283
10.166	-7.176	972.826	1.8529	-1.2061	-0.4108
12.0198	-0.4784	981.139	1.949	-1.2149	-0.4064
8.1926	-8.6112	972.767	1.9315	-1.1624	-0.4414
14.1726	0.8372	979.285	1.9053	-1.228	-0.4414
7.6544	-9.6876	971.571	1.8922	-1.2105	-0.472
17.4018	-1.0166	982.394	1.9403	-1.2542	-0.437
5.8604	-9.0298	971.331	1.9009	-1.1843	-0.4108
15.0696	-1.6744	983.291	1.9403	-1.2236	-0.4414
5.4418	-8.372	970.315	1.866	-1.1449	-0.4326
18.0596	-1.7342	982.574	1.9534	-1.1843	-0.4283
6.578	-4.9036	970.973	1.8747	-1.1974	-0.4064
16.3254	-4.9634	981.617	1.9578	-1.1799	-0.4501
6.7574	-5.2624	972.707	1.9446	-1.1624	-0.4588
15.3088	-4.5448	978.627	1.9621	-1.1712	-0.4632
9.3288	-3.4086	975.936	1.8835	-1.2236	-0.4632
12.6178	-5.1428	975.039	1.866	-1.1843	-0.4283
10.4052	-0.7176	978.029	1.9403	-1.1843	-0.472
11.1228	-7.6544	976.594	1.9053	-1.2149	-0.437
11.362	-1.1362	978.208	1.8878	-1.1843	-0.4588
9.4484	-9.6278	974.86	1.9709	-1.1843	-0.4283
15.847	-0.4784	981.557	1.949	-1.1755	-0.3977
8.8504	-9.2092	972.348	1.866	-1.2236	-0.4632
14.053	1.4352	981.557	1.9752	-1.2061	-0.4239
5.98	-9.3886	969.777	1.8704	-1.1712	-0.4982
17.2822	-0.299	982.992	1.9578	-1.2411	-0.4501
4.9036	-6.7574	971.272	1.866	-1.193	-0.4283
17.8204	-3.7674	980.481	1.9359	-1.1886	-0.4195
6.3986	-6.3388	972.288	1.8441	-1.1799	-0.402
17.641	-3.3488	980.541	1.9403	-1.2629	-0.3802
7.8936	-5.4418	974.501	1.8922	-1.1755	-0.4283
14.5912	-4.6046	977.67	1.8835	-1.1886	-0.4151
7.176	-4.485	974.381	1.9359	-1.1799	-0.4414
15.4284	-5.98	979.165	1.9228	-1.1231	-0.4632
10.0464	-1.9136	975.517	1.9053	-1.1886	-0.4414
11.96	-7.2358	976.175	1.9578	-1.1275	-0.4588
12.558	-1.8538	979.046	1.9359	-1.193	-0.4283
10.2258	-8.8504	973.963	1.8398	-1.1406	-0.4239
12.7374	0.7774	979.644	1.9534	-1.2236	-0.4064
8.4916	-8.97	970.674	1.8747	-1.2149	-0.4457
15.4284	0.8372	982.873	1.9752	-1.2149	-0.4414
