A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
1233.66 	 887.672 	 -292.8 	-23.17 	 -149.59 	 40.81 	
1166.32 	 870.104 	 -395.28 	11.48 	 72.03 	 -2.94 	
534.36 	 1119.47 	 -578.28 	37.73 	 241.15 	 -40.67 	
271.328 	 1068.23 	 -858.88 	42.7 	 337.75 	 -58.38 	
-202.52 	 840.336 	 -875.96 	37.73 	 374.71 	 -45.43 	
-666.608 	 994.056 	 -629.032 	32.55 	 327.39 	 -16.1 	
-1415.2 	 1079.46 	 -211.304 	29.12 	 152.81 	 -29.4 	
-796.904 	 1160.95 	 -319.152 	4.2 	 -79.1 	 -30.24 	
-471.896 	 1065.3 	 -488 	-30.73 	 -210.56 	 -18.83 	
-426.512 	 1042.37 	 -549.976 	-61.53 	 -293.23 	 -3.85 	
146.888 	 763.72 	 -576.816 	-75.53 	 -322.35 	 31.5 	
582.184 	 714.432 	 -365.024 	-65.38 	 -277.06 	 54.39 	
1386.9 	 502.64 	 -345.504 	-33.81 	 -116.9 	 43.05 	
760.792 	 741.76 	 -279.136 	11.76 	 95.69 	 1.05 	
377.712 	 828.136 	 -446.52 	29.75 	 216.09 	 -25.06 	
-7.808 	 1049.2 	 -474.336 	34.58 	 260.4 	 -28.7 	
-593.896 	 1138.99 	 -289.384 	32.41 	 231 	 -28.14 	
-1133.62 	 1331.26 	 -24.4 	21.84 	 98.14 	 -19.32 	
-833.016 	 1393.73 	 -110.288 	-17.22 	 -85.61 	 9.24 	
-257.176 	 1260.99 	 -219.112 	-48.79 	 -200.27 	 23.1 	
118.584 	 854.488 	 -89.304 	-57.05 	 -208.6 	 35.35 	
600.24 	 800.808 	 -15.616 	-48.16 	 -146.44 	 50.68 	
198.128 	 855.464 	 177.144 	-22.05 	 -55.65 	 28.91 	
61.976 	 808.616 	 162.504 	5.11 	 -15.89 	 -0.84 	
-76.128 	 882.792 	 104.432 	24.99 	 -4.34 	 -9.17 	
-61 	 891.088 	 40.992 	31.22 	 -9.45 	 -2.66 	
-17.568 	 888.16 	 5.856 	24.15 	 -15.12 	 8.05 	
38.064 	 869.128 	 6.832 	18.69 	 -21 	 10.57 	
123.952 	 912.56 	 -1.952 	15.96 	 -18.76 	 10.92 	
33.184 	 925.248 	 9.272 	16.17 	 -14.91 	 11.76 	
22.936 	 914.024 	 27.328 	14.07 	 -20.09 	 11.76 	
116.144 	 1106.78 	 5.856 	10.22 	 -21 	 15.33 	
212.28 	 1103.86 	 -44.408 	11.41 	 -14 	 17.92 	
205.448 	 1225.37 	 -82.96 	14.49 	 -2.73 	 16.59 	
171.776 	 1261.48 	 -142.008 	10.64 	 13.16 	 1.05 	
17.568 	 1104.83 	 -193.248 	14.56 	 15.47 	 -14.77 	
26.352 	 956.968 	 -255.224 	19.74 	 6.79 	 -7.35 	
147.376 	 1016.99 	 -331.352 	12.46 	 8.54 	 13.58 	
52.704 	 972.096 	 -325.496 	4.97 	 14.49 	 9.03 	
114.192 	 944.768 	 -294.264 	-2.59 	 20.72 	 0.98 	
8.784 	 885.72 	 -215.696 	-4.62 	 25.41 	 5.53 	
-25.864 	 889.624 	 -165.432 	-2.8 	 17.85 	 15.47 	
47.824 	 873.032 	 -160.552 	0.07 	 11.13 	 38.64 	
88.816 	 863.76 	 -186.416 	-1.26 	 3.01 	 41.93 	
202.032 	 831.552 	 -204.96 	-4.41 	 -2.59 	 24.36 	
230.824 	 807.152 	 -215.208 	-4.41 	 -4.34 	 5.18 	
207.888 	 898.896 	 -244 	-3.78 	 -4.69 	 -8.68 	
287.432 	 1040.9 	 -258.152 	-5.95 	 -3.22 	 -20.37 	
366 	 1054.08 	 -265.96 	-5.81 	 10.43 	 -23.87 	
291.336 	 1130.7 	 -278.648 	-3.01 	 31.15 	 -24.57 	
204.96 	 1180.96 	 -218.136 	-3.85 	 43.89 	 -28.56 	
181.536 	 1148.75 	 -108.824 	-7.14 	 56.42 	 -24.85 	
-90.28 	 1016.02 	 30.744 	-7.28 	 55.02 	 -7.77 	
-327.936 	 990.152 	 131.272 	-6.3 	 12.11 	 17.92 	
-193.736 	 995.032 	 101.992 	-12.39 	 -57.19 	 36.26 	
-144.936 	 955.016 	 53.68 	-8.19 	 -110.04 	 36.82 	
161.528 	 948.184 	 -48.8 	-2.59 	 -146.51 	 23.31 	
1042.86 	 813.984 	 -250.344 	-2.45 	 -88.9 	 5.11 	
985.76 	 599.264 	 -417.728 	32.41 	 93.17 	 -18.34 	
320.128 	 970.144 	 -309.88 	53.62 	 213.78 	 -21.91 	
-153.232 	 898.896 	 -259.128 	52.22 	 241.78 	 -24.43 	
-1351.76 	 1384.94 	 227.408 	30.24 	 126.91 	 0.35 	
-621.224 	 1016.02 	 36.6 	-12.67 	 -100.03 	 33.67 	
83.448 	 788.608 	 -219.112 	-29.61 	 -211.75 	 56.21 	
586.576 	 862.296 	 -268.888 	-29.05 	 -230.09 	 68.04 	
1470.34 	 637.328 	 -390.4 	-20.09 	 -126.63 	 53.13 	
1144.85 	 720.776 	 -346.48 	27.65 	 69.51 	 6.51 	
435.784 	 1023.82 	 -276.696 	54.46 	 172.41 	 -20.16 	
-375.76 	 1244.4 	 -68.32 	47.32 	 156.45 	 -22.96 	
-814.96 	 1398.12 	 58.56 	14.77 	 0.98 	 -8.96 	
-40.992 	 1153.63 	 -301.584 	-12.67 	 -157.01 	 25.69 	
593.896 	 871.568 	 -488.488 	-22.33 	 -205.03 	 43.61 	
1472.78 	 524.112 	 -702.72 	-12.67 	 -84.56 	 33.04 	
947.696 	 765.184 	 -682.712 	30.17 	 126.42 	 -1.05 	
286.456 	 842.288 	 -624.152 	39.2 	 230.09 	 -36.26 	
-653.92 	 1139.48 	 -220.088 	27.23 	 205.66 	 -43.54 	
-1157.54 	 1171.69 	 98.088 	-18.34 	 14.7 	 -28.7 	
-5.368 	 822.768 	 -177.632 	-47.04 	 -156.45 	 6.09 	
815.936 	 690.52 	 -348.92 	-40.88 	 -180.25 	 32.13 	
1074.09 	 666.608 	 -435.296 	-18.41 	 -71.54 	 9.8 	
587.552 	 734.44 	 -344.04 	3.99 	 46.06 	 -15.96 	
98.576 	 870.104 	 -216.184 	15.05 	 81.69 	 -30.31 	
-161.528 	 971.608 	 -105.896 	6.23 	 36.19 	 -29.4 	
184.952 	 991.128 	 -191.296 	-9.45 	 -22.19 	 -7.77 	
407.968 	 954.04 	 -259.616 	-14.21 	 -34.44 	 2.94 	
429.44 	 940.864 	 -266.936 	-3.92 	 -14.07 	 0.35 	
226.432 	 1008.21 	 -224.968 	4.27 	 -2.38 	 -7.91 	
282.552 	 1265.87 	 -217.648 	1.4 	 -10.92 	 -6.86 	
244.488 	 1290.27 	 -137.128 	-6.3 	 -22.47 	 -5.18 	
179.096 	 795.928 	 -19.52 	-13.09 	 -25.76 	 3.43 	
233.752 	 986.736 	 4.88 	-12.88 	 -33.95 	 26.11 	
-12.688 	 993.08 	 31.72 	-14.77 	 -58.59 	 29.54 	
-104.92 	 947.696 	 -31.72 	-20.72 	 -114.73 	 17.5 	
13.664 	 953.064 	 -146.4 	-25.9 	 -171.85 	 9.52 	
156.16 	 854.976 	 -242.536 	-31.71 	 -204.4 	 11.27 	
320.616 	 852.536 	 -270.84 	-33.04 	 -199.78 	 21.14 	
431.88 	 844.24 	 -249.856 	-33.74 	 -170.03 	 24.71 	
457.744 	 866.2 	 -199.104 	-28.56 	 -123.13 	 19.39 	
420.656 	 899.872 	 -145.912 	-23.03 	 -80.08 	 13.65 	
320.128 	 815.448 	 -75.64 	-19.11 	 -48.51 	 11.2 	
331.84 	 963.312 	 -96.136 	-10.43 	 -26.39 	 12.67 	
261.568 	 1028.7 	 -111.752 	0.07 	 -17.85 	 12.6 	
410.896 	 1203.41 	 -198.616 	8.89 	 -14.42 	 15.19 	
364.048 	 1272.7 	 -241.072 	9.73 	 -3.5 	 11.55 	
156.648 	 1074.09 	 -237.656 	6.3 	 3.78 	 -9.66 	
233.752 	 819.352 	 -264.984 	8.61 	 16.66 	 -17.43 	
177.144 	 808.616 	 -294.264 	18.55 	 37.38 	 -2.24 	
172.752 	 960.384 	 -327.936 	23.31 	 52.29 	 -1.26 	
14.152 	 1048.71 	 -315.248 	12.39 	 53.27 	 -7.28 	
-331.84 	 1186.33 	 -183.976 	-13.02 	 14.98 	 -2.66 	
-477.264 	 1066.28 	 -130.296 	-47.39 	 -67.83 	 19.18 	
-210.328 	 868.152 	 -229.848 	-66.78 	 -158.06 	 43.68 	
325.496 	 796.904 	 -344.04 	-66.71 	 -193.41 	 50.89 	
1121.91 	 637.328 	 -427.976 	-45.71 	 -121.66 	 28.35 	
1024.31 	 589.992 	 -489.464 	5.74 	 61.53 	 -14.42 	
247.904 	 898.408 	 -379.664 	39.41 	 179.62 	 -23.59 	
83.936 	 783.728 	 -449.936 	42.49 	 217.98 	 -36.33 	
-469.456 	 1077.02 	 -223.504 	41.23 	 186.69 	 -45.64 	
-1411.3 	 1553.79 	 41.968 	3.36 	 10.22 	 -6.93 	
-161.528 	 1185.84 	 -380.152 	-44.45 	 -184.1 	 34.02 	
574.376 	 920.856 	 -379.176 	-61.04 	 -223.16 	 44.66 	
1402.51 	 786.656 	 -381.616 	-38.01 	 -130.9 	 29.33 	
1018.94 	 678.808 	 -350.384 	20.79 	 63.07 	 -19.95 	
515.816 	 807.152 	 -310.368 	52.15 	 173.11 	 -38.43 	
-362.096 	 964.776 	 -88.328 	53.97 	 196.42 	 -33.25 	
-1142.41 	 1324.43 	 269.864 	13.37 	 42.98 	 -2.94 	
-51.24 	 1073.6 	 10.248 	-32.27 	 -128.94 	 22.26 	
395.28 	 934.032 	 -122 	-45.92 	 -186.27 	 26.25 	
870.104 	 813.008 	 -99.064 	-37.17 	 -149.94 	 10.78 	
1326.87 	 475.8 	 -268.888 	0.84 	 0.28 	 -28.7 	
441.64 	 758.352 	 -282.064 	52.08 	 155.82 	 -52.71 	
-612.928 	 1355.18 	 -42.944 	50.68 	 163.1 	 -32.34 	
-853.024 	 1154.12 	 80.032 	-4.69 	 -7.63 	 9.17 	
377.712 	 915.976 	 -142.496 	-35.84 	 -127.12 	 22.68 	
981.368 	 772.992 	 -188.368 	-25.13 	 -110.46 	 13.86 	
1057.5 	 665.632 	 -323.544 	13.65 	 23.87 	 -25.9 	
395.28 	 869.128 	 -296.704 	41.58 	 124.39 	 -42.42 	
-210.328 	 1181.94 	 -146.888 	32.48 	 129.15 	 -27.44 	
170.8 	 980.88 	 -103.456 	7.98 	 69.86 	 -16.59 	
558.76 	 821.792 	 -195.688 	6.02 	 75.32 	 -22.12 	
544.608 	 1089.22 	 -295.728 	14.63 	 122.64 	 -32.76 	
381.616 	 1097.51 	 -386.496 	16.17 	 175.7 	 -35.56 	
84.912 	 1194.62 	 -347.944 	16.03 	 197.05 	 -34.58 	
59.048 	 1087.26 	 -311.832 	8.54 	 183.33 	 -37.66 	
-30.744 	 833.016 	 -289.872 	7.84 	 167.16 	 -39.27 	
106.872 	 748.104 	 -310.368 	9.31 	 161.42 	 -30.59 	
21.472 	 851.072 	 -303.048 	8.33 	 167.51 	 -25.34 	
-101.504 	 909.144 	 -304.024 	1.82 	 166.11 	 -32.62 	
-177.632 	 1004.79 	 -262.544 	1.26 	 149.38 	 -38.5 	
-205.448 	 1072.62 	 -219.6 	7.35 	 128.38 	 -34.44 	
-164.944 	 1043.83 	 -179.096 	11.34 	 105.7 	 -27.44 	
-51.728 	 980.392 	 -172.264 	11.97 	 89.39 	 -17.92 	
-30.256 	 943.304 	 -181.536 	9.94 	 84.56 	 -11.76 	
-3.416 	 976.488 	 -167.872 	8.4 	 79.59 	 -11.48 	
99.064 	 1036.51 	 -186.416 	7.28 	 78.82 	 -13.09 	
127.856 	 1007.23 	 -216.672 	7.63 	 85.96 	 -10.78 	
202.032 	 933.544 	 -275.72 	7.77 	 106.75 	 -10.5 	
-11.224 	 914.512 	 -324.52 	10.08 	 136.92 	 -18.41 	
-166.896 	 997.96 	 -320.128 	5.81 	 145.95 	 -26.18 	
-275.232 	 1029.19 	 -279.624 	2.17 	 133.42 	 -23.24 	
-297.192 	 988.688 	 -234.24 	4.34 	 105.56 	 -8.4 	
-284.016 	 993.568 	 -212.768 	4.41 	 71.4 	 2.94 	
-400.648 	 1000.4 	 -170.8 	-1.4 	 24.78 	 11.55 	
-476.776 	 1023.82 	 -140.544 	-15.19 	 -49.42 	 23.1 	
-166.896 	 1016.5 	 -197.152 	-24.71 	 -120.96 	 34.86 	
499.224 	 981.368 	 -284.504 	-30.73 	 -132.23 	 44.66 	
1061.4 	 778.36 	 -331.84 	-11.97 	 -29.33 	 39.97 	
620.736 	 1001.38 	 -292.8 	16.31 	 105.91 	 19.11 	
295.24 	 910.12 	 -277.184 	22.19 	 172.13 	 1.26 	
-464.576 	 1137.53 	 65.88 	27.44 	 159.67 	 -8.54 	
-944.768 	 1209.26 	 217.16 	3.71 	 30.38 	 -3.29 	
-169.824 	 1003.33 	 55.632 	-21.07 	 -122.57 	 10.71 	
902.8 	 870.104 	 -94.184 	-21.49 	 -136.43 	 18.41 	
989.176 	 768.112 	 -97.6 	3.57 	 -2.1 	 0.35 	
497.76 	 915.976 	 -120.048 	26.74 	 123.69 	 -15.47 	
-383.08 	 1085.8 	 61.488 	25.48 	 152.81 	 -16.73 	
-852.536 	 1083.85 	 258.64 	0.21 	 23.52 	 0.91 	
55.144 	 940.376 	 13.664 	-9.17 	 -98.77 	 9.31 	
236.192 	 944.28 	 -50.264 	-6.37 	 -133.63 	 12.95 	
1043.83 	 862.296 	 -254.736 	-5.18 	 -88.13 	 12.95 	
1160.46 	 801.296 	 -380.152 	11.55 	 71.89 	 -14.91 	
555.832 	 903.776 	 -424.072 	29.75 	 217.21 	 -25.13 	
-207.888 	 902.312 	 -201.544 	29.05 	 261.1 	 -26.88 	
-990.152 	 1051.15 	 261.08 	17.36 	 153.79 	 -23.94 	
-298.656 	 925.736 	 172.752 	10.36 	 -18.62 	 -4.69 	
672.464 	 969.168 	 -55.144 	7.14 	 -74.41 	 -1.54 	
1107.27 	 787.144 	 -266.936 	19.6 	 28.28 	 -22.05 	
541.192 	 924.272 	 -333.304 	45.08 	 170.31 	 -32.48 	
229.36 	 1287.34 	 -399.672 	44.17 	 231.63 	 -37.52 	
-84.912 	 1251.72 	 -363.56 	18.34 	 237.44 	 -29.54 	
-86.864 	 1098 	 -260.592 	2.66 	 197.47 	 -25.55 	
-55.144 	 869.128 	 -268.4 	5.67 	 169.26 	 -30.59 	
-76.128 	 848.632 	 -310.856 	13.79 	 148.47 	 -18.76 	
-18.544 	 953.064 	 -318.176 	12.04 	 131.32 	 -6.44 	
-5.368 	 962.824 	 -303.048 	1.89 	 116.76 	 -14.49 	
34.648 	 933.056 	 -279.136 	-3.78 	 108.36 	 -24.08 	
38.064 	 923.784 	 -280.112 	-2.8 	 108.57 	 -33.25 	
65.88 	 933.544 	 -285.968 	0 	 115.85 	 -35.56 	
83.936 	 928.176 	 -321.592 	0 	 134.33 	 -30.1 	
26.84 	 906.704 	 -310.368 	-1.61 	 143.5 	 -24.22 	
-27.816 	 937.936 	 -264.496 	-0.63 	 135.52 	 -18.55 	
-15.128 	 926.712 	 -239.608 	-1.89 	 118.37 	 -17.99 	
3.904 	 908.168 	 -226.92 	-5.46 	 104.09 	 -17.5 	
-47.336 	 928.664 	 -220.576 	-8.26 	 93.8 	 -16.94 	
-57.584 	 1047.74 	 -194.224 	-9.03 	 76.16 	 -17.92 	
-106.872 	 1011.14 	 -167.384 	-9.94 	 56 	 -13.58 	
-178.12 	 1146.31 	 -120.048 	-10.71 	 24.57 	 -9.31 	
-251.32 	 1375.18 	 -31.232 	-24.15 	 -10.71 	 -10.5 	
-341.6 	 1109.71 	 116.144 	-44.8 	 -51.38 	 -15.75 	
-105.896 	 920.856 	 199.592 	-47.88 	 -73.71 	 -0.35 	
188.368 	 826.184 	 198.128 	-32.83 	 -52.29 	 9.87 	
618.296 	 765.672 	 60.024 	-7.63 	 34.72 	 -0.98 	
303.048 	 885.72 	 -61.976 	20.72 	 159.32 	 -25.27 	
-48.312 	 851.072 	 -227.408 	36.19 	 238.56 	 -35.91 	
-747.128 	 900.848 	 -67.344 	38.57 	 233.17 	 -33.67 	
-1072.62 	 965.264 	 164.456 	30.24 	 122.85 	 -20.58 	
-1021.87 	 1009.18 	 184.464 	19.39 	 -37.8 	 -0.07 	
-634.4 	 937.936 	 18.544 	10.99 	 -168.63 	 17.5 	
-531.92 	 964.776 	 -145.424 	1.26 	 -254.66 	 18.62 	
-230.336 	 988.2 	 -235.704 	-11.55 	 -305.48 	 18.34 	
608.536 	 1060.42 	 -210.328 	-26.6 	 -279.93 	 31.15 	
1245.38 	 737.856 	 -123.464 	-21 	 -111.79 	 25.13 	
686.128 	 819.84 	 -71.248 	19.6 	 91.49 	 1.19 	
386.496 	 1127.77 	 -239.608 	36.75 	 217.98 	 -19.74 	
211.792 	 1056.03 	 -512.4 	35.98 	 299.53 	 -34.72 	
-242.048 	 1063.35 	 -584.624 	38.71 	 335.3 	 -43.75 	
-731.512 	 1042.86 	 -456.768 	39.83 	 300.23 	 -38.99 	
-1131.18 	 1215.61 	 -205.936 	16.52 	 168.21 	 -20.93 	
-880.352 	 1135.58 	 -244.488 	-6.72 	 -9.1 	 -20.93 	
-495.32 	 1163.88 	 -353.8 	-33.46 	 -125.93 	 -23.24 	
-444.568 	 1164.86 	 -321.592 	-66.36 	 -193.48 	 -23.31 	
51.24 	 790.56 	 -258.64 	-86.52 	 -195.44 	 -0.84 	
468.968 	 652.456 	 -90.28 	-70.07 	 -138.32 	 18.69 	
820.328 	 452.864 	 -87.84 	-23.66 	 1.47 	 15.75 	
278.648 	 795.44 	 -81.984 	16.31 	 126.42 	 -1.4 	
40.992 	 786.656 	 -229.36 	37.8 	 194.53 	 -21.07 	
-654.896 	 878.4 	 -154.696 	52.36 	 196.91 	 -25.76 	
-1121.42 	 1344.93 	 -8.784 	49 	 91.07 	 -13.3 	
-858.88 	 1344.44 	 -75.64 	16.59 	 -66.15 	 13.09 	
-637.816 	 1064.82 	 -209.84 	-4.41 	 -177.38 	 31.08 	
-353.8 	 1143.38 	 -251.808 	-10.5 	 -237.37 	 35.63 	
-148.352 	 1193.16 	 -135.664 	-17.57 	 -245.35 	 32.55 	
4.88 	 928.176 	 48.312 	-17.01 	 -210.77 	 41.65 	
407.48 	 775.92 	 133.712 	-4.41 	 -153.65 	 51.38 	
447.984 	 849.608 	 187.392 	22.4 	 -49.42 	 24.29 	
-81.008 	 854 	 178.12 	48.3 	 20.86 	 -14.77 	
-479.216 	 843.752 	 123.464 	71.82 	 23.52 	 -23.45 	
-625.128 	 1065.79 	 74.664 	67.48 	 -37.87 	 0.91 	
-358.68 	 915.976 	 -16.104 	44.94 	 -102.27 	 19.88 	
-83.448 	 895.48 	 -88.816 	28.77 	 -135.73 	 27.23 	
70.76 	 891.576 	 -98.088 	20.58 	 -134.26 	 26.46 	
168.848 	 897.432 	 -75.152 	16.87 	 -114.73 	 23.38 	
202.032 	 903.288 	 -78.08 	19.88 	 -81.55 	 24.78 	
165.92 	 1075.55 	 -75.64 	22.12 	 -54.88 	 26.67 	
145.424 	 1074.09 	 -59.536 	17.57 	 -39.06 	 22.05 	
71.736 	 1134.11 	 -73.2 	10.71 	 -32.06 	 16.73 	
39.04 	 1173.15 	 -122.976 	7.7 	 -26.18 	 3.71 	
-88.328 	 1147.29 	 -169.824 	13.16 	 -26.32 	 -2.45 	
-113.704 	 946.72 	 -235.704 	19.67 	 -25.9 	 7.56 	
-138.592 	 1035.54 	 -276.696 	21.07 	 -32.97 	 21.28 	
-195.2 	 1107.76 	 -283.528 	7.98 	 -41.23 	 16.38 	
-323.056 	 1148.26 	 -232.776 	-18.83 	 -60.2 	 9.03 	
-581.696 	 1143.38 	 -133.712 	-52.15 	 -110.39 	 21.84 	
-203.496 	 803.736 	 -153.232 	-68.95 	 -172.83 	 40.6 	
401.624 	 663.192 	 -164.944 	-56.7 	 -174.58 	 41.37 	
1012.6 	 593.408 	 -215.696 	-20.23 	 -77.42 	 13.37 	
693.448 	 695.4 	 -278.16 	19.88 	 78.54 	 -22.19 	
486.048 	 822.768 	 -376.248 	40.39 	 184.94 	 -39.69 	
245.464 	 889.624 	 -515.328 	39.9 	 262.78 	 -45.57 	
-66.368 	 929.64 	 -576.328 	32.83 	 297.36 	 -45.01 	
-408.944 	 1079.94 	 -438.712 	29.19 	 271.6 	 -35.28 	
-936.472 	 1136.06 	 -155.672 	24.29 	 184.1 	 -22.05 	
-1095.56 	 1402.51 	 -51.728 	1.05 	 17.36 	 -4.48 	
-743.712 	 1291.25 	 -187.88 	-38.85 	 -153.79 	 25.69 	
-395.768 	 1047.74 	 -244 	-62.37 	 -266.98 	 40.53 	
-144.448 	 762.744 	 -284.504 	-59.57 	 -325.57 	 61.74 	
72.712 	 854 	 -259.128 	-37.52 	 -351.75 	 67.97 	
846.192 	 1174.62 	 -281.576 	-35.28 	 -308.28 	 41.72 	
936.472 	 874.496 	 -114.68 	-31.57 	 -164.43 	 -4.34 	
787.144 	 667.096 	 -91.256 	-5.46 	 -9.38 	 -35 	
552.416 	 790.072 	 -178.12 	29.4 	 120.89 	 -42.84 	
199.592 	 721.752 	 -283.04 	42.91 	 206.15 	 -38.01 	
-396.256 	 825.208 	 -126.392 	51.03 	 217.56 	 -30.59 	
-960.872 	 1164.86 	 146.888 	41.37 	 129.78 	 -19.04 	
-1004.79 	 1030.17 	 156.648 	8.05 	 -51.45 	 15.82 	
-132.248 	 1126.3 	 -123.464 	-14.07 	 -177.1 	 35.91 	
153.232 	 1078.97 	 -215.208 	-24.71 	 -209.09 	 39.69 	
572.424 	 1014.55 	 -228.872 	-28.35 	 -165.13 	 39.06 	
681.736 	 883.28 	 -162.992 	-20.58 	 -61.18 	 22.47 	
534.36 	 1030.17 	 -194.224 	8.96 	 51.59 	 -2.03 	
313.784 	 833.504 	 -333.304 	35.56 	 135.8 	 -20.72 	
270.84 	 881.816 	 -542.168 	62.58 	 195.16 	 -24.29 	
129.808 	 1111.66 	 -627.08 	66.78 	 242.62 	 -31.57 	
-238.632 	 867.664 	 -700.28 	49.35 	 278.6 	 -57.54 	
-1416.18 	 1274.17 	 -170.312 	26.32 	 203.63 	 -52.78 	
-997.472 	 1080.92 	 -84.424 	-21.84 	 1.54 	 -14 	
-351.848 	 813.496 	 -223.016 	-44.87 	 -136.71 	 22.47 	
138.104 	 777.872 	 -297.68 	-42.77 	 -185.36 	 31.64 	
628.544 	 657.824 	 -342.576 	-23.45 	 -128.17 	 23.73 	
66.368 	 729.56 	 -208.864 	-1.4 	 -48.51 	 9.94 	
-13.664 	 1118.01 	 -249.856 	6.58 	 -20.23 	 -0.98 	
-63.928 	 1127.28 	 -205.448 	-3.36 	 -18.06 	 -8.47 	
44.408 	 1156.56 	 -235.704 	-3.29 	 -16.94 	 2.24 	
44.896 	 1066.77 	 -174.216 	0.98 	 -10.5 	 4.06 	
96.624 	 1058.47 	 -126.392 	4.62 	 1.75 	 3.85 	
79.056 	 848.144 	 -59.048 	11.62 	 16.52 	 6.65 	
209.84 	 934.032 	 -81.496 	22.68 	 40.88 	 20.51 	
234.728 	 1043.83 	 -144.448 	24.5 	 78.19 	 25.34 	
75.64 	 1020.9 	 -156.648 	23.8 	 110.74 	 14.07 	
-90.28 	 953.552 	 -151.768 	26.18 	 125.86 	 -3.36 	
-453.352 	 994.544 	 -59.048 	28.77 	 97.23 	 -18.55 	
-443.592 	 1121.91 	 -23.912 	15.19 	 23.31 	 -16.87 	
-317.688 	 1058.47 	 -68.32 	-7.77 	 -52.36 	 -1.12 	
-207.4 	 1011.14 	 -106.872 	-21.35 	 -110.11 	 10.85 	
-78.08 	 1038.46 	 -124.928 	-28.7 	 -147.35 	 16.59 	
433.832 	 935.496 	 -154.208 	-32.62 	 -141.47 	 22.12 	
964.776 	 773.48 	 -215.208 	-23.73 	 -39.55 	 16.03 	
584.624 	 826.672 	 -223.016 	8.12 	 117.11 	 -11.69 	
-377.712 	 894.016 	 -58.56 	27.23 	 178.36 	 -32.41 	
-1292.22 	 1302.96 	 277.672 	13.72 	 70.28 	 -16.59 	
-839.36 	 1058.47 	 109.8 	-13.86 	 -123.9 	 14.77 	
-157.136 	 948.672 	 -134.688 	-28.21 	 -237.93 	 28.7 	
634.888 	 964.288 	 -194.712 	-30.31 	 -241.15 	 41.37 	
1003.82 	 725.168 	 -141.032 	-19.04 	 -110.6 	 25.69 	
745.664 	 813.496 	 -122.488 	16.66 	 50.47 	 0.91 	
355.752 	 1056.03 	 -173.24 	33.81 	 150.15 	 -14 	
-237.168 	 1011.62 	 -182.512 	32.2 	 175.14 	 -22.61 	
-1106.3 	 1413.25 	 52.704 	16.45 	 67.76 	 -7.28 	
-584.136 	 1146.8 	 -260.104 	-8.4 	 -120.05 	 24.22 	
94.184 	 1161.44 	 -582.672 	-24.36 	 -225.05 	 30.52 	
1076.53 	 954.04 	 -715.896 	-28.77 	 -172.48 	 29.26 	
833.504 	 789.096 	 -509.96 	-14.63 	 13.09 	 3.15 	
226.432 	 817.888 	 -335.744 	1.54 	 130.2 	 -16.94 	
37.088 	 755.424 	 -312.32 	6.86 	 164.36 	 -22.19 	
-563.64 	 873.032 	 -138.592 	12.88 	 134.12 	 -22.89 	
-1466.93 	 1228.3 	 90.768 	-5.04 	 -29.26 	 -11.41 	
-551.928 	 872.056 	 -403.088 	-18.9 	 -244.23 	 11.62 	
52.704 	 890.6 	 -595.36 	-13.09 	 -336.56 	 27.23 	
1184.38 	 820.816 	 -713.456 	-9.31 	 -275.52 	 45.85 	
869.128 	 807.64 	 -417.24 	14.21 	 -66.92 	 7.49 	
272.792 	 909.144 	 -355.264 	31.5 	 58.38 	 -18.41 	
-630.496 	 1188.77 	 -167.872 	19.74 	 53.34 	 -17.71 	
-771.04 	 951.6 	 -200.08 	-8.61 	 -93.1 	 4.41 	
164.456 	 944.768 	 -444.568 	-19.32 	 -188.93 	 12.81 	
516.304 	 817.4 	 -538.264 	-15.4 	 -160.58 	 17.22 	
351.36 	 1014.06 	 -428.464 	-11.83 	 -83.51 	 15.4 	
122.976 	 1022.85 	 -321.104 	-16.03 	 -41.65 	 6.37 	
70.272 	 1043.34 	 -245.464 	-17.64 	 -37.94 	 7.14 	
142.008 	 987.712 	 -238.632 	-17.08 	 -39.83 	 16.8 	
68.808 	 1014.55 	 -205.936 	-12.95 	 -41.16 	 24.57 	
190.32 	 894.016 	 -182.024 	-10.71 	 -42.91 	 31.22 	
230.336 	 1157.54 	 -149.328 	-8.75 	 -38.71 	 38.5 	
146.888 	 1042.37 	 -85.888 	-6.51 	 -38.29 	 39.76 	
94.184 	 979.416 	 -19.032 	-7.77 	 -32.13 	 30.87 	
199.104 	 926.712 	 25.376 	-12.53 	 -19.04 	 18.41 	
182.024 	 979.416 	 44.896 	-12.6 	 1.89 	 9.1 	
102.48 	 984.784 	 80.52 	-9.03 	 14 	 -0.21 	
-4.392 	 984.784 	 64.904 	-3.85 	 14.49 	 -9.66 	
-219.112 	 975.024 	 75.64 	2.1 	 -2.87 	 -14.98 	
-241.072 	 984.784 	 45.872 	0.56 	 -43.33 	 -5.11 	
-127.856 	 968.68 	 -6.832 	-4.13 	 -91.56 	 8.82 	
228.872 	 990.64 	 -41.968 	-8.19 	 -114.31 	 11.06 	
1389.34 	 755.912 	 -280.6 	-7.7 	 -40.32 	 10.5 	
1056.52 	 743.224 	 -556.808 	30.73 	 185.57 	 -30.31 	
-189.344 	 1011.14 	 -330.864 	39.69 	 294.84 	 -49.77 	
