Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	
9461167	-11753	501	538	-1433.866	61.122	65.636	
9481483	-9760	-3187	-233	-1190.720	-388.814	-28.426	
9501799	-9363	1388	-374	-1142.286	169.336	-45.628	
9522113	-9616	-710	-417	-1173.152	-86.620	-50.874	
9542426	-8240	-1454	424	-1005.280	-177.388	51.728	
9562743	-6981	-1627	702	-851.682	-198.494	85.644	
9583059	-7185	-1877	1001	-876.570	-228.994	122.122	
9603377	-7607	-2934	476	-928.054	-357.948	58.072	
9623697	-7997	-3867	105	-975.634	-471.774	12.810	
9644015	-8500	-4110	-198	-1037.000	-501.420	-24.156	
9664328	-8610	-3553	-487	-1050.420	-433.466	-59.414	
9684631	-8608	-2662	-365	-1050.176	-324.764	-44.530	
9704931	-8559	-2253	-69	-1044.198	-274.866	-8.418	
9725233	-8584	-2097	-10	-1047.248	-255.834	-1.220	
9745535	-8426	-1378	58	-1027.972	-168.116	7.076	
9765839	-8206	-486	154	-1001.132	-59.292	18.788	
9786141	-8367	-234	270	-1020.774	-28.548	32.940	
9806440	-8629	-375	248	-1052.738	-45.750	30.256	
9826739	-8649	-386	192	-1055.178	-47.092	23.424	
9847035	-8980	12	-154	-1095.560	1.464	-18.788	
9867333	-10152	280	-562	-1238.544	34.160	-68.564	
9887634	-10913	-223	-1265	-1331.386	-27.206	-154.330	
9907935	-10153	-797	-1741	-1238.666	-97.234	-212.402	
9928237	-9072	-1382	-1332	-1106.784	-168.604	-162.504	
9948540	-8024	-2389	-612	-978.928	-291.458	-74.664	
9968843	-6545	-2844	205	-798.490	-346.968	25.010	
9989144	-6243	-2092	679	-761.646	-255.224	82.838	
10009444	-7529	-604	568	-918.538	-73.688	69.296	
10029746	-8520	190	85	-1039.440	23.180	10.370	
10050047	-8578	13	-453	-1046.516	1.586	-55.266	
10070347	-7824	-295	-594	-954.528	-35.990	-72.468	
10090648	-6815	-34	-211	-831.430	-4.148	-25.742	
10110949	-6221	-51	194	-758.962	-6.222	23.668	
10131251	-6091	-722	286	-743.102	-88.084	34.892	
10151553	-6082	-1391	295	-742.004	-169.702	35.990	
10171853	-6139	-1823	491	-748.958	-222.406	59.902	
10192155	-6320	-2097	561	-771.040	-255.834	68.442	
10212456	-6596	-2372	595	-804.712	-289.384	72.590	
10232758	-7153	-2636	799	-872.666	-321.592	97.478	
10253059	-7731	-2742	1094	-943.182	-334.524	133.468	
10273363	-8043	-2668	1363	-981.246	-325.496	166.286	
10293664	-8400	-2652	1471	-1024.800	-323.544	179.462	
10313967	-9104	-2816	1592	-1110.688	-343.552	194.224	
10334269	-9843	-3199	1950	-1200.846	-390.278	237.900	
10354571	-10329	-3518	2082	-1260.138	-429.196	254.004	
10374872	-10834	-3707	1967	-1321.748	-452.254	239.974	
10395174	-12372	-3891	1876	-1509.384	-474.702	228.872	
10415478	-13602	-3931	1930	-1659.444	-479.582	235.460	
10435777	-12540	-3596	1959	-1529.880	-438.712	238.998	
10456080	-10823	-2976	2042	-1320.406	-363.072	249.124	
10476383	-9263	-2395	2256	-1130.086	-292.190	275.232	
10496684	-7978	-2014	2239	-973.316	-245.708	273.158	
10516986	-8063	-2143	2225	-983.686	-261.446	271.450	
10537287	-9748	-2539	1937	-1189.256	-309.758	236.314	
10557589	-10590	-2642	1742	-1291.980	-322.324	212.524	
10577892	-11012	-2509	1368	-1343.464	-306.098	166.896	
10598190	-11222	-2319	943	-1369.084	-282.918	115.046	
10618489	-10639	-1931	678	-1297.958	-235.582	82.716	
10638787	-9913	-1212	636	-1209.386	-147.864	77.592	
10659088	-9448	-623	642	-1152.656	-76.006	78.324	
10679391	-9066	-211	666	-1106.052	-25.742	81.252	
10699691	-8554	-32	700	-1043.588	-3.904	85.400	
10719992	-8182	-239	743	-998.204	-29.158	90.646	
10740294	-8138	-619	536	-992.836	-75.518	65.392	
10760594	-7853	-866	188	-958.066	-105.652	22.936	
10780894	-7263	-1094	-104	-886.086	-133.468	-12.688	
10801196	-6780	-1319	-156	-827.160	-160.918	-19.032	
10821497	-6501	-1396	-193	-793.122	-170.312	-23.546	
10841799	-6122	-1296	-115	-746.884	-158.112	-14.030	
10862101	-5835	-1169	-10	-711.870	-142.618	-1.220	
10882404	-5667	-1092	82	-691.374	-133.224	10.004	
10902705	-5631	-1112	156	-686.982	-135.664	19.032	
10923005	-5580	-1143	144	-680.760	-139.446	17.568	
10943307	-5801	-1168	303	-707.722	-142.496	36.966	
10963609	-7348	-1295	278	-896.456	-157.990	33.916	
10983913	-8555	-1439	34	-1043.710	-175.558	4.148	
11004216	-8732	-1605	-185	-1065.304	-195.810	-22.570	
11024517	-8492	-1748	-238	-1036.024	-213.256	-29.036	
11044816	-8087	-2012	-196	-986.614	-245.464	-23.912	
11065118	-7731	-2497	89	-943.182	-304.634	10.858	
11085419	-8439	-2778	588	-1029.558	-338.916	71.736	
11105720	-9961	-2454	1031	-1215.242	-299.388	125.782	
11126022	-11185	-2267	1008	-1364.570	-276.574	122.976	
11146322	-11955	-2471	797	-1458.510	-301.462	97.234	
11166624	-11824	-2341	546	-1442.528	-285.602	66.612	
11186924	-10750	-1662	606	-1311.500	-202.764	73.932	
11207223	-9789	-1295	905	-1194.258	-157.990	110.410	
11227525	-9328	-1289	1181	-1138.016	-157.258	144.082	
11247826	-9162	-1251	1424	-1117.764	-152.622	173.728	
11268126	-8992	-1503	1486	-1097.024	-183.366	181.292	
11288426	-8890	-2174	1204	-1084.580	-265.228	146.888	
11308726	-8505	-2758	529	-1037.610	-336.476	64.538	
11329026	-7909	-3169	137	-964.898	-386.618	16.714	
11349325	-7256	-3536	176	-885.232	-431.392	21.472	
11369623	-6901	-3747	580	-841.922	-457.134	70.760	
11389922	-6910	-3685	996	-843.020	-449.570	121.512	
11410222	-7219	-3752	1398	-880.718	-457.744	170.556	
11430523	-7846	-3768	1655	-957.212	-459.696	201.910	
11450827	-8404	-3468	1577	-1025.288	-423.096	192.394	
11471127	-8887	-3240	1450	-1084.214	-395.280	176.900	
11491430	-9595	-3216	1552	-1170.590	-392.352	189.344	
11511730	-11078	-3220	1736	-1351.516	-392.840	211.792	
11532031	-11847	-3127	1729	-1445.334	-381.494	210.938	
11552333	-10710	-2931	1960	-1306.620	-357.582	239.120	
11572635	-8993	-2771	2204	-1097.146	-338.062	268.888	
11592937	-8070	-2676	2294	-984.540	-326.472	279.868	
11613240	-9366	-2949	2165	-1142.652	-359.778	264.130	
11633541	-10872	-3162	1955	-1326.384	-385.764	238.510	
11653841	-11495	-2832	1579	-1402.390	-345.504	192.638	
11674142	-11792	-2515	1136	-1438.624	-306.830	138.592	
11694440	-11266	-2316	810	-1374.452	-282.552	98.820	
11714741	-10131	-1936	689	-1235.982	-236.192	84.058	
11735041	-9310	-1395	699	-1135.820	-170.190	85.278	
11755341	-8882	-880	1078	-1083.604	-107.360	131.516	
11775642	-8724	-478	1292	-1064.328	-58.316	157.624	
11795943	-8374	-253	1165	-1021.628	-30.866	142.130	
11816242	-7843	-302	897	-956.846	-36.844	109.434	
11836541	-7384	-674	615	-900.848	-82.228	75.030	
11856837	-7123	-954	479	-869.006	-116.388	58.438	
11877138	-6868	-1071	540	-837.896	-130.662	65.880	
11897435	-6664	-1136	499	-813.008	-138.592	60.878	
11917737	-6434	-1137	450	-784.948	-138.714	54.900	
11938035	-6277	-1032	450	-765.794	-125.904	54.900	
11958335	-6201	-957	513	-756.522	-116.754	62.586	
11978637	-6156	-987	591	-751.032	-120.414	72.102	
11998937	-6281	-1033	578	-766.282	-126.026	70.516	
12019236	-6524	-1067	539	-795.928	-130.174	65.758	
12039535	-7170	-1117	501	-874.740	-136.274	61.122	
12059832	-8686	-1250	309	-1059.692	-152.500	37.698	
12080133	-9721	-1372	130	-1185.962	-167.384	15.860	
12100430	-9952	-1688	133	-1214.144	-205.936	16.226	
12120730	-9520	-2332	375	-1161.440	-284.504	45.750	
12141031	-8435	-3082	812	-1029.070	-376.004	99.064	
12161328	-7664	-3483	1129	-935.008	-424.926	137.738	
12181627	-7766	-3054	1047	-947.452	-372.588	127.734	
12201925	-8476	-1931	755	-1034.072	-235.582	92.110	
12222225	-9277	-1216	367	-1131.794	-148.352	44.774	
12242522	-9802	-1193	-14	-1195.844	-145.546	-1.708	
12262819	-9648	-1496	-80	-1177.056	-182.512	-9.760	
12283117	-9062	-1707	195	-1105.564	-208.254	23.790	
12303416	-8542	-1856	463	-1042.124	-226.432	56.486	
12323715	-8259	-2003	630	-1007.598	-244.366	76.860	
12344013	-8123	-2152	779	-991.006	-262.544	95.038	
12364311	-8036	-2418	627	-980.392	-294.996	76.494	
12384612	-7969	-2850	389	-972.218	-347.700	47.458	
12404910	-7918	-3252	423	-965.996	-396.744	51.606	
12425207	-7802	-3495	705	-951.844	-426.390	86.010	
12445506	-7774	-3442	1058	-948.428	-419.924	129.076	
12465804	-7915	-3291	1483	-965.630	-401.502	180.926	
12486102	-7978	-3378	1946	-973.316	-412.116	237.412	
12506400	-8314	-3501	2295	-1014.308	-427.122	279.990	
12526699	-8706	-3684	2474	-1062.132	-449.448	301.828	
12546995	-9276	-3936	2390	-1131.672	-480.192	291.580	
12567294	-10178	-4023	2139	-1241.716	-490.806	260.958	
12587593	-11600	-3959	1889	-1415.200	-482.998	230.458	
12607891	-12495	-3637	1869	-1524.390	-443.714	228.018	
12628190	-11929	-3118	2084	-1455.338	-380.396	254.248	
12648487	-10875	-2609	2250	-1326.750	-318.298	274.500	
12668784	-9253	-2263	2351	-1128.866	-276.086	286.822	
12689083	-7644	-2141	2164	-932.568	-261.202	264.008	
12709382	-7251	-2384	1703	-884.622	-290.848	207.766	
12729681	-8804	-2591	1174	-1074.088	-316.102	143.228	
12749979	-9929	-2573	842	-1211.338	-313.906	102.724	
12770278	-10473	-2607	604	-1277.706	-318.054	73.688	
12790576	-10968	-2391	603	-1338.096	-291.702	73.566	
12810874	-10713	-1830	747	-1306.986	-223.260	91.134	
12831174	-10104	-1152	534	-1232.688	-140.544	65.148	
12851471	-9630	-517	304	-1174.860	-63.074	37.088	
12871771	-8988	-33	273	-1096.536	-4.026	33.306	
12892072	-8378	249	416	-1022.116	30.378	50.752	
12912373	-8095	84	354	-987.590	10.248	43.188	
12932675	-7788	-317	168	-950.136	-38.674	20.496	
12952975	-7396	-825	-76	-902.312	-100.650	-9.272	
12973273	-7126	-1426	-380	-869.372	-173.972	-46.360	
12993571	-6833	-1932	-535	-833.626	-235.704	-65.270	
13013873	-6603	-2220	-463	-805.566	-270.840	-56.486	
13034173	-6384	-2250	-249	-778.848	-274.500	-30.378	
13054475	-6178	-1872	9	-753.716	-228.384	1.098	
13074777	-5980	-1292	243	-729.560	-157.624	29.646	
13095075	-5786	-891	342	-705.892	-108.702	41.724	
13115373	-5813	-691	471	-709.186	-84.302	57.462	
13135674	-6272	-727	649	-765.184	-88.694	79.178	
13155974	-7399	-943	849	-902.678	-115.046	103.578	
13176271	-8633	-1035	828	-1053.226	-126.270	101.016	
13196568	-9122	-1012	599	-1112.884	-123.464	73.078	
13216865	-9046	-1380	582	-1103.612	-168.360	71.004	
13237163	-8380	-2110	830	-1022.360	-257.420	101.260	
13257461	-7624	-2782	1231	-930.128	-339.404	150.182	
13277757	-7438	-3254	1747	-907.436	-396.988	213.134	
13298054	-8042	-2897	2022	-981.124	-353.434	246.684	
13318351	-8936	-1759	2009	-1090.192	-214.598	245.098	
13338650	-9886	-1013	1764	-1206.092	-123.586	215.208	
13358948	-10402	-901	1439	-1269.044	-109.922	175.558	
13379247	-10155	-1156	1189	-1238.910	-141.032	145.058	
13399545	-9588	-1490	1056	-1169.736	-181.780	128.832	
13419843	-8980	-1659	947	-1095.560	-202.398	115.534	
13440138	-8484	-1794	853	-1035.048	-218.868	104.066	
13460437	-8295	-2029	740	-1011.990	-247.538	90.280	
13480735	-8306	-2410	513	-1013.332	-294.020	62.586	
13501034	-8346	-2915	263	-1018.212	-355.630	32.086	
13521330	-8299	-3259	111	-1012.478	-397.598	13.542	
13541627	-8072	-3316	93	-984.784	-404.552	11.346	
13561925	-7818	-3191	207	-953.796	-389.302	25.254	
13582221	-7953	-2952	512	-970.266	-360.144	62.464	
13602519	-8291	-2802	817	-1011.502	-341.844	99.674	
13622818	-8528	-2997	1123	-1040.416	-365.634	137.006	
13643116	-8820	-3235	1287	-1076.040	-394.670	157.014	
13663409	-9263	-3389	1167	-1130.086	-413.458	142.374	
13683706	-10370	-3754	1302	-1265.140	-457.988	158.844	
13704004	-11407	-3978	1583	-1391.654	-485.316	193.126	
13724300	-11136	-3985	1822	-1358.592	-486.170	222.284	
13744595	-10725	-3682	2053	-1308.450	-449.204	250.466	
13764889	-9818	-3086	2315	-1197.796	-376.492	282.430	
13785187	-8647	-2557	2586	-1054.934	-311.954	315.492	
13805482	-7740	-2152	2566	-944.280	-262.544	313.052	
13825778	-8036	-2235	2496	-980.392	-272.670	304.512	
13846071	-9119	-2600	2267	-1112.518	-317.200	276.574	
13866366	-9830	-2692	1869	-1199.260	-328.424	228.018	
13886661	-10572	-2803	1454	-1289.784	-341.966	177.388	
13906958	-10863	-2754	1133	-1325.286	-335.988	138.226	
13927257	-10415	-1990	1213	-1270.630	-242.780	147.986	
13947554	-9985	-1535	1140	-1218.170	-187.270	139.080	
13967849	-9502	-1216	955	-1159.244	-148.352	116.510	
13988146	-8912	-703	824	-1087.264	-85.766	100.528	
14008444	-8434	-384	705	-1028.948	-46.848	86.010	
14028741	-8129	-411	517	-991.738	-50.142	63.074	
14049038	-7936	-625	314	-968.192	-76.250	38.308	
14069336	-7739	-987	162	-944.158	-120.414	19.764	
14089635	-7391	-1420	81	-901.702	-173.240	9.882	
14109932	-6959	-1533	51	-848.998	-187.026	6.222	
14130229	-6631	-1471	105	-808.982	-179.462	12.810	
14150529	-6495	-1473	340	-792.390	-179.706	41.480	
14170830	-6491	-1362	436	-791.902	-166.164	53.192	
14191127	-6251	-1154	636	-762.622	-140.788	77.592	
14211426	-6460	-878	722	-788.120	-107.116	88.084	
14231726	-7030	-521	627	-857.660	-63.562	76.494	
14252025	-7681	-375	488	-937.082	-45.750	59.536	
14272322	-8587	-474	268	-1047.614	-57.828	32.696	
14292623	-9548	-910	89	-1164.856	-111.020	10.858	
14312923	-9737	-1424	313	-1187.914	-173.728	38.186	
14333222	-9182	-1759	659	-1120.204	-214.598	80.398	
14353520	-8461	-2417	886	-1032.242	-294.874	108.092	
14373819	-7615	-2987	870	-929.030	-364.414	106.140	
14394118	-7238	-2716	796	-883.036	-331.352	97.112	
14414416	-8076	-1433	610	-985.272	-174.826	74.420	
14434716	-9234	-607	299	-1126.548	-74.054	36.478	
14455016	-9991	-987	13	-1218.902	-120.414	1.586	
14475317	-10210	-1211	-51	-1245.620	-147.742	-6.222	
14495619	-9849	-1035	-247	-1201.578	-126.270	-30.134	
14515919	-9406	-1130	-549	-1147.532	-137.860	-66.978	
14536221	-8920	-1866	-764	-1088.240	-227.652	-93.208	
14556522	-8695	-2749	-935	-1060.790	-335.378	-114.070	
14576819	-8393	-3606	-1093	-1023.946	-439.932	-133.346	
14597119	-8053	-4332	-1290	-982.466	-528.504	-157.380	
14617419	-7909	-4707	-1547	-964.898	-574.254	-188.734	
14637716	-7836	-4618	-1509	-955.992	-563.396	-184.098	
14658015	-7643	-4163	-915	-932.446	-507.886	-111.630	
14678313	-7427	-3624	-130	-906.094	-442.128	-15.860	
14698611	-7388	-3150	473	-901.336	-384.300	57.706	
14718910	-7814	-3128	1121	-953.308	-381.616	136.762	
14739209	-8315	-3375	1633	-1014.430	-411.750	199.226	
14759509	-8644	-3378	1696	-1054.568	-412.116	206.912	
14779807	-10001	-3750	1737	-1220.122	-457.500	211.914	
14800105	-12186	-4443	1616	-1486.692	-542.046	197.152	
14820402	-12664	-4836	1521	-1545.008	-589.992	185.562	
14840699	-11444	-4824	1707	-1396.168	-588.528	208.254	
14860998	-9855	-4227	1986	-1202.310	-515.694	242.292	
14881300	-8440	-3418	2469	-1029.680	-416.996	301.218	
14901600	-7610	-3050	2863	-928.420	-372.100	349.286	
14921899	-7784	-2938	2932	-949.648	-358.436	357.704	
14942198	-9218	-3117	2847	-1124.596	-380.274	347.334	
14962495	-10348	-3004	2354	-1262.456	-366.488	287.188	
14982792	-11108	-2730	1692	-1355.176	-333.060	206.424	
15003086	-11508	-2377	1130	-1403.976	-289.994	137.860	
15023379	-10932	-1631	998	-1333.704	-198.982	121.756	
15043675	-10161	-807	1051	-1239.642	-98.454	128.222	
15063975	-9613	-335	1015	-1172.786	-40.870	123.830	
15084273	-8862	-78	929	-1081.164	-9.516	113.338	
15104572	-8173	-31	869	-997.106	-3.782	106.018	
15124872	-7783	-303	665	-949.526	-36.966	81.130	
15145168	-7443	-694	437	-908.046	-84.668	53.314	
15165466	-7180	-1082	177	-875.960	-132.004	21.594	
15185766	-6935	-1514	-2	-846.070	-184.708	-0.244	
15206065	-6648	-1855	-56	-811.056	-226.310	-6.832	
15226362	-6339	-1955	-1	-773.358	-238.510	-0.122	
15246662	-6203	-1841	85	-756.766	-224.602	10.370	
15266960	-6254	-1570	251	-762.988	-191.540	30.622	
15287260	-6430	-1299	473	-784.460	-158.478	57.706	
15307558	-6643	-1012	455	-810.446	-123.464	55.510	
15327856	-6748	-653	444	-823.256	-79.666	54.168	
15348153	-7573	-469	475	-923.906	-57.218	57.950	
15368449	-8766	-597	477	-1069.452	-72.834	58.194	
15388743	-9296	-872	347	-1134.112	-106.384	42.334	
15409040	-9523	-1203	364	-1161.806	-146.766	44.408	
15429339	-9174	-1585	591	-1119.228	-193.370	72.102	
15449636	-8343	-2191	864	-1017.846	-267.302	105.408	
15469935	-7549	-2897	1081	-920.978	-353.434	131.882	
15490231	-7390	-3444	1506	-901.580	-420.168	183.732	
15510531	-8059	-3114	1830	-983.198	-379.908	223.260	
15530828	-8937	-2374	1838	-1090.314	-289.628	224.236	
15551126	-9510	-2088	1534	-1160.220	-254.736	187.148	
15571422	-9645	-1754	1140	-1176.690	-213.988	139.080	
15591722	-9395	-1213	959	-1146.190	-147.986	116.998	
15612016	-8891	-944	1127	-1084.702	-115.168	137.494	
15632312	-8497	-1170	1300	-1036.634	-142.740	158.600	
15652610	-8135	-1597	1423	-992.470	-194.834	173.606	
15672906	-7819	-1923	1278	-953.918	-234.606	155.916	
15693199	-7597	-2296	939	-926.834	-280.112	114.558	
15713495	-7375	-2767	576	-899.750	-337.574	70.272	
15733790	-7151	-3173	431	-872.422	-387.106	52.582	
15754085	-7093	-3323	444	-865.346	-405.406	54.168	
15774381	-7308	-3360	599	-891.576	-409.920	73.078	
15794678	-7484	-3443	889	-913.048	-420.046	108.458	
15814975	-7847	-3581	1259	-957.334	-436.882	153.598	
15835274	-8406	-3622	1310	-1025.532	-441.884	159.820	
15855572	-8831	-3597	1554	-1077.382	-438.834	189.588	
15875868	-9410	-3468	1990	-1148.020	-423.096	242.780	
15896164	-10182	-3346	2562	-1242.204	-408.212	312.564	
15916462	-11400	-3146	2624	-1390.800	-383.812	320.128	
15936758	-12748	-3028	2494	-1555.256	-369.416	304.268	
15957055	-12373	-3097	2496	-1509.506	-377.834	304.512	
15977353	-11160	-3166	2617	-1361.520	-386.252	319.274	
15997651	-9653	-2789	2842	-1177.666	-340.258	346.724	
16017952	-8458	-2312	2898	-1031.876	-282.064	353.556	
16038254	-9083	-2354	2753	-1108.126	-287.188	335.866	
16058555	-10581	-2493	2566	-1290.882	-304.146	313.052	
16078853	-11394	-2164	2329	-1390.068	-264.008	284.138	
16099152	-11771	-1525	2086	-1436.062	-186.050	254.492	
16119455	-11141	-847	1875	-1359.202	-103.334	228.750	
16139756	-9904	-370	1646	-1208.288	-45.140	200.812	
16160056	-8996	-109	1525	-1097.512	-13.298	186.050	
16180355	-8381	12	1557	-1022.482	1.464	189.954	
16200656	-8095	-8	1427	-987.590	-0.976	174.094	
16220957	-7747	-306	1131	-945.134	-37.332	137.982	
16241257	-7293	-714	875	-889.746	-87.108	106.750	
16261556	-7218	-1055	758	-880.596	-128.710	92.476	
16281855	-7136	-1307	560	-870.592	-159.454	68.320	
16302152	-6641	-1405	384	-810.202	-171.410	46.848	
16322450	-6170	-1351	274	-752.740	-164.822	33.428	
16342750	-5775	-1084	267	-704.550	-132.248	32.574	
16363051	-5506	-848	264	-671.732	-103.456	32.208	
16383348	-5497	-790	277	-670.634	-96.380	33.794	
16403646	-5638	-899	307	-687.836	-109.678	37.454	
16423945	-6034	-1086	439	-736.148	-132.492	53.558	
16444242	-7076	-1215	379	-863.272	-148.230	46.238	
16464540	-8101	-1249	237	-988.322	-152.378	28.914	
16484836	-8741	-1375	145	-1066.402	-167.750	17.690	
16505136	-9043	-1631	191	-1103.246	-198.982	23.302	
16525434	-8636	-2049	307	-1053.592	-249.978	37.454	
16545733	-7776	-2538	496	-948.672	-309.636	60.512	
16566033	-7788	-2956	634	-950.136	-360.632	77.348	
16586332	-9136	-2879	753	-1114.592	-351.238	91.866	
16606630	-10453	-2381	768	-1275.266	-290.482	93.696	
16626928	-11097	-2237	693	-1353.834	-272.914	84.546	
16647228	-11183	-2147	437	-1364.326	-261.934	53.314	
16667532	-10371	-1755	329	-1265.262	-214.110	40.138	
16687832	-9298	-1425	446	-1134.356	-173.850	54.412	
16708133	-8651	-1420	424	-1055.422	-173.240	51.728	
16728432	-8349	-1590	434	-1018.578	-193.980	52.948	
16748731	-8178	-1681	586	-997.716	-205.082	71.492	
16769032	-8150	-2029	620	-994.300	-247.538	75.640	
16789335	-8030	-2688	603	-979.660	-327.936	73.566	
16809634	-7835	-3070	330	-955.870	-374.540	40.260	
16829932	-7651	-3031	192	-933.422	-369.782	23.424	
16850231	-7457	-3006	448	-909.754	-366.732	54.656	
16870531	-7433	-3169	886	-906.826	-386.618	108.092	
16890830	-7761	-3140	1011	-946.842	-383.080	123.342	
16911129	-8171	-3153	1373	-996.862	-384.666	167.506	
16931428	-8806	-3347	1513	-1074.332	-408.334	184.586	
16951728	-9690	-3900	1579	-1182.180	-475.800	192.638	
16972026	-10909	-4286	1800	-1330.898	-522.892	219.600	
16992325	-12351	-4074	2164	-1506.822	-497.028	264.008	
17012623	-12096	-3835	2341	-1475.712	-467.870	285.602	
17032922	-10829	-3920	2513	-1321.138	-478.240	306.586	
17053222	-9311	-3496	2907	-1135.942	-426.512	354.654	
17073521	-7038	-2820	3076	-858.636	-344.040	375.272	
17093819	-5984	-2997	2858	-730.048	-365.634	348.676	
17114118	-8029	-3967	2349	-979.538	-483.974	286.578	
17134415	-10208	-4271	1973	-1245.376	-521.062	240.706	
17154711	-11218	-3952	1550	-1368.596	-482.144	189.100	
17175006	-11954	-3537	1006	-1458.388	-431.514	122.732	
17195302	-11717	-2718	649	-1429.474	-331.596	79.178	
17215600	-10947	-1812	509	-1335.534	-221.064	62.098	
17235899	-10310	-1213	636	-1257.820	-147.986	77.592	
17256198	-9795	-540	917	-1194.990	-65.880	111.874	
17276497	-9265	24	1090	-1130.330	2.928	132.980	
17296800	-8664	206	927	-1057.008	25.132	113.094	
17317100	-8109	-57	624	-989.298	-6.954	76.128	
17337402	-7713	-503	565	-940.986	-61.366	68.930	
17357703	-7462	-957	388	-910.364	-116.754	47.336	
17378001	-7121	-1300	236	-868.762	-158.600	28.792	
17398301	-6626	-1367	308	-808.372	-166.774	37.576	
17418599	-6170	-1202	326	-752.740	-146.644	39.772	
17438899	-5701	-908	367	-695.522	-110.776	44.774	
17459201	-5259	-608	543	-641.598	-74.176	66.246	
17479500	-5222	-635	838	-637.084	-77.470	102.236	
17499802	-5716	-974	1088	-697.352	-118.828	132.736	
17520103	-6395	-1252	1251	-780.190	-152.744	152.622	
17540402	-7335	-1218	1138	-894.870	-148.596	138.836	
17560703	-8676	-1076	1101	-1058.472	-131.272	134.322	
17581001	-9459	-1054	910	-1153.998	-128.588	111.020	
17601299	-9717	-1213	646	-1185.474	-147.986	78.812	
17621599	-9309	-1592	714	-1135.698	-194.224	87.108	
17641900	-8170	-2006	967	-996.740	-244.732	117.974	
