Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	
35574362	-510	-4345	6950	-62.220	-530.090	847.900	
35594673	-497	-4367	6968	-60.634	-532.774	850.096	
35614984	-488	-4332	6944	-59.536	-528.504	847.168	
35635295	-495	-4316	6906	-60.390	-526.552	842.532	
35655605	-493	-4341	6914	-60.146	-529.602	843.508	
35675913	-503	-4375	6949	-61.366	-533.750	847.778	
35696219	-491	-4367	6956	-59.902	-532.774	848.632	
35716523	-489	-4322	6920	-59.658	-527.284	844.240	
35736829	-497	-4313	6911	-60.634	-526.186	843.142	
35757135	-509	-4348	6926	-62.098	-530.456	844.972	
35777445	-493	-4353	6943	-60.146	-531.066	847.046	
35797754	-494	-4330	6937	-60.268	-528.260	846.314	
35818063	-515	-4335	6923	-62.830	-528.870	844.606	
35838370	-507	-4328	6925	-61.854	-528.016	844.850	
35858679	-481	-4319	6931	-58.682	-526.918	845.582	
35878991	-508	-4349	6937	-61.976	-530.578	846.314	
35899301	-515	-4359	6928	-62.830	-531.798	845.216	
35919611	-500	-4317	6908	-61.000	-526.674	842.776	
35939921	-500	-4307	6904	-61.000	-525.454	842.288	
35960229	-499	-4335	6926	-60.878	-528.870	844.972	
35980537	-501	-4348	6945	-61.122	-530.456	847.290	
36000845	-510	-4337	6978	-62.220	-529.114	851.316	
36021154	-542	-4295	7026	-66.124	-523.990	857.172	
36041462	-533	-4230	7214	-65.026	-516.060	880.108	
36061771	-557	-4351	7338	-67.954	-530.822	895.236	
36082080	-559	-4607	7500	-68.198	-562.054	915.000	
36102391	-719	-4865	7768	-87.718	-593.530	947.696	
36122699	-643	-5061	7797	-78.446	-617.442	951.234	
36143007	-403	-5572	7214	-49.166	-679.784	880.108	
36163316	-140	-5315	6903	-17.080	-648.430	842.166	
36183626	-392	-5710	6329	-47.824	-696.620	772.138	
36203934	-222	-6747	5794	-27.084	-823.134	706.868	
36224242	506	-5751	6107	61.732	-701.622	745.054	
36244551	615	-5136	6338	75.030	-626.592	773.236	
36264856	190	-6369	6099	23.180	-777.018	744.078	
36285164	378	-5368	6341	46.116	-654.896	773.602	
36305473	278	-4407	6717	33.916	-537.654	819.474	
36325781	239	-4749	6620	29.158	-579.378	807.640	
36346088	702	-3960	7076	85.644	-483.120	863.272	
36366395	804	-3137	7381	98.088	-382.714	900.482	
36386704	742	-3453	7584	90.524	-421.266	925.248	
36407012	573	-3603	7451	69.906	-439.566	909.022	
36427321	564	-3592	7153	68.808	-438.224	872.666	
36447631	789	-3558	7107	96.258	-434.076	867.054	
36467941	640	-3542	7079	78.080	-432.124	863.638	
36488253	81	-3673	7110	9.882	-448.106	867.420	
36508565	-371	-3781	7158	-45.262	-461.282	873.276	
36528873	-283	-3329	7254	-34.526	-406.138	884.988	
36549182	-176	-3321	7559	-21.472	-405.162	922.198	
36569494	-543	-4205	7751	-66.246	-513.010	945.622	
36589803	-717	-4256	8156	-87.474	-519.232	995.032	
36610115	-724	-4191	8493	-88.328	-511.302	1036.146	
36630427	-166	-4577	8103	-20.252	-558.394	988.566	
36650739	836	-5370	7911	101.992	-655.140	965.142	
36671049	1120	-6452	7461	136.640	-787.144	910.242	
36691359	1496	-6546	6940	182.512	-798.612	846.680	
36711669	2238	-5989	6340	273.036	-730.658	773.480	
36731978	2973	-5448	5481	362.706	-664.656	668.682	
36752287	3736	-5595	4565	455.792	-682.590	556.930	
36772597	4311	-5740	4078	525.942	-700.280	497.516	
36792908	4596	-5978	3009	560.712	-729.316	367.098	
36813219	5250	-5856	2170	640.500	-714.432	264.740	
36833528	5487	-5633	2158	669.414	-687.226	263.276	
36853837	5328	-5346	1665	650.016	-652.212	203.130	
36874144	5670	-4550	774	691.740	-555.100	94.428	
36894453	5957	-3674	257	726.754	-448.228	31.354	
36914763	5872	-3652	-37	716.384	-445.544	-4.514	
36935072	5335	-4872	-488	650.870	-594.384	-59.536	
36955379	4894	-5964	-862	597.068	-727.608	-105.164	
36975689	4665	-6374	110	569.130	-777.628	13.420	
36996000	4288	-6410	782	523.136	-782.020	95.404	
37016312	4115	-6608	737	502.030	-806.176	89.914	
37036624	4079	-6783	580	497.638	-827.526	70.760	
37056934	4313	-6344	1787	526.186	-773.968	218.014	
37077243	4222	-5048	3814	515.084	-615.856	465.308	
37097554	4175	-5034	1733	509.350	-614.148	211.426	
37117862	4479	-7654	406	546.438	-933.788	49.532	
37138172	5273	-8269	-311	643.306	-1008.818	-37.942	
37158482	5693	-7760	-1341	694.546	-946.720	-163.602	
37178792	6011	-6402	-1780	733.342	-781.044	-217.160	
37199100	6827	-4630	-416	832.894	-564.860	-50.752	
37219407	6321	-4304	666	771.162	-525.088	81.252	
37239714	5285	-6715	1113	644.770	-819.230	135.786	
37260021	5419	-7545	813	661.118	-920.490	99.186	
37280332	6205	-5738	462	757.010	-700.036	56.364	
37300641	6177	-4951	-160	753.594	-604.022	-19.520	
37320952	5951	-5934	-571	726.022	-723.948	-69.662	
37341259	6028	-6188	8	735.416	-754.936	0.976	
37361567	5769	-5297	486	703.818	-646.234	59.292	
37381878	5954	-4887	268	726.388	-596.214	32.696	
37402185	6174	-5451	-498	753.228	-665.022	-60.756	
37422491	6347	-5944	-586	774.334	-725.168	-71.492	
37442800	6041	-5572	6	737.002	-679.784	0.732	
37463109	5645	-5256	447	688.690	-641.232	54.534	
37483418	5550	-5375	569	677.100	-655.750	69.418	
37503726	5821	-6156	-4	710.162	-751.032	-0.488	
37524035	6104	-6530	-433	744.688	-796.660	-52.826	
37544343	6416	-6105	-519	782.752	-744.810	-63.318	
37564648	6158	-5787	-262	751.276	-706.014	-31.964	
37584956	5524	-5826	20	673.928	-710.772	2.440	
37605267	5429	-5917	158	662.338	-721.874	19.276	
37625578	5607	-6057	179	684.054	-738.954	21.838	
37645887	5600	-5981	-292	683.200	-729.682	-35.624	
37666198	5650	-6092	-710	689.300	-743.224	-86.620	
37686509	5885	-6388	-1148	717.970	-779.336	-140.056	
37706820	5836	-6520	-987	711.992	-795.440	-120.414	
37727129	5703	-6111	-636	695.766	-745.542	-77.592	
37747438	5836	-5421	-156	711.992	-661.362	-19.032	
37767746	5785	-5032	-293	705.770	-613.904	-35.746	
37788055	5992	-5547	-701	731.024	-676.734	-85.522	
37808363	6144	-5774	-815	749.568	-704.428	-99.430	
37828673	6092	-5630	-736	743.224	-686.860	-89.792	
37848983	5899	-5549	-678	719.678	-676.978	-82.716	
37869290	5850	-5608	-803	713.700	-684.176	-97.966	
37889599	5843	-5827	-562	712.846	-710.894	-68.564	
37909908	5711	-5911	-337	696.742	-721.142	-41.114	
37930218	5744	-6143	-641	700.768	-749.446	-78.202	
37950529	5963	-6187	-715	727.486	-754.814	-87.230	
37970838	5991	-6195	-634	730.902	-755.790	-77.348	
37991146	5994	-6105	-488	731.268	-744.810	-59.536	
38011456	5957	-5889	-653	726.754	-718.458	-79.666	
38031767	6086	-5897	-870	742.492	-719.434	-106.140	
38052075	6085	-6029	-905	742.370	-735.538	-110.410	
38072385	5915	-5623	-238	721.630	-686.006	-29.036	
38092695	5385	-5753	-304	656.970	-701.866	-37.088	
38113003	5600	-6077	-599	683.200	-741.394	-73.078	
38133309	5817	-6248	-717	709.674	-762.256	-87.474	
38153616	5687	-5996	-627	693.814	-731.512	-76.494	
38173923	5399	-5728	-599	658.678	-698.816	-73.078	
38194230	5266	-5953	-812	642.452	-726.266	-99.064	
38214537	5567	-6201	-1106	679.174	-756.522	-134.932	
38234844	5750	-6244	-1041	701.500	-761.768	-127.002	
38255153	5759	-5751	-656	702.598	-701.622	-80.032	
38275461	5805	-5411	-694	708.210	-660.142	-84.668	
38295770	6073	-5686	-944	740.906	-693.692	-115.168	
38316076	6413	-5827	-769	782.386	-710.894	-93.818	
38336385	5919	-6047	-1155	722.118	-737.734	-140.910	
38356694	5744	-6151	-1166	700.768	-750.422	-142.252	
38377004	5925	-5718	-665	722.850	-697.596	-81.130	
38397316	5737	-5390	-391	699.914	-657.580	-47.702	
38417625	5597	-5763	-641	682.834	-703.086	-78.202	
38437936	5764	-6008	-831	703.208	-732.976	-101.382	
38458246	5889	-6212	-967	718.458	-757.864	-117.974	
38478554	6334	-6376	-1345	772.748	-777.872	-164.090	
38498862	6470	-5744	-1487	789.340	-700.768	-181.414	
38519171	5929	-5046	-777	723.338	-615.612	-94.794	
38539479	5767	-5484	-357	703.574	-669.048	-43.554	
38559787	5303	-6149	-37	646.966	-750.178	-4.514	
38580098	4850	-6063	301	591.700	-739.686	36.722	
38600409	4513	-6626	370	550.586	-808.372	45.140	
38620716	4530	-6871	607	552.660	-838.262	74.054	
38641025	4701	-6525	130	573.522	-796.050	15.860	
38661334	4566	-6854	-1159	557.052	-836.188	-141.398	
38681644	4938	-7339	-1797	602.436	-895.358	-219.234	
38701952	5377	-6788	-1643	655.994	-828.136	-200.446	
38722260	5482	-6332	-1203	668.804	-772.504	-146.766	
38742569	5146	-6369	-1605	627.812	-777.018	-195.810	
38762876	5262	-6284	-2029	641.964	-766.648	-247.538	
38783186	5528	-6010	-2252	674.416	-733.220	-274.744	
38803496	5252	-6357	-1764	640.744	-775.554	-215.208	
38823805	4849	-4752	-644	591.578	-579.744	-78.568	
38844112	4533	-3543	-58	553.026	-432.246	-7.076	
38864418	4248	-4658	7	518.256	-568.276	0.854	
38884724	4187	-6328	-712	510.814	-772.016	-86.864	
38905032	4135	-6198	-21	504.470	-756.156	-2.562	
38925341	4154	-5766	253	506.788	-703.452	30.866	
38945650	3706	-5609	-972	452.132	-684.298	-118.584	
38965954	3744	-6474	-3115	456.768	-789.828	-380.030	
38986261	4686	-7701	-3767	571.692	-939.522	-459.574	
39006569	4948	-7530	-2673	603.656	-918.660	-326.106	
39026875	5644	-6445	-2140	688.568	-786.290	-261.080	
39047182	5623	-4960	-1194	686.006	-605.120	-145.668	
39067490	5280	-4040	-623	644.160	-492.880	-76.006	
39087798	4846	-4953	362	591.212	-604.266	44.164	
39108106	4497	-5662	1389	548.634	-690.764	169.458	
39128418	4548	-5297	1887	554.856	-646.234	230.214	
39148729	3826	-5116	2819	466.772	-624.152	343.918	
39169041	2459	-6180	3337	299.998	-753.960	407.114	
39189348	2416	-6147	3636	294.752	-749.934	443.592	
39209658	3099	-3396	4584	378.078	-414.312	559.248	
39229968	1938	-2323	5855	236.436	-283.406	714.310	
39250276	-527	-3248	7485	-64.294	-396.256	913.170	
39270585	-1647	-4015	7264	-200.934	-489.830	886.208	
39290894	-1000	-3372	6396	-122.000	-411.384	780.312	
39311202	-1057	-3447	7117	-128.954	-420.534	868.274	
39331508	-2354	-5476	8007	-287.188	-668.072	976.854	
39351819	-3144	-5943	7827	-383.568	-725.046	954.894	
39372128	-2811	-2840	7718	-342.942	-346.480	941.596	
39392439	-2623	-1288	6798	-320.006	-157.136	829.356	
39412748	-2860	-2575	5300	-348.920	-314.150	646.600	
39433057	-3619	-4435	5680	-441.518	-541.070	692.960	
39453366	-3801	-5909	7500	-463.722	-720.898	915.000	
39473675	-7339	-7310	11791	-895.358	-891.820	1438.502	
39493983	-6998	-8400	13747	-853.756	-1024.800	1677.134	
39514292	-3247	-7861	11366	-396.134	-959.042	1386.652	
39534602	-3319	-6378	7449	-404.918	-778.116	908.778	
39554912	-3855	-5246	4733	-470.310	-640.012	577.426	
39575222	-3356	-5027	3487	-409.432	-613.294	425.414	
39595534	-3581	-4675	3495	-436.882	-570.350	426.390	
39615843	-4192	-4506	4292	-511.424	-549.732	523.624	
39636153	-4588	-4645	5211	-559.736	-566.690	635.742	
39656462	-4484	-5106	5749	-547.048	-622.932	701.378	
39676768	-4306	-5619	5588	-525.332	-685.518	681.736	
39697078	-3922	-5701	5170	-478.484	-695.522	630.740	
39717388	-3757	-5747	4790	-458.354	-701.134	584.380	
39737699	-3539	-5776	4552	-431.758	-704.672	555.344	
39758006	-3410	-5818	4489	-416.020	-709.796	547.658	
39778314	-3317	-5843	4660	-404.674	-712.846	568.520	
39798623	-3263	-5823	4952	-398.086	-710.406	604.144	
39818935	-3305	-5714	5127	-403.210	-697.108	625.494	
39839244	-3435	-5646	5123	-419.070	-688.812	625.006	
39859556	-3558	-5536	5000	-434.076	-675.392	610.000	
39879866	-3603	-5444	4864	-439.566	-664.168	593.408	
39900175	-3609	-5528	4779	-440.298	-674.416	583.038	
39920485	-3590	-5672	4797	-437.980	-691.984	585.234	
39940793	-3459	-5763	4916	-421.998	-703.086	599.752	
39961103	-3397	-5792	4980	-414.434	-706.624	607.560	
39981414	-3337	-5751	4997	-407.114	-701.622	609.634	
40001722	-3358	-5702	4908	-409.676	-695.644	598.776	
40022031	-3406	-5657	4824	-415.532	-690.154	588.528	
40042338	-3448	-5656	4776	-420.656	-690.032	582.672	
40062647	-3472	-5702	4768	-423.584	-695.644	581.696	
40082956	-3503	-5767	4765	-427.366	-703.574	581.330	
40103264	-3486	-5787	4806	-425.292	-706.014	586.332	
40123574	-3514	-5677	4800	-428.708	-692.594	585.600	
40143883	-3535	-5758	4706	-431.270	-702.476	574.132	
40164194	-3533	-5901	4630	-431.026	-719.922	564.860	
40184504	-3509	-5861	4691	-428.098	-715.042	572.302	
40204815	-3499	-5837	4752	-426.878	-712.114	579.744	
40225126	-3510	-5789	4775	-428.220	-706.258	582.550	
40245438	-3509	-5715	4756	-428.098	-697.230	580.232	
40265747	-3497	-5726	4712	-426.634	-698.572	574.864	
40286056	-3507	-5723	4680	-427.854	-698.206	570.960	
40306363	-3503	-5738	4687	-427.366	-700.036	571.814	
40326675	-3493	-5772	4716	-426.146	-704.184	575.352	
40346985	-3499	-5782	4746	-426.878	-705.404	579.012	
40367291	-3503	-5769	4737	-427.366	-703.818	577.914	
40387599	-3482	-5768	4727	-424.804	-703.696	576.694	
40407907	-3492	-5783	4713	-426.024	-705.526	574.986	
40428216	-3496	-5792	4695	-426.512	-706.624	572.790	
40448523	-3489	-5777	4703	-425.658	-704.794	573.766	
40468830	-3491	-5774	4717	-425.902	-704.428	575.474	
40489135	-3496	-5784	4729	-426.512	-705.648	576.938	
40509442	-3497	-5774	4737	-426.634	-704.428	577.914	
40529752	-3492	-5765	4731	-426.024	-703.330	577.182	
40550061	-3495	-5768	4724	-426.390	-703.696	576.328	
40570366	-3506	-5790	4709	-427.732	-706.380	574.498	
40590674	-3512	-5794	4715	-428.464	-706.868	575.230	
40610979	-3517	-5782	4703	-429.074	-705.404	573.766	
40631284	-3505	-5769	4700	-427.610	-703.818	573.400	
40651592	-3510	-5766	4685	-428.220	-703.452	571.570	
40671900	-3504	-5794	4678	-427.488	-706.868	570.716	
40692207	-3500	-5812	4680	-427.000	-709.064	570.960	
40712513	-3498	-5794	4692	-426.756	-706.868	572.424	
40732821	-3505	-5775	4704	-427.610	-704.550	573.888	
40753129	-3504	-5770	4704	-427.488	-703.940	573.888	
40773435	-3505	-5775	4704	-427.610	-704.550	573.888	
40793745	-3499	-5787	4705	-426.878	-706.014	574.010	
40814053	-3475	-5810	4717	-423.950	-708.820	575.474	
40834362	-3477	-5807	4714	-424.194	-708.454	575.108	
40854671	-3471	-5782	4715	-423.462	-705.404	575.230	
40874981	-3476	-5777	4707	-424.072	-704.794	574.254	
40895290	-3471	-5788	4703	-423.462	-706.136	573.766	
40915601	-3470	-5806	4723	-423.340	-708.332	576.206	
40935910	-3470	-5806	4723	-423.340	-708.332	576.206	
40956221	-3477	-5800	4718	-424.194	-707.600	575.596	
40976532	-3491	-5783	4717	-425.902	-705.526	575.474	
40996845	-3510	-5768	4724	-428.220	-703.696	576.328	
41017153	-3514	-5759	4690	-428.708	-702.598	572.180	
41037461	-3503	-5786	4665	-427.366	-705.892	569.130	
41057773	-3490	-5828	4664	-425.780	-711.016	569.008	
41078079	-3496	-5851	4699	-426.512	-713.822	573.278	
41098387	-3495	-5793	4725	-426.390	-706.746	576.450	
41118697	-3487	-5738	4722	-425.414	-700.036	576.084	
41139006	-3518	-5827	4689	-429.196	-710.894	572.058	
41159315	-3545	-5937	4641	-432.490	-724.314	566.202	
41179625	-3511	-5909	4703	-428.342	-720.898	573.766	
41199934	-3587	-6173	4841	-437.614	-753.106	590.602	
41220245	-3853	-7141	4994	-470.066	-871.202	609.268	
41240555	-3957	-7597	5120	-482.754	-926.834	624.640	
41260866	-3861	-6674	5383	-471.042	-814.228	656.726	
41281179	-3821	-5665	5846	-466.162	-691.130	713.212	
41301490	-3849	-5835	6479	-469.578	-711.870	790.438	
41321801	-4196	-7196	6849	-511.912	-877.912	835.578	
41342112	-4220	-6678	6919	-514.840	-814.716	844.118	
41362426	-3360	-5630	6567	-409.920	-686.860	801.174	
41382737	-3023	-4768	6659	-368.806	-581.696	812.398	
41403047	-3040	-4870	7312	-370.880	-594.140	892.064	
41423358	-2573	-5192	7553	-313.906	-633.424	921.466	
41443669	-2049	-4881	7131	-249.978	-595.482	869.982	
41463982	-1562	-4433	6564	-190.564	-540.826	800.808	
41484291	-1069	-3719	6460	-130.418	-453.718	788.120	
41504598	-862	-3583	6869	-105.164	-437.126	838.018	
41524907	-613	-3613	6694	-74.786	-440.786	816.668	
41545215	-320	-3217	6156	-39.040	-392.474	751.032	
41565522	-282	-3634	5671	-34.404	-443.348	691.862	
41585829	-63	-3957	5303	-7.686	-482.754	646.966	
41606138	245	-3346	5138	29.890	-408.212	626.836	
41626443	463	-3164	5719	56.486	-386.008	697.718	
41646750	520	-4275	5865	63.440	-521.550	715.530	
41667059	202	-4113	4882	24.644	-501.786	595.604	
41687369	-382	-3351	4434	-46.604	-408.822	540.948	
41707675	-841	-3624	5802	-102.602	-442.128	707.844	
41727984	-1108	-5190	6415	-135.176	-633.180	782.630	
41748291	-668	-5564	6188	-81.496	-678.808	754.936	
41768598	-503	-4741	6464	-61.366	-578.402	788.608	
41788906	-676	-3643	6719	-82.472	-444.446	819.718	
41809215	-1113	-4052	6547	-135.786	-494.344	798.734	
41829522	-1415	-6087	5800	-172.630	-742.614	707.600	
41849825	-644	-5871	6255	-78.568	-716.262	763.110	
41870129	-198	-3294	7326	-24.156	-401.868	893.772	
41890435	-798	-2249	7576	-97.356	-274.378	924.272	
41910743	-948	-3049	7455	-115.656	-371.978	909.510	
41931050	-401	-3493	7569	-48.922	-426.146	923.418	
41951356	-416	-3118	7864	-50.752	-380.396	959.408	
41971662	-736	-3350	7693	-89.792	-408.700	938.546	
41991967	-834	-3372	7529	-101.748	-411.384	918.538	
42012271	-916	-3864	7152	-111.752	-471.408	872.544	
42032576	-951	-4283	7031	-116.022	-522.526	857.782	
42052882	-976	-4286	7200	-119.072	-522.892	878.400	
42073189	-824	-4152	7200	-100.528	-506.544	878.400	
42093496	-647	-3977	7132	-78.934	-485.194	870.104	
42113803	-649	-3972	6978	-79.178	-484.584	851.316	
42134110	-672	-4057	6889	-81.984	-494.954	840.458	
42154416	-644	-4077	6812	-78.568	-497.394	831.064	
42174722	-601	-4025	6854	-73.322	-491.050	836.188	
42195031	-640	-4096	6988	-78.080	-499.712	852.536	
42215339	-735	-4352	7025	-89.670	-530.944	857.050	
42235648	-815	-4519	7089	-99.430	-551.318	864.858	
42255958	-820	-4415	7147	-100.040	-538.630	871.934	
42276265	-787	-4225	7165	-96.014	-515.450	874.130	
42296572	-773	-4194	7210	-94.306	-511.668	879.620	
42316881	-749	-4365	7131	-91.378	-532.530	869.982	
42337189	-680	-4443	7070	-82.960	-542.046	862.540	
42357496	-728	-4291	6953	-88.816	-523.502	848.266	
42377803	-720	-4218	6837	-87.840	-514.596	834.114	
42398111	-669	-4165	6780	-81.618	-508.130	827.160	
42418416	-690	-4075	6848	-84.180	-497.150	835.456	
42438726	-717	-4181	6875	-87.474	-510.082	838.750	
42459035	-726	-4270	7062	-88.572	-520.940	861.564	
42479342	-774	-4398	7270	-94.428	-536.556	886.940	
42499650	-781	-4516	7217	-95.282	-550.952	880.474	
42519957	-756	-4388	6987	-92.232	-535.336	852.414	
42540264	-750	-4261	6758	-91.500	-519.842	824.476	
42560574	-778	-4187	6818	-94.916	-510.814	831.796	
42580880	-761	-4304	6912	-92.842	-525.088	843.264	
42601186	-659	-4438	6984	-80.398	-541.436	852.048	
42621492	-685	-4356	6915	-83.570	-531.432	843.630	
42641800	-727	-4238	6791	-88.694	-517.036	828.502	
42662108	-715	-4224	6825	-87.230	-515.328	832.650	
42682417	-736	-4243	6954	-89.792	-517.646	848.388	
42702726	-710	-4353	6983	-86.620	-531.066	851.926	
42723034	-673	-4413	7019	-82.106	-538.386	856.318	
42743341	-700	-4412	7007	-85.400	-538.264	854.854	
42763651	-735	-4360	6971	-89.670	-531.920	850.462	
42783961	-698	-4336	6890	-85.156	-528.992	840.580	
42804269	-673	-4314	6826	-82.106	-526.308	832.772	
42824580	-680	-4337	6909	-82.960	-529.114	842.898	
42844889	-717	-4414	6983	-87.474	-538.508	851.926	
42865200	-710	-4397	6925	-86.620	-536.434	844.850	
42885509	-678	-4354	6823	-82.716	-531.188	832.406	
42905818	-678	-4331	6828	-82.716	-528.382	833.016	
42926126	-703	-4397	6929	-85.766	-536.434	845.338	
42946437	-716	-4399	6924	-87.352	-536.678	844.728	
42966745	-698	-4356	6884	-85.156	-531.432	839.848	
42987054	-706	-4349	6848	-86.132	-530.578	835.456	
43007365	-694	-4374	6861	-84.668	-533.628	837.042	
43027676	-717	-4408	6899	-87.474	-537.776	841.678	
43047985	-731	-4426	6922	-89.182	-539.972	844.484	
43068296	-717	-4419	6932	-87.474	-539.118	845.704	
43088608	-711	-4394	6885	-86.742	-536.068	839.970	
43108917	-695	-4321	6827	-84.790	-527.162	832.894	
43129229	-685	-4324	6838	-83.570	-527.528	834.236	
43149541	-707	-4369	6876	-86.254	-533.018	838.872	
43169852	-700	-4388	6915	-85.400	-535.336	843.630	
43190163	-698	-4400	6886	-85.156	-536.800	840.092	
43210475	-692	-4398	6844	-84.424	-536.556	834.968	
43230787	-683	-4405	6853	-83.326	-537.410	836.066	
43251097	-688	-4402	6898	-83.936	-537.044	841.556	
43271409	-707	-4391	6902	-86.254	-535.702	842.044	
43291719	-719	-4415	6889	-87.718	-538.630	840.458	
43312027	-740	-4467	6847	-90.280	-544.974	835.334	
43332339	-699	-4407	6857	-85.278	-537.654	836.554	
43352649	-682	-4388	6890	-83.204	-535.336	840.580	
43372958	-706	-4416	6881	-86.132	-538.752	839.482	
43393266	-753	-4510	6908	-91.866	-550.220	842.776	
43413576	-796	-4480	6848	-97.112	-546.560	835.456	
43433885	-661	-4304	6837	-80.642	-525.088	834.114	
43454194	-661	-4311	6890	-80.642	-525.942	840.580	
43474505	-709	-4417	6846	-86.498	-538.874	835.212	
43494817	-691	-4471	6791	-84.302	-545.462	828.502	
43515126	-715	-4417	6797	-87.230	-538.874	829.234	
43535435	-723	-4372	6884	-88.206	-533.384	839.848	
43555745	-692	-4419	6876	-84.424	-539.118	838.872	
43576056	-671	-4405	6843	-81.862	-537.410	834.846	
43596364	-716	-4433	6883	-87.352	-540.826	839.726	
43616674	-795	-4524	6947	-96.990	-551.928	847.534	
43636984	-778	-4464	6863	-94.916	-544.608	837.286	
43657296	-648	-4330	6794	-79.056	-528.260	828.868	
43677608	-675	-4418	6945	-82.350	-538.996	847.290	
43697917	-861	-4718	7178	-105.042	-575.596	875.716	
43718226	-870	-4729	7176	-106.140	-576.938	875.472	
43738534	-723	-4423	6984	-88.206	-539.606	852.048	
43758841	-630	-4249	6855	-76.860	-518.378	836.310	
43779147	-733	-4474	7024	-89.426	-545.828	856.928	
43799452	-898	-4566	7093	-109.556	-557.052	865.346	
43819758	-726	-4290	6980	-88.572	-523.380	851.560	
43840065	-550	-4155	6794	-67.100	-506.910	828.868	
43860373	-580	-4241	6769	-70.760	-517.402	825.818	
43880684	-727	-4532	7090	-88.694	-552.904	864.980	
43900994	-927	-4715	7427	-113.094	-575.230	906.094	
43921303	-871	-4688	7486	-106.262	-571.936	913.292	
43941611	-643	-4353	7312	-78.446	-531.066	892.064	
43961921	-489	-4197	7258	-59.658	-512.034	885.476	
43982228	-529	-4275	7388	-64.538	-521.550	901.336	
44002536	-659	-4279	7294	-80.398	-522.038	889.868	
44022844	-546	-4223	7160	-66.612	-515.206	873.520	
44043151	-284	-4139	7285	-34.648	-504.958	888.770	
44063459	-390	-4246	7370	-47.580	-518.012	899.140	
44083767	-622	-4316	7273	-75.884	-526.552	887.306	
44104072	-608	-4487	7139	-74.176	-547.414	870.958	
44124380	-276	-4266	6986	-33.672	-520.452	852.292	
44144688	-86	-3928	6829	-10.492	-479.216	833.138	
44164998	-191	-3992	6828	-23.302	-487.024	833.016	
44185306	-186	-3794	6922	-22.692	-462.868	844.484	
44205614	-197	-3751	6941	-24.034	-457.622	846.802	
44225923	-234	-4126	6945	-28.548	-503.372	847.290	
44246232	-134	-4928	6952	-16.348	-601.216	848.144	
44266543	-53	-5299	6850	-6.466	-646.478	835.700	
44286851	53	-4937	6801	6.466	-602.314	829.722	
44307158	197	-4562	6957	24.034	-556.564	848.754	
44327465	207	-4493	7046	25.254	-548.146	859.612	
44347773	267	-4610	7136	32.574	-562.420	870.592	
44368083	432	-4618	7255	52.704	-563.396	885.110	
44388393	623	-4315	7274	76.006	-526.430	887.428	
44408700	665	-4139	7233	81.130	-504.958	882.426	
44429006	632	-4505	7186	77.104	-549.610	876.692	
44449314	912	-4679	7345	111.264	-570.838	896.090	
44469621	1218	-4558	7553	148.596	-556.076	921.466	
44489929	1234	-4524	7435	150.548	-551.928	907.070	
44510237	1314	-4649	7039	160.308	-567.178	858.758	
44530544	1637	-5095	6595	199.714	-621.590	804.590	
44550850	2022	-5370	6430	246.684	-655.140	784.460	
44571155	2127	-5237	6460	259.494	-638.914	788.120	
44591461	2077	-5135	6214	253.394	-626.470	758.108	
44611770	2370	-4995	5944	289.140	-609.390	725.168	
44632078	2821	-4689	5603	344.162	-572.058	683.566	
44652386	2968	-4748	5422	362.096	-579.256	661.484	
44672693	2693	-5059	5469	328.546	-617.198	667.218	
44692999	2803	-4406	5553	341.966	-537.532	677.466	
44713304	3108	-3675	5902	379.176	-448.350	720.044	
44733614	3094	-3227	5972	377.468	-393.694	728.584	
44753921	3380	-2514	5758	412.360	-306.708	702.476	
44774229	3852	-1829	5682	469.944	-223.138	693.204	
44794538	3910	-1854	5888	477.020	-226.188	718.336	
44814847	3675	-2610	6190	448.350	-318.420	755.180	
44835156	3532	-3484	6580	430.904	-425.048	802.760	
44855467	3761	-3378	6678	458.842	-412.116	814.716	
44875777	4080	-2957	6428	497.760	-360.754	784.216	
44896087	4057	-2917	6161	494.954	-355.874	751.642	
44916399	3999	-3160	6269	487.878	-385.520	764.818	
44936709	3843	-3139	6494	468.846	-382.958	792.268	
44957019	3550	-3075	6327	433.100	-375.150	771.894	
44977329	3310	-4023	5558	403.820	-490.806	678.076	
44997640	3652	-4501	5182	445.544	-549.122	632.204	
45017948	3919	-4204	5221	478.118	-512.888	636.962	
45038257	3601	-3721	5164	439.322	-453.962	630.008	
45058566	3288	-2476	5243	401.136	-302.072	639.646	
45078875	2654	-1541	6324	323.788	-188.002	771.528	
45099187	1895	-2682	6984	231.190	-327.204	852.048	
45119496	1776	-3998	7492	216.672	-487.756	914.024	
45139805	1295	-3492	7968	157.990	-426.024	972.096	
45160113	197	-2873	8334	24.034	-350.506	1016.748	
45180422	-553	-4103	8150	-67.466	-500.566	994.300	
45200731	-355	-4827	8013	-43.310	-588.894	977.586	
45221041	-219	-4484	8254	-26.718	-547.048	1006.988	
45241351	-238	-4387	8173	-29.036	-535.214	997.106	
45261660	-248	-3826	8058	-30.256	-466.772	983.076	
45281970	-389	-2879	7922	-47.458	-351.238	966.484	
45302277	-384	-2704	7839	-46.848	-329.888	956.358	
45322588	-478	-3151	7582	-58.316	-384.422	925.004	
