A_X [mg]	A_Y [mg]	A_Z [mg]
362	-1441	-671
-477	-3139	-1189
-1653	-3177	-420
-839	-1344	-169
-224	-251	175
-120	110	165
-428	282	21
-354	314	229
-286	244	257
-206	-95	258
15	-949	132
-2045	-2696	-893
-1774	-2881	-827
-373	-1686	-148
-29	-893	-36
274	-361	-127
266	-177	-265
786	-134	-442
749	-208	-580
387	-684	-489
58	-2277	-905
-1288	-3714	-955
-1717	-2891	-783
-854	-879	-34
-302	50	310
-196	343	163
-436	442	149
-123	454	266
-274	343	282
119	-90	315
-1052	-1596	-330
-2587	-3216	-851
-1408	-2528	-408
-158	-1273	-51
134	-692	-24
290	-379	-112
503	-372	-269
724	-337	-535
410	-356	-403
206	-1278	-537
-767	-3199	-1011
-1876	-3420	-844
-1104	-1604	-289
-537	-330	114
-346	190	84
-404	436	120
-475	477	289
-145	486	366
-262	212	259
142	-509	161
-1754	-2310	-608
-2512	-3167	-866
-755	-1999	-305
-136	-1182	-52
-16	-701	-117
175	-425	-274
517	-324	-468
846	-227	-694
212	-365	-419
336	-1403	-546
-399	-2997	-912
-1681	-3114	-474
-948	-1530	-202
-375	-421	331
-286	-85	367
-461	239	135
-355	362	267
-122	441	224
-80	176	305
128	-664	152
-2174	-2704	-712
-2151	-3113	-399
-311	-1736	-37
-78	-1054	-24
216	-557	-55
230	-376	-297
621	-329	-449
722	-242	-586
374	-519	-377
253	-1874	-646
-1196	-3335	-841
-1750	-2766	-648
-557	-1018	-131
-344	-305	327
-204	38	262
-558	233	182
-400	363	278
-213	368	226
-347	-42	232
-46	-1091	26
-2424	-3020	-977
-2167	-2990	-813
-268	-1514	73
-24	-850	32
304	-440	-282
426	-358	-263
679	-333	-537
353	-411	-474
33	-1011	-582
-454	-2497	-982
-1343	-3334	-762
-1185	-2143	-535
-495	-769	197
-295	-126	272
-318	201	71
-384	299	140
-117	338	277
-308	243	108
13	-176	190
-647	-1492	-254
-1979	-2911	-812
-1039	-2471	-457
-137	-1459	-193
46	-926	-93
102	-499	-138
271	-319	-274
625	-286	-520
577	-244	-431
349	-945	-481
-282	-2461	-841
-1047	-3241	-756
-1172	-2353	-677
-553	-868	55
-261	-79	188
-211	273	6
-415	325	154
-225	297	354
-384	151	204
-147	-221	141
-832	-1406	-399
-1986	-2888	-814
-1471	-2592	-207
-387	-1416	-177
-5	-819	-142
182	-489	-87
373	-328	-262
558	-236	-521
474	-188	-520
296	-700	-280
-27	-2250	-992
-1331	-3478	-945
-1489	-2502	-516
-565	-785	-65
-261	-102	295
-109	148	114
-458	254	92
-177	358	246
-335	275	226
59	-41	289
-287	-1035	-142
-2270	-2813	-832
-1561	-2762	-186
-514	-1695	242
-96	-1108	146
20	-668	119
180	-427	-92
546	-295	-331
632	-239	-501
264	-431	-62
458	-1655	-635
-889	-3359	-975
-1835	-3189	-122
-932	-1283	-75
-301	-152	328
-180	165	305
-379	373	109
-223	381	228
-259	384	253
-157	60	217
-225	-908	-32
-2399	-2896	-680
-2013	-3017	-362
-327	-1507	-2
-62	-976	-101
-2	-626	-92
202	-377	-236
447	-315	-450
660	-285	-636
202	-488	-332
149	-1526	-546
-676	-3122	-962
-1616	-3117	-610
-714	-1440	-164
-240	-559	308
-171	-145	263
-395	216	112
-381	400	140
-108	455	284
-162	245	276
249	-455	152
-1673	-2361	-624
-2279	-3285	-693
-563	-2039	-103
-77	-1146	-13
164	-646	-66
238	-405	-204
499	-337	-375
728	-219	-575
383	-424	-249
226	-1587	-613
-637	-3173	-821
-1441	-3235	-838
-1067	-1555	-349
-444	-256	283
-317	234	201
-419	417	269
-221	435	277
-164	409	237
-28	108	285
-341	-957	-103
-2385	-2907	-626
-1848	-2964	-123
-431	-1656	-138
-20	-1023	-187
148	-538	-7
348	-342	-205
603	-285	-492
588	-237	-448
332	-588	-232
160	-2149	-794
-1578	-3761	-756
-1664	-2646	-377
-417	-783	31
-237	-200	261
-71	162	123
-498	310	86
-258	392	183
-237	314	147
141	-4	336
-437	-1189	-154
-2273	-2946	-631
-1628	-2849	48
-284	-1601	99
-6	-956	-96
202	-528	-82
302	-346	-236
604	-231	-500
626	-156	-421
394	-588	-216
16	-2394	-742
-1553	-3949	-618
-1413	-2646	-347
-485	-837	-9
-354	-60	262
-174	337	153
-477	476	172
-141	518	284
-280	337	205
-16	-112	272
-629	-1558	-17
-2524	-3236	-293
-1282	-2527	-97
-89	-1382	-85
-23	-904	-4
312	-488	-64
446	-429	-277
706	-403	-518
453	-365	-538
93	-982	-278
-226	-2557	-815
-1210	-3375	-692
-1007	-2279	-305
-377	-884	121
-215	-207	262
-170	217	143
-527	369	133
-187	443	222
-326	332	166
6	-67	257
-292	-1338	-51
-2231	-3066	-531
-1582	-2756	-168
-241	-1497	108
-59	-885	11
198	-520	-180
338	-479	-353
800	-376	-547
486	-338	-449
231	-1059	-352
-360	-2833	-981
-1646	-3698	-511
-1147	-2241	-440
-490	-775	45
-410	-160	286
-415	329	131
-532	565	149
-61	612	314
-219	371	248
241	-158	403
-858	-1757	-288
-2341	-3260	-627
-931	-2495	160
-50	-1396	62
127	-867	-41
165	-698	-144
429	-608	-390
755	-402	-751
136	-583	-295
111	-1468	-492
-507	-2933	-830
-1564	-3179	-348
-910	-1521	3
-222	-349	349
-121	54	207
-264	269	54
-356	356	129
-137	424	175
-321	205	135
110	-390	190
-1643	-2336	-405
-2344	-3386	-45
-784	-2127	428
-74	-1126	60
98	-657	-50
305	-479	-154
464	-440	-431
506	-380	-620
133	-557	-356
50	-1674	-386
-551	-3023	-554
-1253	-2971	-108
-688	-1491	27
-166	-387	190
-95	13	145
-337	296	80
-349	414	161
-91	465	201
-243	165	184
231	-648	259
-1805	-2527	-270
-2037	-3184	-132
-510	-1937	-15
-110	-1181	-96
205	-662	-109
369	-443	-367
652	-322	-618
592	-227	-632
188	-698	-158
200	-2141	-910
-1206	-3613	-867
-1370	-2735	-318
-438	-958	-56
-281	-205	363
-58	241	112
-462	404	5
-257	458	169
-316	410	173
-165	-60	189
-243	-1276	54
-2217	-3108	-586
-1515	-2906	-261
-89	-1575	21
-43	-1062	-86
147	-645	-87
270	-447	-300
609	-329	-501
456	-314	-564
166	-798	-366
268	-2288	-783
-916	-3407	-516
-1243	-2580	-109
-592	-952	106
-337	-105	329
-217	271	101
-463	371	81
-99	368	173
-350	179	150
185	-199	206
-536	-1497	-125
-2174	-3005	-434
-1088	-2418	-233
-220	-1543	-85
-193	-1202	-84
79	-775	-91
346	-545	-270
685	-392	-672
520	-266	-436
258	-847	-205
-110	-2356	-932
-1034	-3248	-427
-1097	-2311	-217
-419	-822	102
-12	-176	211
-156	89	27
-429	251	2
-227	337	173
-234	226	146
149	-125	325
-734	-1441	-63
-2114	-3171	-383
-1298	-2726	94
-148	-1404	-53
80	-834	-128
295	-520	-83
431	-367	-387
693	-191	-541
423	-176	-476
187	-1020	-386
-96	-2616	-906
-1107	-3385	-446
-1002	-2256	61
-185	-693	350
-105	-90	430
-141	273	140
-375	421	66
-105	388	242
-380	212	145
31	-231	102
-287	-1425	127
-2254	-3032	-294
-1174	-2624	1
-137	-1611	21
-131	-1161	8
137	-814	-135
159	-327	-185
