A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
138.592 	 949.16 	 -62.464 	23.38 	 21.77 	 10.57 	
165.92 	 951.112 	 -59.536 	19.95 	 17.36 	 20.02 	
239.608 	 969.656 	 -63.928 	14.77 	 14.56 	 29.47 	
253.76 	 979.904 	 -52.704 	10.71 	 12.25 	 32.41 	
293.776 	 946.232 	 -42.456 	7.84 	 7.42 	 23.66 	
313.296 	 886.696 	 -56.608 	9.24 	 7.28 	 12.95 	
245.952 	 943.304 	 -79.544 	8.26 	 0.84 	 7.42 	
140.056 	 1019.92 	 -66.368 	-3.22 	 -24.57 	 10.64 	
9.76 	 1092.14 	 -50.264 	-28.35 	 -70 	 24.43 	
124.928 	 1022.85 	 -121.512 	-60.62 	 -129.01 	 41.58 	
263.52 	 850.584 	 -146.888 	-71.82 	 -172.55 	 48.02 	
604.144 	 806.176 	 -196.176 	-61.74 	 -181.65 	 43.19 	
830.576 	 711.504 	 -208.864 	-39.2 	 -143.29 	 33.81 	
1116.06 	 589.504 	 -279.624 	1.05 	 -54.25 	 18.48 	
1013.09 	 689.544 	 -345.504 	52.01 	 59.99 	 0 	
795.928 	 842.288 	 -406.016 	84.14 	 151.69 	 -18.97 	
626.104 	 799.832 	 -508.496 	99.26 	 217.21 	 -38.36 	
390.888 	 690.52 	 -555.344 	107.52 	 255.29 	 -46.76 	
157.624 	 788.608 	 -530.944 	115.08 	 258.93 	 -45.5 	
40.992 	 962.824 	 -460.184 	112 	 229.18 	 -37.87 	
-142.984 	 1141.92 	 -312.32 	90.44 	 161.98 	 -36.54 	
-195.2 	 1243.91 	 -216.672 	47.18 	 65.59 	 -29.82 	
-200.568 	 1209.75 	 -196.664 	-12.11 	 -39.97 	 -7.98 	
18.056 	 1033.58 	 -297.192 	-64.12 	 -128.38 	 18.34 	
137.616 	 853.024 	 -366 	-97.65 	 -191.03 	 42.21 	
345.992 	 757.864 	 -489.952 	-112 	 -227.15 	 60.62 	
526.552 	 691.496 	 -464.576 	-110.74 	 -230.51 	 65.66 	
639.768 	 704.672 	 -474.824 	-101.08 	 -195.44 	 55.93 	
745.176 	 659.288 	 -400.16 	-78.4 	 -138.18 	 41.79 	
847.168 	 609.512 	 -327.448 	-46.9 	 -61.67 	 24.29 	
784.704 	 680.272 	 -303.536 	-6.65 	 16.31 	 4.62 	
793.488 	 685.152 	 -345.992 	32.13 	 87.78 	 -16.31 	
671 	 812.032 	 -372.344 	61.53 	 143.08 	 -35.14 	
543.144 	 779.824 	 -402.112 	81.06 	 189.14 	 -45.85 	
288.896 	 1016.5 	 -346.48 	86.24 	 198.66 	 -52.29 	
163.48 	 1382.02 	 -255.712 	60.13 	 172.41 	 -49.98 	
-103.456 	 1372.26 	 -63.928 	0.21 	 99.68 	 -27.65 	
56.12 	 1071.65 	 42.456 	-55.16 	 16.59 	 -9.45 	
228.872 	 804.224 	 92.232 	-77.98 	 -37.03 	 -5.18 	
428.464 	 571.936 	 101.992 	-66.85 	 -53.27 	 -5.6 	
581.696 	 614.88 	 140.056 	-25.34 	 -33.25 	 -3.22 	
545.096 	 796.904 	 105.408 	9.24 	 4.62 	 -18.27 	
388.936 	 908.656 	 57.584 	28.7 	 35.28 	 -38.43 	
284.016 	 941.352 	 42.456 	38.71 	 53.34 	 -47.18 	
163.968 	 958.432 	 33.672 	43.75 	 62.02 	 -38.15 	
175.192 	 1013.09 	 26.352 	40.6 	 59.85 	 -21.98 	
156.16 	 1020.41 	 41.48 	29.61 	 50.61 	 -11.13 	
176.168 	 1025.29 	 40.992 	16.03 	 38.92 	 -8.05 	
157.624 	 1001.86 	 45.384 	6.23 	 27.58 	 -11.41 	
101.504 	 1040.42 	 47.336 	-3.01 	 11.13 	 -9.17 	
35.136 	 1088.73 	 58.56 	-19.11 	 -16.8 	 -0.77 	
57.584 	 1112.64 	 60.512 	-44.45 	 -51.1 	 6.16 	
298.168 	 992.104 	 63.44 	-70.07 	 -75.95 	 7.49 	
654.896 	 706.136 	 92.72 	-67.2 	 -54.04 	 6.72 	
637.328 	 724.192 	 177.144 	-37.52 	 -0.77 	 3.78 	
685.64 	 644.648 	 160.552 	2.17 	 66.15 	 -0.63 	
657.824 	 797.88 	 89.792 	42.21 	 132.37 	 -5.95 	
573.888 	 862.296 	 -40.504 	73.64 	 199.15 	 -15.68 	
447.984 	 1053.1 	 -142.008 	96.04 	 243.18 	 -18.76 	
-24.888 	 966.728 	 -181.048 	104.51 	 261.73 	 -20.58 	
-284.504 	 1119.47 	 -115.656 	101.08 	 220.92 	 -17.78 	
-508.984 	 1168.27 	 4.392 	73.36 	 135.45 	 -14.42 	
-435.784 	 1220.98 	 13.176 	33.32 	 25.06 	 1.82 	
-309.88 	 1115.08 	 -93.208 	-5.88 	 -76.79 	 22.05 	
-308.416 	 1128.26 	 -231.312 	-33.11 	 -166.6 	 27.58 	
-270.352 	 1178.52 	 -385.032 	-65.59 	 -250.88 	 25.13 	
86.376 	 986.248 	 -484.096 	-94.08 	 -298.27 	 24.01 	
325.984 	 923.296 	 -421.632 	-100.24 	 -285.32 	 30.38 	
549 	 811.056 	 -304.512 	-92.82 	 -241.71 	 28.84 	
958.432 	 599.264 	 -224.968 	-59.92 	 -135.17 	 15.12 	
866.2 	 642.696 	 -168.848 	-8.82 	 -9.59 	 -4.2 	
693.448 	 757.864 	 -192.272 	37.73 	 100.8 	 -24.08 	
569.984 	 772.504 	 -284.992 	66.71 	 180.6 	 -36.89 	
335.744 	 882.792 	 -344.04 	88.27 	 233.17 	 -43.26 	
102.968 	 943.792 	 -395.768 	96.46 	 253.89 	 -42.63 	
-153.232 	 1009.18 	 -328.912 	91.35 	 237.02 	 -38.43 	
-444.568 	 1220.49 	 -205.936 	68.32 	 176.19 	 -35.35 	
-525.088 	 1371.77 	 -93.696 	21.49 	 70.49 	 -24.64 	
-388.448 	 1355.18 	 -95.16 	-37.38 	 -41.23 	 -6.65 	
-123.952 	 1204.87 	 -141.52 	-80.22 	 -124.88 	 15.26 	
90.768 	 1223.9 	 -148.352 	-103.18 	 -173.32 	 30.17 	
189.344 	 1021.87 	 -44.896 	-111.37 	 -188.79 	 35.14 	
355.752 	 780.8 	 29.28 	-103.46 	 -178.22 	 34.37 	
561.688 	 487.512 	 132.248 	-65.87 	 -142.45 	 31.22 	
785.68 	 551.44 	 149.816 	-7.84 	 -64.33 	 12.95 	
649.528 	 766.648 	 131.76 	41.37 	 29.75 	 -9.31 	
494.344 	 873.032 	 49.776 	69.23 	 101.71 	 -27.44 	
52.704 	 919.88 	 -2.44 	86.45 	 142.03 	 -47.39 	
-293.776 	 1036.02 	 37.088 	91.21 	 128.66 	 -57.05 	
-412.848 	 1211.22 	 38.552 	71.19 	 71.05 	 -43.26 	
-285.968 	 1186.82 	 34.16 	29.12 	 3.92 	 -19.88 	
-23.424 	 1005.77 	 -1.464 	-4.41 	 -41.44 	 -10.5 	
132.248 	 930.128 	 -1.464 	-14.98 	 -50.68 	 -16.66 	
111.264 	 914.512 	 9.272 	-13.79 	 -39.41 	 -38.99 	
44.896 	 817.888 	 34.648 	-7.77 	 -26.74 	 -65.52 	
-56.12 	 899.872 	 70.272 	-0.07 	 -14.77 	 -80.78 	
-42.456 	 984.296 	 75.152 	2.73 	 -4.41 	 -76.72 	
-172.264 	 1086.78 	 47.336 	6.44 	 7.7 	 -57.75 	
-246.44 	 1195.6 	 15.128 	8.12 	 12.67 	 -36.75 	
-221.552 	 1154.61 	 11.712 	3.92 	 16.59 	 -18.27 	
-242.536 	 1006.74 	 -33.184 	3.22 	 24.57 	 -2.8 	
-278.16 	 1063.84 	 -90.28 	8.82 	 23.94 	 0.91 	
-429.928 	 1118.98 	 -134.2 	9.94 	 12.74 	 -4.62 	
-574.864 	 1147.29 	 -139.568 	-8.12 	 -29.05 	 0.28 	
-521.184 	 1050.18 	 -144.936 	-40.11 	 -88.34 	 14.49 	
-69.296 	 949.648 	 -216.672 	-71.4 	 -115.5 	 20.3 	
127.856 	 793 	 -147.864 	-75.88 	 -82.88 	 10.36 	
260.104 	 766.648 	 -115.168 	-57.33 	 -18.34 	 -9.1 	
378.2 	 742.248 	 -136.64 	-26.46 	 76.3 	 -26.11 	
235.216 	 694.912 	 -297.68 	8.96 	 185.64 	 -33.74 	
-144.448 	 749.568 	 -374.296 	37.87 	 258.58 	 -31.36 	
-539.24 	 869.128 	 -320.616 	54.81 	 271.74 	 -30.87 	
-911.584 	 1045.3 	 -138.104 	60.34 	 212.17 	 -27.86 	
-1060.91 	 1275.63 	 -36.6 	36.96 	 101.5 	 -15.54 	
-847.168 	 1179.5 	 -67.832 	2.17 	 -31.15 	 2.31 	
-520.208 	 1020.41 	 -175.192 	-25.27 	 -120.96 	 8.54 	
-570.472 	 1000.89 	 -194.712 	-41.3 	 -182 	 12.74 	
-499.224 	 1002.35 	 -253.76 	-57.82 	 -234.64 	 14.28 	
-284.016 	 992.592 	 -280.112 	-71.68 	 -266.7 	 14 	
142.496 	 880.352 	 -160.552 	-72.45 	 -246.68 	 14.7 	
398.696 	 783.24 	 -22.448 	-57.89 	 -163.31 	 13.51 	
484.584 	 781.288 	 82.472 	-24.64 	 -48.44 	 4.34 	
295.728 	 853.512 	 122.488 	11.41 	 64.05 	 -9.94 	
200.568 	 960.872 	 58.072 	39.48 	 151.9 	 -23.73 	
-83.936 	 839.36 	 -90.28 	62.16 	 214.62 	 -26.81 	
-559.248 	 906.704 	 -106.384 	75.95 	 236.39 	 -25.34 	
-1027.24 	 1015.04 	 -37.576 	77.42 	 196.42 	 -22.68 	
-1150.7 	 1163.39 	 49.776 	51.52 	 96.6 	 -3.99 	
-967.704 	 1138.99 	 -7.808 	5.81 	 -15.61 	 26.11 	
-791.536 	 1002.35 	 -80.52 	-27.93 	 -105.84 	 35.77 	
-585.112 	 1014.55 	 -112.728 	-46.48 	 -150.36 	 39.83 	
-433.832 	 892.064 	 -36.112 	-47.46 	 -159.11 	 49.98 	
-264.496 	 809.104 	 52.216 	-30.38 	 -139.79 	 62.86 	
-20.496 	 726.144 	 105.896 	-5.32 	 -109.2 	 70.07 	
155.184 	 776.896 	 105.896 	22.47 	 -62.51 	 74.13 	
61.488 	 873.032 	 99.064 	39.9 	 -20.16 	 67.27 	
98.088 	 977.952 	 81.008 	42.63 	 3.22 	 56.42 	
61 	 1021.87 	 73.2 	37.73 	 10.43 	 49.07 	
91.744 	 998.936 	 77.104 	32.27 	 10.92 	 45.78 	
190.808 	 995.52 	 73.688 	32.41 	 10.78 	 49.77 	
162.504 	 932.568 	 50.264 	31.92 	 15.75 	 47.25 	
212.28 	 929.152 	 43.92 	30.31 	 14.35 	 37.17 	
237.168 	 884.744 	 31.232 	32.2 	 13.93 	 30.24 	
60.512 	 964.288 	 71.736 	34.72 	 4.48 	 28.28 	
38.064 	 1034.07 	 23.424 	28.84 	 -19.46 	 33.18 	
142.496 	 1014.55 	 -38.064 	14.42 	 -58.1 	 42.7 	
313.784 	 1126.3 	 -131.76 	0.42 	 -82.53 	 50.26 	
452.376 	 1067.26 	 -192.76 	-7.49 	 -89.46 	 56 	
672.952 	 881.816 	 -216.672 	-8.47 	 -63.77 	 53.48 	
1002.35 	 658.8 	 -303.048 	10.71 	 10.99 	 39.55 	
865.224 	 645.136 	 -433.344 	54.74 	 122.43 	 15.26 	
532.408 	 708.088 	 -524.6 	88.69 	 202.65 	 -4.55 	
215.696 	 844.728 	 -516.304 	99.75 	 223.93 	 -14.63 	
-75.152 	 1030.66 	 -359.656 	89.95 	 179.48 	 -12.04 	
-255.712 	 1166.32 	 -256.2 	56.28 	 85.4 	 -12.39 	
-318.664 	 1330.29 	 -232.776 	-6.72 	 -37.8 	 -8.26 	
15.128 	 1028.7 	 -324.032 	-64.47 	 -133.63 	 8.4 	
132.736 	 917.44 	 -354.776 	-95.69 	 -190.26 	 35 	
297.192 	 808.128 	 -432.368 	-111.16 	 -218.05 	 57.05 	
489.464 	 707.6 	 -445.056 	-105.91 	 -224.07 	 59.92 	
693.448 	 700.28 	 -384.544 	-85.33 	 -196.21 	 53.55 	
972.096 	 611.464 	 -426.024 	-55.72 	 -125.93 	 40.39 	
970.632 	 654.408 	 -352.336 	-15.82 	 -35.21 	 13.72 	
1108.74 	 560.224 	 -376.248 	21.28 	 67.34 	 -7.84 	
772.016 	 627.568 	 -443.104 	58.87 	 157.64 	 -21.14 	
539.24 	 672.464 	 -454.816 	83.16 	 206.36 	 -36.68 	
234.728 	 778.36 	 -404.552 	92.47 	 211.33 	 -49.84 	
-142.496 	 1069.7 	 -249.856 	79.94 	 159.88 	 -48.72 	
-262.056 	 1332.73 	 -119.072 	27.09 	 46.9 	 -26.25 	
-47.336 	 1362.01 	 -215.696 	-48.65 	 -74.2 	 6.02 	
312.808 	 1101.9 	 -299.144 	-109.34 	 -156.66 	 33.32 	
535.824 	 1068.23 	 -308.416 	-134.54 	 -180.11 	 47.6 	
692.472 	 817.4 	 -190.808 	-138.67 	 -183.12 	 54.6 	
858.88 	 444.568 	 -76.128 	-109.34 	 -130.2 	 53.13 	
936.472 	 338.672 	 -5.856 	-49.7 	 -46.13 	 24.22 	
726.632 	 440.664 	 -22.448 	20.23 	 41.44 	 -10.5 	
486.536 	 711.016 	 -54.168 	62.23 	 94.43 	 -35.14 	
-85.888 	 1059.94 	 62.952 	76.58 	 84.84 	 -42.63 	
-324.032 	 1383.97 	 107.848 	46.34 	 2.73 	 -28.7 	
-101.504 	 1309.3 	 -82.96 	-15.89 	 -100.45 	 2.31 	
340.136 	 997.472 	 -120.536 	-62.44 	 -157.78 	 24.71 	
637.816 	 761.768 	 -144.936 	-73.36 	 -139.72 	 23.94 	
750.056 	 630.008 	 -121.024 	-51.73 	 -87.57 	 12.04 	
671.976 	 751.032 	 -78.568 	-18.06 	 -29.89 	 -5.6 	
675.88 	 776.896 	 -71.736 	4.76 	 20.58 	 -22.96 	
436.272 	 864.736 	 -19.032 	20.79 	 51.52 	 -31.85 	
345.016 	 865.224 	 11.712 	29.75 	 56.98 	 -33.53 	
235.216 	 978.928 	 53.192 	29.61 	 43.12 	 -26.39 	
140.056 	 1014.06 	 42.944 	20.16 	 10.71 	 -9.73 	
230.336 	 990.152 	 18.056 	3.85 	 -30.17 	 9.87 	
424.072 	 897.92 	 -20.008 	-10.36 	 -52.5 	 19.32 	
533.384 	 830.088 	 -27.816 	-11.76 	 -51.87 	 19.25 	
592.92 	 815.936 	 -37.576 	-1.47 	 -36.61 	 16.94 	
618.296 	 800.808 	 -58.56 	13.3 	 -14.42 	 10.29 	
664.168 	 789.096 	 -93.696 	31.92 	 11.13 	 -0.07 	
691.008 	 737.856 	 -164.944 	52.78 	 45.85 	 -12.81 	
781.776 	 831.064 	 -252.296 	75.46 	 79.24 	 -24.5 	
620.736 	 810.568 	 -334.28 	92.68 	 125.51 	 -34.51 	
406.504 	 849.12 	 -355.264 	96.04 	 147.98 	 -39.62 	
21.472 	 945.256 	 -311.832 	87.92 	 126.35 	 -44.24 	
-313.296 	 1072.62 	 -265.472 	61.88 	 50.68 	 -36.75 	
-323.056 	 1111.18 	 -328.424 	7.21 	 -70.77 	 -4.06 	
-111.264 	 1014.55 	 -496.296 	-41.23 	 -171.92 	 25.2 	
105.408 	 994.544 	 -641.72 	-73.71 	 -223.16 	 40.32 	
251.808 	 1019.92 	 -637.816 	-99.68 	 -233.73 	 41.58 	
617.32 	 864.248 	 -526.552 	-110.39 	 -196.42 	 36.89 	
664.656 	 659.776 	 -390.4 	-86.66 	 -102.34 	 26.6 	
574.864 	 700.28 	 -264.984 	-42.84 	 -25.48 	 17.29 	
777.384 	 671.976 	 -320.616 	-1.26 	 58.52 	 -2.94 	
506.056 	 682.712 	 -373.808 	41.09 	 136.36 	 -24.99 	
410.896 	 708.576 	 -504.104 	74.06 	 191.45 	 -39.97 	
189.832 	 933.544 	 -470.432 	88.41 	 204.33 	 -40.39 	
-77.104 	 982.344 	 -396.256 	80.5 	 179.76 	 -34.65 	
-376.736 	 1272.7 	 -174.704 	46.76 	 91.14 	 -21.63 	
-276.696 	 1203.41 	 -230.824 	-17.78 	 -24.5 	 0.07 	
-12.688 	 1017.97 	 -336.72 	-69.02 	 -123.27 	 19.81 	
165.92 	 934.032 	 -413.336 	-92.89 	 -172.41 	 31.57 	
490.44 	 934.032 	 -390.888 	-106.4 	 -178.15 	 37.1 	
688.568 	 708.088 	 -348.432 	-96.25 	 -128.73 	 35.49 	
764.208 	 668.56 	 -282.552 	-64.89 	 -56 	 29.4 	
791.048 	 709.064 	 -247.416 	-23.59 	 26.6 	 16.31 	
670.512 	 708.576 	 -260.592 	16.73 	 96.04 	 3.71 	
332.816 	 880.84 	 -204.96 	40.6 	 130.97 	 -6.72 	
175.68 	 1245.86 	 -76.128 	39.83 	 102.34 	 -10.85 	
-49.776 	 1284.9 	 25.864 	6.16 	 38.08 	 -7 	
-173.24 	 1180.47 	 48.312 	-43.61 	 -57.12 	 8.12 	
142.008 	 853.024 	 -47.824 	-73.71 	 -130.55 	 19.04 	
66.856 	 776.896 	 -52.704 	-75.46 	 -168.28 	 18.76 	
376.736 	 793.976 	 -81.496 	-68.67 	 -193.55 	 19.67 	
643.184 	 779.336 	 -78.568 	-48.58 	 -161.7 	 20.79 	
469.456 	 1012.6 	 -0.488 	-32.48 	 -123.83 	 4.83 	
489.952 	 985.76 	 7.808 	-20.37 	 -88.06 	 -15.12 	
357.704 	 949.648 	 40.016 	-6.58 	 -57.68 	 -19.95 	
287.432 	 844.24 	 44.896 	8.05 	 -34.23 	 -14.63 	
279.136 	 832.04 	 6.832 	22.89 	 -24.71 	 -8.33 	
346.48 	 862.296 	 -81.984 	33.25 	 -16.59 	 -4.83 	
407.968 	 995.52 	 -141.032 	34.86 	 -3.36 	 -7.98 	
418.216 	 1026.75 	 -183.976 	26.81 	 14.56 	 -16.45 	
155.184 	 1133.62 	 -187.392 	11.97 	 22.12 	 -17.5 	
-152.744 	 1296.13 	 -105.408 	-30.8 	 -23.52 	 13.44 	
106.872 	 917.928 	 -117.12 	-62.02 	 -83.86 	 36.05 	
539.728 	 709.552 	 -150.304 	-58.8 	 -105.56 	 32.34 	
722.24 	 646.112 	 -145.912 	-29.26 	 -73.99 	 16.66 	
894.016 	 653.92 	 -203.496 	8.05 	 -9.8 	 -9.31 	
811.544 	 631.472 	 -287.432 	42.14 	 75.67 	 -43.82 	
724.192 	 777.872 	 -340.624 	73.57 	 149.1 	 -63.42 	
329.888 	 760.304 	 -412.36 	94.15 	 199.36 	 -72.73 	
-180.56 	 914.024 	 -273.768 	106.96 	 191.24 	 -72.38 	
-107.36 	 1208.29 	 -275.72 	95.06 	 137.76 	 -59.5 	
-412.848 	 1342.98 	 -163.968 	48.02 	 48.37 	 -17.08 	
-308.904 	 1261.97 	 -255.224 	-4.06 	 -61.25 	 23.66 	
-160.064 	 1043.83 	 -395.28 	-41.37 	 -162.26 	 53.41 	
46.36 	 931.104 	 -479.704 	-66.64 	 -221.48 	 68.6 	
365.512 	 919.88 	 -509.96 	-82.88 	 -232.82 	 71.82 	
748.104 	 785.68 	 -490.44 	-82.53 	 -180.39 	 56.28 	
779.824 	 600.728 	 -346.968 	-50.89 	 -79.31 	 22.12 	
700.28 	 658.312 	 -321.104 	-5.32 	 35.21 	 -13.23 	
427 	 757.864 	 -367.464 	40.25 	 123.55 	 -32.06 	
256.2 	 914.512 	 -451.888 	61.81 	 172.06 	 -40.67 	
-177.632 	 1110.2 	 -351.36 	61.04 	 180.46 	 -44.66 	
-406.504 	 1325.9 	 -144.936 	32.48 	 125.16 	 -35.35 	
-552.904 	 1220.98 	 -26.84 	-19.88 	 27.23 	 -5.95 	
-166.896 	 979.904 	 -94.184 	-56.28 	 -72.94 	 24.64 	
-9.272 	 893.528 	 -170.8 	-65.87 	 -130.48 	 38.01 	
287.92 	 867.664 	 -264.496 	-64.75 	 -150.71 	 35.98 	
430.416 	 792.024 	 -272.792 	-56.21 	 -133.77 	 26.25 	
650.016 	 733.464 	 -268.888 	-30.17 	 -83.51 	 7.91 	
637.328 	 706.136 	 -295.728 	4.13 	 -11.9 	 -11.97 	
499.712 	 800.808 	 -281.088 	33.88 	 50.33 	 -25.13 	
333.304 	 931.592 	 -302.072 	41.3 	 87.29 	 -38.64 	
181.536 	 953.064 	 -266.936 	32.41 	 96.39 	 -55.37 	
-86.376 	 914.024 	 -261.568 	21.77 	 88.69 	 -67.2 	
-13.176 	 1109.71 	 -198.128 	7.42 	 47.6 	 -56.98 	
-58.56 	 1019.92 	 -224.48 	-13.72 	 23.52 	 -38.99 	
-64.416 	 1091.66 	 -217.648 	-26.39 	 -15.05 	 -22.12 	
148.352 	 1196.58 	 -190.808 	-36.4 	 -37.38 	 -7.7 	
243.024 	 1264.41 	 -145.424 	-47.39 	 -41.23 	 -1.61 	
287.92 	 1015.04 	 -56.608 	-52.15 	 -26.46 	 2.38 	
158.6 	 845.704 	 51.728 	-45.92 	 -7.14 	 0.56 	
-4.88 	 709.552 	 140.056 	-30.03 	 3.64 	 -9.03 	
19.032 	 825.696 	 154.208 	-9.66 	 -2.52 	 -13.79 	
-131.272 	 890.6 	 181.048 	6.79 	 -10.15 	 -21.35 	
-190.808 	 1044.81 	 154.208 	16.94 	 -32.69 	 -37.38 	
-339.648 	 1075.06 	 113.216 	23.59 	 -58.73 	 -43.54 	
-457.744 	 1158.51 	 63.928 	18.2 	 -99.68 	 -27.58 	
-485.072 	 1094.58 	 -8.784 	-1.12 	 -159.6 	 -1.54 	
-187.88 	 1000.4 	 -154.696 	-24.22 	 -204.33 	 17.78 	
11.224 	 1026.26 	 -203.984 	-45.85 	 -222.53 	 28.77 	
392.84 	 995.032 	 -176.656 	-62.44 	 -191.59 	 23.59 	
699.304 	 883.28 	 -20.984 	-60.13 	 -109.06 	 4.13 	
804.224 	 731.024 	 -26.352 	-32.62 	 15.96 	 -23.73 	
446.52 	 673.44 	 -73.2 	7.35 	 138.25 	 -52.64 	
176.656 	 758.352 	 -197.64 	41.16 	 217.56 	 -68.25 	
-1.464 	 762.256 	 -305.976 	64.33 	 265.44 	 -75.46 	
-385.52 	 765.672 	 -357.216 	86.17 	 279.65 	 -79.87 	
-833.016 	 1235.13 	 -184.952 	92.89 	 231.07 	 -62.37 	
-1104.83 	 1420.08 	 -79.544 	42.35 	 114.31 	 -27.09 	
-803.736 	 1389.34 	 -108.824 	-21.91 	 -25.55 	 -0.07 	
-598.288 	 1119.96 	 -161.04 	-64.82 	 -115.64 	 19.67 	
-366.488 	 1118.01 	 -173.24 	-81.97 	 -163.52 	 34.3 	
-168.36 	 921.832 	 -121.512 	-79.38 	 -164.92 	 33.95 	
110.776 	 852.048 	 -63.928 	-59.01 	 -125.93 	 27.72 	
269.864 	 654.896 	 -4.392 	-27.51 	 -50.89 	 19.88 	
274.744 	 589.016 	 -91.256 	17.92 	 51.52 	 3.43 	
44.896 	 755.912 	 -198.128 	58.73 	 135.94 	 -18.69 	
-11.712 	 724.68 	 -404.064 	80.36 	 196.56 	 -44.31 	
-627.08 	 1023.34 	 -464.576 	88.48 	 224.63 	 -58.45 	
-1217.56 	 1369.82 	 -294.752 	49.49 	 159.95 	 -37.94 	
-970.144 	 1331.26 	 -160.552 	-23.59 	 33.81 	 -8.26 	
-771.04 	 1005.77 	 -169.336 	-76.51 	 -68.6 	 13.79 	
-459.208 	 897.432 	 -170.312 	-92.12 	 -134.26 	 33.95 	
-176.656 	 820.816 	 -149.328 	-85.75 	 -155.68 	 44.24 	
226.92 	 736.88 	 -135.664 	-63.21 	 -123.55 	 36.47 	
377.712 	 700.768 	 -97.112 	-24.71 	 -39.69 	 15.96 	
115.168 	 776.408 	 -120.048 	12.67 	 50.33 	 -7.7 	
-135.664 	 941.352 	 -159.088 	29.96 	 105.84 	 -19.88 	
-372.344 	 1018.46 	 -179.096 	31.71 	 120.05 	 -15.89 	
-528.504 	 1104.83 	 -155.184 	19.81 	 97.02 	 -3.92 	
-366 	 1061.89 	 -146.888 	-0.56 	 68.04 	 3.57 	
-299.632 	 996.496 	 -157.136 	-13.37 	 54.11 	 10.36 	
-243.024 	 1032.61 	 -131.76 	-17.85 	 47.67 	 18.27 	
-91.744 	 1078.97 	 -130.296 	-21.84 	 53.55 	 24.64 	
-28.792 	 1176.08 	 -129.808 	-19.95 	 74.55 	 29.54 	
42.456 	 1082.38 	 -103.456 	-17.71 	 97.37 	 25.9 	
-167.384 	 986.248 	 -8.784 	-15.68 	 117.04 	 13.58 	
-176.656 	 855.464 	 18.056 	-10.29 	 118.93 	 2.38 	
-292.8 	 800.32 	 61 	-3.01 	 107.03 	 -2.1 	
-217.648 	 822.768 	 38.552 	3.71 	 87.78 	 -3.57 	
-292.8 	 931.104 	 43.92 	2.8 	 71.4 	 -3.99 	
-398.208 	 1062.38 	 91.744 	-5.25 	 40.6 	 -11.83 	
-478.24 	 1165.34 	 111.264 	-18.2 	 8.47 	 -19.39 	
-566.568 	 1167.3 	 135.176 	-38.22 	 -33.95 	 -9.52 	
-377.712 	 1068.23 	 156.16 	-52.5 	 -72.45 	 6.93 	
183.488 	 827.648 	 90.28 	-45.43 	 -68.95 	 20.16 	
603.656 	 681.248 	 -30.256 	-15.12 	 16.73 	 18.55 	
423.584 	 797.392 	 -179.096 	17.08 	 143.15 	 -2.03 	
182.024 	 843.752 	 -249.368 	32.97 	 231.28 	 -26.88 	
-152.256 	 860.344 	 -314.272 	37.38 	 283.43 	 -47.04 	
-529.48 	 911.584 	 -250.832 	40.88 	 278.18 	 -58.38 	
-970.632 	 1116.06 	 -55.632 	35.77 	 214.62 	 -59.85 	
-1132.16 	 1258.06 	 118.584 	7.98 	 83.72 	 -45.43 	
-798.856 	 1158.02 	 67.344 	-29.54 	 -47.88 	 -15.26 	
-717.848 	 1080.43 	 28.792 	-52.29 	 -136.99 	 3.92 	
-620.248 	 1035.05 	 -18.544 	-70.21 	 -213.85 	 17.78 	
-221.552 	 893.04 	 -40.992 	-78.89 	 -258.16 	 26.81 	
408.456 	 649.04 	 54.656 	-57.47 	 -229.53 	 26.53 	
783.24 	 637.328 	 97.112 	-5.11 	 -101.43 	 8.82 	
503.616 	 768.112 	 43.92 	42.77 	 40.11 	 -15.82 	
385.52 	 882.304 	 -118.584 	69.44 	 161.14 	 -31.64 	
136.64 	 999.912 	 -310.368 	81.62 	 248.71 	 -42.63 	
-300.608 	 1107.27 	 -407.968 	83.16 	 288.05 	 -43.96 	
-868.64 	 1135.58 	 -344.04 	69.44 	 259.63 	 -39.76 	
-1304.42 	 1248.3 	 -132.736 	43.75 	 142.31 	 -20.93 	
-953.064 	 1239.03 	 -164.456 	-5.53 	 -4.97 	 10.36 	
-701.744 	 969.168 	 -267.912 	-48.72 	 -112.21 	 28.56 	
-330.376 	 887.184 	 -341.112 	-72.73 	 -160.23 	 38.36 	
-100.528 	 877.424 	 -313.296 	-78.54 	 -153.3 	 42.14 	
192.272 	 771.04 	 -213.256 	-63.42 	 -93.52 	 28.07 	
338.672 	 690.032 	 -136.64 	-22.05 	 19.67 	 7.35 	
-153.72 	 853.512 	 -107.848 	13.16 	 113.68 	 -7.7 	
-376.736 	 919.88 	 -55.632 	31.64 	 138.25 	 -8.47 	
-603.656 	 1019.43 	 -25.376 	34.44 	 117.04 	 1.33 	
-726.632 	 1134.11 	 30.744 	20.3 	 46.76 	 17.78 	
-508.496 	 1043.83 	 -33.184 	-0.49 	 -34.72 	 33.74 	
-280.112 	 956.48 	 -93.208 	-10.57 	 -88.9 	 41.37 	
-73.2 	 902.8 	 -127.856 	-6.23 	 -104.23 	 47.81 	
-38.064 	 898.896 	 -140.544 	5.11 	 -96.81 	 51.24 	
