STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
-383	-301	514
-587	-246	735
-661	-99	545
-728	-469	698
-897	-341	778
-988	-277	663
-1101	-317	769
-1083	-300	695
-1123	-456	777
-1092	-387	699
-1227	-496	808
-1100	-400	877
-1086	-289	669
-1136	-286	685
-998	-163	725
-1074	-55	623
-1118	194	828
-981	-219	291
-988	-264	157
-937	-166	120
-922	-219	108
-924	-292	117
-922	-304	136
-921	-301	174
-923	-312	159
-909	-324	147
-922	-348	210
-924	-271	262
-927	-241	286
-949	-292	314
-954	-235	417
-952	-248	444
-960	-252	530
-958	-196	510
-982	-223	630
-984	-157	619
-1006	-225	639
-1022	-274	654
-1024	-260	663
-986	-278	635
-977	-305	642
-948	-329	656
-908	-364	639
-828	-413	675
-807	-357	704
-763	-359	703
-674	-353	736
-568	-340	769
-523	-331	716
-453	-364	782
-377	-353	772
-352	-306	746
-238	-342	731
-191	-359	756
-163	-306	675
-67	-333	706
-29	-351	656
-13	-422	714
0	-348	683
56	-365	735
54	-366	735
66	-394	836
111	-421	826
63	-374	892
63	-415	851
55	-397	910
78	-330	864
86	-316	869
72	-321	874
93	-364	848
53	-326	820
67	-323	752
44	-311	655
-9	-317	557
-32	-319	570
-106	-340	530
-208	-272	535
-314	-232	468
-363	-363	451
-616	-284	466
-693	-286	622
-782	-273	749
-850	-207	568
-887	-470	857
-1040	-378	845
-1003	-495	793
-1104	-401	1024
-1111	-348	815
-1056	-565	813
-1080	-555	790
-1037	-377	731
-967	-140	611
-957	-312	507
-1013	-235	515
-1035	-159	441
-1032	-146	304
-1010	-91	277
-941	-159	271
-967	-212	181
-954	-244	127
-923	-235	120
-936	-256	124
-941	-318	167
-957	-291	206
-943	-343	205
-924	-368	220
-948	-312	215
-948	-311	172
-926	-310	162
-929	-265	145
-940	-283	156
-951	-270	182
-967	-223	255
-952	-148	228
-989	-229	349
-981	-193	411
-1027	-168	604
-1009	-154	549
-1051	-257	700
-1072	-209	688
-1070	-199	713
-1095	-239	661
-1072	-253	655
-1084	-283	675
-1021	-381	714
-1001	-298	741
-972	-318	732
-891	-366	778
-852	-343	791
-732	-360	774
-649	-343	829
-494	-307	717
-462	-369	782
-298	-367	674
-231	-341	658
-183	-265	645
-85	-309	675
29	-278	553
42	-409	619
154	-324	579
192	-370	602
162	-411	645
226	-265	613
254	-315	716
236	-310	726
281	-219	816
222	-231	862
273	-345	904
232	-215	935
258	-202	858
244	-349	862
251	-191	790
229	-269	742
201	-284	676
183	-273	594
141	-192	517
108	-337	538
-20	-279	436
-131	-294	574
-215	-322	471
-345	-213	636
-406	-386	603
-603	-297	820
-736	-378	624
-777	-421	1024
-861	-168	620
-855	-550	903
-1014	-381	903
-1060	-346	723
-1056	-377	1019
-1068	-325	663
-1171	-400	946
-991	-25	759
-1027	-147	588
-1074	-380	568
-1029	-269	587
-988	-117	440
-993	-151	341
-994	-142	352
-1022	-159	352
-1067	-45	398
-946	-348	230
-923	-398	129
-936	-318	85
-935	-308	120
-975	-209	198
-977	-188	218
-1004	-324	290
-1030	-215	458
-963	-139	393
-990	-336	483
-996	-222	578
-1045	-232	547
-1048	-229	571
-1048	-238	622
-1062	-227	609
-1042	-286	635
-1013	-300	624
-1020	-349	688
-995	-314	677
-937	-365	758
-889	-340	701
-825	-380	823
-746	-273	792
-703	-245	764
-558	-294	737
-543	-188	764
-334	-254	613
-324	-310	669
-234	-194	504
-91	-501	622
-97	-347	580
-37	-439	695
-5	-289	669
6	-321	802
58	-221	758
78	-314	850
35	-268	827
71	-273	827
112	-347	877
75	-283	842
114	-391	914
98	-309	907
94	-305	885
105	-422	933
94	-328	925
93	-349	932
83	-305	911
85	-413	918
69	-249	912
78	-323	913
83	-286	944
49	-303	946
73	-381	975
59	-278	925
58	-388	903
61	-279	835
34	-239	753
50	-322	650
-1	-296	660
0	-229	645
-177	-248	533
-118	-263	553
-302	-294	382
-332	-413	566
-474	-322	449
-642	-246	552
-672	-367	527
-891	-335	702
-927	-324	590
-1036	-368	612
-1107	-510	753
-1215	-255	700
-1196	-526	748
